@relation Komfort

@attribute id numeric
@attribute target string
@attribute unigrams string
@attribute aspecttype {positive, negative}

@data
0,'target_fridge','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Rooms','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_furniture','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_fridge','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Rooms','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_furniture','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_furniture','thang for the service ! the moon light !! maybe update a little bit more color and furniture !! ',negative
0,'target_Bathrooms','good . the location . bathroom be show their age . time to renovate ! ',negative
0,'target_room','I wish I would have wait for low rate the site be offer $ 0 per night . we stay for #crd# ni . nice big room upgrade on arrival . the smell in lobby when you #ord# walk in it smell stale like a nursing home . too much antiseptic smell try to cover up the stale smell . beautiful old building I can appreciate . also they have to turn off the water from midnight to 0 am . no big affect as far as comfort ',positive
0,'target_room','I wish I would have wait for low rate the site be offer $ 0 per night . we stay for #crd# ni . nice big room upgrade on arrival . the smell in lobby when you #ord# walk in it smell stale like a nursing home . too much antiseptic smell try to cover up the stale smell . beautiful old building I can appreciate . also they have to turn off the water from midnight to 0 am . no big affect as far as comfort ',positive
0,'target_curtain','good . location be good?cprice be fair . its a old hotel , and in my room the curtain fall off ',negative
0,'target_ambience','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_USB','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_power','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_bed','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_hairdryer','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_furniture','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_heat','good . close to shopping . no heat in bathroom ',negative
0,'target_room','okay . location . the room be very tired and overused . the room need a facelift . the carpet be stain , there be mould in the bathroom . ',negative
0,'target_room','okay . location . the room be very tired and overused . the room need a facelift . the carpet be stain , there be mould in the bathroom . ',negative
0,'target_room','okay . location . the room be very tired and overused . the room need a facelift . the carpet be stain , there be mould in the bathroom . ',negative
0,'target_sheet','good value for money . great location , next to metro station , big n modern food court , supermarket . walkable to city centre . err an electric teapot to a coffee maker . coffee brewer can be clean after each guest . . sheet be big enough to be tuck under the matress . so that it wo not be roll up . ',positive
0,'target_water','okay . great location . I lose some of my thing when I leave and I contact them about it but they say they can?ft find it .. also , the hot water would only work in the morning ',negative
0,'target_fridge','good . great buffet . too bad there be no fridge in our room since we book the small room . great location . parking be scary but at least it wasn?ft on the street ',negative
0,'target_bathroom','the room serve its purpose . no more and no less . room 0 - it be a very clean room . front staff be friendly . front entrance be beautiful . ked that there be parking underground with easy access to the hotel . room 0 - the bathroom be in need of major renovation ( I be not comfortable with the mold on the bath tub wall ) . ',negative
0,'target_bathrooms','good . the lobby be clean and the room be clean and have a great view of the city . the restaurant in the hotel be good . the location of the hotel be great for access to st. catherine s street and get downtown . the bathroom be outdated , and seem a little scummy . ',negative
0,'target_rooms','would go back and would recommend to friend . the room be roomy . the location be excellent . it be clean and the staff be awesome . the air duct need clean . when they come on I smell mould . the pool hour be limited and odd . ',positive
0,'target_fridge','very good . nice in the city . room have no fridge ',negative
0,'target_amenities','good . good location . lot of elevator that work rapidly . old building . not a lot of amenity . ',negative
0,'target_bed','the hotel be convenient to the airport shuttle and subway . the bed be comfy . the coffee machine do not work . there be a strange smell in the room . the room and hotel be a little tired and tatty . #crd# of the staff be friendly . the other make no effort to be friendly or helpful . ',positive
0,'target_machine','the hotel be convenient to the airport shuttle and subway . the bed be comfy . the coffee machine do not work . there be a strange smell in the room . the room and hotel be a little tired and tatty . #crd# of the staff be friendly . the other make no effort to be friendly or helpful . ',negative
0,'target_room','the hotel be convenient to the airport shuttle and subway . the bed be comfy . the coffee machine do not work . there be a strange smell in the room . the room and hotel be a little tired and tatty . #crd# of the staff be friendly . the other make no effort to be friendly or helpful . ',negative
0,'target_room','the hotel be convenient to the airport shuttle and subway . the bed be comfy . the coffee machine do not work . there be a strange smell in the room . the room and hotel be a little tired and tatty . #crd# of the staff be friendly . the other make no effort to be friendly or helpful . ',negative
0,'target_BATHROOM','good . location be great . old hotel with old equipments : old bathroom , old carpets .. need urgent remodeling ',negative
0,'target_Circulation','pleasant . it be a nice clean hotel . during the night hear the air circulation almost sound like a roller coaster keep wake me up ',negative
0,'target_lock','location , location , location . the location be absolutely terrific . the staff be extremely accommodate , but the hotel be in need of an update . our #ord# room smell like smoke , and we be immediately move to another room . where the lock be not work - it be immediately fix . the staff help us book our train ride , loan us a wine opener , and never say  no  to a request . the room need upgrade . ',positive
0,'target_lock','location , location , location . the location be absolutely terrific . the staff be extremely accommodate , but the hotel be in need of an update . our #ord# room smell like smoke , and we be immediately move to another room . where the lock be not work - it be immediately fix . the staff help us book our train ride , loan us a wine opener , and never say  no  to a request . the room need upgrade . ',negative
0,'target_rooms','location , location , location . the location be absolutely terrific . the staff be extremely accommodate , but the hotel be in need of an update . our #ord# room smell like smoke , and we be immediately move to another room . where the lock be not work - it be immediately fix . the staff help us book our train ride , loan us a wine opener , and never say  no  to a request . the room need upgrade . ',negative
0,'target_beds','satisfy ! hotel location be great ! easy subway access . close to bar and restaurant , and bed be comfortable . staff be bilingual , and be able to give information for get around the city . our room be beside the elevator and we could hear them go up and down quite loudly . wasn?ft the good noise to wake up to in the morning . ',positive
0,'target_room','satisfy ! hotel location be great ! easy subway access . close to bar and restaurant , and bed be comfortable . staff be bilingual , and be able to give information for get around the city . our room be beside the elevator and we could hear them go up and down quite loudly . wasn?ft the good noise to wake up to in the morning . ',negative
0,'target_noise','satisfy ! hotel location be great ! easy subway access . close to bar and restaurant , and bed be comfortable . staff be bilingual , and be able to give information for get around the city . our room be beside the elevator and we could hear them go up and down quite loudly . wasn?ft the good noise to wake up to in the morning . ',negative
0,'target_bathroom','okay . indoor access to iga and metro be definitely an asset . the bathroom fixture and look be both old and outdated . there be not enough electric outlet for personal device . ',negative
0,'target_bathroom','okay . indoor access to iga and metro be definitely an asset . the bathroom fixture and look be both old and outdated . there be not enough electric outlet for personal device . ',negative
0,'target_outlet','okay . indoor access to iga and metro be definitely an asset . the bathroom fixture and look be both old and outdated . there be not enough electric outlet for personal device . ',negative
0,'target_room','stay be good , a convenient location , comfortable and spacious room . location to old town good . park across the way be pleasant and we enjoy the music . it be convenient have an iga attach to the hotel . desk staff and concierge we feel that these position be understaffed . have to ask for coffee at the desk twice as none be leave the #ord# day and only #crd# the #ord# day . do not care for the area behind the hotel go away from the park , people seem disrespectful of public property and the area do not feel particularly safe in the evening . it be the weekend of the marathon and no #crd# at the hotel be able to tell us what to expect the morning of the marathon which be when we be leave ',positive
0,'target_room','stay be good , a convenient location , comfortable and spacious room . location to old town good . park across the way be pleasant and we enjoy the music . it be convenient have an iga attach to the hotel . desk staff and concierge we feel that these position be understaffed . have to ask for coffee at the desk twice as none be leave the #ord# day and only #crd# the #ord# day . do not care for the area behind the hotel go away from the park , people seem disrespectful of public property and the area do not feel particularly safe in the evening . it be the weekend of the marathon and no #crd# at the hotel be able to tell us what to expect the morning of the marathon which be when we be leave ',positive
0,'target_music','stay be good , a convenient location , comfortable and spacious room . location to old town good . park across the way be pleasant and we enjoy the music . it be convenient have an iga attach to the hotel . desk staff and concierge we feel that these position be understaffed . have to ask for coffee at the desk twice as none be leave the #ord# day and only #crd# the #ord# day . do not care for the area behind the hotel go away from the park , people seem disrespectful of public property and the area do not feel particularly safe in the evening . it be the weekend of the marathon and no #crd# at the hotel be able to tell us what to expect the morning of the marathon which be when we be leave ',positive
0,'target_air','disgust on our 0 st night because of defective air con . kudos to daytime receptionist , for transfer us to another room on the #ord# night , we have no air - con on our 0 st night , no available room to transfer as claim by the not so friendly night staff . not so friendly night receptionist .. and give us a room with defective air - con . ',negative
0,'target_air','disgust on our 0 st night because of defective air con . kudos to daytime receptionist , for transfer us to another room on the #ord# night , we have no air - con on our 0 st night , no available room to transfer as claim by the not so friendly night staff . not so friendly night receptionist .. and give us a room with defective air - con . ',negative
0,'target_room','disgust on our 0 st night because of defective air con . kudos to daytime receptionist , for transfer us to another room on the #ord# night , we have no air - con on our 0 st night , no available room to transfer as claim by the not so friendly night staff . not so friendly night receptionist .. and give us a room with defective air - con . ',negative
0,'target_air','disgust on our 0 st night because of defective air con . kudos to daytime receptionist , for transfer us to another room on the #ord# night , we have no air - con on our 0 st night , no available room to transfer as claim by the not so friendly night staff . not so friendly night receptionist .. and give us a room with defective air - con . ',negative
0,'target_bathroom','good location nice look but old from interior it need renovation . good place in montreal with nice look to the city . everything be old furniture bathroom style of carpet ac window as if it belong to 0 . room design furniture bathroom ac ',negative
0,'target_furniture','good location nice look but old from interior it need renovation . good place in montreal with nice look to the city . everything be old furniture bathroom style of carpet ac window as if it belong to 0 . room design furniture bathroom ac ',negative
0,'target_obstacles','good . I be injure , twice , by hide obstacle protrude from the bed frame . management be not willing to adequately address . ',negative
0,'target_Bathrooms','okay . location and access to subway be great . bathroom be in need of immediate upgrade . you can smell the mould . room good size but some new wallpaper would be great . ',negative
0,'target_size','okay . location and access to subway be great . bathroom be in need of immediate upgrade . you can smell the mould . room good size but some new wallpaper would be great . ',positive
0,'target_wallpaper','okay . location and access to subway be great . bathroom be in need of immediate upgrade . you can smell the mould . room good size but some new wallpaper would be great . ',negative
0,'target_bed','okay . great location . comfortable bed . outdate . big line at elevator . ',positive
0,'target_bed','after our experience at the check in counter it be great !! bed be very comfortable .. and the woman attend to our room be a lovely lady . our front desk lady be less then pleasant .. she be very abrasive with us when we ask her to explain herself alittle good to us .. it be make very clear to us that she be annoy with us !! she really do make us feel stupid ',positive
0,'target_AC','pleasant . the location be excellent . room be clean . I be surprised that the ac be very noisy . ose it and try to open the fresh air , I find spider network outside the window . ve all comment to them at check out hope fixation in next time . ',negative
0,'target_elevators','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_Slept','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_washcloths','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_elevators','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_Slept','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_washcloths','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_Rooms','blah hotel experience . it be ok . room and staff be ok . nothing special . room and hotel be date . air conditioning doesn?ft work in room . they be very warm . staff be not friendly at all . ',negative
0,'target_Air','blah hotel experience . it be ok . room and staff be ok . nothing special . room and hotel be date . air conditioning doesn?ft work in room . they be very warm . staff be not friendly at all . ',negative
0,'target_room','okay . our room be lovely . the neighborhood be a bit sketchy . the bathroom be a bit small . ',positive
0,'target_bathroom','okay . our room be lovely . the neighborhood be a bit sketchy . the bathroom be a bit small . ',negative
0,'target_Bathrooms','a perfect location to enjoy montreal , if you do not mind a hotel way beyond its remodeling date . location ; adjacent underground car parking ; next to the metro ; . the hotel be show its age . everything need to be upgrade . difficult for staff to keep clean under the circumstance . bathroom particularly look old and seedy - caulk mouldy . however , the price be less than half tht of the modern hotel in downtown montreal , so it be still good value for money . just do not look too deeply . ',negative
0,'target_Bathrooms','a perfect location to enjoy montreal , if you do not mind a hotel way beyond its remodeling date . location ; adjacent underground car parking ; next to the metro ; . the hotel be show its age . everything need to be upgrade . difficult for staff to keep clean under the circumstance . bathroom particularly look old and seedy - caulk mouldy . however , the price be less than half tht of the modern hotel in downtown montreal , so it be still good value for money . just do not look too deeply . ',negative
0,'target_fridge','central montreal . location . no fridge ',negative
0,'target_tea','room be very clean , excellent cleaning servicrd . room be very clean . drawer still have bible inside , I like this tradition hotel . when I register the room , it calculate $ 0 for each day on confirmation . however , when I check out , it charge me $ 0 more start at #ord# day . too bad , no freezer and tea bag in the room . ',negative
0,'target_freezer','room be very clean , excellent cleaning servicrd . room be very clean . drawer still have bible inside , I like this tradition hotel . when I register the room , it calculate $ 0 for each day on confirmation . however , when I check out , it charge me $ 0 more start at #ord# day . too bad , no freezer and tea bag in the room . ',negative
0,'target_outlets','good . the electrical outlet in the room be very loose and the plug in for charger keep fall out . ',negative
0,'target_plug','good . the electrical outlet in the room be very loose and the plug in for charger keep fall out . ',negative
0,'target_rooms','affordable average hotel in central location . like the central location , the view , the price . a lot of homeless people in the area and drug use , the pool only be open 0 , room could use update , more plug in near the bed would be nice , some plug in didn?ft work . your website also isn?ft update - our room have a fridge but that wasn?ft expect so it would have be nice to know and the shower be nice then what the picture show and that might attract more people . the man that usher people into the elevator when it be busy be extremely rude and pushy ',negative
0,'target_plug','affordable average hotel in central location . like the central location , the view , the price . a lot of homeless people in the area and drug use , the pool only be open 0 , room could use update , more plug in near the bed would be nice , some plug in didn?ft work . your website also isn?ft update - our room have a fridge but that wasn?ft expect so it would have be nice to know and the shower be nice then what the picture show and that might attract more people . the man that usher people into the elevator when it be busy be extremely rude and pushy ',negative
0,'target_plug','affordable average hotel in central location . like the central location , the view , the price . a lot of homeless people in the area and drug use , the pool only be open 0 , room could use update , more plug in near the bed would be nice , some plug in didn?ft work . your website also isn?ft update - our room have a fridge but that wasn?ft expect so it would have be nice to know and the shower be nice then what the picture show and that might attract more people . the man that usher people into the elevator when it be busy be extremely rude and pushy ',negative
0,'target_shower','affordable average hotel in central location . like the central location , the view , the price . a lot of homeless people in the area and drug use , the pool only be open 0 , room could use update , more plug in near the bed would be nice , some plug in didn?ft work . your website also isn?ft update - our room have a fridge but that wasn?ft expect so it would have be nice to know and the shower be nice then what the picture show and that might attract more people . the man that usher people into the elevator when it be busy be extremely rude and pushy ',positive
0,'target_beds','well locate and comfortable . good bed , great ac and quiet . bathroom could do with some renovation ',positive
0,'target_AC','well locate and comfortable . good bed , great ac and quiet . bathroom could do with some renovation ',positive
0,'target_Bathroom','well locate and comfortable . good bed , great ac and quiet . bathroom could do with some renovation ',negative
0,'target_bed','pleasant . comfortable bed and great view over the city . very outdated room with several damage . the aircon fan make a high pitch noise all night long ',positive
0,'target_room','pleasant . comfortable bed and great view over the city . very outdated room with several damage . the aircon fan make a high pitch noise all night long ',negative
0,'target_room','pleasant . comfortable bed and great view over the city . very outdated room with several damage . the aircon fan make a high pitch noise all night long ',negative
0,'target_aircon','pleasant . comfortable bed and great view over the city . very outdated room with several damage . the aircon fan make a high pitch noise all night long ',negative
0,'target_room','this be once a fine hotel but there seem to be no refurbishment of age furniture . front desk staff be friendly and helpful . the room be far too hot . the furniture be all bang up . the wallpaper be peel in the bathroom . ',negative
0,'target_furniture','this be once a fine hotel but there seem to be no refurbishment of age furniture . front desk staff be friendly and helpful . the room be far too hot . the furniture be all bang up . the wallpaper be peel in the bathroom . ',negative
0,'target_wallpaper','this be once a fine hotel but there seem to be no refurbishment of age furniture . front desk staff be friendly and helpful . the room be far too hot . the furniture be all bang up . the wallpaper be peel in the bathroom . ',negative
0,'target_rooms','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',negative
0,'target_linens','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',positive
0,'target_rooms','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',negative
0,'target_fixtures','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',negative
0,'target_fixtures','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',negative
0,'target_counter','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',negative
0,'target_outlets','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',negative
0,'target_charge','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',negative
0,'target_Bed','good . bed be comfy , room need a little maintenance ( leaky sink , power outlet do not work ) ',positive
0,'target_room','good . bed be comfy , room need a little maintenance ( leaky sink , power outlet do not work ) ',negative
0,'target_outlet','good . bed be comfy , room need a little maintenance ( leaky sink , power outlet do not work ) ',negative
0,'target_rooms','the staff be very polite , kind and accommodating . I would stay there again but it need to be clean . the hotel overall need to have the room update and the outside of the window clean . there be no point have a city view if the window be too dirty to see outside . also in the room the vent be fill with black dust / dustballs . deep cleaning must be do in the room . also the number of toiletry must reasonably reflect the number of guest in the room . #crd# of us and #crd# set of toiletry . ',negative
0,'target_bed','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',positive
0,'target_bed','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',positive
0,'target_room','a fairly good hotel , nice location but the room should be more equiped . the location . no micro-wave ',negative
0,'target_micro-wave','a fairly good hotel , nice location but the room should be more equiped . the location . no micro-wave ',negative
0,'target_beds','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',positive
0,'target_room','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',positive
0,'target_pressure','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_beds','good . nice bed and very clean room . breakfast not include in the fare ',positive
0,'target_bathroom','good . it?fs close to everything . the check - in staff could be friendly . the bathroom need update - sink / tub break in place . ',negative
0,'target_sink','good . it?fs close to everything . the check - in staff could be friendly . the bathroom need update - sink / tub break in place . ',negative
0,'target_tub','good . it?fs close to everything . the check - in staff could be friendly . the bathroom need update - sink / tub break in place . ',negative
0,'target_beds','good . the location be excellent , easy to access and park just below the hotel . the bed be clean and comfortable . the staff at the front desk be pleasant to deal with . the room be old and the bathroom be in need of an upgrade . ',positive
0,'target_rooms','good . the location be excellent , easy to access and park just below the hotel . the bed be clean and comfortable . the staff at the front desk be pleasant to deal with . the room be old and the bathroom be in need of an upgrade . ',negative
0,'target_bathrooms','good . the location be excellent , easy to access and park just below the hotel . the bed be clean and comfortable . the staff at the front desk be pleasant to deal with . the room be old and the bathroom be in need of an upgrade . ',negative
0,'target_Rooms','overall I don?ft mind stay in this location . it be clean and neat staff be friendly . e to subway . in walk straight down the road to old city montr ? al / norte dame basilica / . bway stop to underground mall . t outside the gay village and promenade . t at the park across the street with a restaurant and live music ( summertime ) . on hop off bus tour stop #crd# block away . conviently locate to rue saint denis which have more restaurant and bar . and gym in hotel . on the corner for easy access cash . the room have lovely view of the city but I feel the room themselves be become a bit dated , furniture be in ok condition air vent could be cleanse bathroom update it?fs like an holiday inn from the 0?fs and all the electrical outlet be loose fitting . the restaurant ambience be ok again a bit date in design and furniture . ',negative
0,'target_bathrooms','overall I don?ft mind stay in this location . it be clean and neat staff be friendly . e to subway . in walk straight down the road to old city montr ? al / norte dame basilica / . bway stop to underground mall . t outside the gay village and promenade . t at the park across the street with a restaurant and live music ( summertime ) . on hop off bus tour stop #crd# block away . conviently locate to rue saint denis which have more restaurant and bar . and gym in hotel . on the corner for easy access cash . the room have lovely view of the city but I feel the room themselves be become a bit dated , furniture be in ok condition air vent could be cleanse bathroom update it?fs like an holiday inn from the 0?fs and all the electrical outlet be loose fitting . the restaurant ambience be ok again a bit date in design and furniture . ',negative
