@relation valence

@attribute id numeric
@attribute aspectlabel string
@attribute unigrams string
@attribute polarity {positive, negative}

@data
0,'target_Komfort','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Komfort','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Sauberkeit','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Sauberkeit','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Ausstattung','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_OTHER','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Hotelpersonal','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Ausstattung','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Ausstattung','be more economical than other property I search in the area but there be room for improvement . location be close to the event we be attend . there be a parking structure attack to the hotel so you do not need to park outside . you can travel with pet and our request for a mini fridge in the room for medication storage be honour at no charge . the bathroom be date , some tile be crack in the shower and much of the grout be black . the carpet be stain but be not dirty ( my sock do not turn get dirty walking on carpet ) . parking garage have low ceiling ( 0 foot max clearance ) so large vehicle will not fit and cost be $ 0 / day . there be a $ 0 charge for clean the room if you travel with pet that we be not tell about until after check - in . the bar / restaurant be close when we go to have a drink #crd# evening and there be no post hour of operation.u ',negative
0,'target_Ausstattung','acceptably . good location , parking , grocery store in the building . old hotel and relevant smell , no socket in the room at all . have to charge cellular in bathroom . air condition be terrible . have to ask staff to switch it off in the evening , but at night it start blow cool air very noisy . it be very cold and uncomfortable . ',positive
0,'target_Lage','acceptably . good location , parking , grocery store in the building . old hotel and relevant smell , no socket in the room at all . have to charge cellular in bathroom . air condition be terrible . have to ask staff to switch it off in the evening , but at night it start blow cool air very noisy . it be very cold and uncomfortable . ',positive
0,'target_Ausstattung','acceptably . good location , parking , grocery store in the building . old hotel and relevant smell , no socket in the room at all . have to charge cellular in bathroom . air condition be terrible . have to ask staff to switch it off in the evening , but at night it start blow cool air very noisy . it be very cold and uncomfortable . ',negative
0,'target_Sauberkeit','acceptably . good location , parking , grocery store in the building . old hotel and relevant smell , no socket in the room at all . have to charge cellular in bathroom . air condition be terrible . have to ask staff to switch it off in the evening , but at night it start blow cool air very noisy . it be very cold and uncomfortable . ',negative
0,'target_Komfort','acceptably . good location , parking , grocery store in the building . old hotel and relevant smell , no socket in the room at all . have to charge cellular in bathroom . air condition be terrible . have to ask staff to switch it off in the evening , but at night it start blow cool air very noisy . it be very cold and uncomfortable . ',negative
0,'target_Komfort','acceptably . good location , parking , grocery store in the building . old hotel and relevant smell , no socket in the room at all . have to charge cellular in bathroom . air condition be terrible . have to ask staff to switch it off in the evening , but at night it start blow cool air very noisy . it be very cold and uncomfortable . ',negative
0,'target_Lage','stay be okay . I will consider stay there again . the location be great , right downtown montreal . view be amazing and the bed be comfortable enough . the hotel be outdated . carpet be pretty old and the vent be very dusty . you can actually see the caked on dust . it do need update aesthetically . ',positive
0,'target_Lage','stay be okay . I will consider stay there again . the location be great , right downtown montreal . view be amazing and the bed be comfortable enough . the hotel be outdated . carpet be pretty old and the vent be very dusty . you can actually see the caked on dust . it do need update aesthetically . ',positive
0,'target_Komfort','stay be okay . I will consider stay there again . the location be great , right downtown montreal . view be amazing and the bed be comfortable enough . the hotel be outdated . carpet be pretty old and the vent be very dusty . you can actually see the caked on dust . it do need update aesthetically . ',positive
0,'target_Ausstattung','stay be okay . I will consider stay there again . the location be great , right downtown montreal . view be amazing and the bed be comfortable enough . the hotel be outdated . carpet be pretty old and the vent be very dusty . you can actually see the caked on dust . it do need update aesthetically . ',negative
0,'target_Ausstattung','stay be okay . I will consider stay there again . the location be great , right downtown montreal . view be amazing and the bed be comfortable enough . the hotel be outdated . carpet be pretty old and the vent be very dusty . you can actually see the caked on dust . it do need update aesthetically . ',negative
0,'target_Sauberkeit','stay be okay . I will consider stay there again . the location be great , right downtown montreal . view be amazing and the bed be comfortable enough . the hotel be outdated . carpet be pretty old and the vent be very dusty . you can actually see the caked on dust . it do need update aesthetically . ',negative
0,'target_Ausstattung','stay be okay . I will consider stay there again . the location be great , right downtown montreal . view be amazing and the bed be comfortable enough . the hotel be outdated . carpet be pretty old and the vent be very dusty . you can actually see the caked on dust . it do need update aesthetically . ',negative
0,'target_Hotelpersonal','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',positive
0,'target_Hotelpersonal','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',positive
0,'target_Komfort','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',negative
0,'target_Sauberkeit','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',negative
0,'target_OTHER','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',negative
0,'target_OTHER','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',positive
0,'target_Hotelpersonal','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',positive
0,'target_Hotelpersonal','good . the housekeeper be very sweet and she do a great job . there be some little thing like break light , mildew and drippy faucet . the hotel need a bit of tlc . otherwise a nice experience . the housekeeping staff be very friendly and they do a great job ',positive
0,'target_Komfort','meh . it s in a good location and it s clean . it s very date . the tv do not work . the staff at reception be not warm . I only stay here if I absolutely have to . we be strand with the storm so we book it last minute . ',negative
0,'target_Hotelpersonal','meh . it s in a good location and it s clean . it s very date . the tv do not work . the staff at reception be not warm . I only stay here if I absolutely have to . we be strand with the storm so we book it last minute . ',negative
0,'target_Hotelpersonal','rude staff . the staff give an unpleasant vibe that start right off the bat . the #crd# female receptionist have an attitude with me because she do not explain the room deposit correctly to me and when all I do in return be ask her to clarify something s she have already say , it only seem to upset her more . ',negative
0,'target_Hotelpersonal','rude staff . the staff give an unpleasant vibe that start right off the bat . the #crd# female receptionist have an attitude with me because she do not explain the room deposit correctly to me and when all I do in return be ask her to clarify something s she have already say , it only seem to upset her more . ',negative
0,'target_Hotelpersonal','rude staff . the staff give an unpleasant vibe that start right off the bat . the #crd# female receptionist have an attitude with me because she do not explain the room deposit correctly to me and when all I do in return be ask her to clarify something s she have already say , it only seem to upset her more . ',negative
0,'target_Lage','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_OTHER','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Lage','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Komfort','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Komfort','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_Komfort','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_Ausstattung','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_Lage','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_OTHER','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Lage','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Komfort','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',positive
0,'target_Komfort','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_Komfort','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_Ausstattung','good location , adequate for our stay , would stay there again if the price be right . quiet , comfortable , clean , great location . bar fridge in room be very useful . room and furniture need update . pool area also need a makeover . ',negative
0,'target_Komfort','thang for the service ! the moon light !! maybe update a little bit more color and furniture !! ',negative
0,'target_Komfort','good . the location . bathroom be show their age . time to renovate ! ',negative
0,'target_Ausstattung','good . the location . bathroom be show their age . time to renovate ! ',negative
0,'target_Komfort','I wish I would have wait for low rate the site be offer $ 0 per night . we stay for #crd# ni . nice big room upgrade on arrival . the smell in lobby when you #ord# walk in it smell stale like a nursing home . too much antiseptic smell try to cover up the stale smell . beautiful old building I can appreciate . also they have to turn off the water from midnight to 0 am . no big affect as far as comfort ',positive
0,'target_Komfort','I wish I would have wait for low rate the site be offer $ 0 per night . we stay for #crd# ni . nice big room upgrade on arrival . the smell in lobby when you #ord# walk in it smell stale like a nursing home . too much antiseptic smell try to cover up the stale smell . beautiful old building I can appreciate . also they have to turn off the water from midnight to 0 am . no big affect as far as comfort ',positive
0,'target_Sauberkeit','I wish I would have wait for low rate the site be offer $ 0 per night . we stay for #crd# ni . nice big room upgrade on arrival . the smell in lobby when you #ord# walk in it smell stale like a nursing home . too much antiseptic smell try to cover up the stale smell . beautiful old building I can appreciate . also they have to turn off the water from midnight to 0 am . no big affect as far as comfort ',negative
0,'target_Ausstattung','I wish I would have wait for low rate the site be offer $ 0 per night . we stay for #crd# ni . nice big room upgrade on arrival . the smell in lobby when you #ord# walk in it smell stale like a nursing home . too much antiseptic smell try to cover up the stale smell . beautiful old building I can appreciate . also they have to turn off the water from midnight to 0 am . no big affect as far as comfort ',positive
0,'target_Ausstattung','I wish I would have wait for low rate the site be offer $ 0 per night . we stay for #crd# ni . nice big room upgrade on arrival . the smell in lobby when you #ord# walk in it smell stale like a nursing home . too much antiseptic smell try to cover up the stale smell . beautiful old building I can appreciate . also they have to turn off the water from midnight to 0 am . no big affect as far as comfort ',negative
0,'target_Ausstattung','good . location be good?cprice be fair . its a old hotel , and in my room the curtain fall off ',negative
0,'target_Komfort','good . location be good?cprice be fair . its a old hotel , and in my room the curtain fall off ',negative
0,'target_Komfort','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_Ausstattung','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_Ausstattung','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_OTHER','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',positive
0,'target_Lage','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',positive
0,'target_Lage','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',positive
0,'target_Hotelpersonal','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',positive
0,'target_Lage','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',positive
0,'target_Komfort','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_Komfort','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_Komfort','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_Hotelpersonal','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_Ausstattung','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_Hotelpersonal','excellent customer service . the staff be very accommodating and helpful . our bathroom shower have mold on the wall . we explain this problem to the front desk , and they be very apologetic and move us to an upgrade room . excellent customer service . ',positive
0,'target_Hotelpersonal','excellent customer service . the staff be very accommodating and helpful . our bathroom shower have mold on the wall . we explain this problem to the front desk , and they be very apologetic and move us to an upgrade room . excellent customer service . ',positive
0,'target_Hotelpersonal','excellent customer service . the staff be very accommodating and helpful . our bathroom shower have mold on the wall . we explain this problem to the front desk , and they be very apologetic and move us to an upgrade room . excellent customer service . ',positive
0,'target_Hotelpersonal','excellent customer service . the staff be very accommodating and helpful . our bathroom shower have mold on the wall . we explain this problem to the front desk , and they be very apologetic and move us to an upgrade room . excellent customer service . ',positive
0,'target_Hotelpersonal','excellent customer service . the staff be very accommodating and helpful . our bathroom shower have mold on the wall . we explain this problem to the front desk , and they be very apologetic and move us to an upgrade room . excellent customer service . ',positive
0,'target_Lage','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',positive
0,'target_Lage','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',positive
0,'target_Lage','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',positive
0,'target_Hotelpersonal','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_Sauberkeit','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_Komfort','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_Ausstattung','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_Komfort','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_Lage','good . we really like the location of the hotel . the swimming pool be cold . ',positive
0,'target_Ausstattung','good . we really like the location of the hotel . the swimming pool be cold . ',negative
0,'target_Lage','pleasant . great location . the room have mold . they move me to another room becsuse of the noise from the contiguos room . ',positive
0,'target_Lage','good . close to shopping . no heat in bathroom ',positive
0,'target_Komfort','good . close to shopping . no heat in bathroom ',negative
0,'target_Komfort','okay . location . the room be very tired and overused . the room need a facelift . the carpet be stain , there be mould in the bathroom . ',negative
0,'target_Komfort','okay . location . the room be very tired and overused . the room need a facelift . the carpet be stain , there be mould in the bathroom . ',negative
0,'target_Komfort','okay . location . the room be very tired and overused . the room need a facelift . the carpet be stain , there be mould in the bathroom . ',negative
0,'target_Sauberkeit','okay . location . the room be very tired and overused . the room need a facelift . the carpet be stain , there be mould in the bathroom . ',negative
0,'target_Preis-Leistungs-Verhltnis','good value for money . great location , next to metro station , big n modern food court , supermarket . walkable to city centre . err an electric teapot to a coffee maker . coffee brewer can be clean after each guest . . sheet be big enough to be tuck under the matress . so that it wo not be roll up . ',positive
0,'target_Lage','good value for money . great location , next to metro station , big n modern food court , supermarket . walkable to city centre . err an electric teapot to a coffee maker . coffee brewer can be clean after each guest . . sheet be big enough to be tuck under the matress . so that it wo not be roll up . ',positive
0,'target_Lage','good value for money . great location , next to metro station , big n modern food court , supermarket . walkable to city centre . err an electric teapot to a coffee maker . coffee brewer can be clean after each guest . . sheet be big enough to be tuck under the matress . so that it wo not be roll up . ',positive
