@relation OTHER

@attribute id numeric
@attribute target string
@attribute unigrams string
@attribute aspecttype {positive, negative}

@data
0,'target_stay','probably would not stay there again . there be no work ice machine . ',negative
0,'target_recommend','would go back and would recommend to friend . the room be roomy . the location be excellent . it be clean and the staff be awesome . the air duct need clean . when they come on I smell mould . the pool hour be limited and odd . ',positive
0,'target_design','pleasant . good location . the design be quite old and need change lift to car park ',negative
0,'target_recommend','very nice hotel , would recommend . staff ( sammy , at checkin ) very helpful in provide a room with a nice view ! very bad signage for direction from parking garage to hotel through food court , ect . ',positive
0,'target_Breakfast','breakfast need improvement . proximity to everything in montreal . location . breakfast a bit expensive . be cold . spresso ',negative
0,'target_check','fairly good hotel , nice practical location . good location , check - in / out be fast , I be able to get my room early than expect , and in general the stay be pleasant . it s also connect to a shopping mall and the metro system , so you do not have to go outside to get to those . it be not my #ord# stay in this hotel and I be sure it wo not be my last . a big space under the door let the sound and light in , which be mildly annoying while try to sleep . I have also reduce the score for  facility  because the hotel still follow the archaic ( and slightly offensive ) practice of put a bible ( or , in this case , new testament ) in the room . as a non-christian , this irritate me and I would like it to stop . ',positive
0,'target_stay','fairly good hotel , nice practical location . good location , check - in / out be fast , I be able to get my room early than expect , and in general the stay be pleasant . it s also connect to a shopping mall and the metro system , so you do not have to go outside to get to those . it be not my #ord# stay in this hotel and I be sure it wo not be my last . a big space under the door let the sound and light in , which be mildly annoying while try to sleep . I have also reduce the score for  facility  because the hotel still follow the archaic ( and slightly offensive ) practice of put a bible ( or , in this case , new testament ) in the room . as a non-christian , this irritate me and I would like it to stop . ',positive
0,'target_practice','fairly good hotel , nice practical location . good location , check - in / out be fast , I be able to get my room early than expect , and in general the stay be pleasant . it s also connect to a shopping mall and the metro system , so you do not have to go outside to get to those . it be not my #ord# stay in this hotel and I be sure it wo not be my last . a big space under the door let the sound and light in , which be mildly annoying while try to sleep . I have also reduce the score for  facility  because the hotel still follow the archaic ( and slightly offensive ) practice of put a bible ( or , in this case , new testament ) in the room . as a non-christian , this irritate me and I would like it to stop . ',negative
0,'target_practice','fairly good hotel , nice practical location . good location , check - in / out be fast , I be able to get my room early than expect , and in general the stay be pleasant . it s also connect to a shopping mall and the metro system , so you do not have to go outside to get to those . it be not my #ord# stay in this hotel and I be sure it wo not be my last . a big space under the door let the sound and light in , which be mildly annoying while try to sleep . I have also reduce the score for  facility  because the hotel still follow the archaic ( and slightly offensive ) practice of put a bible ( or , in this case , new testament ) in the room . as a non-christian , this irritate me and I would like it to stop . ',negative
0,'target_Stay','stay be good , a convenient location , comfortable and spacious room . location to old town good . park across the way be pleasant and we enjoy the music . it be convenient have an iga attach to the hotel . desk staff and concierge we feel that these position be understaffed . have to ask for coffee at the desk twice as none be leave the #ord# day and only #crd# the #ord# day . do not care for the area behind the hotel go away from the park , people seem disrespectful of public property and the area do not feel particularly safe in the evening . it be the weekend of the marathon and no #crd# at the hotel be able to tell us what to expect the morning of the marathon which be when we be leave ',positive
0,'target_people','stay be good , a convenient location , comfortable and spacious room . location to old town good . park across the way be pleasant and we enjoy the music . it be convenient have an iga attach to the hotel . desk staff and concierge we feel that these position be understaffed . have to ask for coffee at the desk twice as none be leave the #ord# day and only #crd# the #ord# day . do not care for the area behind the hotel go away from the park , people seem disrespectful of public property and the area do not feel particularly safe in the evening . it be the weekend of the marathon and no #crd# at the hotel be able to tell us what to expect the morning of the marathon which be when we be leave ',negative
0,'target_come','I will come again . great location !! ndly hotel staff . a 0 star hotel be expect to have a safe box at the room , all room ! glass / cup be single use plastic or paper . lectric charging at the room desk . ',positive
0,'target_lines','okay . great location . comfortable bed . outdate . big line at elevator . ',negative
0,'target_feel','after our experience at the check in counter it be great !! bed be very comfortable .. and the woman attend to our room be a lovely lady . our front desk lady be less then pleasant .. she be very abrasive with us when we ask her to explain herself alittle good to us .. it be make very clear to us that she be annoy with us !! she really do make us feel stupid ',negative
0,'target_Parking','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_Parking','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_experience','blah hotel experience . it be ok . room and staff be ok . nothing special . room and hotel be date . air conditioning doesn?ft work in room . they be very warm . staff be not friendly at all . ',negative
0,'target_website','affordable average hotel in central location . like the central location , the view , the price . a lot of homeless people in the area and drug use , the pool only be open 0 , room could use update , more plug in near the bed would be nice , some plug in didn?ft work . your website also isn?ft update - our room have a fridge but that wasn?ft expect so it would have be nice to know and the shower be nice then what the picture show and that might attract more people . the man that usher people into the elevator when it be busy be extremely rude and pushy ',negative
0,'target_return','convenient , clean but room in need of an upgrade . good linen . walk distance to everything . would return . the hotel room need some upgrade . the fixture in the bathroom be old and tarnished and there be crack in the counter . half the outlet in the room didn?ft work , which make it very difficult to charge our device . ',positive
0,'target_stay','the staff be very polite , kind and accommodating . I would stay there again but it need to be clean . the hotel overall need to have the room update and the outside of the window clean . there be no point have a city view if the window be too dirty to see outside . also in the room the vent be fill with black dust / dustballs . deep cleaning must be do in the room . also the number of toiletry must reasonably reflect the number of guest in the room . #crd# of us and #crd# set of toiletry . ',positive
0,'target_time','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',positive
0,'target_gave','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',negative
0,'target_stay','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',positive
0,'target_time','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',positive
0,'target_gave','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',negative
0,'target_stay','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',positive
0,'target_experience','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',positive
0,'target_info','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_overall','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',positive
0,'target_complaints','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_Breakfast','good . nice bed and very clean room . breakfast not include in the fare ',negative
0,'target_stay','a moderate hotel . bed very comfortable , room clean and quiet . bathroom clean and functional . room large.i would stay here again as it really be just a hotel that have see its good day but have some character and charm . great location . the desk staff be lovely . the old concierge be rude or hiding . the ac be permanently set so not cool enough . the bathroom fan be like a motorcycle engine . I think that this hotel be just old . ',positive
0,'target_stay','overall our stay be for #crd# night and we enjoy visit montreal . the hotel be central to everything !! 0 min walk to old town and about 0 min walk to downtown ! there be an iga downstairs with access from the hotel and a food court ! lot of little restaurant around the hotel and entertainment outside at the park infront of the hotel in the evening . the hotel be locate in the village aka pride village which be not a big deal to us but there be a lot of addict and bum in the street ask for money non stop ! we do not feel threaten but the some of the people that be high on heroine or whatever they take make them loud and it be a little scary walk through them to get somewhere ! ',positive
0,'target_pleasant','need renovation . it?fs close to downtown and main attraction . also the hotel door open up to place dupris mall . the bed be comfortable and chair clean and comfortable . our #ord# stay here in about 0 year be not as pleasant as the #ord# . the ac be too low and could not be adjust . the carpet be old and the staff do their good to clean it . the dresser in the room be old and scratch in many place . the toilet do not flush well and the sink do not drain well . this hotel need some fix up . the parking be expensive and low ceiling . this hotel be very expensive consider all the issue . we won?ft be stay here a #ord# time unless we know of its renovation . ',negative
0,'target_staying','need renovation . it?fs close to downtown and main attraction . also the hotel door open up to place dupris mall . the bed be comfortable and chair clean and comfortable . our #ord# stay here in about 0 year be not as pleasant as the #ord# . the ac be too low and could not be adjust . the carpet be old and the staff do their good to clean it . the dresser in the room be old and scratch in many place . the toilet do not flush well and the sink do not drain well . this hotel need some fix up . the parking be expensive and low ceiling . this hotel be very expensive consider all the issue . we won?ft be stay here a #ord# time unless we know of its renovation . ',negative
0,'target_stay','okay . ac do nt work night 0 , on night 0 it barely work and the bed kind of feel a little grimy . unfortunately , I would not stay here again . ',negative
0,'target_parking','unsatisfied . the price be tottaly not worth what we get nearly 0 $ for a basic room outdated decoration it be clean but some applieance be so used and unkept that it look dirty the only thing worth be the emplacement for that price parking and breakfast be not include ',negative
0,'target_breakfast','unsatisfied . the price be tottaly not worth what we get nearly 0 $ for a basic room outdated decoration it be clean but some applieance be so used and unkept that it look dirty the only thing worth be the emplacement for that price parking and breakfast be not include ',negative
0,'target_stay','great stay have a great time like always . the hotel be in a great location I stay there every time I visit montreal . ',positive
0,'target_time','great stay have a great time like always . the hotel be in a great location I stay there every time I visit montreal . ',positive
0,'target_customer','satisfied customer . bed be comfortable . the hotel be very old , renovation be need especially in the washroom . ',positive
0,'target_coffee','few day in montreal .. the bed be really comfortable . the view be great and the room be spacious .. the coffee in the room be good ( when the coffee maker actually work ) . to . the room be really date .. there be stain all over the bathroom ceiling ( paint job be badly need ) .. the carpet have several stain on it .. the lamp be break on the desk and the electrical outlet for the lamp do not even have a cover on it ( big safety hazard for some family that have child with them .. it s obvious that there be a time that this truly be a grand hotel .. who e dr own this place need to invest some money into the place and make it grand once again .. but to end my review.for a few day it be ok.but I would not cone there for a special occasion .. anniversary etc. ',positive
0,'target_stay','i?fd stay again but i?fm take the train & metro if I return to montreal . bed be so comfy ! very convenient location to catch the metro . lot of shop nearby to pick up some basics or grab a bite to eat . e be a salsa party at the park across the street which look like it would have be a great night have the weather cooperate . I do not like have to pay for parking each day . when I try to leave I be delay another 0 minute due to technical issue with my validated ticket . restaurant breakfast seem like a waste . too expensive for a morning buffet . ',positive
0,'target_ticket','i?fd stay again but i?fm take the train & metro if I return to montreal . bed be so comfy ! very convenient location to catch the metro . lot of shop nearby to pick up some basics or grab a bite to eat . e be a salsa party at the park across the street which look like it would have be a great night have the weather cooperate . I do not like have to pay for parking each day . when I try to leave I be delay another 0 minute due to technical issue with my validated ticket . restaurant breakfast seem like a waste . too expensive for a morning buffet . ',negative
0,'target_breakfast','i?fd stay again but i?fm take the train & metro if I return to montreal . bed be so comfy ! very convenient location to catch the metro . lot of shop nearby to pick up some basics or grab a bite to eat . e be a salsa party at the park across the street which look like it would have be a great night have the weather cooperate . I do not like have to pay for parking each day . when I try to leave I be delay another 0 minute due to technical issue with my validated ticket . restaurant breakfast seem like a waste . too expensive for a morning buffet . ',negative
0,'target_breakfast','good . good breakfast , comfortable bed , good sized room . underground parking stall be barely high enough to park a standard suv . I be nt able to open the trunk . ',positive
0,'target_problem','good . the view from this property be incredible !! we be fortunate to have be give an upgrade to a top floor suite which have window look out at the city and mount royal . the room be well appoint and clean . the air conditioning be either not work or could not keep up with the temp outside , ( the room have large window that face south and west ) . we contact the housekeeping staff and the front desk to see if something could be do and unfortunately the problem be not resolve and we do not get any response from the hotel staff . we find this very disappointing . ',negative
0,'target_choice','good area to try montreal crusine , not just french . location be convenient to everywhere . diverse restaurant and entertainment choice . location be not quite suitable for family with young child . ',positive
0,'target_swipe','not bad .. but make sure you do not want to pay cash . bed be comfortable . in all my year travel , this be the #ord# time I have be tell I can not give a credit card swipe for security and then pay in cash when check out . ridiculous . we have 0 room book for a band play in montreal , payment be available in cash from the band fee . . ar !! no food facility !! strange ',negative
0,'target_breakfast','good . the area be close to everything . our breakfast that be include in the price suddenly wasn?ft at check in ',negative
0,'target_trip','love it . my wife and I love trip to montreal.hotel be very good . price ok for our budget . ',positive
0,'target_trip','love it . my wife and I love trip to montreal.hotel be very good . price ok for our budget . ',positive
0,'target_stay','I love my stay but for me when I wan to get a room I look forward for an awesome bathroom . i?fve always want to stay there and very much enjoy my stay . the bathroom shower drain severely clog with hair and shower need a scrub brush with comet other than that awesome ',positive
0,'target_days','the last #crd# day be very bad at the hotel . the view from my room . poor customer service , they be charge in my account twice all service , when I ask the agent dania be very rule and next day the manager take all her time to come talk to me , not #crd# can not explain all those change in my account . to the end I be right . ',negative
0,'target_option','good location , shame about the pool !! the hotel be in a good location and the room be quite plush . we have a room on the #ord# floor which give us a good view of the city . I could not believe that the swimming pool in a 0 star esablishment do not open during weekday till 0 pm . e be nothing I like well on holiday than go for an early morning swim and be disappoint that this option be not available to me . the front desk seem to be slow in check visitor into the hotel ',negative
0,'target_stay','good stay . great location . f be great . everything be ok ',positive
0,'target_experience','my friend and I have stay here meany time always a good experience , . great location . the pillow could be good and the clean staff look like they do not have a check list of what be to be do on a daily bias , it be different each time . ',positive
0,'target_Waiting','pleasant . wait time at reception be too long . the water in the pool too cold . ',negative
0,'target_parking','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',negative
0,'target_breakfast','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',negative
0,'target_Stay','stay be great overall because the city be beautiful to see . I be able to request a late check out without any issue . the tv in my room do not work ',positive
0,'target_experience','have a comfortable room and a pleasant experience . perfect location in the heart of the village and 0 minuet from old montreal . no fridge in the room ',positive
0,'target_waits','pleasant . location . view . sketchy electrical outlet , no mini fridge , very understaffed at front desk so long wait . inconsistent pricing and answer when inquire about stay another night ',negative
0,'target_breakfast','it s was good . location great just bathroom need upgrade of reno in some area and furniture seem from the 0s . light do not work no face cloth and no free breakfast and over price weekend $ 0 a night be over price abd get nothing plus pay parking .. price after weekend drop by 0 % ',negative
0,'target_stay','I would stay here again , but I would ensure mgmt . follow up on any concern I address . the location be great . the lobby nice and clean , staff helpful .. sort of . the furniture be fall apart the dresser drawer be break ( 0 ) , the bathroom ceiling have mold , the drape be dirty and stained , I inform staff of the situation specially the broken furniture , but they do not seem to be interested in follow up , they just note that the condition of it . I would have pursue it with mgmt . but base on staff s level of concern I assume it would not matter . ',positive
0,'target_stay','reasonably price hotel in great location . with some update could be great . would stay again . staff friendly and helpful , easy check in . on site underground cover parking with in / out access be a plus for downtown . the hotel location itself can not be beat for the price too , it s close to berri - uqam metro , there be a food court in the building and a grocery store . you be also real close to the village , ste denis and other street of interest within walk distance too . furniture in the room a little run down , bathroom too could do with a good scrubbing , but nothing horrific . . a none smoking hotel there be guest smoke in room , the smell come through the vent on the last night of our stay . a quick call to the frontdesk and they be very apologetic and say they would look in to it . ',positive
0,'target_check','reasonably price hotel in great location . with some update could be great . would stay again . staff friendly and helpful , easy check in . on site underground cover parking with in / out access be a plus for downtown . the hotel location itself can not be beat for the price too , it s close to berri - uqam metro , there be a food court in the building and a grocery store . you be also real close to the village , ste denis and other street of interest within walk distance too . furniture in the room a little run down , bathroom too could do with a good scrubbing , but nothing horrific . . a none smoking hotel there be guest smoke in room , the smell come through the vent on the last night of our stay . a quick call to the frontdesk and they be very apologetic and say they would look in to it . ',positive
0,'target_better','could of be well . location , park right next door for $ 0 . parking ticket do not work when we try to leave . stain / melt area on carpet , dresser fall apart , plug fall right out of outlet , lock hinge on the door be break ( just about fall off ) , pillow to flat & not enough for #crd# people ( 0 ) . I book queen room for us & our guest & they ended up get a king bed , that should of go to me see I pay . ',positive
0,'target_ticket','could of be well . location , park right next door for $ 0 . parking ticket do not work when we try to leave . stain / melt area on carpet , dresser fall apart , plug fall right out of outlet , lock hinge on the door be break ( just about fall off ) , pillow to flat & not enough for #crd# people ( 0 ) . I book queen room for us & our guest & they ended up get a king bed , that should of go to me see I pay . ',negative
0,'target_Check','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_Check','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_Check','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_check','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_check','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_check','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_time','we have enjoyable time and just roll with the punch . good friend meet up for a visit . the staff be nice . front desk be welcome and clean staff courteous . there be a fire alarm incident upon arrival and a nice woman from housekeep make sure I be to leave floor and follow procedure to exit . she exit the premise with me . over and above service . the room be a bit tired . I have stay at this hotel previously and the room be bright and up to date . . bathroom have mold on the ceiling in the bath enclosure . the dresser be old and to ensure it our clothes be ok , we have put in a plastic liner to protect our clothing from touch the wood . . bed sheet be not of good quality and we be concern of bed bug . ',positive
0,'target_expected','pleasant . the room be standard with a nice view of the downtown . staff be friendly and available to help when need . the room do not appear to be fully clean upon our #ord# access to it . the bathroom be look a little date and damage from water . the gym equipment be minimal with only about #crd# machine in the whole facility . parking be charge to my credit card without be explain to me that this would happen , and we be also charge for a  long distance  call to a local food place . this be not a bad place overall to stay , we just expect a little more base on the price . ',positive
0,'target_pet','overall pleasant . the view be incredible !! the bed be comfortable and the room size be decent . the price match the star rating . the big con for me be the pool hour . on the website it indicate 0 am to noon and 0 pm to 0 pm ( subject to change ) so see that , we decide to call to make sure these be the correct hour which the receptionist agree they be . arrive that night , we see that the pool be no longer open in the morning . if we have know that prior to book we probably wouldn?ft have stay there because we be really look forward to our morning swim . . so think pet friendly hotel be great for all dog owner but , not if they have carpeting , I don?ft think it?fs appropriate flooring , it have a slight dog scent and my allergy act up a little . i?fm assume that limit the clientel and will discourage non pet owner or whoever that isn?ft bring a pet along , to book there . but it wasn?ft overly disgusting which to me mean the cleaning be well do . also the bathroom wall be kind of gross by where the garbage be under the sink , look like someone be sick and leave a dry up souvenir . . omer service wasn?ft overly friendly when check - in but i?fve have bad . ',positive
0,'target_breakfast','good . bed be comfy and breakfast be delicious . pool be noisy . staff at front desk be not that friendly . ',positive
0,'target_stay','still like the hotel and will stay again . location and view from the room be great . many thing in the room where not plug in . alarm clock , lamp , room be in need of some tlc hard good be look very wear . ',positive
0,'target_stay','very good stay . location excellent , very close to the central train station , and lively spot right in big central square in city , but room be up high at other side of hotel , so noise not a problem ( ask for quiet room ) . facility , though bathroom layout be a little odd , bed comfortable . room too hot , and aircon do not seem to work that well , hard to say how hot room would have be without it . on #crd# occasion the staff at reception be a little rude but mostly very helpful . ',positive
0,'target_stay','good stay with excellent location , however not an excellent value for money . great location , clean room , cozy bed , nice view , good wifi , nice staff . #url# ler room than expect . efrigerator ( mini bar ) in the room . ing water heater ( tea heater ) . ty deposit box in our room be not work . . y window on the outside of the building . ting the roof terrace could be free for the guest of the hotel . #url# bathroom with just a curtain and without the door be not practical , because of the stem go into the room . marble floor be really cold , because there be not any floor heating . glass door on the bath be too small , therefor the water be splash all over the bathroom floor . ',positive
0,'target_snacks','great hotel in the center of berlin !! the location of the hotel be #crd# of the good in the city , metro station be very closed and all shopping mall e.g. alexa , kaufhof be just few minute away . the room be not so big but well equip and very good structured where you can find all your need . refrigerator be also there and a lot of snack be also available in the room . the internet connection could be much more good for a #crd# star hotel in the center of the city and I hope the management of the hotel take this comment seriously and improve the connection as it be not only my comment but many traveler have already include it in their review . in addition the room temperature be quite high than usual so therefore I open the window the whole time in order to adjust the temperature . ',positive
0,'target_breakfast','good . the breakfast be perfect ? ? our room be small and it have not fridge . ? ',positive
0,'target_check','good hotel overall , room need improvement . perfect location in the heart of alexanderplatz and close to s - bahn and u-hahn train . very helpful staff , easy to check in / out . bathroom be expose to room which me and my partner enjoy . room temperature regulate well . rock solid bed with thin pillow , double bed be 0 single push together and have 0 since duvet . shower temperature control in separate toilet so shower be a 0 man job , shower drainage terrible - overflowed within 0 min of water running . if you like have your own space this room do not have that as bathroom be completely expose and toilet be only behind very lightly frosted glass . very invasive cleaning staff bang the door between 0 am consistently every day . ',positive
0,'target_food','great , love the area , convenient , comfortable , food great . location , quality , cleanliness , food . no brewing facility in room , it s the only hotel we have ever be to without . ',positive
0,'target_Breakfast','very large hotel in a good location , good value for city hotel . breakfast be reasonable . the hotel bar spagos be very comfortable and have a good atmosphere for a hotel bar with nightly entertainment . the hotel be very well located and local transport be minute be away . the scrambled egg be tasteless and I feel the breakfast be a bit like a conveyor belt with a big queue for the hot breakfast buffet . the hotel could have easily have add another buffet to reduce the queue . the room be on the small size and I be disapoointed that there be no mini bar or tea / coffee facility in the room . also water leak out from the  special rain effect shower  , but shower be quite powerful . also I be dissappointed that there be no body lotion supply which be the norm for a 0star hotel . the pillow be very poor , we ring reception for 0 pillow which be send up immediately - but the pillow be so thin we could have do with a #ord# pillow . roof terrace bar which be not a bar just a viewing area charge ? 0 which I feel should not be charge for resident . we be also charge a fee of ? 0 per bag for leave our bag in the baggage room for the convenience of leave our bag for 0 hour . lastly , while most of the staff be very helpful , the girl at the tourist information desk have to be the rudest woman who be definately in the wrong job . ',positive
