@relation Ausstattung

@attribute id numeric
@attribute target string
@attribute unigrams string
@attribute aspecttype {positive, negative}

@data
0,'target_diner','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_bar','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_bar','the stay be ok but its a bit like a b&b with an old style hotel ambience without a bar and diner . breakfast be good , location excellent , view from room be good . room clean service be good . safe place and quiet . no usb pports and no power point for electronic device ; most furniture be old and my bed squeak . the last evening we could not get into our room as we be apparently check out already . no room service , no bar except during lunch time not quite 0 star standard ',negative
0,'target_makers','good . location be excellent , central , convenient to public transportation , restaurant , metro , and place dupuis food court , various service . maintenance be spotty . bathtub drain clog , hairdryer didn?ft work , ice maker on several floor be out of order , furniture in room scuff . ',negative
0,'target_pool','good . we really like the location of the hotel . the swimming pool be cold . ',negative
0,'target_restaurant','good cost effectiveness . good location . good location . breakfest could be good . there be no room service and the restaurant be close for dinner , what s be essential . pool be only open in the evening ! ',negative
0,'target_Pool','good cost effectiveness . good location . good location . breakfest could be good . there be no room service and the restaurant be close for dinner , what s be essential . pool be only open in the evening ! ',negative
0,'target_entrance','the room serve its purpose . no more and no less . room 0 - it be a very clean room . front staff be friendly . front entrance be beautiful . ked that there be parking underground with easy access to the hotel . room 0 - the bathroom be in need of major renovation ( I be not comfortable with the mold on the bath tub wall ) . ',positive
0,'target_restaurant','good . the lobby be clean and the room be clean and have a great view of the city . the restaurant in the hotel be good . the location of the hotel be great for access to st. catherine s street and get downtown . the bathroom be outdated , and seem a little scummy . ',positive
0,'target_updated','good value . the location be very convenient and the view from our room be outstanding . it need to be update . it take a full #crd# minute run the shower before the water be really warm . ',negative
0,'target_reformation','pleasant . very old , need reformation on comon area . ',negative
0,'target_machine','probably would not stay there again . there be no work ice machine . ',negative
0,'target_hours','would go back and would recommend to friend . the room be roomy . the location be excellent . it be clean and the staff be awesome . the air duct need clean . when they come on I smell mould . the pool hour be limited and odd . ',negative
0,'target_hours','would go back and would recommend to friend . the room be roomy . the location be excellent . it be clean and the staff be awesome . the air duct need clean . when they come on I smell mould . the pool hour be limited and odd . ',negative
0,'target_elevators','good . good location . lot of elevator that work rapidly . old building . not a lot of amenity . ',positive
0,'target_elevators','good . good location . lot of elevator that work rapidly . old building . not a lot of amenity . ',positive
0,'target_building','good . good location . lot of elevator that work rapidly . old building . not a lot of amenity . ',negative
0,'target_lift','pleasant . good location . the design be quite old and need change lift to car park ',negative
0,'target_hotel','the hotel be convenient to the airport shuttle and subway . the bed be comfy . the coffee machine do not work . there be a strange smell in the room . the room and hotel be a little tired and tatty . #crd# of the staff be friendly . the other make no effort to be friendly or helpful . ',negative
0,'target_hotel','the hotel be convenient to the airport shuttle and subway . the bed be comfy . the coffee machine do not work . there be a strange smell in the room . the room and hotel be a little tired and tatty . #crd# of the staff be friendly . the other make no effort to be friendly or helpful . ',negative
0,'target_hotel','very nice hotel , would recommend . staff ( sammy , at checkin ) very helpful in provide a room with a nice view ! very bad signage for direction from parking garage to hotel through food court , ect . ',positive
0,'target_signage','very nice hotel , would recommend . staff ( sammy , at checkin ) very helpful in provide a room with a nice view ! very bad signage for direction from parking garage to hotel through food court , ect . ',negative
0,'target_HOTEL','good . location be great . old hotel with old equipments : old bathroom , old carpets .. need urgent remodeling ',negative
0,'target_EQUIPMENTS','good . location be great . old hotel with old equipments : old bathroom , old carpets .. need urgent remodeling ',negative
0,'target_CARPETS','good . location be great . old hotel with old equipments : old bathroom , old carpets .. need urgent remodeling ',negative
0,'target_REMODELING','good . location be great . old hotel with old equipments : old bathroom , old carpets .. need urgent remodeling ',negative
0,'target_hotel','fairly good hotel , nice practical location . good location , check - in / out be fast , I be able to get my room early than expect , and in general the stay be pleasant . it s also connect to a shopping mall and the metro system , so you do not have to go outside to get to those . it be not my #ord# stay in this hotel and I be sure it wo not be my last . a big space under the door let the sound and light in , which be mildly annoying while try to sleep . I have also reduce the score for  facility  because the hotel still follow the archaic ( and slightly offensive ) practice of put a bible ( or , in this case , new testament ) in the room . as a non-christian , this irritate me and I would like it to stop . ',positive
0,'target_hotel','pleasant . it be a nice clean hotel . during the night hear the air circulation almost sound like a roller coaster keep wake me up ',positive
0,'target_hotel','location , location , location . the location be absolutely terrific . the staff be extremely accommodate , but the hotel be in need of an update . our #ord# room smell like smoke , and we be immediately move to another room . where the lock be not work - it be immediately fix . the staff help us book our train ride , loan us a wine opener , and never say  no  to a request . the room need upgrade . ',negative
0,'target_look','good location nice look but old from interior it need renovation . good place in montreal with nice look to the city . everything be old furniture bathroom style of carpet ac window as if it belong to 0 . room design furniture bathroom ac ',positive
0,'target_interior','good location nice look but old from interior it need renovation . good place in montreal with nice look to the city . everything be old furniture bathroom style of carpet ac window as if it belong to 0 . room design furniture bathroom ac ',negative
0,'target_renovation','good location nice look but old from interior it need renovation . good place in montreal with nice look to the city . everything be old furniture bathroom style of carpet ac window as if it belong to 0 . room design furniture bathroom ac ',negative
0,'target_style','good location nice look but old from interior it need renovation . good place in montreal with nice look to the city . everything be old furniture bathroom style of carpet ac window as if it belong to 0 . room design furniture bathroom ac ',negative
0,'target_renovation','okay . good location , friendly staff . 0 star hotel with plastic glass and paper cup . hotel need a major renovation ( very date ) ',negative
0,'target_pool','after read some negative review , I must admit our experience be quite ok . location ; indoor garage ; clean room . the pool could be open a bit long but still , it s nice to have #crd# . ',positive
0,'target_pool','after read some negative review , I must admit our experience be quite ok . location ; indoor garage ; clean room . the pool could be open a bit long but still , it s nice to have #crd# . ',negative
0,'target_garage','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',positive
0,'target_garage','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',positive
0,'target_hotel','blah hotel experience . it be ok . room and staff be ok . nothing special . room and hotel be date . air conditioning doesn?ft work in room . they be very warm . staff be not friendly at all . ',negative
0,'target_hotel','a perfect location to enjoy montreal , if you do not mind a hotel way beyond its remodeling date . location ; adjacent underground car parking ; next to the metro ; . the hotel be show its age . everything need to be upgrade . difficult for staff to keep clean under the circumstance . bathroom particularly look old and seedy - caulk mouldy . however , the price be less than half tht of the modern hotel in downtown montreal , so it be still good value for money . just do not look too deeply . ',negative
0,'target_age','a perfect location to enjoy montreal , if you do not mind a hotel way beyond its remodeling date . location ; adjacent underground car parking ; next to the metro ; . the hotel be show its age . everything need to be upgrade . difficult for staff to keep clean under the circumstance . bathroom particularly look old and seedy - caulk mouldy . however , the price be less than half tht of the modern hotel in downtown montreal , so it be still good value for money . just do not look too deeply . ',negative
0,'target_upgraded','a perfect location to enjoy montreal , if you do not mind a hotel way beyond its remodeling date . location ; adjacent underground car parking ; next to the metro ; . the hotel be show its age . everything need to be upgrade . difficult for staff to keep clean under the circumstance . bathroom particularly look old and seedy - caulk mouldy . however , the price be less than half tht of the modern hotel in downtown montreal , so it be still good value for money . just do not look too deeply . ',negative
0,'target_pool','affordable average hotel in central location . like the central location , the view , the price . a lot of homeless people in the area and drug use , the pool only be open 0 , room could use update , more plug in near the bed would be nice , some plug in didn?ft work . your website also isn?ft update - our room have a fridge but that wasn?ft expect so it would have be nice to know and the shower be nice then what the picture show and that might attract more people . the man that usher people into the elevator when it be busy be extremely rude and pushy ',negative
0,'target_hotel','okay . next to metro dtation . the neighborhood , hotel be very outdated ',negative
0,'target_hotel','this be once a fine hotel but there seem to be no refurbishment of age furniture . front desk staff be friendly and helpful . the room be far too hot . the furniture be all bang up . the wallpaper be peel in the bathroom . ',positive
0,'target_refurbishment','this be once a fine hotel but there seem to be no refurbishment of age furniture . front desk staff be friendly and helpful . the room be far too hot . the furniture be all bang up . the wallpaper be peel in the bathroom . ',negative
0,'target_hotel','a fairly good hotel , nice location but the room should be more equiped . the location . no micro-wave ',positive
0,'target_hotel','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_hotel','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_ceilings','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_driving','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_hotel','pleasant . the hotel have access to a mall with grocery and food court . the hotel be outdated . you need to pay for parking ',negative
0,'target_hotel','good . the hotel be old , and have its kink , but the location be amazing , and my view be incredible . I get a room on the #ord# floor , and it be completely worth it . ',negative
0,'target_furniture','overall I don?ft mind stay in this location . it be clean and neat staff be friendly . e to subway . in walk straight down the road to old city montr ? al / norte dame basilica / . bway stop to underground mall . t outside the gay village and promenade . t at the park across the street with a restaurant and live music ( summertime ) . on hop off bus tour stop #crd# block away . conviently locate to rue saint denis which have more restaurant and bar . and gym in hotel . on the corner for easy access cash . the room have lovely view of the city but I feel the room themselves be become a bit dated , furniture be in ok condition air vent could be cleanse bathroom update it?fs like an holiday inn from the 0?fs and all the electrical outlet be loose fitting . the restaurant ambience be ok again a bit date in design and furniture . ',negative
0,'target_design','overall I don?ft mind stay in this location . it be clean and neat staff be friendly . e to subway . in walk straight down the road to old city montr ? al / norte dame basilica / . bway stop to underground mall . t outside the gay village and promenade . t at the park across the street with a restaurant and live music ( summertime ) . on hop off bus tour stop #crd# block away . conviently locate to rue saint denis which have more restaurant and bar . and gym in hotel . on the corner for easy access cash . the room have lovely view of the city but I feel the room themselves be become a bit dated , furniture be in ok condition air vent could be cleanse bathroom update it?fs like an holiday inn from the 0?fs and all the electrical outlet be loose fitting . the restaurant ambience be ok again a bit date in design and furniture . ',negative
0,'target_hotel','good . staff fast , hotel big . great location . pretty old and used . . room small - very loud vent . . et take a too close look . . : meh . windows really dirty ! ',positive
0,'target_hotel','a moderate hotel . bed very comfortable , room clean and quiet . bathroom clean and functional . room large.i would stay here again as it really be just a hotel that have see its good day but have some character and charm . great location . the desk staff be lovely . the old concierge be rude or hiding . the ac be permanently set so not cool enough . the bathroom fan be like a motorcycle engine . I think that this hotel be just old . ',positive
0,'target_hotel','a moderate hotel . bed very comfortable , room clean and quiet . bathroom clean and functional . room large.i would stay here again as it really be just a hotel that have see its good day but have some character and charm . great location . the desk staff be lovely . the old concierge be rude or hiding . the ac be permanently set so not cool enough . the bathroom fan be like a motorcycle engine . I think that this hotel be just old . ',positive
0,'target_hotel','a moderate hotel . bed very comfortable , room clean and quiet . bathroom clean and functional . room large.i would stay here again as it really be just a hotel that have see its good day but have some character and charm . great location . the desk staff be lovely . the old concierge be rude or hiding . the ac be permanently set so not cool enough . the bathroom fan be like a motorcycle engine . I think that this hotel be just old . ',negative
0,'target_hallways','well locate right on the berri subway intersection . location be very good . the hotel be connect to the subway via walk through a food court just off the lobby . there be also a very nice iga supermarket there for last minute item and snack . the front desk be indeifferent . the hallway be date and wear . I have an executive room on the top floor and my room be fine but other in my group complain the room be run down . ',negative
0,'target_hallways','well locate right on the berri subway intersection . location be very good . the hotel be connect to the subway via walk through a food court just off the lobby . there be also a very nice iga supermarket there for last minute item and snack . the front desk be indeifferent . the hallway be date and wear . I have an executive room on the top floor and my room be fine but other in my group complain the room be run down . ',negative
0,'target_Parking','be decent for price . comfy bed . great reception staff . shower small and could use good clean . parking awkward . ',negative
0,'target_finishes','good . location - very convenient . bed be comfortable and the room have a good view . some of the finish / fixutres be date and wear - but still functional . ',positive
0,'target_finishes','good . location - very convenient . bed be comfortable and the room have a good view . some of the finish / fixutres be date and wear - but still functional . ',negative
0,'target_finishes','good . location - very convenient . bed be comfortable and the room have a good view . some of the finish / fixutres be date and wear - but still functional . ',negative
0,'target_ice','clean room , fantastic view of downtown , very close to downtown core . clean room , nice view , no noise . lack of ice , only find on #ord# floor . no ice bucket provided . ',negative
0,'target_bucket','clean room , fantastic view of downtown , very close to downtown core . clean room , nice view , no noise . lack of ice , only find on #ord# floor . no ice bucket provided . ',negative
0,'target_hotel','okay . it be nice . not the fault of the hotel itself , but the location be right in the bay village . there be ton of panhandler and drug addict right on the corner . I be a little hesitant to take my family out there . . hotel itself be a bit date now . time for a makeover . ',negative
0,'target_makeover','okay . it be nice . not the fault of the hotel itself , but the location be right in the bay village . there be ton of panhandler and drug addict right on the corner . I be a little hesitant to take my family out there . . hotel itself be a bit date now . time for a makeover . ',negative
0,'target_Renovation','need renovation . it?fs close to downtown and main attraction . also the hotel door open up to place dupris mall . the bed be comfortable and chair clean and comfortable . our #ord# stay here in about 0 year be not as pleasant as the #ord# . the ac be too low and could not be adjust . the carpet be old and the staff do their good to clean it . the dresser in the room be old and scratch in many place . the toilet do not flush well and the sink do not drain well . this hotel need some fix up . the parking be expensive and low ceiling . this hotel be very expensive consider all the issue . we won?ft be stay here a #ord# time unless we know of its renovation . ',negative
0,'target_carpet','need renovation . it?fs close to downtown and main attraction . also the hotel door open up to place dupris mall . the bed be comfortable and chair clean and comfortable . our #ord# stay here in about 0 year be not as pleasant as the #ord# . the ac be too low and could not be adjust . the carpet be old and the staff do their good to clean it . the dresser in the room be old and scratch in many place . the toilet do not flush well and the sink do not drain well . this hotel need some fix up . the parking be expensive and low ceiling . this hotel be very expensive consider all the issue . we won?ft be stay here a #ord# time unless we know of its renovation . ',negative
0,'target_hotel','need renovation . it?fs close to downtown and main attraction . also the hotel door open up to place dupris mall . the bed be comfortable and chair clean and comfortable . our #ord# stay here in about 0 year be not as pleasant as the #ord# . the ac be too low and could not be adjust . the carpet be old and the staff do their good to clean it . the dresser in the room be old and scratch in many place . the toilet do not flush well and the sink do not drain well . this hotel need some fix up . the parking be expensive and low ceiling . this hotel be very expensive consider all the issue . we won?ft be stay here a #ord# time unless we know of its renovation . ',negative
0,'target_ceiling','need renovation . it?fs close to downtown and main attraction . also the hotel door open up to place dupris mall . the bed be comfortable and chair clean and comfortable . our #ord# stay here in about 0 year be not as pleasant as the #ord# . the ac be too low and could not be adjust . the carpet be old and the staff do their good to clean it . the dresser in the room be old and scratch in many place . the toilet do not flush well and the sink do not drain well . this hotel need some fix up . the parking be expensive and low ceiling . this hotel be very expensive consider all the issue . we won?ft be stay here a #ord# time unless we know of its renovation . ',negative
0,'target_hotel','satisfied customer . bed be comfortable . the hotel be very old , renovation be need especially in the washroom . ',negative
0,'target_money','few day in montreal .. the bed be really comfortable . the view be great and the room be spacious .. the coffee in the room be good ( when the coffee maker actually work ) . to . the room be really date .. there be stain all over the bathroom ceiling ( paint job be badly need ) .. the carpet have several stain on it .. the lamp be break on the desk and the electrical outlet for the lamp do not even have a cover on it ( big safety hazard for some family that have child with them .. it s obvious that there be a time that this truly be a grand hotel .. who e dr own this place need to invest some money into the place and make it grand once again .. but to end my review.for a few day it be ok.but I would not cone there for a special occasion .. anniversary etc. ',negative
0,'target_trunk','good . good breakfast , comfortable bed , good sized room . underground parking stall be barely high enough to park a standard suv . I be nt able to open the trunk . ',negative
0,'target_property','pleasant . llocation . need renovation of the property very old furniture and stuff ',negative
0,'target_stuff','pleasant . llocation . need renovation of the property very old furniture and stuff ',negative
0,'target_hotel','ok . only location of hotel .. hotel need big upgrade .. everything be very old . to update all furniture , carpet .. ',negative
0,'target_everything','ok . only location of hotel .. hotel need big upgrade .. everything be very old . to update all furniture , carpet .. ',negative
0,'target_facilities','not bad .. but make sure you do not want to pay cash . bed be comfortable . in all my year travel , this be the #ord# time I have be tell I can not give a credit card swipe for security and then pay in cash when check out . ridiculous . we have 0 room book for a band play in montreal , payment be available in cash from the band fee . . ar !! no food facility !! strange ',negative
0,'target_runned','good , enjoy it a lot ! location . little run down ',negative
0,'target_hotel','location and hotel quite good but feel a little uneasy in neighbourhood . area a little daunting . ',positive
0,'target_floors','well - locate but somewhat worn and outdated furnishing . like other reviewer have note , this hotel have furnishing that be quite wear . some floor seem bad than other . the location be what make this a viable option , especially in the summer with the various street festival virtually at your door . ',negative
0,'target_lot','great . great location ! parking lot not big enough ',negative
0,'target_pool','good location , shame about the pool !! the hotel be in a good location and the room be quite plush . we have a room on the #ord# floor which give us a good view of the city . I could not believe that the swimming pool in a 0 star esablishment do not open during weekday till 0 pm . e be nothing I like well on holiday than go for an early morning swim and be disappoint that this option be not available to me . the front desk seem to be slow in check visitor into the hotel ',negative
0,'target_pool','good location , shame about the pool !! the hotel be in a good location and the room be quite plush . we have a room on the #ord# floor which give us a good view of the city . I could not believe that the swimming pool in a 0 star esablishment do not open during weekday till 0 pm . e be nothing I like well on holiday than go for an early morning swim and be disappoint that this option be not available to me . the front desk seem to be slow in check visitor into the hotel ',negative
0,'target_Hotel','a bit outdated but good location . good location with parking underground ( which be always a plus ) . big benefit what that hotel be attach to a small mall , with a food court and a grocery store . there s also a interior pool with a life guard it seem . hotel be a bit outdated , the counter staff be not very friendly , efficient but with no smile . the price for the breakfast be very high ! ',negative
0,'target_Pool','good . room be a fair size . my husband love the pillow ! good location ! pool be not open when it say it would be . staffing issue with the lifegaurds mean we do not get to use the pool during our stay . ',negative
0,'target_Pool','pleasant but not luxurious . great location , friendly staff , comfortable bed . pool have limited hour open at 0 pm ! ) and be late in opening . room be a bit worn -- break vent cover for example -- and ac be hard to operate . ',negative
0,'target_opening','pleasant but not luxurious . great location , friendly staff , comfortable bed . pool have limited hour open at 0 pm ! ) and be late in opening . room be a bit worn -- break vent cover for example -- and ac be hard to operate . ',negative
0,'target_hotel','okay . great location on a lively square . the hotel have have his day , old , outdated . need renovation . ',negative
0,'target_hotel','okay . great location on a lively square . the hotel have have his day , old , outdated . need renovation . ',negative
0,'target_renovation','okay . great location on a lively square . the hotel have have his day , old , outdated . need renovation . ',negative
0,'target_Facilities','pleasant . location and nice staff . facility poor and carpet dirty ',negative
0,'target_hotel','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',negative
0,'target_doors','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',negative
0,'target_fixtures','good . location and all the amenity around . the room and hotel have fixture and furniture which be wear out . need to be change and there be a small of moisture in the room ',negative
0,'target_hotel','nice enough hotel but poor customer service . the location of the hotel be good . there be an issue with no hot water and no water from the shower for several hour #crd# morning . I have just be to the fitness room so need a shower . I be tell there be an issue and someone would get back to me - no #crd# ever do . in the end I take a cold  bath  from the sink . issue happen , but the customer service be poor - they do not even mention it when I check out ',positive
0,'target_renewal','pleasant . location excellent , nekt to the lively street and a metro hub . bed be excellent . room be much bad than the lobby , restaurant etc. they really need total renewal . ',negative
0,'target_carpet','it , s be ok . location . be very nice . carpet need to be change . room wasn , t the good mold around bottom of tile . melled like pot in the room ',negative
0,'target_lobby','I would stay here again , but I would ensure mgmt . follow up on any concern I address . the location be great . the lobby nice and clean , staff helpful .. sort of . the furniture be fall apart the dresser drawer be break ( 0 ) , the bathroom ceiling have mold , the drape be dirty and stained , I inform staff of the situation specially the broken furniture , but they do not seem to be interested in follow up , they just note that the condition of it . I would have pursue it with mgmt . but base on staff s level of concern I assume it would not matter . ',positive
0,'target_hotel','pleasant . it be an old hotel , and its facility reflect it . ',negative
0,'target_updates','reasonably price hotel in great location . with some update could be great . would stay again . staff friendly and helpful , easy check in . on site underground cover parking with in / out access be a plus for downtown . the hotel location itself can not be beat for the price too , it s close to berri - uqam metro , there be a food court in the building and a grocery store . you be also real close to the village , ste denis and other street of interest within walk distance too . furniture in the room a little run down , bathroom too could do with a good scrubbing , but nothing horrific . . a none smoking hotel there be guest smoke in room , the smell come through the vent on the last night of our stay . a quick call to the frontdesk and they be very apologetic and say they would look in to it . ',negative
0,'target_Hotel','pleasant . location us terrific . hotel be get a bit dated , but still quite okay . I be disappoint that there be no fridge in the room . ',negative
0,'target_vehicle','good . good location . my vehicle could not fit in underground parking which create a bit of chaos at the beginning . try to find a spot close enough for to get to vehicle . so this part be rather inconcvenient . but the weather be good so get back and forth to vehicle when locate a place be okay . be a bit concerned about leave the vehicle in and unattended parking lot but take my chance . ',negative
0,'target_parking','good . good location . my vehicle could not fit in underground parking which create a bit of chaos at the beginning . try to find a spot close enough for to get to vehicle . so this part be rather inconcvenient . but the weather be good so get back and forth to vehicle when locate a place be okay . be a bit concerned about leave the vehicle in and unattended parking lot but take my chance . ',negative
0,'target_looking','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',positive
0,'target_looking','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',positive
0,'target_hotel','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
