@relation Sauberkeit

@attribute id numeric
@attribute target string
@attribute unigrams string
@attribute aspecttype {positive, negative}

@data
0,'target_room','location be key . great location , parking garage and easy walk to a number of restaurant , shop and thing to see and do . book a king room and give room with #crd# queen bed which be right next to incredibly noisy elevator . slept poorly and the queen room be less on #url# website so may have overpay . lack washcloth and room not clean as well 0 st night of stay as it be the #ord# night . parking not validate on check in but this be address at check out ',negative
0,'target_clean','a perfect location to enjoy montreal , if you do not mind a hotel way beyond its remodeling date . location ; adjacent underground car parking ; next to the metro ; . the hotel be show its age . everything need to be upgrade . difficult for staff to keep clean under the circumstance . bathroom particularly look old and seedy - caulk mouldy . however , the price be less than half tht of the modern hotel in downtown montreal , so it be still good value for money . just do not look too deeply . ',negative
0,'target_Room','room be very clean , excellent cleaning servicrd . room be very clean . drawer still have bible inside , I like this tradition hotel . when I register the room , it calculate $ 0 for each day on confirmation . however , when I check out , it charge me $ 0 more start at #ord# day . too bad , no freezer and tea bag in the room . ',positive
0,'target_cleaning','room be very clean , excellent cleaning servicrd . room be very clean . drawer still have bible inside , I like this tradition hotel . when I register the room , it calculate $ 0 for each day on confirmation . however , when I check out , it charge me $ 0 more start at #ord# day . too bad , no freezer and tea bag in the room . ',positive
0,'target_Room','room be very clean , excellent cleaning servicrd . room be very clean . drawer still have bible inside , I like this tradition hotel . when I register the room , it calculate $ 0 for each day on confirmation . however , when I check out , it charge me $ 0 more start at #ord# day . too bad , no freezer and tea bag in the room . ',positive
0,'target_sink','good . bed be comfy , room need a little maintenance ( leaky sink , power outlet do not work ) ',negative
0,'target_windows','the staff be very polite , kind and accommodating . I would stay there again but it need to be clean . the hotel overall need to have the room update and the outside of the window clean . there be no point have a city view if the window be too dirty to see outside . also in the room the vent be fill with black dust / dustballs . deep cleaning must be do in the room . also the number of toiletry must reasonably reflect the number of guest in the room . #crd# of us and #crd# set of toiletry . ',negative
0,'target_window','the staff be very polite , kind and accommodating . I would stay there again but it need to be clean . the hotel overall need to have the room update and the outside of the window clean . there be no point have a city view if the window be too dirty to see outside . also in the room the vent be fill with black dust / dustballs . deep cleaning must be do in the room . also the number of toiletry must reasonably reflect the number of guest in the room . #crd# of us and #crd# set of toiletry . ',negative
0,'target_vents','the staff be very polite , kind and accommodating . I would stay there again but it need to be clean . the hotel overall need to have the room update and the outside of the window clean . there be no point have a city view if the window be too dirty to see outside . also in the room the vent be fill with black dust / dustballs . deep cleaning must be do in the room . also the number of toiletry must reasonably reflect the number of guest in the room . #crd# of us and #crd# set of toiletry . ',negative
0,'target_dustballs','the staff be very polite , kind and accommodating . I would stay there again but it need to be clean . the hotel overall need to have the room update and the outside of the window clean . there be no point have a city view if the window be too dirty to see outside . also in the room the vent be fill with black dust / dustballs . deep cleaning must be do in the room . also the number of toiletry must reasonably reflect the number of guest in the room . #crd# of us and #crd# set of toiletry . ',negative
0,'target_cleaning','the staff be very polite , kind and accommodating . I would stay there again but it need to be clean . the hotel overall need to have the room update and the outside of the window clean . there be no point have a city view if the window be too dirty to see outside . also in the room the vent be fill with black dust / dustballs . deep cleaning must be do in the room . also the number of toiletry must reasonably reflect the number of guest in the room . #crd# of us and #crd# set of toiletry . ',negative
0,'target_shower','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',negative
0,'target_shower','very good time . the bed be super comfortable and location can?ft be beat ! leak shower head , mold on ceiling in shower . ask #crd# time for coffee and ice bucket finally give up . with that being say only because of location I would stay again . ',negative
0,'target_curtain','pleasant experience . old hotel . walk distance to shopping , restaurant . comfy bed , good location , nice basic hotel room . #crd# of the good price for a downtown hotel . old hotel , no info in the room for room service , pool hour etc. have to call front desk . shower curtain a little stinky . water pressure a little low . parking garage have very low ceiling and narrow driving . 0 per night to park . thing be good overall . no complaint . ',negative
0,'target_rooms','good . nice bed and very clean room . breakfast not include in the fare ',positive
0,'target_beds','good . the location be excellent , easy to access and park just below the hotel . the bed be clean and comfortable . the staff at the front desk be pleasant to deal with . the room be old and the bathroom be in need of an upgrade . ',positive
0,'target_vents','overall I don?ft mind stay in this location . it be clean and neat staff be friendly . e to subway . in walk straight down the road to old city montr ? al / norte dame basilica / . bway stop to underground mall . t outside the gay village and promenade . t at the park across the street with a restaurant and live music ( summertime ) . on hop off bus tour stop #crd# block away . conviently locate to rue saint denis which have more restaurant and bar . and gym in hotel . on the corner for easy access cash . the room have lovely view of the city but I feel the room themselves be become a bit dated , furniture be in ok condition air vent could be cleanse bathroom update it?fs like an holiday inn from the 0?fs and all the electrical outlet be loose fitting . the restaurant ambience be ok again a bit date in design and furniture . ',negative
0,'target_Windows','good . staff fast , hotel big . great location . pretty old and used . . room small - very loud vent . . et take a too close look . . : meh . windows really dirty ! ',negative
0,'target_room','a moderate hotel . bed very comfortable , room clean and quiet . bathroom clean and functional . room large.i would stay here again as it really be just a hotel that have see its good day but have some character and charm . great location . the desk staff be lovely . the old concierge be rude or hiding . the ac be permanently set so not cool enough . the bathroom fan be like a motorcycle engine . I think that this hotel be just old . ',positive
0,'target_Bathroom','a moderate hotel . bed very comfortable , room clean and quiet . bathroom clean and functional . room large.i would stay here again as it really be just a hotel that have see its good day but have some character and charm . great location . the desk staff be lovely . the old concierge be rude or hiding . the ac be permanently set so not cool enough . the bathroom fan be like a motorcycle engine . I think that this hotel be just old . ',positive
0,'target_clean','be decent for price . comfy bed . great reception staff . shower small and could use good clean . parking awkward . ',negative
0,'target_room','clean room , fantastic view of downtown , very close to downtown core . clean room , nice view , no noise . lack of ice , only find on #ord# floor . no ice bucket provided . ',positive
0,'target_room','clean room , fantastic view of downtown , very close to downtown core . clean room , nice view , no noise . lack of ice , only find on #ord# floor . no ice bucket provided . ',positive
0,'target_chairs','need renovation . it?fs close to downtown and main attraction . also the hotel door open up to place dupris mall . the bed be comfortable and chair clean and comfortable . our #ord# stay here in about 0 year be not as pleasant as the #ord# . the ac be too low and could not be adjust . the carpet be old and the staff do their good to clean it . the dresser in the room be old and scratch in many place . the toilet do not flush well and the sink do not drain well . this hotel need some fix up . the parking be expensive and low ceiling . this hotel be very expensive consider all the issue . we won?ft be stay here a #ord# time unless we know of its renovation . ',positive
0,'target_smelt','average hotel in a great location . great location . the room smelt of damp . small bathroom ',negative
0,'target_ceiling','few day in montreal .. the bed be really comfortable . the view be great and the room be spacious .. the coffee in the room be good ( when the coffee maker actually work ) . to . the room be really date .. there be stain all over the bathroom ceiling ( paint job be badly need ) .. the carpet have several stain on it .. the lamp be break on the desk and the electrical outlet for the lamp do not even have a cover on it ( big safety hazard for some family that have child with them .. it s obvious that there be a time that this truly be a grand hotel .. who e dr own this place need to invest some money into the place and make it grand once again .. but to end my review.for a few day it be ok.but I would not cone there for a special occasion .. anniversary etc. ',negative
0,'target_paint','few day in montreal .. the bed be really comfortable . the view be great and the room be spacious .. the coffee in the room be good ( when the coffee maker actually work ) . to . the room be really date .. there be stain all over the bathroom ceiling ( paint job be badly need ) .. the carpet have several stain on it .. the lamp be break on the desk and the electrical outlet for the lamp do not even have a cover on it ( big safety hazard for some family that have child with them .. it s obvious that there be a time that this truly be a grand hotel .. who e dr own this place need to invest some money into the place and make it grand once again .. but to end my review.for a few day it be ok.but I would not cone there for a special occasion .. anniversary etc. ',negative
0,'target_carpet','few day in montreal .. the bed be really comfortable . the view be great and the room be spacious .. the coffee in the room be good ( when the coffee maker actually work ) . to . the room be really date .. there be stain all over the bathroom ceiling ( paint job be badly need ) .. the carpet have several stain on it .. the lamp be break on the desk and the electrical outlet for the lamp do not even have a cover on it ( big safety hazard for some family that have child with them .. it s obvious that there be a time that this truly be a grand hotel .. who e dr own this place need to invest some money into the place and make it grand once again .. but to end my review.for a few day it be ok.but I would not cone there for a special occasion .. anniversary etc. ',negative
0,'target_room','good . the view from this property be incredible !! we be fortunate to have be give an upgrade to a top floor suite which have window look out at the city and mount royal . the room be well appoint and clean . the air conditioning be either not work or could not keep up with the temp outside , ( the room have large window that face south and west ) . we contact the housekeeping staff and the front desk to see if something could be do and unfortunately the problem be not resolve and we do not get any response from the hotel staff . we find this very disappointing . ',positive
0,'target_windows','ok . date bathroom and bedroom furniture . we have a room on the #ord# floor but could not see the skyline clearly because the window be filthy . no ability to boil a kettle , the coffee machine do not work for tea drinker . ',negative
0,'target_drain','I love my stay but for me when I wan to get a room I look forward for an awesome bathroom . i?fve always want to stay there and very much enjoy my stay . the bathroom shower drain severely clog with hair and shower need a scrub brush with comet other than that awesome ',negative
0,'target_carpets','pleasant . location and nice staff . facility poor and carpet dirty ',negative
0,'target_towels','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',positive
0,'target_bedding','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',positive
0,'target_furniture','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',negative
0,'target_doors','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',negative
0,'target_bathtub','good location . good location , walk distance to old city , downtown and river .. subway station be very close .. room be very large , towel and bedding be very clean . this hotel need a face lift , furniture , door and bathtub be date and not very clean .. no safe or fridge in the room , no slipper , nothing extra , price do not include breakfast or parking , after add all to the price of room it be overprice .. ',negative
0,'target_Hotel','great city and this location make it all very accessible . location be excellent hotel be clean & staff congenial . I pay $ 0 !! for #crd# night in in a very average room ',positive
0,'target_lobby','I would stay here again , but I would ensure mgmt . follow up on any concern I address . the location be great . the lobby nice and clean , staff helpful .. sort of . the furniture be fall apart the dresser drawer be break ( 0 ) , the bathroom ceiling have mold , the drape be dirty and stained , I inform staff of the situation specially the broken furniture , but they do not seem to be interested in follow up , they just note that the condition of it . I would have pursue it with mgmt . but base on staff s level of concern I assume it would not matter . ',positive
0,'target_drapes','I would stay here again , but I would ensure mgmt . follow up on any concern I address . the location be great . the lobby nice and clean , staff helpful .. sort of . the furniture be fall apart the dresser drawer be break ( 0 ) , the bathroom ceiling have mold , the drape be dirty and stained , I inform staff of the situation specially the broken furniture , but they do not seem to be interested in follow up , they just note that the condition of it . I would have pursue it with mgmt . but base on staff s level of concern I assume it would not matter . ',negative
0,'target_drapes','I would stay here again , but I would ensure mgmt . follow up on any concern I address . the location be great . the lobby nice and clean , staff helpful .. sort of . the furniture be fall apart the dresser drawer be break ( 0 ) , the bathroom ceiling have mold , the drape be dirty and stained , I inform staff of the situation specially the broken furniture , but they do not seem to be interested in follow up , they just note that the condition of it . I would have pursue it with mgmt . but base on staff s level of concern I assume it would not matter . ',negative
0,'target_scrubbing','reasonably price hotel in great location . with some update could be great . would stay again . staff friendly and helpful , easy check in . on site underground cover parking with in / out access be a plus for downtown . the hotel location itself can not be beat for the price too , it s close to berri - uqam metro , there be a food court in the building and a grocery store . you be also real close to the village , ste denis and other street of interest within walk distance too . furniture in the room a little run down , bathroom too could do with a good scrubbing , but nothing horrific . . a none smoking hotel there be guest smoke in room , the smell come through the vent on the last night of our stay . a quick call to the frontdesk and they be very apologetic and say they would look in to it . ',negative
0,'target_smell','reasonably price hotel in great location . with some update could be great . would stay again . staff friendly and helpful , easy check in . on site underground cover parking with in / out access be a plus for downtown . the hotel location itself can not be beat for the price too , it s close to berri - uqam metro , there be a food court in the building and a grocery store . you be also real close to the village , ste denis and other street of interest within walk distance too . furniture in the room a little run down , bathroom too could do with a good scrubbing , but nothing horrific . . a none smoking hotel there be guest smoke in room , the smell come through the vent on the last night of our stay . a quick call to the frontdesk and they be very apologetic and say they would look in to it . ',negative
0,'target_areas','could of be well . location , park right next door for $ 0 . parking ticket do not work when we try to leave . stain / melt area on carpet , dresser fall apart , plug fall right out of outlet , lock hinge on the door be break ( just about fall off ) , pillow to flat & not enough for #crd# people ( 0 ) . I book queen room for us & our guest & they ended up get a king bed , that should of go to me see I pay . ',negative
0,'target_areas','could of be well . location , park right next door for $ 0 . parking ticket do not work when we try to leave . stain / melt area on carpet , dresser fall apart , plug fall right out of outlet , lock hinge on the door be break ( just about fall off ) , pillow to flat & not enough for #crd# people ( 0 ) . I book queen room for us & our guest & they ended up get a king bed , that should of go to me see I pay . ',negative
0,'target_bed','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_sheets','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_sheets','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_sheets','okay . location - close to metro station and the village district . e - cheap . check in and check out time - slow slow slow . 0 min wait both time . a single staff member who seem determined to stretch the process out for each customer as long as she could . - wear and old looking . no available power outlet near the bed and #crd# set near the coffee machine didn?ft work at all and the electric have actually crumble back into the wall . the bed furnishing be filthy with dirt and stain though the sheet be immaculate . the bathtub take 0 min to drain out after a short shower . single shampoo bottle be 0 use and have not be replace after the previous guest leave . . whole hotel be tired and dated . glad o only need to stay here #crd# night for the convenience of the location . ',negative
0,'target_room','pleasant . the room be standard with a nice view of the downtown . staff be friendly and available to help when need . the room do not appear to be fully clean upon our #ord# access to it . the bathroom be look a little date and damage from water . the gym equipment be minimal with only about #crd# machine in the whole facility . parking be charge to my credit card without be explain to me that this would happen , and we be also charge for a  long distance  call to a local food place . this be not a bad place overall to stay , we just expect a little more base on the price . ',negative
0,'target_scent','overall pleasant . the view be incredible !! the bed be comfortable and the room size be decent . the price match the star rating . the big con for me be the pool hour . on the website it indicate 0 am to noon and 0 pm to 0 pm ( subject to change ) so see that , we decide to call to make sure these be the correct hour which the receptionist agree they be . arrive that night , we see that the pool be no longer open in the morning . if we have know that prior to book we probably wouldn?ft have stay there because we be really look forward to our morning swim . . so think pet friendly hotel be great for all dog owner but , not if they have carpeting , I don?ft think it?fs appropriate flooring , it have a slight dog scent and my allergy act up a little . i?fm assume that limit the clientel and will discourage non pet owner or whoever that isn?ft bring a pet along , to book there . but it wasn?ft overly disgusting which to me mean the cleaning be well do . also the bathroom wall be kind of gross by where the garbage be under the sink , look like someone be sick and leave a dry up souvenir . . omer service wasn?ft overly friendly when check - in but i?fve have bad . ',negative
0,'target_cleaning','overall pleasant . the view be incredible !! the bed be comfortable and the room size be decent . the price match the star rating . the big con for me be the pool hour . on the website it indicate 0 am to noon and 0 pm to 0 pm ( subject to change ) so see that , we decide to call to make sure these be the correct hour which the receptionist agree they be . arrive that night , we see that the pool be no longer open in the morning . if we have know that prior to book we probably wouldn?ft have stay there because we be really look forward to our morning swim . . so think pet friendly hotel be great for all dog owner but , not if they have carpeting , I don?ft think it?fs appropriate flooring , it have a slight dog scent and my allergy act up a little . i?fm assume that limit the clientel and will discourage non pet owner or whoever that isn?ft bring a pet along , to book there . but it wasn?ft overly disgusting which to me mean the cleaning be well do . also the bathroom wall be kind of gross by where the garbage be under the sink , look like someone be sick and leave a dry up souvenir . . omer service wasn?ft overly friendly when check - in but i?fve have bad . ',positive
0,'target_walls','overall pleasant . the view be incredible !! the bed be comfortable and the room size be decent . the price match the star rating . the big con for me be the pool hour . on the website it indicate 0 am to noon and 0 pm to 0 pm ( subject to change ) so see that , we decide to call to make sure these be the correct hour which the receptionist agree they be . arrive that night , we see that the pool be no longer open in the morning . if we have know that prior to book we probably wouldn?ft have stay there because we be really look forward to our morning swim . . so think pet friendly hotel be great for all dog owner but , not if they have carpeting , I don?ft think it?fs appropriate flooring , it have a slight dog scent and my allergy act up a little . i?fm assume that limit the clientel and will discourage non pet owner or whoever that isn?ft bring a pet along , to book there . but it wasn?ft overly disgusting which to me mean the cleaning be well do . also the bathroom wall be kind of gross by where the garbage be under the sink , look like someone be sick and leave a dry up souvenir . . omer service wasn?ft overly friendly when check - in but i?fve have bad . ',negative
0,'target_sink','overall pleasant . the view be incredible !! the bed be comfortable and the room size be decent . the price match the star rating . the big con for me be the pool hour . on the website it indicate 0 am to noon and 0 pm to 0 pm ( subject to change ) so see that , we decide to call to make sure these be the correct hour which the receptionist agree they be . arrive that night , we see that the pool be no longer open in the morning . if we have know that prior to book we probably wouldn?ft have stay there because we be really look forward to our morning swim . . so think pet friendly hotel be great for all dog owner but , not if they have carpeting , I don?ft think it?fs appropriate flooring , it have a slight dog scent and my allergy act up a little . i?fm assume that limit the clientel and will discourage non pet owner or whoever that isn?ft bring a pet along , to book there . but it wasn?ft overly disgusting which to me mean the cleaning be well do . also the bathroom wall be kind of gross by where the garbage be under the sink , look like someone be sick and leave a dry up souvenir . . omer service wasn?ft overly friendly when check - in but i?fve have bad . ',negative
0,'target_bed','pleasant . clean and comfortable bed and good housekeeping . old furniture , tear wallpaper and many thing can be nice , time for a good spring cleaning . ',positive
0,'target_cleaning','pleasant . clean and comfortable bed and good housekeeping . old furniture , tear wallpaper and many thing can be nice , time for a good spring cleaning . ',negative
0,'target_room','not too bad . good location , professional employee but room not clean , need to change furniture bc too old , they do not look good at all , old carpet , most your plug on the wall do not work , heat control break , room be cold .. room not clean enough , old carpet and furniture , fix all your plug ',negative
0,'target_room','not too bad . good location , professional employee but room not clean , need to change furniture bc too old , they do not look good at all , old carpet , most your plug on the wall do not work , heat control break , room be cold .. room not clean enough , old carpet and furniture , fix all your plug ',negative
0,'target_rooms','good stay with excellent location , however not an excellent value for money . great location , clean room , cozy bed , nice view , good wifi , nice staff . #url# ler room than expect . efrigerator ( mini bar ) in the room . ing water heater ( tea heater ) . ty deposit box in our room be not work . . y window on the outside of the building . ting the roof terrace could be free for the guest of the hotel . #url# bathroom with just a curtain and without the door be not practical , because of the stem go into the room . marble floor be really cold , because there be not any floor heating . glass door on the bath be too small , therefor the water be splash all over the bathroom floor . ',positive
0,'target_water','good stay with excellent location , however not an excellent value for money . great location , clean room , cozy bed , nice view , good wifi , nice staff . #url# ler room than expect . efrigerator ( mini bar ) in the room . ing water heater ( tea heater ) . ty deposit box in our room be not work . . y window on the outside of the building . ting the roof terrace could be free for the guest of the hotel . #url# bathroom with just a curtain and without the door be not practical , because of the stem go into the room . marble floor be really cold , because there be not any floor heating . glass door on the bath be too small , therefor the water be splash all over the bathroom floor . ',negative
0,'target_drainage','good hotel overall , room need improvement . perfect location in the heart of alexanderplatz and close to s - bahn and u-hahn train . very helpful staff , easy to check in / out . bathroom be expose to room which me and my partner enjoy . room temperature regulate well . rock solid bed with thin pillow , double bed be 0 single push together and have 0 since duvet . shower temperature control in separate toilet so shower be a 0 man job , shower drainage terrible - overflowed within 0 min of water running . if you like have your own space this room do not have that as bathroom be completely expose and toilet be only behind very lightly frosted glass . very invasive cleaning staff bang the door between 0 am consistently every day . ',negative
0,'target_drainage','good hotel overall , room need improvement . perfect location in the heart of alexanderplatz and close to s - bahn and u-hahn train . very helpful staff , easy to check in / out . bathroom be expose to room which me and my partner enjoy . room temperature regulate well . rock solid bed with thin pillow , double bed be 0 single push together and have 0 since duvet . shower temperature control in separate toilet so shower be a 0 man job , shower drainage terrible - overflowed within 0 min of water running . if you like have your own space this room do not have that as bathroom be completely expose and toilet be only behind very lightly frosted glass . very invasive cleaning staff bang the door between 0 am consistently every day . ',negative
0,'target_shower','very good . amazing location , near everything and next to transport link . have a nice view at the top and comfortable room . wifi be slow and barely work , the shower leak and the door be fall off . ',negative
0,'target_water','very large hotel in a good location , good value for city hotel . breakfast be reasonable . the hotel bar spagos be very comfortable and have a good atmosphere for a hotel bar with nightly entertainment . the hotel be very well located and local transport be minute be away . the scrambled egg be tasteless and I feel the breakfast be a bit like a conveyor belt with a big queue for the hot breakfast buffet . the hotel could have easily have add another buffet to reduce the queue . the room be on the small size and I be disapoointed that there be no mini bar or tea / coffee facility in the room . also water leak out from the  special rain effect shower  , but shower be quite powerful . also I be dissappointed that there be no body lotion supply which be the norm for a 0star hotel . the pillow be very poor , we ring reception for 0 pillow which be send up immediately - but the pillow be so thin we could have do with a #ord# pillow . roof terrace bar which be not a bar just a viewing area charge ? 0 which I feel should not be charge for resident . we be also charge a fee of ? 0 per bag for leave our bag in the baggage room for the convenience of leave our bag for 0 hour . lastly , while most of the staff be very helpful , the girl at the tourist information desk have to be the rudest woman who be definately in the wrong job . ',negative
0,'target_Room','good . staff be very friendly . room be nice and tidyed every day . when we #ord# arrive and get to our room , the remote control for our tv look like it hadn?ft be clean in a long time . once I clean it with a wipe , the dirt be disgusting . ',positive
0,'target_control','good . staff be very friendly . room be nice and tidyed every day . when we #ord# arrive and get to our room , the remote control for our tv look like it hadn?ft be clean in a long time . once I clean it with a wipe , the dirt be disgusting . ',negative
0,'target_dirt','good . staff be very friendly . room be nice and tidyed every day . when we #ord# arrive and get to our room , the remote control for our tv look like it hadn?ft be clean in a long time . once I clean it with a wipe , the dirt be disgusting . ',negative
