@relation OTHER

@attribute id numeric
@attribute lemma string
@attribute dependencies string
@attribute lexicons_min numeric
@attribute lexicons_max numeric
@attribute lexicons_extremes_difference numeric
@attribute contains_negation numeric
@attribute sentence_length numeric
@attribute aspecttype {true, false}

@data
774,'maintenance spotty ','nsubj cop root punct ',0.0,0.0,0.0,1,24,false
775,'bathtub drain clog hairdryer didn?ft work ice maker several floor order furniture room scuff ','nn nsubjpass partmod punct nn nn conj punct nn conj prep amod pobj auxpass prep dep pobj punct nsubj prep pobj root punct ',0.0,0.0,0.0,0,126,false
801,'good ','root punct ',0.0,1.0,1.0,0,7,false
802,'really like location hotel ','nsubj advmod root det dobj prep det pobj punct ',0.0,0.4,0.4,0,44,false
803,'swimming pool cold ','det nn nsubj cop root punct ',0.0,0.3333333333333333,0.3333333333333333,0,29,false
828,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
829,'great location ','nn root punct ',0.0,0.6,0.6,0,17,false
830,'room mold ','det nsubj aux root punct ',0.0,0.0,0.0,0,21,false
831,'move room becsuse noise contiguos room ','nsubj root dobj prep det nn pobj prep det pobj prep det nn pobj punct ',0.0,0.0,0.0,1,76,false
857,'good ','root punct ',0.0,1.0,1.0,0,7,false
858,'close shopping ','root dep pobj punct ',0.0,0.5,0.5,0,20,false
859,'heat bathroom ','det root prep pobj ',0.0,0.0,0.0,1,20,false
878,'good ','root punct ',0.0,1.0,1.0,0,7,false
879,'service de concierge nest pas sufficient ','nn nn nn nsubj root acomp ',0.0,0.0,0.0,1,41,false
903,'','root punct ',0.0,0.0,0.0,0,7,false
904,'location ','root punct ',0.0,0.0,0.0,0,11,false
905,'room tired overused ','det nsubj cop advmod root cc conj punct ',-0.4,0.0,0.4,0,39,false
906,'room need facelift ','det nsubj root det dobj punct ',0.0,0.0,0.0,1,27,false
907,'carpet stain mould bathroom ','det nsubjpass auxpass root punct expl parataxis nsubj prep det pobj punct ',0.0,0.0,0.0,0,59,false
937,'overall nice #crd# ','advmod amod root punct ',0.0,0.6,0.6,0,19,false
938,'location ','root punct ',0.0,0.0,0.0,0,11,false
939,'facility ','root ',0.0,0.0,0.0,0,11,false
976,'good value money ','amod root prep pobj punct ',0.0,1.0,1.0,0,23,false
977,'great location next metro station big n modern food court supermarket ','amod root punct advmod dep nn pobj punct amod advmod amod nn appos punct appos punct ',0.0,0.6,0.6,0,81,false
978,'walkable city centre ','root prep nn pobj punct ',0.0,0.0,0.0,1,26,false
979,'err electric teapot coffee maker ','root det amod dobj prep det nn pobj punct ',0.0,0.5,0.5,0,45,false
980,'coffee brewer clean guest ','nn nsubjpass aux auxpass root prep det pobj punct ',0.0,1.0,1.0,0,48,false
981,'','root ',0.0,0.0,0.0,0,2,false
982,'sheet big enough tuck matress ','nsubj cop root advmod aux auxpass xcomp prep det pobj punct ',0.0,0.2,0.2,1,53,false
983,'roll ','root complm nsubjpass aux neg auxpass pcomp prt punct ',0.0,0.0,0.0,1,33,false
1034,'good cost effectiveness ','amod nn root punct ',0.0,1.0,1.0,0,26,false
1035,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1036,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1037,'breakfest good ','nsubj aux cop root punct ',0.0,1.0,1.0,0,28,false
1038,'room service restaurant close dinner s essential ','expl root det nn nsubj cc det nsubjpass auxpass conj prep pobj punct dobj nsubj cop rcmod punct ',0.0,1.0,1.0,1,90,false
1039,'pool open evening ','nsubjpass auxpass advmod root prep det pobj punct ',0.0,0.3333333333333333,0.3333333333333333,0,37,false
1076,'','root punct ',0.0,0.0,0.0,0,7,false
1077,'great location ','amod root punct ',0.0,0.6,0.6,0,17,false
1078,'lose thing leave contact say find ','nsubj root dobj prep poss pobj advmod nsubj dep cc nsubj conj dobj prep pobj cc nsubj conj nsubj aux ccomp dobj punct ',-0.2,0.5,0.7,1,105,false
1079,'also hot water work morning ','advmod punct det amod nsubj aux advmod root prep det pobj ',0.0,0.0,0.0,0,52,false
1111,'good ','root punct ',0.0,1.0,1.0,0,7,false
1112,'great buffet ','amod root punct ',0.0,0.6,0.6,0,15,true
1113,'bad fridge room book small room ','advmod root expl ccomp det nsubj prep poss pobj mark nsubj advcl det amod dobj punct ',-0.6,0.0,0.6,1,75,false
1114,'great location ','amod root punct ',0.0,0.6,0.6,0,17,false
1115,'parking scary least wasn?ft street ','nsubj cop root cc advmod dep nsubj conj prep det pobj ',-0.4,0.0,0.4,0,56,false
1157,'room serve purpose ','det nsubj root poss dobj punct ',0.0,0.0,0.0,0,30,false
1158,'less ','dep root cc det conj punct ',0.0,0.0,0.0,1,22,false
1159,'room clean room ','nsubj num punct dep cop det advmod amod root punct ',0.0,1.0,1.0,0,38,false
1160,'front staff friendly ','amod nsubj cop root punct ',0.0,1.0,1.0,1,27,false
1161,'front entrance beautiful ','amod nsubj cop root punct ',0.0,1.0,1.0,1,31,false
1162,'ked parking underground easy access hotel ','root complm expl ccomp dep advmod prep amod pobj prep det pobj punct ',0.0,0.2,0.2,0,71,false
1163,'room bathroom need major renovation ( comfortable mold bath tub wall ) ','root num punct det nsubj dep prep pobj prep amod pobj advmod nsubj cop neg dep mark det nsubj prep det nn nn pobj advcl punct ',0.0,1.0,1.0,1,120,false
1207,'good ','root punct ',0.0,1.0,1.0,0,7,false
1208,'lobby clean room clean great view city ','det nsubj cop root cc det nsubj cop conj cc conj det amod dobj prep det pobj punct ',-0.4,1.0,1.4,0,78,false
1209,'restaurant hotel good ','det nsubj prep det pobj cop root punct ',0.0,1.0,1.0,1,39,false
1210,'location hotel great access st. catherine street get downtown ','det nsubj prep det pobj cop root prep pobj prep nn poss possessive pobj cc conj dobj punct ',0.0,0.6,0.6,1,96,false
1211,'bathroom outdated seem little scummy ','det nsubj cop root punct cc cop det amod conj punct ',0.0,0.0,0.0,0,59,false
1244,'good value ','amod root punct ',0.0,1.0,1.0,0,13,false
1245,'location convenient view room outstanding ','det nsubj cop advmod root cc det nsubj prep poss pobj cop conj punct ',0.0,1.0,1.0,1,78,false
1246,'need update ','nsubj root aux auxpass xcomp punct ',0.0,0.0,0.0,1,25,false
1247,'take full minute run shower water really warm ','nsubj csubj det amod num dobj partmod det dobj prep det pobj cop advmod root punct ',0.0,0.5,0.5,0,82,false
1270,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1271,'old need reformation comon area ','advmod dep punct root dobj prep amod pobj punct ',0.0,1.0,1.0,1,46,false
1286,'probably stay ','advmod aux neg root advmod advmod punct ',0.0,0.0,0.0,1,38,true
1287,'work ice machine ','expl root det amod nn nsubj punct ',0.0,0.0,0.0,1,35,false
1317,'go back recommend friend ','aux root advmod cc aux conj prep pobj punct ',0.0,1.0,1.0,0,47,true
1318,'room roomy ','det nsubj cop root punct ',0.0,0.0,0.0,0,23,false
1319,'location excellent ','det nsubj cop root punct ',0.0,1.0,1.0,1,29,false
1320,'clean staff awesome ','nsubj cop nsubj cc det conj cop root punct ',0.0,1.0,1.0,0,42,false
1321,'air duct need clean ','det nn nsubj root xcomp punct ',0.0,1.0,1.0,1,30,false
1322,'come smell mould ','advmod nsubj root mark nsubj advcl dobj punct ',0.0,0.0,0.0,0,36,false
1323,'pool hour limited odd ','det nn nsubj cop root cc conj punct ',-0.4,0.3333333333333333,0.7333333333333334,0,38,false
1358,'good ','root punct ',0.0,1.0,1.0,0,7,false
1359,'location ','root ',0.0,0.0,0.0,0,9,false
1377,'good ','advmod root punct ',0.0,1.0,1.0,0,12,false
1378,'nice city ','root prep det pobj punct ',0.0,0.6,0.6,0,19,false
1379,'room fridge ','nsubj root det dobj ',0.0,0.0,0.0,1,19,false
1407,'good ','root punct ',0.0,1.0,1.0,0,7,false
1408,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1409,'lot elevator work rapidly ','root prep pobj nsubj rcmod advmod punct ',0.0,0.0,0.0,0,40,false
1410,'old building ','amod root punct ',0.0,0.5,0.5,0,15,false
1411,'lot amenity ','neg det root prep pobj punct ',0.0,1.0,1.0,1,25,false
1450,'home away home ','advmod root dep pobj punct ',0.0,0.0,0.0,0,22,false
1451,'ideal location hotel heart downtown montreal ','amod root prep pobj prep det pobj prep nn pobj punct ',0.0,0.0,0.0,1,60,false
1452,'friendly helpful staff ','amod cc conj root punct ',0.0,1.0,1.0,0,29,false
1453,'trustworthy housekeeping ','amod root punct ',0.0,1.0,1.0,0,27,false
1454,'wide selection place close hotel ( metro station taxi shopping mall restaurant pharmacy ) ','amod root prep pobj amod prep det pobj prep nn dep punct conj punct nn conj punct conj punct appos punct dep conj punct ',0.0,0.5,0.5,1,122,false
1455,'many homeless people hotel ','advmod amod amod root prep pobj punct ',0.0,0.0,0.0,0,38,false
1489,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1490,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1491,'design quite old need change lift car park ','det nsubj cop advmod root cc conj nn dobj aux xcomp dobj ',0.0,0.0,0.0,1,57,true
1525,'hotel convenient airport shuttle subway ','det nsubj cop root prep det nn pobj cc conj punct ',0.0,1.0,1.0,1,61,false
1526,'bed comfy ','det nsubj cop root punct ',0.0,0.0,0.0,0,20,false
1527,'coffee machine work ','det nn nsubj aux neg root punct ',0.0,0.0,0.0,1,34,false
1528,'strange smell room ','expl root det amod nsubj prep det pobj punct ',-0.2,0.0,0.2,0,40,false
1529,'room hotel little tired tatty ','det nsubj cc conj cop det dep root cc conj punct ',-0.4,0.0,0.4,0,50,false
1530,'staff friendly ','nsubj prep det pobj cop root punct ',0.0,1.0,1.0,0,32,false
1531,'make effort friendly helpful ','det nsubj root det dobj aux cop infmod cc conj punct ',0.0,1.0,1.0,1,54,false
1569,'bad ','neg root punct ',-0.6,0.0,0.6,1,10,false
1570,'location comfort ','root punct appos punct ',0.0,1.0,1.0,0,21,false
1571,'payment process ','nn root ',0.0,0.0,0.0,1,16,false
1593,'nice hotel recommend ','advmod amod nsubj punct aux root punct ',0.0,0.6,0.6,0,36,true
1594,'staff ( sammy checkin ) helpful provide room nice view ','root punct dep punct prep pobj dep advmod amod prep pcomp det dobj prep det amod pobj punct ',0.0,1.0,1.0,0,81,false
1595,'bad signage direction parking garage hotel food court ect ','advmod amod root prep pobj prep nn pobj prep pobj prep nn pobj punct appos punct ',-0.6,0.5,1.1,0,88,false
1620,'good ','root punct ',0.0,1.0,1.0,0,7,false
1621,'location great ','nsubj cop root punct ',0.0,0.6,0.6,0,20,false
1622,'old hotel old equipments old bathroom old carpets ','nn root prep nn pobj punct nn dep punct nn appos punct ',0.0,0.0,0.0,1,62,false
1623,'need urgent remodeling ','nn nn root ',-0.2,0.0,0.2,1,24,false
1658,'breakfast need improvement ','nsubj root dobj punct ',0.0,1.0,1.0,1,30,true
1659,'proximity everything montreal ','root prep pobj prep pobj punct ',0.0,0.0,0.0,1,38,false
1660,'location ','root punct ',0.0,0.0,0.0,0,11,false
1661,'breakfast bit expensive ','root det nsubj xcomp punct ',0.0,0.5,0.5,0,28,false
1662,'cold ','cop root punct ',0.0,0.0,0.0,0,11,false
1663,'spresso ','root ',0.0,0.0,0.0,0,8,false
1709,'fairly good hotel nice practical location ','advmod amod root punct amod amod appos punct ',0.0,1.0,1.0,0,46,false
1710,'good location check fast able get room early expect general stay pleasant ','amod tmod punct dep advcl prep pobj prt ccomp advmod punct nsubj cop root aux xcomp poss dep advmod mark dep punct cc prep pobj det nsubj cop conj punct ',0.0,1.0,1.0,1,133,true
1711,'s also connect shopping mall metro system go outside get ','nsubjpass auxpass advmod root prep det nn pobj cc det nn conj punct cc nsubj aux neg conj aux xcomp advmod aux xcomp prep pobj punct ',0.0,0.5,0.5,1,114,false
1712,'#ord# stay hotel sure last ','nsubj cop neg poss amod root prep det pobj cc nsubj cop conj nsubj aux neg cop poss ccomp punct ',0.0,0.0,0.0,1,76,false
1713,'big space door let sound light mildly annoying try sleep ','det amod nsubj prep det pobj root det dobj cc conj rel punct pobj cop advmod rcmod mark advcl aux xcomp punct ',-0.4,0.2,0.6000000000000001,1,106,false
1714,'also reduce score facility hotel still follow archaic ( slightly offensive ) practice put bible ( case new testament ) room ','nsubj aux advmod root det dobj prep punct pobj punct mark det nsubj advmod advcl det dobj dep cc advmod amod nn conj prep pcomp det dobj dep cc punct prep det pobj punct nn nsubj conj prep det pobj punct ',0.0,1.0,1.0,1,199,true
1715,'non-christian irritate like stop ','root det pobj punct nsubj conj dobj cc nsubj aux conj nsubj aux xcomp punct ',-0.6,0.4,1.0,1,69,false
1753,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1754,'nice clean hotel ','nsubj cop det amod amod root punct ',0.0,1.0,1.0,0,28,false
1755,'night hear air circulation almost sound roller coaster keep wake ','prep det pobj advcl det nn nsubj advmod ccomp prep det nn pobj aux root dobj prt ',0.0,0.0,0.0,0,98,false
1789,'location location location ','root punct appos punct appos punct ',0.0,0.0,0.0,0,33,false
1790,'location absolutely terrific ','det nsubj cop advmod root punct ',0.0,0.8,0.8,0,39,false
1791,'staff extremely accommodate hotel need update ','det nsubj aux advmod root punct cc det nsubj conj prep pobj prep det pobj punct ',0.0,0.0,0.0,1,81,false
1792,'#ord# room smell smoke immediately move room ','poss amod nsubj root prep pobj punct cc nsubjpass auxpass advmod conj prep det pobj punct ',0.0,0.3333333333333333,0.3333333333333333,1,84,false
1793,'lock work immediately fix ','advmod det nsubj aux neg dep punct nsubjpass auxpass advmod root punct ',0.0,0.3333333333333333,0.3333333333333333,1,60,false
1794,'staff help book train ride loan wine opener never say request ','det nsubj root nsubj ccomp poss nn dobj punct conj iobj det nn dobj punct cc neg conj punct dep punct dep det pobj punct ',0.0,0.4,0.4,1,106,false
1795,'room need upgrade ','det nsubj root xcomp punct ',0.0,0.0,0.0,1,27,false
1845,'satisfy ','root punct ',0.0,0.0,0.0,0,12,false
1846,'hotel location great ','nn nsubj cop root punct ',0.0,0.6,0.6,0,27,false
1847,'easy subway access ','amod nn root punct ',0.0,0.2,0.2,0,21,false
1848,'close bar restaurant bed comfortable ','advmod dep pobj cc conj punct cc nsubj cop root punct ',0.0,0.4,0.4,1,60,false
1849,'staff bilingual able give information get city ','nsubj cop root punct cc cop conj aux xcomp dobj prep pcomp prep det pobj punct ',0.0,1.0,1.0,0,85,false
1850,'room elevator hear go quite loudly ','poss nsubj root prep det pobj cc nsubj aux conj nsubj xcomp advmod cc conj advmod advmod punct ',0.0,0.0,0.0,0,90,false
1851,'wasn?ft good noise wake morning ','root det amod dobj aux infmod prt prep dep det pobj punct ',0.0,1.0,1.0,1,54,false
1892,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1893,'complain roos give good room ','mark nsubj advcl prep poss pobj nsubj root iobj amod dobj punct ',-0.4,1.0,1.4,0,61,false
1894,'complain send maintenance man room check room tell wrong room fine ','advmod nsubj dep nsubj root det nn dobj prep poss pobj cc conj poss dobj aux infmod dobj nsubj cop rcmod cc det nsubj cop conj punct ',-0.4,0.4,0.8,1,122,false
1895,'leave change room good #crd# ','nsubj aux advmod root advmod nsubj dep poss dobj cc conj amod dobj punct ',-0.2,1.0,1.2,0,66,false
1924,'','root punct ',0.0,0.0,0.0,0,7,false
1925,'indoor access iga metro definitely asset ','amod nsubj prep pobj cc conj cop advmod det root punct ',0.0,0.4,0.4,0,56,false
1926,'bathroom fixture look old outdated ','det nn nsubj cc conj cop preconj root cc conj punct ',0.0,1.0,1.0,0,59,false
1927,'enough electric outlet personal device ','expl root neg amod amod nsubj prep amod pobj punct ',0.0,0.5,0.5,1,59,false
1968,'stay good convenient location comfortable spacious room ','nsubj cop root punct det amod dep punct amod cc conj appos punct ',0.0,1.0,1.0,1,72,true
1969,'location old town good ','nsubj prep nn pobj root punct ',0.0,1.0,1.0,0,28,false
1970,'park way pleasant enjoy music ','nsubj prep det pobj cop root cc nsubj conj det dobj punct ',0.0,1.0,1.0,1,60,false
