@relation Hotelpersonal

@attribute id numeric
@attribute lemmas string
@attribute bigrams string
@attribute aspecttype {true, false}

@data
589,'beautiful old building appreciate ','_beautiful_old _old_building _building_i _appreciate_. ',false
590,'also turn other midnight ','_also_they _turn_off _other_from _midnight_to ',false
591,'big affect far comfort ','_big_affect _affect_as _far_as ',false
643,'good ','_good_. ',false
644,'location good?cprice fair ','_location_be _good?cprice_be _fair_. ',false
645,'old equipment comfort curtain fall ','_old_hotel _equipment_, _comfort_the _curtain_fall _fall_off ',false
671,'other ok bit like b&b old style equipment ambience without equipment diner ','_other_be _ok_but _bit_like _like_a _b&b_with _old_style _style_hotel _equipment_ambience _ambience_without _without_a _equipment_and _diner_. ',false
672,'other good location excellent location comfort good ','_other_be _good_, _location_excellent _excellent_, _location_from _comfort_be _good_. ',false
673,'comfort clean personel good ','_comfort_clean _clean_service _personel_be _good_. ',true
674,'safe equipment quiet ','_safe_place _equipment_and _quiet_. ',false
675,'usb pports power point electronic device comfort old comfort squeak ','_usb_pports _pports_and _power_point _point_for _electronic_device _device_; _comfort_be _old_and _comfort_squeak _squeak_. ',false
676,'last evening could get comfort apparently other already ','_last_evening _evening_we _could_not _get_into _comfort_as _apparently_check _other_out _already_. ',false
677,'comfort personel equipment except lunch other quite star standard ','_comfort_service _personel_, _equipment_except _except_during _lunch_time _other_not _quite_0 _star_standard ',true
725,'excellent customer personel ','_excellent_customer _customer_service _personel_. ',true
726,'personel accommodating helpful ','_personel_be _accommodating_and _helpful_. ',true
727,'comfort comfort mold wall ','_comfort_shower _comfort_have _mold_on _wall_. ',false
728,'explain problem front desk apologetic move us upgrade comfort ','_explain_this _problem_to _front_desk _desk_, _apologetic_and _move_us _us_to _upgrade_room _comfort_. ',true
729,'excellent customer personel ','_excellent_customer _customer_service _personel_. ',true
764,'good ','_good_. ',false
765,'location excellent central convenient public transportation equipment location equipment dupuis other court various personel ','_location_be _excellent_, _central_, _convenient_to _public_transportation _transportation_, _equipment_, _location_, _equipment_dupuis _dupuis_food _other_court _court_, _various_service _personel_. ',false
766,'maintenance spotty ','_maintenance_be _spotty_. ',true
767,'bathtub drain clog hairdryer didn?ft work ice maker several floor order comfort comfort scuff ','_bathtub_drain _drain_clog _clog_, _hairdryer_didn?ft _didn?ft_work _work_, _ice_maker _maker_on _several_floor _floor_be _order_, _comfort_in _comfort_scuff _scuff_. ',false
795,'good ','_good_. ',false
796,'really like location equipment ','_really_like _like_the _location_of _equipment_. ',false
797,'swimming equipment cold ','_swimming_pool _equipment_be _cold_. ',false
820,'pleasant ','_pleasant_. ',false
821,'great location ','_great_location _location_. ',false
822,'comfort mold ','_comfort_have _mold_. ',false
823,'move another comfort becsuse noise contiguos comfort ','_move_me _another_room _comfort_becsuse _becsuse_of _noise_from _contiguos_room _comfort_. ',false
851,'good ','_good_. ',false
852,'close shopping ','_close_to _shopping_. ',false
853,'heat comfort ','_heat_in ',false
874,'good ','_good_. ',false
875,'personel de personel nest pas sufficient ','_personel_de _de_concierge _personel_nest _nest_pas _pas_sufficient ',false
893,'okay ','_okay_. ',false
894,'location ','_location_. ',false
895,'comfort tired overused ','_comfort_be _tired_and _overused_. ',false
896,'comfort need facelift ','_comfort_need _need_a _facelift_. ',false
897,'carpet stain mould comfort ','_carpet_be _stain_, _mould_in _comfort_. ',false
931,'overall nice #crd# ','_overall_nice _nice_#crd# _#crd#_. ',false
932,'location ','_location_. ',false
933,'equipment ','',false
960,'good price price ','_good_value _price_for _price_. ',false
961,'great location next location location big modern other court supermarket ','_great_location _location_, _next_to _location_station _location_, _big_n _modern_food _other_court _court_, _supermarket_. ',false
962,'walkable city centre ','_walkable_to _city_centre _centre_. ',false
963,'err electric teapot other maker ','_err_an _electric_teapot _teapot_to _other_maker _maker_. ',false
964,'other brewer clean guest ','_other_brewer _brewer_can _clean_after _guest_. ',false
965,'','',false
966,'sheet big enough tuck matress ','_sheet_be _big_enough _enough_to _tuck_under _matress_. ',false
967,'wo roll ','_wo_not _roll_up ',false
1022,'good price effectiveness ','_good_cost _price_effectiveness _effectiveness_. ',false
1023,'good location ','_good_location _location_. ',false
1024,'good location ','_good_location _location_. ',false
1025,'breakfest could good ','_breakfest_could _could_be _good_. ',false
1026,'comfort personel equipment close dinner s essential ','_comfort_service _personel_and _equipment_be _close_for _dinner_, _s_be _essential_. ',true
1027,'equipment open evening ','_equipment_be _open_in _evening_! ',false
1068,'okay ','_okay_. ',false
1069,'great location ','_great_location _location_. ',false
1070,'lose thing leave contact say can?ft find .. ','_lose_some _thing_when _leave_and _contact_them _say_they _can?ft_find _find_it ',false
1071,'also hot other would work morning ','_also_, _hot_water _other_would _would_only _work_in ',false
1101,'good ','_good_. ',false
1102,'great buffet ','_great_buffet _buffet_. ',false
1103,'bad fridge comfort since book small comfort ','_bad_there _fridge_in _comfort_since _since_we _book_the _small_room _comfort_. ',false
1104,'great location ','_great_location _location_. ',false
1105,'parking scary least wasn?ft street ','_parking_be _scary_but _least_it _wasn?ft_on ',false
1143,'comfort serve purpose ','_comfort_serve _serve_its _purpose_. ',false
1144,'less ','_less_. ',false
1145,'comfort 0 clean comfort ','_comfort_0 _0_- _clean_room _comfort_. ',false
1146,'front personel friendly ','_front_staff _personel_be _friendly_. ',true
1147,'front entrance beautiful ','_front_entrance _entrance_be _beautiful_. ',false
1148,'ked parking underground easy location equipment ','_ked_that _parking_underground _underground_with _easy_access _location_to _equipment_. ',false
1149,'comfort 0 comfort need major renovation comfortable mold equipment tub wall ','_comfort_0 _0_- _comfort_be _need_of _major_renovation _renovation_( _comfortable_with _mold_on _equipment_tub _tub_wall _wall_) ',false
1197,'good ','_good_. ',false
1198,'lobby clean comfort clean great location city ','_lobby_be _clean_and _comfort_be _clean_and _great_view _location_of _city_. ',false
1199,'equipment equipment good ','_equipment_in _equipment_be _good_. ',false
1200,'location equipment great location st. catherine s street get downtown ','_location_of _equipment_be _great_for _location_to _st._catherine _catherine_s _s_street _street_and _get_downtown _downtown_. ',false
1201,'comfort outdated seem little scummy ','_comfort_be _outdated_, _seem_a _little_scummy _scummy_. ',false
1236,'good price ','_good_value _price_. ',false
1237,'location convenient location comfort outstanding ','_location_be _convenient_and _location_from _comfort_be _outstanding_. ',false
1238,'need update ','_need_to _update_. ',false
1239,'take full #crd# minute run comfort other really warm ','_take_a _full_#crd# _#crd#_minute _minute_run _run_the _comfort_before _other_be _really_warm _warm_. ',false
1266,'pleasant ','_pleasant_. ',false
1267,'old need reformation comon location ','_old_, _need_reformation _reformation_on _comon_area _location_. ',false
1282,'probably would other ','_probably_would _would_not _other_there ',false
1283,'work ice machine ','_work_ice _ice_machine _machine_. ',false
1303,'would go back would recommend friend ','_would_go _go_back _back_and _would_recommend _recommend_to _friend_. ',false
1304,'comfort roomy ','_comfort_be _roomy_. ',false
1305,'location excellent ','_location_be _excellent_. ',false
1306,'clean personel awesome ','_clean_and _personel_be _awesome_. ',true
1307,'air duct need clean ','_air_duct _duct_need _need_clean _clean_. ',false
1308,'come cleanliness mould ','_come_on _cleanliness_mould _mould_. ',false
1309,'equipment hour limited odd ','_equipment_hour _hour_be _limited_and _odd_. ',false
1354,'good ','_good_. ',false
1355,'location ','',false
1371,'good ','_good_. ',false
1372,'nice city ','_nice_in _city_. ',false
1373,'comfort fridge ','_comfort_have ',false
1397,'good ','_good_. ',false
1398,'good location ','_good_location _location_. ',false
1399,'lot elevator work rapidly ','_lot_of _elevator_that _work_rapidly _rapidly_. ',false
1400,'old building ','_old_building _building_. ',false
1401,'lot amenity ','_lot_of _amenity_. ',false
1438,'home away home ','_home_away _away_from _home_. ',false
1439,'ideal location equipment heart downtown montreal ','_ideal_location _location_of _equipment_at _heart_of _downtown_montreal _montreal_. ',false
1440,'friendly helpful personel ','_friendly_and _helpful_staff _personel_. ',true
1441,'trustworthy housekeeping ','_trustworthy_housekeeping _housekeeping_. ',true
1442,'wide selection equipment close equipment location location taxi shopping mall equipment pharmacy etc ','_wide_selection _selection_of _equipment_close _close_to _equipment_( _location_station _location_, _taxi_, _shopping_mall _mall_, _equipment_, _pharmacy_, _etc_) ',false
1443,'many homeless people near equipment ','_many_homeless _homeless_people _people_near _near_hotel _equipment_. ',false
1483,'pleasant ','_pleasant_. ',false
1484,'good location ','_good_location _location_. ',false
1485,'design quite old need change lift car park ','_design_be _quite_old _old_and _need_change _change_lift _lift_to _car_park ',false
1511,'equipment convenient location shuttle location ','_equipment_be _convenient_to _location_shuttle _shuttle_and _location_. ',false
1512,'comfort comfy ','_comfort_be _comfy_. ',false
1513,'other machine work ','_other_machine _machine_do _work_. ',false
1514,'strange cleanliness comfort ','_strange_smell _cleanliness_in _comfort_. ',false
1515,'comfort equipment little tired tatty ','_comfort_and _equipment_be _little_tired _tired_and _tatty_. ',false
1516,'#crd# personel friendly ','_#crd#_of _personel_be _friendly_. ',true
1517,'make effort friendly helpful ','_make_no _effort_to _friendly_or _helpful_. ',true
1563,'bad ','_bad_. ',false
1564,'location comfort ','_location_, _comfort_. ',false
1565,'payment process ','_payment_process ',false
1587,'nice equipment would recommend ','_nice_hotel _equipment_, _would_recommend _recommend_. ',false
1588,'personel sammy checkin helpful provide comfort nice location ','_personel_( _sammy_, _checkin_) _helpful_in _provide_a _comfort_with _nice_view _location_! ',true
1589,'bad signage direction parking garage equipment other court ect ','_bad_signage _signage_for _direction_from _parking_garage _garage_to _equipment_through _other_court _court_, _ect_. ',false
1612,'good ','_good_. ',false
1613,'location great ','_location_be _great_. ',false
1614,'old equipment old equipments old comfort old carpets .. ','_old_hotel _equipment_with _old_equipments _equipments_: _old_bathroom _comfort_, _old_carpets _carpets_.. ',false
1615,'need urgent remodeling ','_need_urgent _urgent_remodeling ',false
1646,'other need improvement ','_other_need _need_improvement _improvement_. ',false
1647,'proximity other montreal ','_proximity_to _other_in _montreal_. ',false
1648,'location ','_location_. ',false
1649,'other bit expensive ','_other_a _bit_expensive _expensive_. ',false
1650,'cold ','_cold_. ',false
1651,'spresso ','',false
1695,'fairly good equipment nice practical location ','_fairly_good _good_hotel _equipment_, _nice_practical _practical_location _location_. ',false
1696,'good location other fast able get comfort early expect general other pleasant ','_good_location _location_, _other_- _fast_, _able_to _get_my _comfort_early _early_than _expect_, _general_the _other_be _pleasant_. ',false
1697,'s also connect shopping mall location system go outside get ','_s_also _also_connect _connect_to _shopping_mall _mall_and _location_system _system_, _go_outside _outside_to _get_to ',false
1698,'#ord# other equipment sure wo last ','_#ord#_stay _other_in _equipment_and _sure_it _wo_not _last_. ',false
1699,'big comfort comfort let sound light mildly annoying try sleep ','_big_space _comfort_under _comfort_let _let_the _sound_and _light_in _mildly_annoying _annoying_while _try_to _sleep_. ',false
1700,'also reduce score equipment equipment still follow archaic slightly offensive practice put bible case new testament comfort ','_also_reduce _reduce_the _score_for _equipment_ _equipment_still _still_follow _follow_the _archaic_( _slightly_offensive _offensive_) _practice_of _put_a _bible_( _case_, _new_testament _testament_) _comfort_. ',false
1701,'non-christian irritate would like stop ','_non-christian_, _irritate_me _would_like _like_it _stop_. ',false
1747,'pleasant ','_pleasant_. ',false
1748,'nice clean equipment ','_nice_clean _clean_hotel _equipment_. ',false
1749,'night hear air circulation almost sound like roller coaster keep wake ','_night_hear _hear_the _air_circulation _circulation_almost _almost_sound _sound_like _like_a _roller_coaster _coaster_keep _keep_wake _wake_me ',false
1775,'location location location ','_location_, _location_, _location_. ',false
1776,'location absolutely terrific ','_location_be _absolutely_terrific _terrific_. ',false
1777,'personel extremely accommodate equipment need update ','_personel_be _extremely_accommodate _accommodate_, _equipment_be _need_of _update_. ',true
1778,'#ord# comfort cleanliness like smoke immediately move another comfort ','_#ord#_room _comfort_smell _cleanliness_like _like_smoke _smoke_, _immediately_move _move_to _another_room _comfort_. ',false
1779,'lock work immediately fix ','_lock_be _work_- _immediately_fix _fix_. ',false
1780,'personel help us book train ride loan us wine opener never say request ','_personel_help _help_us _us_book _book_our _train_ride _ride_, _loan_us _us_a _wine_opener _opener_, _never_say _say_ _request_. ',true
1781,'comfort need upgrade ','_comfort_need _need_upgrade _upgrade_. ',false
1831,'satisfy ','_satisfy_! ',false
1832,'equipment location great ','_equipment_location _location_be _great_! ',false
1833,'easy location location ','_easy_subway _location_access _location_. ',false
1834,'close equipment equipment comfort comfortable ','_close_to _equipment_and _equipment_, _comfort_be _comfortable_. ',false
1835,'personel bilingual able give information get around city ','_personel_be _bilingual_, _able_to _give_information _information_for _get_around _around_the _city_. ',true
1836,'comfort beside elevator could hear go quite loudly ','_comfort_be _beside_the _elevator_and _could_hear _hear_them _go_up _quite_loudly _loudly_. ',false
1837,'wasn?ft good noise wake morning ','_wasn?ft_the _good_noise _noise_to _wake_up _morning_. ',false
1884,'pleasant ','_pleasant_. ',false
1885,'complain roos give us good comfort ','_complain_for _roos_they _give_us _us_good _good_room _comfort_. ',false
1886,'complain send maintenance man comfort other comfort tell wrong comfort fine ','_complain_they _send_the _maintenance_man _man_to _comfort_and _other_my _comfort_to _tell_me _wrong_and _comfort_be _fine_. ',false
1887,'leave change comfort good #crd# ','_leave_then _change_my _comfort_and _good_#crd# _#crd#_. ',false
1916,'okay ','_okay_. ',false
1917,'indoor location iga location definitely asset ','_indoor_access _location_to _iga_and _location_be _definitely_an _asset_. ',false
1918,'comfort fixture look old outdated ','_comfort_fixture _fixture_and _look_be _old_and _outdated_. ',false
1919,'enough electric outlet personal device ','_enough_electric _electric_outlet _outlet_for _personal_device _device_. ',false
1952,'other good convenient location comfortable spacious comfort ','_other_be _good_, _convenient_location _location_, _comfortable_and _spacious_room _comfort_. ',false
1953,'location old town good ','_location_to _old_town _town_good _good_. ',false
1954,'park across way pleasant enjoy music ','_park_across _across_the _way_be _pleasant_and _enjoy_the _music_. ',false
1955,'convenient iga attach equipment ','_convenient_have _iga_attach _attach_to _equipment_. ',false
1956,'desk personel personel feel position understaffed ','_desk_staff _personel_and _personel_we _feel_that _position_be _understaffed_. ',true
1957,'ask other desk twice none leave #ord# day #crd# #ord# day ','_ask_for _other_at _desk_twice _twice_as _none_be _leave_the _#ord#_day _day_and _#crd#_the _#ord#_day _day_. ',false
1958,'care location behind equipment go away park people seem disrespectful public property location feel particularly safe evening ','_care_for _location_behind _behind_the _equipment_go _go_away _away_from _park_, _people_seem _seem_disrespectful _disrespectful_of _public_property _property_and _location_do _feel_particularly _particularly_safe _safe_in _evening_. ',false
1959,'weekend marathon #crd# equipment able tell us expect morning marathon leave ','_weekend_of _marathon_and _#crd#_at _equipment_be _able_to _tell_us _us_what _expect_the _morning_of _marathon_which ',false
2012,'disgust st night defective air con ','_disgust_on _st_night _night_because _defective_air _air_con _con_. ',false
2013,'kudos daytime personel transfer us another comfort #ord# night air con st night available comfort transfer claim friendly night personel ','_kudos_to _daytime_receptionist _personel_, _transfer_us _us_to _another_room _comfort_on _#ord#_night _night_, _air_- _con_on _st_night _night_, _available_room _comfort_to _transfer_as _claim_by _friendly_night _night_staff _personel_. ',true
2014,'friendly night personel .. ','_friendly_night _night_receptionist _personel_.. ',true
2015,'give us comfort defective air con ','_give_us _us_a _comfort_with _defective_air _air_- _con_. ',false
2044,'good location nice look old interior need renovation ','_good_location _location_nice _nice_look _look_but _old_from _interior_it _need_renovation _renovation_. ',false
2045,'good equipment montreal nice look city ','_good_place _equipment_in _montreal_with _nice_look _look_to _city_. ',false
2046,'other old comfort comfort style carpet ac cleanliness belong 0 ','_other_be _old_furniture _comfort_bathroom _comfort_style _style_of _carpet_ac _ac_window _cleanliness_as _belong_to _0_. ',false
2047,'comfort design comfort comfort ac ','_comfort_design _design_furniture _comfort_bathroom _comfort_ac ',false
2078,'come ','_come_again ',false
2079,'great location !! ','_great_location _location_!! ',false
2080,'ndly equipment personel ','_ndly_hotel _equipment_staff _personel_. ',false
2081,'star equipment expect safe box comfort comfort ','_star_hotel _equipment_be _expect_to _safe_box _box_at _comfort_, _comfort_! ',false
2082,'glass cup single use plastic paper ','_glass_/ _cup_be _single_use _use_plastic _plastic_or _paper_. ',false
2083,'lectric charging comfort desk ','_lectric_charging _charging_at _comfort_desk _desk_. ',false
2123,'good ','_good_. ',false
2124,'injure twice hide obstacle protrude comfort frame ','_injure_, _twice_, _hide_obstacle _obstacle_protrude _protrude_from _comfort_frame _frame_. ',false
2125,'management willing adequately address ','_management_be _willing_to _adequately_address _address_. ',true
2149,'okay ','_okay_. ',false
2150,'location location location great ','_location_and _location_to _location_be _great_. ',false
2151,'comfort need immediate upgrade ','_comfort_be _need_of _immediate_upgrade _upgrade_. ',false
2152,'cleanliness mould ','_cleanliness_the _mould_. ',false
2153,'comfort good size new wallpaper would great ','_comfort_good _good_size _size_but _new_wallpaper _wallpaper_would _would_be _great_. ',false
2189,'okay ','_okay_. ',false
2190,'great location ','_great_location _location_. ',false
2191,'comfortable comfort ','_comfortable_bed _comfort_. ',false
2192,'outdate ','_outdate_. ',false
2193,'big line elevator ','_big_line _line_at _elevator_. ',false
2231,'other other counter great !! ','_other_at _other_in _counter_it _great_!! ',false
2232,'comfort comfortable .. ','_comfort_be _comfortable_.. ',false
2233,'personel attend comfort lovely personel ','_personel_attend _attend_to _comfort_be _lovely_lady _personel_. ',true
2234,'front desk personel less pleasant .. ','_front_desk _desk_lady _personel_be _less_then _pleasant_.. ',true
2235,'abrasive us ask explain alittle good us .. ','_abrasive_with _us_when _ask_her _explain_herself _alittle_good _good_to _us_.. ',false
2236,'make clear us annoy us !! ','_make_very _clear_to _us_that _annoy_with _us_!! ',false
2237,'really make us feel stupid ','_really_do _make_us _us_feel _feel_stupid ',false
2286,'pleasant ','_pleasant_. ',false
2287,'location excellent ','_location_be _excellent_. ',false
2288,'comfort clean ','_comfort_be _clean_. ',false
2289,'surprised ac noisy ','_surprised_that _ac_be _noisy_. ',false
2290,'ose try open fresh air find spider network outside cleanliness ','_ose_it _try_to _open_the _fresh_air _air_, _find_spider _spider_network _network_outside _outside_the _cleanliness_. ',false
2291,'ve comment other hope fixation next other ','_ve_all _comment_to _other_out _hope_fixation _fixation_in _next_time _other_. ',false
2332,'okay ','_okay_. ',false
2333,'good location friendly personel ','_good_location _location_, _friendly_staff _personel_. ',true
2334,'star equipment plastic glass paper cup ','_star_hotel _equipment_with _plastic_glass _glass_and _paper_cup _cup_. ',false
2335,'equipment need major renovation date ','_equipment_need _need_a _major_renovation _renovation_( _date_) ',false
2363,'read negative review must admit other quite ok ','_read_some _negative_review _review_, _must_admit _admit_our _other_be _quite_ok _ok_. ',false
2364,'location indoor garage clean comfort ','_location_; _indoor_garage _garage_; _clean_room _comfort_. ',false
2365,'equipment could open bit long still s nice #crd# ','_equipment_could _could_be _open_a _bit_long _long_but _still_, _s_nice _nice_to _#crd#_. ',false
2387,'get bite comfort bug whole night throw away clothes ','_get_bite _bite_by _comfort_bug _bug_the _whole_night _night_and _throw_away _away_all _clothes_. ',false
2388,'love quick personel ','_love_the _quick_service _personel_. ',true
2389,'comfort bug ','_comfort_bug ',false
2414,'location key ','_location_be _key_. ',false
2415,'great location parking garage easy walk number equipment shop thing see ','_great_location _location_, _parking_garage _garage_and _easy_walk _walk_to _number_of _equipment_, _shop_and _thing_to _see_and ',false
2416,'book king comfort give comfort #crd# queen comfort right next incredibly noisy elevator ','_book_a _king_room _comfort_and _give_room _comfort_with _#crd#_queen _queen_bed _comfort_which _right_next _next_to _incredibly_noisy _noisy_elevator _elevator_. ',false
2417,'slept poorly queen comfort less #url# website may overpay ','_slept_poorly _poorly_and _queen_room _comfort_be _less_on _#url#_website _website_so _may_have _overpay_. ',false
2418,'lack washcloth comfort clean well st night other #ord# night ','_lack_washcloth _washcloth_and _comfort_not _clean_as _well_0 _st_night _night_of _other_as _#ord#_night _night_. ',false
2419,'parking validate other address other ','_parking_not _validate_on _other_in _address_at _other_out ',false
2462,'location key ','_location_be _key_. ',false
2463,'great location parking garage easy walk number equipment shop thing see ','_great_location _location_, _parking_garage _garage_and _easy_walk _walk_to _number_of _equipment_, _shop_and _thing_to _see_and ',false
2464,'book king comfort give comfort #crd# queen comfort right next incredibly noisy elevator ','_book_a _king_room _comfort_and _give_room _comfort_with _#crd#_queen _queen_bed _comfort_which _right_next _next_to _incredibly_noisy _noisy_elevator _elevator_. ',false
2465,'slept poorly queen comfort less #url# website may overpay ','_slept_poorly _poorly_and _queen_room _comfort_be _less_on _#url#_website _website_so _may_have _overpay_. ',false
2466,'lack washcloth comfort clean well st night other #ord# night ','_lack_washcloth _washcloth_and _comfort_not _clean_as _well_0 _st_night _night_of _other_as _#ord#_night _night_. ',false
2467,'parking validate other address other ','_parking_not _validate_on _other_in _address_at _other_out ',false
2512,'blah equipment other ','_blah_hotel _equipment_experience _other_. ',false
2513,'ok ','_ok_. ',false
2514,'comfort personel ok ','_comfort_and _personel_be _ok_. ',false
2515,'nothing special ','_nothing_special _special_. ',false
