@relation OTHER

@attribute id numeric
@attribute lemma string
@attribute dependencies string
@attribute lexicons_min numeric
@attribute lexicons_max numeric
@attribute lexicons_extremes_difference numeric
@attribute contains_negation numeric
@attribute sentence_length numeric
@attribute aspecttype {true, false}

@data
315,'housekeeper be very sweet do great job ','det nsubj cop advmod root cc nsubj conj det amod dobj punct ',0,0,0,0,57,false
316,'be little thing break light mildew drippy faucet ','expl root det amod nsubj prep amod pobj punct amod cc conj nsubj punct ',0,0,0,0,78,false
317,'hotel need bit tlc ','det nsubj root det dobj prep pobj punct ',0,0,0,1,31,true
318,'otherwise nice experience ','advmod det amod root punct ',0,0,0,0,30,true
319,'housekeeping staff be very friendly do great job ','det nn nsubj cop advmod root cc nsubj conj det amod dobj ',0,0,0,0,67,false
350,'good ','root punct ',0,0,0,0,7,false
351,'bed be not real ','nsubj cop neg root punct ',0,0,0,1,20,false
381,'meh ','root punct ',0,0,0,0,6,false
382,'s good location s clean ','nsubj root prep det amod pobj cc nsubj cop conj punct ',0,0,0,0,43,false
383,'s very date ','nsubjpass auxpass advmod root punct ',0,0,0,0,19,false
384,'tv do not work ','det nsubj aux neg root punct ',0,0,0,1,22,false
385,'staff reception be not warm ','det nsubj prep pobj cop neg root punct ',0,0,0,1,38,false
386,'only stay here absolutely have ','nsubj advmod root advmod mark nsubj advmod advcl dep punct ',0,0,0,0,43,false
387,'be strand storm so book last minute ','nsubjpass auxpass root prep det pobj advmod nsubj ccomp dobj amod tmod punct ',0,0,0,0,62,false
425,'rude staff ','nn root punct ',0,0,0,0,13,false
426,'staff give unpleasant vibe start right bat ','det nsubj root det amod dobj nsubj rcmod dep prep det pobj punct ',0,0,0,1,67,false
427,'female receptionist have attitude do not explain room deposit correctly when do return be ask clarify something have already say only seem upset more ','det num amod nsubj root det dobj prep pobj mark nsubj aux neg advcl det nn dobj advmod dep pobj cc advmod dep nsubj conj prep pobj auxpass xcomp dobj aux xcomp dobj possessive nsubj aux advmod rcmod punct nsubj advmod ccomp aux xcomp dobj advmod punct ',0,0,0,1,236,false
455,'good location adequate stay stay there again price be right ','amod nsubj punct amod prep poss pobj punct aux root advmod advmod mark det nsubj cop advcl punct ',0,0,0,0,88,true
456,'quiet comfortable clean great location ','amod punct amod punct amod punct nn root punct ',0,0,0,0,47,false
457,'bar fridge room be very useful ','nn nsubj prep pobj cop advmod root punct ',0,0,0,0,37,false
458,'room furniture need update ','nsubj cc conj root xcomp punct ',0,0,0,1,36,false
459,'pool area also need makeover ','amod nsubj advmod root det dobj punct ',0,0,0,1,34,false
495,'good location adequate stay stay there again price be right ','amod nsubj punct amod prep poss pobj punct aux root advmod advmod mark det nsubj cop advcl punct ',0,0,0,0,88,true
496,'quiet comfortable clean great location ','amod punct amod punct amod punct nn root punct ',0,0,0,0,47,false
497,'bar fridge room be very useful ','nn nsubj prep pobj cop advmod root punct ',0,0,0,0,37,false
498,'room furniture need update ','nsubj cc conj root xcomp punct ',0,0,0,1,36,false
499,'pool area also need makeover ','amod nsubj advmod root det dobj punct ',0,0,0,1,34,false
529,'thang service ','root prep det pobj punct ',0,0,0,0,25,false
530,'moon light ','det nn root punct ',0,0,0,0,20,false
531,'maybe update little bit more color furniture ','advmod root det amod dep advmod dobj cc conj punct ',0,0,0,0,56,false
556,'good ','root punct ',0,0,0,0,7,false
557,'location ','det root punct ',0,0,0,0,15,false
558,'bathroom be show age ','nsubj aux root poss dobj punct ',0,0,0,0,34,false
559,'time renovate ','root aux infmod punct ',0,0,0,1,19,false
600,'wish have wait low rate site be offer night ','nsubj root nsubj aux aux ccomp prep amod pobj det nsubj aux rcmod dobj num prep pobj punct ',0,0,0,0,82,false
601,'stay ni ','nsubj root prep num pobj punct ',0,0,0,0,23,false
602,'nice big room upgrade arrival ','nn amod root partmod prep pobj punct ',0,0,0,0,36,false
603,'smell lobby when #ord# walk smell stale nursing home ','det root prep pobj advmod nsubj advmod dep mark nsubj advcl dobj prep det nn pobj punct ',0,0,0,0,80,false
604,'too much antiseptic smell try cover stale smell ','advmod amod amod root partmod aux xcomp prt det amod dobj punct ',0,0,0,1,63,false
605,'beautiful old building appreciate ','amod amod dobj nsubj aux root punct ',0,0,0,0,44,false
606,'also have turn water midnight am ','advmod nsubj root aux xcomp prt det dobj prep pobj prep num pobj punct ',0,0,0,0,60,false
607,'big affect as far comfort ','det amod root advmod dep dep pobj ',0,0,0,1,32,false
649,'good ','root punct ',0,0,0,0,7,false
650,'location be good?cprice be fair ','nsubj cop nsubj cop root punct ',0,0,0,0,34,false
651,'old hotel room curtain fall ','poss det amod root punct cc nsubj poss advmod det nsubj conj prt ',0,0,0,0,54,false
685,'stay be ok bit b&b old style hotel ambience bar diner ','det nsubj cop root cc poss det conj prep det pobj prep det amod nn nn pobj prep det pobj cc conj punct ',0,0,0,0,100,false
686,'breakfast be good location excellent view room be good ','nsubj cop root punct conj amod punct nsubj prep pobj cop ccomp punct ',0,0,0,1,68,true
687,'room clean service be good ','nn amod nsubj cop root punct ',0,0,0,0,33,false
688,'safe place quiet ','amod root cc conj punct ',0,0,0,0,23,false
689,'usb pports power point electronic device most furniture be old bed squeak ','det nn root cc det nn conj prep amod pobj punct amod nsubj cop parataxis cc poss nsubj conj punct ',0,0,0,1,104,false
690,'last evening not get room be apparently check already ','det amod root nsubj aux neg rcmod prep poss pobj mark nsubjpass auxpass advmod advcl prt advmod punct ',0,0,0,1,92,false
691,'room service bar lunch time not quite star standard ','det nn root punct det appos prep dep nn pobj neg advmod num nn dep ',0,0,0,1,76,false
735,'excellent customer service ','amod nn root punct ',0,0,0,1,29,false
736,'staff be very accommodating helpful ','det nsubj cop advmod root cc conj punct ',0,0,0,0,48,false
737,'bathroom shower have mold wall ','poss nn nsubj root dobj prep det pobj punct ',0,0,0,0,44,false
738,'explain problem front desk be very apologetic move upgrade room ','nsubj root det dobj prep det amod pobj punct cc nsubj cop advmod conj cc conj dobj prep det amod pobj punct ',0,0,0,1,111,false
739,'excellent customer service ','amod nn root punct ',0,0,0,1,29,false
772,'good ','root punct ',0,0,0,0,7,false
773,'location be excellent central convenient public transportation restaurant metro place dupuis food court various service ','nsubj cop root punct amod punct conj prep amod pobj punct conj punct conj punct cc nn nn nn conj punct amod dobj punct ',0,0,0,1,143,false
774,'maintenance be spotty ','nsubj cop root punct ',0,0,0,1,24,false
775,'bathtub drain clog hairdryer didn?ft work ice maker several floor be order furniture room scuff ','nn nsubjpass partmod punct nn nn conj punct nn conj prep amod pobj auxpass prep dep pobj punct nsubj prep pobj root punct ',0,0,0,0,126,false
801,'good ','root punct ',0,0,0,0,7,false
802,'really like location hotel ','nsubj advmod root det dobj prep det pobj punct ',0,0,0,0,44,false
803,'swimming pool be cold ','det nn nsubj cop root punct ',0,0,0,0,29,false
828,'pleasant ','root punct ',0,0,0,1,11,false
829,'great location ','nn root punct ',0,0,0,0,17,false
830,'room have mold ','det nsubj aux root punct ',0,0,0,0,21,false
831,'move room becsuse noise contiguos room ','nsubj root dobj prep det nn pobj prep det pobj prep det nn pobj punct ',0,0,0,1,76,false
857,'good ','root punct ',0,0,0,0,7,false
858,'close shopping ','root dep pobj punct ',0,0,0,0,20,false
859,'heat bathroom ','det root prep pobj ',0,0,0,1,20,false
878,'good ','root punct ',0,0,0,0,7,false
879,'service de concierge nest pas sufficient ','nn nn nn nsubj root acomp ',0,0,0,1,41,false
903,'','root punct ',0,0,0,0,7,false
904,'location ','root punct ',0,0,0,0,11,false
905,'room be very tired overused ','det nsubj cop advmod root cc conj punct ',0,0,0,0,39,false
906,'room need facelift ','det nsubj root det dobj punct ',0,0,0,1,27,false
907,'carpet be stain be mould bathroom ','det nsubjpass auxpass root punct expl parataxis nsubj prep det pobj punct ',0,0,0,0,59,false
937,'overall nice #crd# ','advmod amod root punct ',0,0,0,0,19,false
938,'location ','root punct ',0,0,0,0,11,false
939,'facility ','root ',0,0,0,0,11,false
976,'good value money ','amod root prep pobj punct ',0,0,0,0,23,false
977,'great location next metro station big n modern food court supermarket ','amod root punct advmod dep nn pobj punct amod advmod amod nn appos punct appos punct ',0,0,0,0,81,false
978,'walkable city centre ','root prep nn pobj punct ',0,0,0,1,26,false
979,'err electric teapot coffee maker ','root det amod dobj prep det nn pobj punct ',0,0,0,0,45,false
980,'coffee brewer be clean guest ','nn nsubjpass aux auxpass root prep det pobj punct ',0,0,0,0,48,false
981,'','root ',0,0,0,0,2,false
982,'sheet be big enough be tuck matress ','nsubj cop root advmod aux auxpass xcomp prep det pobj punct ',0,0,0,1,53,false
983,'not be roll ','root complm nsubjpass aux neg auxpass pcomp prt punct ',0,0,0,1,33,false
1034,'good cost effectiveness ','amod nn root punct ',0,0,0,0,26,false
1035,'good location ','amod root punct ',0,0,0,0,16,false
1036,'good location ','amod root punct ',0,0,0,0,16,false
1037,'breakfest be good ','nsubj aux cop root punct ',0,0,0,0,28,false
1038,'be room service restaurant be close dinner s be essential ','expl root det nn nsubj cc det nsubjpass auxpass conj prep pobj punct dobj nsubj cop rcmod punct ',0,0,0,1,90,false
1039,'pool be only open evening ','nsubjpass auxpass advmod root prep det pobj punct ',0,0,0,0,37,false
1076,'','root punct ',0,0,0,0,7,false
1077,'great location ','amod root punct ',0,0,0,0,17,false
1078,'lose thing when leave contact say find ','nsubj root dobj prep poss pobj advmod nsubj dep cc nsubj conj dobj prep pobj cc nsubj conj nsubj aux ccomp dobj punct ',0,0,0,1,105,false
1079,'also hot water only work morning ','advmod punct det amod nsubj aux advmod root prep det pobj ',0,0,0,0,52,false
1111,'good ','root punct ',0,0,0,0,7,false
1112,'great buffet ','amod root punct ',0,0,0,0,15,true
1113,'too bad be fridge room book small room ','advmod root expl ccomp det nsubj prep poss pobj mark nsubj advcl det amod dobj punct ',0,0,0,1,75,false
1114,'great location ','amod root punct ',0,0,0,0,17,false
1115,'parking be scary least wasn?ft street ','nsubj cop root cc advmod dep nsubj conj prep det pobj ',0,0,0,0,56,false
1157,'room serve purpose ','det nsubj root poss dobj punct ',0,0,0,0,30,false
1158,'more less ','dep root cc det conj punct ',0,0,0,1,22,false
1159,'room be very clean room ','nsubj num punct dep cop det advmod amod root punct ',0,0,0,0,38,false
1160,'front staff be friendly ','amod nsubj cop root punct ',0,0,0,1,27,false
1161,'front entrance be beautiful ','amod nsubj cop root punct ',0,0,0,1,31,false
1162,'ked be parking underground easy access hotel ','root complm expl ccomp dep advmod prep amod pobj prep det pobj punct ',0,0,0,0,71,false
1163,'room bathroom be need major renovation ( be not comfortable mold bath tub wall ) ','root num punct det nsubj dep prep pobj prep amod pobj advmod nsubj cop neg dep mark det nsubj prep det nn nn pobj advcl punct ',0,0,0,1,120,false
1207,'good ','root punct ',0,0,0,0,7,false
1208,'lobby be clean room be clean have great view city ','det nsubj cop root cc det nsubj cop conj cc conj det amod dobj prep det pobj punct ',0,0,0,0,78,false
1209,'restaurant hotel be good ','det nsubj prep det pobj cop root punct ',0,0,0,1,39,false
1210,'location hotel be great access st. catherine street get downtown ','det nsubj prep det pobj cop root prep pobj prep nn poss possessive pobj cc conj dobj punct ',0,0,0,1,96,false
1211,'bathroom be outdated seem little scummy ','det nsubj cop root punct cc cop det amod conj punct ',0,0,0,0,59,false
1244,'good value ','amod root punct ',0,0,0,0,13,false
1245,'location be very convenient view room be outstanding ','det nsubj cop advmod root cc det nsubj prep poss pobj cop conj punct ',0,0,0,1,78,false
1246,'need be update ','nsubj root aux auxpass xcomp punct ',0,0,0,1,25,false
1247,'take full minute run shower water be really warm ','nsubj csubj det amod num dobj partmod det dobj prep det pobj cop advmod root punct ',0,0,0,0,82,false
1270,'pleasant ','root punct ',0,0,0,1,11,false
1271,'very old need reformation comon area ','advmod dep punct root dobj prep amod pobj punct ',0,0,0,1,46,false
1286,'probably not stay there again ','advmod aux neg root advmod advmod punct ',0,0,0,1,38,true
1287,'be work ice machine ','expl root det amod nn nsubj punct ',0,0,0,1,35,false
1317,'go back recommend friend ','aux root advmod cc aux conj prep pobj punct ',0,0,0,0,47,true
1318,'room be roomy ','det nsubj cop root punct ',0,0,0,0,23,false
1319,'location be excellent ','det nsubj cop root punct ',0,0,0,1,29,false
1320,'be clean staff be awesome ','nsubj cop nsubj cc det conj cop root punct ',0,0,0,0,42,false
1321,'air duct need clean ','det nn nsubj root xcomp punct ',0,0,0,1,30,false
1322,'when come smell mould ','advmod nsubj root mark nsubj advcl dobj punct ',0,0,0,0,36,false
1323,'pool hour be limited odd ','det nn nsubj cop root cc conj punct ',0,0,0,0,38,false
1358,'good ','root punct ',0,0,0,0,7,false
1359,'location ','root ',0,0,0,0,9,false
1377,'very good ','advmod root punct ',0,0,0,0,12,false
1378,'nice city ','root prep det pobj punct ',0,0,0,0,19,false
1379,'room have fridge ','nsubj root det dobj ',0,0,0,1,19,false
1407,'good ','root punct ',0,0,0,0,7,false
1408,'good location ','amod root punct ',0,0,0,0,16,false
1409,'lot elevator work rapidly ','root prep pobj nsubj rcmod advmod punct ',0,0,0,0,40,false
1410,'old building ','amod root punct ',0,0,0,0,15,false
1411,'not lot amenity ','neg det root prep pobj punct ',0,0,0,1,25,false
1450,'home away home ','advmod root dep pobj punct ',0,0,0,0,22,false
1451,'ideal location hotel heart downtown montreal ','amod root prep pobj prep det pobj prep nn pobj punct ',0,0,0,1,60,false
1452,'friendly helpful staff ','amod cc conj root punct ',0,0,0,0,29,false
1453,'trustworthy housekeeping ','amod root punct ',0,0,0,0,27,false
1454,'wide selection place close hotel ( metro station taxi shopping mall restaurant pharmacy ) ','amod root prep pobj amod prep det pobj prep nn dep punct conj punct nn conj punct conj punct appos punct dep conj punct ',0,0,0,1,122,false
1455,'too many homeless people hotel ','advmod amod amod root prep pobj punct ',0,0,0,0,38,false
1489,'pleasant ','root punct ',0,0,0,1,11,false
1490,'good location ','amod root punct ',0,0,0,0,16,false
1491,'design be quite old need change lift car park ','det nsubj cop advmod root cc conj nn dobj aux xcomp dobj ',0,0,0,1,57,true
1525,'hotel be convenient airport shuttle subway ','det nsubj cop root prep det nn pobj cc conj punct ',0,0,0,1,61,false
1526,'bed be comfy ','det nsubj cop root punct ',0,0,0,0,20,false
1527,'coffee machine do not work ','det nn nsubj aux neg root punct ',0,0,0,1,34,false
1528,'be strange smell room ','expl root det amod nsubj prep det pobj punct ',0,0,0,0,40,false
1529,'room hotel be little tired tatty ','det nsubj cc conj cop det dep root cc conj punct ',0,0,0,0,50,false
1530,'staff be friendly ','nsubj prep det pobj cop root punct ',0,0,0,0,32,false
1531,'other make effort be friendly helpful ','det nsubj root det dobj aux cop infmod cc conj punct ',0,0,0,1,54,false
1569,'not bad ','neg root punct ',0,0,0,1,10,false
1570,'location comfort ','root punct appos punct ',0,0,0,0,21,false
1571,'payment process ','nn root ',0,0,0,1,16,false
1593,'very nice hotel recommend ','advmod amod nsubj punct aux root punct ',0,0,0,0,36,true
1594,'staff ( sammy checkin ) very helpful provide room nice view ','root punct dep punct prep pobj dep advmod amod prep pcomp det dobj prep det amod pobj punct ',0,0,0,0,81,false
1595,'very bad signage direction parking garage hotel food court ect ','advmod amod root prep pobj prep nn pobj prep pobj prep nn pobj punct appos punct ',0,0,0,0,88,false
1620,'good ','root punct ',0,0,0,0,7,false
1621,'location be great ','nsubj cop root punct ',0,0,0,0,20,false
1622,'old hotel old equipments old bathroom old carpets ','nn root prep nn pobj punct nn dep punct nn appos punct ',0,0,0,1,62,false
1623,'need urgent remodeling ','nn nn root ',0,0,0,1,24,false
1658,'breakfast need improvement ','nsubj root dobj punct ',0,0,0,1,30,true
1659,'proximity everything montreal ','root prep pobj prep pobj punct ',0,0,0,1,38,false
1660,'location ','root punct ',0,0,0,0,11,false
1661,'breakfast bit expensive ','root det nsubj xcomp punct ',0,0,0,0,28,false
1662,'be cold ','cop root punct ',0,0,0,0,11,false
1663,'spresso ','root ',0,0,0,0,8,false
1709,'fairly good hotel nice practical location ','advmod amod root punct amod amod appos punct ',0,0,0,0,46,false
1710,'good location check be fast be able get room early expect general stay be pleasant ','amod tmod punct dep advcl prep pobj prt ccomp advmod punct nsubj cop root aux xcomp poss dep advmod mark dep punct cc prep pobj det nsubj cop conj punct ',0,0,0,1,133,true
1711,'s also connect shopping mall metro system do not have go outside get ','nsubjpass auxpass advmod root prep det nn pobj cc det nn conj punct cc nsubj aux neg conj aux xcomp advmod aux xcomp prep pobj punct ',0,0,0,1,114,false
1712,'be not #ord# stay hotel be sure not be last ','nsubj cop neg poss amod root prep det pobj cc nsubj cop conj nsubj aux neg cop poss ccomp punct ',0,0,0,1,76,false
1713,'big space door let sound light be mildly annoying try sleep ','det amod nsubj prep det pobj root det dobj cc conj rel punct pobj cop advmod rcmod mark advcl aux xcomp punct ',0,0,0,1,106,false
1714,'have also reduce score facility hotel still follow archaic ( slightly offensive ) practice put bible ( case new testament ) room ','nsubj aux advmod root det dobj prep punct pobj punct mark det nsubj advmod advcl det dobj dep cc advmod amod nn conj prep pcomp det dobj dep cc punct prep det pobj punct nn nsubj conj prep det pobj punct ',0,0,0,1,199,true
1715,'non-christian irritate like stop ','root det pobj punct nsubj conj dobj cc nsubj aux conj nsubj aux xcomp punct ',0,0,0,1,69,false
1753,'pleasant ','root punct ',0,0,0,1,11,false
1754,'be nice clean hotel ','nsubj cop det amod amod root punct ',0,0,0,0,28,false
1755,'night hear air circulation almost sound roller coaster keep wake ','prep det pobj advcl det nn nsubj advmod ccomp prep det nn pobj aux root dobj prt ',0,0,0,0,98,false
1789,'location location location ','root punct appos punct appos punct ',0,0,0,0,33,false
1790,'location be absolutely terrific ','det nsubj cop advmod root punct ',0,0,0,0,39,false
1791,'staff be extremely accommodate hotel be need update ','det nsubj aux advmod root punct cc det nsubj conj prep pobj prep det pobj punct ',0,0,0,1,81,false
1792,'#ord# room smell smoke be immediately move room ','poss amod nsubj root prep pobj punct cc nsubjpass auxpass advmod conj prep det pobj punct ',0,0,0,1,84,false
1793,'where lock be not work be immediately fix ','advmod det nsubj aux neg dep punct nsubjpass auxpass advmod root punct ',0,0,0,1,60,false
1794,'staff help book train ride loan wine opener never say request ','det nsubj root nsubj ccomp poss nn dobj punct conj iobj det nn dobj punct cc neg conj punct dep punct dep det pobj punct ',0,0,0,1,106,false
1795,'room need upgrade ','det nsubj root xcomp punct ',0,0,0,1,27,false
1845,'satisfy ','root punct ',0,0,0,0,12,false
1846,'hotel location be great ','nn nsubj cop root punct ',0,0,0,0,27,false
1847,'easy subway access ','amod nn root punct ',0,0,0,0,21,false
1848,'close bar restaurant bed be comfortable ','advmod dep pobj cc conj punct cc nsubj cop root punct ',0,0,0,1,60,false
1849,'staff be bilingual be able give information get city ','nsubj cop root punct cc cop conj aux xcomp dobj prep pcomp prep det pobj punct ',0,0,0,0,85,false
1850,'room be elevator hear go quite loudly ','poss nsubj root prep det pobj cc nsubj aux conj nsubj xcomp advmod cc conj advmod advmod punct ',0,0,0,0,90,false
1851,'wasn?ft good noise wake morning ','root det amod dobj aux infmod prt prep dep det pobj punct ',0,0,0,1,54,false
1892,'pleasant ','root punct ',0,0,0,1,11,false
1893,'complain roos give good room ','mark nsubj advcl prep poss pobj nsubj root iobj amod dobj punct ',0,0,0,0,61,false
1894,'when complain send maintenance man room check room tell be wrong room be fine ','advmod nsubj dep nsubj root det nn dobj prep poss pobj cc conj poss dobj aux infmod dobj nsubj cop rcmod cc det nsubj cop conj punct ',0,0,0,1,122,false
1895,'be about leave then change room have good #crd# ','nsubj aux advmod root advmod nsubj dep poss dobj cc conj amod dobj punct ',0,0,0,0,66,false
1924,'','root punct ',0,0,0,0,7,false
1925,'indoor access iga metro be definitely asset ','amod nsubj prep pobj cc conj cop advmod det root punct ',0,0,0,0,56,false
1926,'bathroom fixture look be old outdated ','det nn nsubj cc conj cop preconj root cc conj punct ',0,0,0,0,59,false
1927,'be not enough electric outlet personal device ','expl root neg amod amod nsubj prep amod pobj punct ',0,0,0,1,59,false
1968,'stay be good convenient location comfortable spacious room ','nsubj cop root punct det amod dep punct amod cc conj appos punct ',0,0,0,1,72,true
1969,'location old town good ','nsubj prep nn pobj root punct ',0,0,0,0,28,false
1970,'park way be pleasant enjoy music ','nsubj prep det pobj cop root cc nsubj conj det dobj punct ',0,0,0,1,60,false
1971,'be convenient have iga attach hotel ','nsubj cop root xcomp det dobj partmod prep det pobj punct ',0,0,0,1,56,false
1972,'desk staff concierge feel position be understaffed ','nn nsubj cc advmod nsubj root complm det nsubjpass auxpass ccomp punct ',0,0,0,0,74,false
1973,'have ask coffee desk twice none be leave #ord# day only #ord# day ','root aux xcomp prep pobj prep det pobj dep prep nsubjpass auxpass pcomp det amod tmod cc quantmod num det amod conj punct ',0,0,0,1,101,false
1974,'do not care area hotel go away park people seem disrespectful public property area do not feel particularly safe evening ','aux neg ccomp prep det pobj mark det nsubj dep advmod dep det pobj punct nsubj cop root prep amod pobj cc det nsubj aux neg conj advmod acomp prep det pobj punct ',0,0,0,1,178,true
1975,'be weekend marathon #crd# hotel be able tell expect morning marathon be when be leave ','nsubj cop det root prep det pobj cc det nsubj prep det pobj cop conj aux xcomp dobj nsubj aux dep det dobj prep det pobj nsubj rcmod advmod nsubj aux advcl ',0,0,0,1,153,false
2020,'disgust st night defective air con ','root prep poss num nn pobj dep prep amod nn pobj punct ',0,0,0,0,59,false
2021,'kudos daytime receptionist transfer room #ord# night have air con st night available room transfer claim not so friendly night staff ','nsubj prep nn pobj punct prep pcomp dobj prep det pobj prep det amod pobj punct nsubj root det nsubj amod ccomp prep poss num nn pobj punct det amod appos aux infmod mark advcl prep det neg advmod amod nn pobj punct ',0,0,0,1,207,false
2022,'not so friendly night receptionist ','neg advmod amod nn root punct ',0,0,0,1,38,false
2023,'give room defective air con ','cc root iobj det dobj prep amod pobj amod dep punct ',0,0,0,0,46,false
2052,'good location nice look old interior need renovation ','amod nn amod root cc conj rel pobj nsubj ccomp dobj punct ',0,0,0,1,68,false
2053,'good place montreal nice look city ','amod root prep pobj prep amod pobj prep det pobj punct ',0,0,0,1,52,false
2054,'everything be old furniture bathroom style carpet ac window belong ','nsubj cop amod nn nn root prep nn nn pobj prep mark nsubj pcomp prep pobj punct ',0,0,0,0,91,false
2055,'room design furniture bathroom ac ','nn nn nn nn root ',0,0,0,0,34,false
2090,'come again ','nsubj aux root advmod punct ',0,0,0,0,20,true
2091,'great location ','nn root punct ',0,0,0,0,19,false
2092,'ndly hotel staff ','advmod nn root punct ',0,0,0,0,19,false
2093,'star hotel be expect have safe box room room ','det num nn nsubjpass auxpass root aux xcomp det amod dobj prep det pobj punct det tmod punct ',0,0,0,0,72,false
2094,'glass cup be single use plastic paper ','root dep nsubj cop amod nn rcmod cc conj punct ',0,0,0,0,49,false
2095,'lectric charging room desk ','amod root prep det nn pobj punct ',0,0,0,0,36,false
2129,'good ','root punct ',0,0,0,0,7,false
2130,'be injure twice hide obstacle protrude bed frame ','nsubjpass auxpass root punct advmod punct prep amod pobj partmod prep det nn pobj punct ',0,0,0,0,76,false
