@relation OTHER

@attribute id numeric
@attribute lemma string
@attribute pos string
@attribute nsubj_1 string
@attribute nsubj_2 string
@attribute lexicons_min numeric
@attribute lexicons_max numeric
@attribute lexicons_extremes_difference numeric
@attribute contains_negation numeric
@attribute aspecttype {true, false}

@data
135,'bathroom be date tile be crack shower much grout be black ','nn vbd vbn nns vbd vbn nn jj nn vbd jj ','black','dated',0.0,0.0,0.0,0,false
136,'carpet be stain be not dirty ( sock do not turn get dirty walking carpet ) ','nn vbd vbn vbd rb jj -lrb- nns vbd rb vb vb jj nn nn -rrb- ','turn','socks',-0.4,0.0,0.4,1,false
137,'parking garage have low ceiling ( foot max clearance ) so large vehicle not fit cost be day ','nn nn vbz jj nns -lrb- nn nn nn -rrb- rb jjr nns rb vb vb vbz nn ','fit','vehicles',0.0,0.3333333333333333,0.3333333333333333,1,true
138,'be charge clean room travel pet be not tell check in ','vbd nn vbg nn vbp nns vbd rb vbn nn nn ','travel','you',0.0,1.0,1.0,1,false
139,'bar restaurant be close when go have drink evening be post hour operation.u ','nn nn vbd vbn wrb vbd vb nn nn vbp vbn nns nn ','are','hours',0.0,0.0,0.0,1,false
197,'acceptably ','rb ','','',0.0,0.0,0.0,0,false
198,'good location parking grocery store building ','nnp nnp nn nn nn nn ','','',0.0,1.0,1.0,0,false
199,'old hotel relevant smell socket room at all ','jj nn jj nn nns nn rb rb ','','',0.0,0.6666666666666666,0.6666666666666666,1,false
200,'have charge cellular bathroom ','vbd vb jj nn ','','',0.0,0.0,0.0,0,false
201,'air condition be terrible ','nn nn vbd jj ','terrible','condition',-0.6,0.0,0.6,0,false
202,'have ask staff switch evening night start blow cool air very noisy ','vbd vb nn vb nn nn vbd nn jj nn rb rb ','started','it',-0.2,0.5,0.7,1,false
203,'be very cold uncomfortable ','vbd rb jj jj ','cold','it',-0.4,0.0,0.4,0,false
256,'stay be okay ','vb vbd jj ','okay','stay',0.0,0.0,0.0,0,false
257,'consider stay there again ','vb vbg rb rb ','consider','i',0.0,0.0,0.0,0,false
258,'location be great right downtown montreal ','nn vbd jj jj nn nnp ','great','location',0.0,0.6,0.6,0,false
259,'view be amazing bed be comfortable enough ','nnp vbd jj nn vbd jj rb ','comfortable','bed',0.0,0.8,0.8,1,false
260,'hotel be outdated ','nn vbd jj ','outdated','hotel',0.0,0.0,0.0,0,false
261,'carpet be pretty old vent be very dusty ','nnp vbd rb jj nn vbd rb jj ','dusty','vent',0.0,0.5,0.5,0,false
262,'actually see caked dust ','rb vb nn nn ','see','you',0.0,0.0,0.0,0,false
263,'do need update aesthetically ','vbz vb vbg rb ','need','it',0.0,0.0,0.0,1,false
314,'good ','jj ','','',0.0,1.0,1.0,0,false
315,'housekeeper be very sweet do great job ','nn vbd rb jj vbd jj nn ','did','she',0.0,1.0,1.0,0,false
316,'be little thing break light mildew drippy faucet ','vbd jj nns vbn nns jj jj nn ','were','faucet',0.0,0.0,0.0,0,false
317,'hotel need bit tlc ','nn vbz nn nnp ','needs','hotel',0.0,0.0,0.0,1,true
318,'otherwise nice experience ','rb jj nn ','','',0.0,0.6,0.6,0,true
319,'housekeeping staff be very friendly do great job ','nn nn vbd rb jj vbd jj nn ','did','they',0.0,1.0,1.0,0,false
350,'good ','jj ','','',0.0,1.0,1.0,0,false
351,'bed be not real ','nns vbp rb jj ','real','beds',0.0,0.5,0.5,1,false
381,'meh ','nnp ','','',0.0,0.0,0.0,0,false
382,'s good location s clean ','vbz jj nn vbz jj ','clean','it',0.0,1.0,1.0,0,false
383,'s very date ','vbz rb vbn ','','',0.0,0.0,0.0,0,false
384,'tv do not work ','nn vbd rb vb ','work','tv',0.0,0.0,0.0,1,false
385,'staff reception be not warm ','nn nn vbp rb jj ','warm','staff',0.0,0.2,0.2,1,false
386,'only stay here absolutely have ','rb vbp rb rb vbp ','have','i',0.0,0.0,0.0,0,false
387,'be strand storm so book last minute ','vbd vbn nn rb vbd jj nn ','booked','we',0.0,0.0,0.0,0,false
425,'rude staff ','nnp nn ','','',0.0,0.0,0.0,0,false
426,'staff give unpleasant vibe start right bat ','nn vbd jj nn vbd rb nn ','started','that',0.0,0.0,0.0,0,false
427,'female receptionist have attitude do not explain room deposit correctly when do return be ask clarify something have already say only seem upset more ','jj nn vbd nn vbd rb vb nn nn rb wrb vbd nn vbd vb vb nn vbd rb vbn rb vbd vb rbr ','seemed','it',-0.4,0.5,0.9,1,false
455,'good location adequate stay stay there again price be right ','jj nn jj nn vb rb rb nn vbd jj ','right','price',0.0,1.0,1.0,0,true
456,'quiet comfortable clean great location ','jj jj jj nnp nnp ','','',0.0,1.0,1.0,0,false
457,'bar fridge room be very useful ','nnp nn nn vbd rb jj ','useful','fridge',0.0,0.4,0.4,0,false
458,'room furniture need update ','nns nn vbp vbg ','need','rooms',0.0,0.0,0.0,1,false
459,'pool area also need makeover ','jj nn rb vbz nn ','needs','area',0.0,0.3333333333333333,0.3333333333333333,1,false
495,'good location adequate stay stay there again price be right ','jj nn jj nn vb rb rb nn vbd jj ','right','price',0.0,1.0,1.0,0,true
496,'quiet comfortable clean great location ','jj jj jj nnp nnp ','','',0.0,1.0,1.0,0,false
497,'bar fridge room be very useful ','nnp nn nn vbd rb jj ','useful','fridge',0.0,0.4,0.4,0,false
498,'room furniture need update ','nns nn vbp vbg ','need','rooms',0.0,0.0,0.0,1,false
499,'pool area also need makeover ','jj nn rb vbz nn ','needs','area',0.0,0.3333333333333333,0.3333333333333333,1,false
529,'thang service ','nns nn ','','',0.0,0.0,0.0,0,false
530,'moon light ','nn nn ','','',0.0,0.0,0.0,0,false
531,'maybe update little bit more color furniture ','rb vb jj nn rbr nns nn ','','',0.0,0.0,0.0,0,false
556,'good ','jj ','','',0.0,1.0,1.0,0,false
557,'location ','nn ','','',0.0,0.0,0.0,0,false
558,'bathroom be show age ','nns vbp vbg nn ','showing','bathrooms',0.0,0.0,0.0,0,false
559,'time renovate ','nn vb ','','',0.0,0.5,0.5,1,false
600,'wish have wait low rate site be offer night ','vbp vb vbn jjr nns nn vbd vbg nn ','offering','site',0.0,0.5,0.5,0,false
601,'stay ni ','vbd nns ','stayed','we',0.0,0.0,0.0,0,false
602,'nice big room upgrade arrival ','nnp jj nn vbn nn ','','',0.0,0.6,0.6,0,false
603,'smell lobby when #ord# walk smell stale nursing home ','nn nn wrb rb vbp vbz jj nn nn ','smells','it',-0.4,0.0,0.4,0,false
604,'too much antiseptic smell try cover stale smell ','rb jj jj nn vbg vb jj nn ','','',0.0,1.0,1.0,0,false
605,'beautiful old building appreciate ','jj jjr nn vb ','appreciate','i',0.0,1.0,1.0,0,false
606,'also have turn water midnight am ','rb vbd vb nn nn nn ','had','they',0.0,0.0,0.0,0,false
607,'big affect as far comfort ','jj nn rb rb nn ','','',0.0,1.0,1.0,1,false
649,'good ','jj ','','',0.0,1.0,1.0,0,false
650,'location be good?cprice be fair ','nn vbz nnp vbz jj ','fair','good?cprice',0.0,0.5,0.5,0,false
651,'old hotel room curtain fall ','jj nn nn nn vbd ','fell','curtain',0.0,0.0,0.0,0,false
685,'stay be ok bit b&b old style hotel ambience bar diner ','nn vbd jj nn nnp jj nn nn nn nn nn ','ok','stay',0.0,0.0,0.0,0,false
686,'breakfast be good location excellent view room be good ','nnp vbd jj nn jj nn nn vbd jj ','good','view',0.0,1.0,1.0,0,true
687,'room clean service be good ','nnp vbg nn vbd jj ','good','service',0.0,1.0,1.0,0,false
688,'safe place quiet ','jj nn jj ','','',0.0,0.75,0.75,0,false
689,'usb pports power point electronic device most furniture be old bed squeak ','nn nns nn nns jj nns jjs nn vbd jj nn vbd ','squeaked','bed',0.0,0.0,0.0,1,false
690,'last evening not get room be apparently check already ','jj nn rb vb nn vbd rb vbn rb ','get','we',0.0,0.0,0.0,1,false
691,'room service bar lunch time not quite star standard ','nn nn nn nn nn rb rb nn nn ','','',0.0,1.0,1.0,1,false
735,'excellent customer service ','jj nn nn ','','',0.0,1.0,1.0,0,false
736,'staff be very accommodating helpful ','nn vbd rb jj jj ','accommodating','staff',0.0,1.0,1.0,0,false
737,'bathroom shower have mold wall ','nn nn vbd nn nns ','had','shower',0.0,0.0,0.0,0,false
738,'explain problem front desk be very apologetic move upgrade room ','vbd nn jj nn vbd rb jj vbd vbn nn ','apologetic','they',-0.4,0.5,0.9,0,false
739,'excellent customer service ','jj nn nn ','','',0.0,1.0,1.0,0,false
772,'good ','jj ','','',0.0,1.0,1.0,0,false
773,'location be excellent central convenient public transportation restaurant metro place dupuis food court various service ','nnp vbz jj jj jj jj nn nns nn nnp nnp nn nn jj nns ','excellent','location',0.0,1.0,1.0,0,false
774,'maintenance be spotty ','nnp vbz jj ','spotty','maintenance',0.0,0.0,0.0,0,false
775,'bathtub drain clog hairdryer didn?ft work ice maker several floor be order furniture room scuff ','nnp nn vbn nn nn nn nn nns jj nns vbd nn nn nn vbd ','scuffed','furniture',0.0,0.0,0.0,0,false
801,'good ','jj ','','',0.0,1.0,1.0,0,false
802,'really like location hotel ','rb vbd nn nn ','liked','we',0.0,0.4,0.4,0,false
803,'swimming pool be cold ','nn nn vbd jj ','cold','pool',0.0,0.3333333333333333,0.3333333333333333,0,false
828,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
829,'great location ','nnp nnp ','','',0.0,0.6,0.6,0,false
830,'room have mold ','nn vbp nn ','mold','room',0.0,0.0,0.0,0,false
831,'move room becsuse noise contiguos room ','vbp nn nn nn nn nn ','move','they',0.0,0.0,0.0,1,false
857,'good ','jj ','','',0.0,1.0,1.0,0,false
858,'close shopping ','rb nn ','','',0.0,0.5,0.5,0,false
859,'heat bathroom ','nn nn ','','',0.0,0.0,0.0,1,false
878,'good ','jj ','','',0.0,1.0,1.0,0,false
879,'service de concierge nest pas sufficient ','nnp nnp nn nn vbd jj ','pas','nest',0.0,0.0,0.0,0,false
903,'','','','',0.0,0.0,0.0,0,false
904,'location ','nn ','','',0.0,0.0,0.0,0,false
905,'room be very tired overused ','nn vbd rb jj jj ','tired','room',-0.4,0.0,0.4,0,false
906,'room need facelift ','nn vbp nn ','need','room',0.0,0.0,0.0,1,false
907,'carpet be stain be mould bathroom ','nn vbd vbn vbd nn nn ','was','mould',0.0,0.0,0.0,0,false
937,'overall nice #crd# ','rb jj nn ','','',0.0,0.6,0.6,0,false
938,'location ','nn ','','',0.0,0.0,0.0,0,false
939,'facility ','nns ','','',0.0,0.0,0.0,0,false
976,'good value money ','jj nn nn ','','',0.0,1.0,1.0,0,false
977,'great location next metro station big n modern food court supermarket ','jj nn rb nnp nn jj rb jj nn nn nn ','','',0.0,0.6,0.6,0,false
978,'walkable city centre ','jj nn nn ','','',0.0,0.0,0.0,0,false
979,'err electric teapot coffee maker ','vbd jj nn nn nn ','','',0.0,0.5,0.5,0,false
980,'coffee brewer be clean guest ','nn nn vb vbn nn ','','',0.0,1.0,1.0,0,false
981,'','','','',0.0,0.0,0.0,0,false
982,'sheet be big enough be tuck matress ','nn vbz jj rb vb vbn nn ','big','sheet',0.0,0.2,0.2,1,false
983,'not be roll ','rb vb vbn ','','',0.0,0.0,0.0,1,false
1034,'good cost effectiveness ','jj nn nn ','','',0.0,1.0,1.0,0,false
1035,'good location ','jj nn ','','',0.0,1.0,1.0,0,false
1036,'good location ','jj nn ','','',0.0,1.0,1.0,0,false
1037,'breakfest be good ','jjs vb jjr ','better','breakfest',0.0,1.0,1.0,0,false
1038,'be room service restaurant be close dinner s be essential ','vbz nn nn nn vbz vbn nn vbz vbz jj ','essential','s',0.0,1.0,1.0,1,false
1039,'pool be only open evening ','nnp vbz rb vbn nn ','','',0.0,0.3333333333333333,0.3333333333333333,0,false
1076,'','','','',0.0,0.0,0.0,0,false
1077,'great location ','jj nn ','','',0.0,0.6,0.6,0,false
1078,'lose thing when leave contact say find ','vbd nns wrb vbd vbd vbd vb ','find','they',-0.2,0.5,0.7,0,false
1079,'also hot water only work morning ','rb jj nn rb vb nn ','work','water',0.0,0.0,0.0,0,false
1111,'good ','jj ','','',0.0,1.0,1.0,0,false
1112,'great buffet ','jj nn ','','',0.0,0.6,0.6,0,true
1113,'too bad be fridge room book small room ','rb jj vbd nn nn vbd jjr nn ','booked','we',-0.6,0.0,0.6,1,false
1114,'great location ','jj nn ','','',0.0,0.6,0.6,0,false
1115,'parking be scary least wasn?ft street ','nn vbd jj jjs vbd nn ','wasn?ft','it',-0.4,0.0,0.4,0,false
1157,'room serve purpose ','nn vbd nn ','served','room',0.0,0.0,0.0,0,false
1158,'more less ','jjr jjr ','','',0.0,0.0,0.0,1,false
1159,'room be very clean room ','nnp vbd rb jj nn ','room','room',0.0,1.0,1.0,0,false
1160,'front staff be friendly ','jj nn vbd jj ','friendly','staff',0.0,1.0,1.0,0,false
1161,'front entrance be beautiful ','jj nn vbd jj ','beautiful','entrance',0.0,1.0,1.0,0,false
1162,'ked be parking underground easy access hotel ','vbd vbd nn jj jj nn nn ','','',0.0,0.2,0.2,0,false
1163,'room bathroom be need major renovation ( be not comfortable mold bath tub wall ) ','nnp nn vbd nn jj nn -lrb- vbd rb jj nn nn nn nns -rrb- ',')','mold',0.0,1.0,1.0,1,false
1207,'good ','jj ','','',0.0,1.0,1.0,0,false
1208,'lobby be clean room be clean have great view city ','nn vbd jj nn vbd jj vbd jj nn nn ','clean','room',-0.4,1.0,1.4,0,false
1209,'restaurant hotel be good ','nn nn vbd jj ','good','restaurant',0.0,1.0,1.0,0,false
1210,'location hotel be great access st. catherine street get downtown ','nn nn vbz jj nn nnp nnp nn vbg nn ','great','location',0.0,0.6,0.6,0,false
1211,'bathroom be outdated seem little scummy ','nns vbd jj vbd jj jj ','outdated','bathrooms',0.0,0.0,0.0,0,false
1244,'good value ','jj nn ','','',0.0,1.0,1.0,0,false
1245,'location be very convenient view room be outstanding ','nn vbd rb jj nn nn vbd jj ','outstanding','view',0.0,1.0,1.0,0,false
1246,'need be update ','vbz vb vbn ','needs','it',0.0,0.0,0.0,1,false
1247,'take full minute run shower water be really warm ','vbd jj nns vbg nn nn vbd rb jj ','took','it',0.0,0.5,0.5,0,false
1270,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1271,'very old need reformation comon area ','rb jj vbz nn jj nns ','','',0.0,1.0,1.0,1,false
1286,'probably not stay there again ','rb rb vb rb rb ','','',0.0,0.0,0.0,1,true
1287,'be work ice machine ','vbd vbg nn nn ','was','machine',0.0,0.0,0.0,1,false
1317,'go back recommend friend ','vb rb vb nns ','','',0.0,1.0,1.0,0,true
1318,'room be roomy ','nns vbd nn ','roomy','rooms',0.0,0.0,0.0,0,false
1319,'location be excellent ','nn vbd jj ','excellent','location',0.0,1.0,1.0,0,false
1320,'be clean staff be awesome ','vbd jj nn vbd jj ','awesome','clean',0.0,1.0,1.0,0,false
1321,'air duct need clean ','nn nns vbp vbg ','need','ducts',0.0,1.0,1.0,1,false
1322,'when come smell mould ','wrb vbd vbd nn ','smelled','i',0.0,0.0,0.0,0,false
1323,'pool hour be limited odd ','nn nns vbd jj jj ','limited','hours',-0.4,0.3333333333333333,0.7333333333333334,0,false
1358,'good ','jj ','','',0.0,1.0,1.0,0,false
1359,'location ','nn ','','',0.0,0.0,0.0,0,false
1377,'very good ','rb jj ','','',0.0,1.0,1.0,0,false
1378,'nice city ','nnp nn ','','',0.0,0.6,0.6,0,false
1379,'room have fridge ','nnp vbz nn ','has','room',0.0,0.0,0.0,1,false
1407,'good ','jj ','','',0.0,1.0,1.0,0,false
1408,'good location ','jj nn ','','',0.0,1.0,1.0,0,false
1409,'lot elevator work rapidly ','nns nns vbd rb ','worked','that',0.0,0.0,0.0,0,false
1410,'old building ','jj nn ','','',0.0,0.5,0.5,0,false
1411,'not lot amenity ','rb nn nns ','','',0.0,1.0,1.0,1,false
1450,'home away home ','rb rb nn ','','',0.0,0.0,0.0,0,false
1451,'ideal location hotel heart downtown montreal ','jj nn nn nn nn nnp ','','',0.0,0.0,0.0,0,false
1452,'friendly helpful staff ','jj jj nn ','','',0.0,1.0,1.0,0,false
1453,'trustworthy housekeeping ','jj nn ','','',0.0,1.0,1.0,0,false
1454,'wide selection place close hotel ( metro station taxi shopping mall restaurant pharmacy ) ','jj nn nns rb nn -lrb- nn nns nn nn nns nns nns -rrb- ','','',0.0,0.5,0.5,0,false
1455,'too many homeless people hotel ','rb jj jj nns nn ','','',0.0,0.0,0.0,0,false
1489,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1490,'good location ','jj nn ','','',0.0,1.0,1.0,0,false
1491,'design be quite old need change lift car park ','nn vbz rb jj vbp nn nn vb nn ','old','design',0.0,0.0,0.0,1,true
1525,'hotel be convenient airport shuttle subway ','nn vbd jj nn nn nn ','convenient','hotel',0.0,1.0,1.0,0,false
1526,'bed be comfy ','nn vbd jj ','comfy','bed',0.0,0.0,0.0,0,false
1527,'coffee machine do not work ','nn nn vbd rb vb ','work','machine',0.0,0.0,0.0,1,false
1528,'be strange smell room ','vbd jj nn nn ','was','smell',-0.2,0.0,0.2,0,false
1529,'room hotel be little tired tatty ','nn nn vbd jj jj jj ','tired','room',-0.4,0.0,0.4,0,false
1530,'staff be friendly ','nn vbd jj ','friendly','one',0.0,1.0,1.0,0,false
1531,'other make effort be friendly helpful ','nns vbd nn vb jj jj ','made','others',0.0,1.0,1.0,1,false
1569,'not bad ','rb jj ','','',-0.6,0.0,0.6,1,false
1570,'location comfort ','nnp nn ','','',0.0,1.0,1.0,0,false
1571,'payment process ','nn nn ','','',0.0,0.0,0.0,0,false
1593,'very nice hotel recommend ','rb jj nn vb ','recommend','hotel',0.0,0.6,0.6,0,true
1594,'staff ( sammy checkin ) very helpful provide room nice view ','nnp -lrb- nnp nn -rrb- rb jj vbg nn jj nn ','','',0.0,1.0,1.0,0,false
1595,'very bad signage direction parking garage hotel food court ect ','rb jj nn nns nn nn nn nn nn nn ','','',-0.6,0.5,1.1,0,false
1620,'good ','jj ','','',0.0,1.0,1.0,0,false
1621,'location be great ','nn vbz jj ','great','location',0.0,0.6,0.6,0,false
1622,'old hotel old equipments old bathroom old carpets ','nnp nnp nnp nnp nnp nnp nnp nnp ','','',0.0,0.0,0.0,0,false
1623,'need urgent remodeling ','nns nnp nnp ','','',-0.2,0.0,0.2,1,false
1658,'breakfast need improvement ','nnp vbz nn ','needs','breakfast',0.0,1.0,1.0,1,true
1659,'proximity everything montreal ','nn nn nnp ','','',0.0,0.0,0.0,0,false
1660,'location ','nn ','','',0.0,0.0,0.0,0,false
1661,'breakfast bit expensive ','vb nn jj ','expensive','bit',0.0,0.5,0.5,0,false
1662,'be cold ','vbd jj ','','',0.0,0.0,0.0,0,false
1663,'spresso ','nn ','','',0.0,0.0,0.0,0,false
1709,'fairly good hotel nice practical location ','rb jj nn jj jj nn ','','',0.0,1.0,1.0,0,false
1710,'good location check be fast be able get room early expect general stay be pleasant ','jj nn nn vbd rb vbd jj vb nn rbr vbn jj nn vbd jj ','pleasant','stay',0.0,1.0,1.0,0,true
1711,'s also connect shopping mall metro system do not have go outside get ','vbz rb vbn nn nn nn nn vbp rb vb vb rb vb ','have','you',0.0,0.5,0.5,1,false
1712,'be not #ord# stay hotel be sure not be last ','vbd rb jj nn nn vbp jj rb vb jj ','last','it',0.0,0.0,0.0,1,false
1713,'big space door let sound light be mildly annoying try sleep ','jj nn nn vb nn nn vbd rb jj vbg vb ','let','space',-0.4,0.2,0.6000000000000001,1,false
1714,'have also reduce score facility hotel still follow archaic ( slightly offensive ) practice put bible ( case new testament ) room ','vbp rb vbn nn nnps nn rb vbz nn -lrb- rb jj -rrb- nn vbg nnp -lrb- nn nnp nnp -rrb- nn ',')','testament',0.0,1.0,1.0,0,true
1715,'non-christian irritate like stop ','nnp vbz vb vb ','stop','it',-0.6,0.4,1.0,1,false
1753,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1754,'be nice clean hotel ','vbd jj jj nn ','hotel','it',0.0,1.0,1.0,0,false
1755,'night hear air circulation almost sound roller coaster keep wake ','nn vbd nn nn rb vbd nnp nn vbd vbg ','sounded','circulation',0.0,0.0,0.0,0,false
1789,'location location location ','nnp nn nn ','','',0.0,0.0,0.0,0,false
1790,'location be absolutely terrific ','nn vbd rb jj ','terrific','location',0.0,0.8,0.8,0,false
1791,'staff be extremely accommodate hotel be need update ','nn vbd rb vbg nn vbz nn nn ','is','hotel',0.0,0.0,0.0,1,false
1792,'#ord# room smell smoke be immediately move room ','jj nn vbd nn vbd rb vbn nn ','smelled','room',0.0,0.3333333333333333,0.3333333333333333,1,false
1793,'where lock be not work be immediately fix ','wrb nn vbd rb vbg vbd rb vbn ','working','lock',0.0,0.3333333333333333,0.3333333333333333,1,false
1794,'staff help book train ride loan wine opener never say request ','nn vbd vb nn nns vbd nn nn rb vbd nn ','book','us',0.0,0.4,0.4,1,false
1795,'room need upgrade ','nns vbp vbg ','need','rooms',0.0,0.0,0.0,1,false
1845,'satisfy ','vbd ','','',0.0,0.0,0.0,0,false
1846,'hotel location be great ','nn nn vbd jj ','great','location',0.0,0.6,0.6,0,false
1847,'easy subway access ','jj nn nn ','','',0.0,0.2,0.2,0,false
1848,'close bar restaurant bed be comfortable ','rb nns nns nns vbd jj ','comfortable','beds',0.0,0.4,0.4,0,false
1849,'staff be bilingual be able give information get city ','nnp vbz jj vbd jj vb nn vbg nn ','bilingual','staff',0.0,1.0,1.0,0,false
1850,'room be elevator hear go quite loudly ','nn vbd nns vb vbg rb rb ','going','them',0.0,0.0,0.0,0,false
1851,'wasn?ft good noise wake morning ','vb jjs nn vb nn ','','',0.0,1.0,1.0,1,false
1892,'pleasant ','nnp ','','',0.0,1.0,1.0,0,false
1893,'complain roos give good room ','vbd nnp vbd jjr nns ','gave','they',-0.4,1.0,1.4,0,false
1894,'when complain send maintenance man room check room tell be wrong room be fine ','wrb vbd vbd nn nns nn vb nn vb vbp jj nn vbz jj ','fine','room',-0.4,0.4,0.8,0,false
1895,'be about leave then change room have good #crd# ','vbd rb vbg rb vbp nn vbd jjr nn ','change','they',-0.2,1.0,1.2,0,false
1924,'','','','',0.0,0.0,0.0,0,false
1925,'indoor access iga metro be definitely asset ','jj nn nnp nnp vbz rb nn ','asset','access',0.0,0.4,0.4,0,false
1926,'bathroom fixture look be old outdated ','nn nns vb vbp jj jj ','old','fixtures',0.0,1.0,1.0,0,false
1927,'be not enough electric outlet personal device ','vbz rb jj jj nn jj nns ','is','outlet',0.0,0.5,0.5,1,false
1968,'stay be good convenient location comfortable spacious room ','vb vbd jj jj nn jj jj nn ','good','stay',0.0,1.0,1.0,0,true
1969,'location old town good ','nnp nnp nnp jj ','good','location',0.0,1.0,1.0,0,false
1970,'park way be pleasant enjoy music ','nnp nn vbd jj vbd nn ','enjoyed','we',0.0,1.0,1.0,0,false
1971,'be convenient have iga attach hotel ','vbd jj vbg nnp vbn nn ','convenient','it',0.0,1.0,1.0,0,false
1972,'desk staff concierge feel position be understaffed ','nnp nnp nnp vbd nns vbd vbn ','felt','we',0.0,0.0,0.0,0,false
1973,'have ask coffee desk twice none be leave #ord# day only #ord# day ','vbd vb nn nn rb nn vbd vbn jj nn rb jj nn ','','',-0.2,0.0,0.2,1,false
1974,'do not care area hotel go away park people seem disrespectful public property area do not feel particularly safe evening ','vbd rb vb nn nn vbg rb nn nns vbd jj jj nn nn vbd rb vb rb jj nn ','feel','area',0.0,0.75,0.75,1,true
1975,'be weekend marathon #crd# hotel be able tell expect morning marathon be when be leave ','vbd nn nnp nn nn vbd jj vb vb nn nnp vbd wrb vbd vbg ','leaving','we',-0.2,1.0,1.2,1,false
2020,'disgust st night defective air con ','vbn nn nn jj nn nn ','','',-0.6,0.0,0.6,0,false
2021,'kudos daytime receptionist transfer room #ord# night have air con st night available room transfer claim not so friendly night staff ','nns nn nns vbg nn jj nn vbp nn nn nn nn jj nn vb vbn rb rb jj nn nn ','con','air',0.0,1.0,1.0,1,false
2022,'not so friendly night receptionist ','rb rb jj nn nn ','','',0.0,1.0,1.0,1,false
2023,'give room defective air con ','vb nn jj nn nn ','','',0.0,0.0,0.0,0,false
2052,'good location nice look old interior need renovation ','jj nn jj nn jj jj vbz nn ','needs','it',0.0,1.0,1.0,1,false
2053,'good place montreal nice look city ','jj nn nnp jj nn nn ','','',0.0,1.0,1.0,0,false
2054,'everything be old furniture bathroom style carpet ac window belong ','nn vbz jj nn nn nn nn nnp nns vbz ','belongs','it',0.0,0.0,0.0,0,false
2055,'room design furniture bathroom ac ','nn nn nn nn nnp ','','',0.0,0.0,0.0,0,false
2090,'come again ','vb rb ','come','i',0.0,0.0,0.0,0,true
2091,'great location ','nnp nnp ','','',0.0,0.6,0.6,0,false
2092,'ndly hotel staff ','rb nn nn ','','',0.0,0.0,0.0,0,false
2093,'star hotel be expect have safe box room room ','nn nn vbz vbn vb jj nn nn nns ','','',0.0,1.0,1.0,0,false
2094,'glass cup be single use plastic paper ','nns nns vbp jj nn nn nn ','plastic','cups',0.0,0.0,0.0,0,false
2095,'lectric charging room desk ','jj nn nn nn ','','',0.0,0.0,0.0,0,false
2129,'good ','jj ','','',0.0,1.0,1.0,0,false
2130,'be injure twice hide obstacle protrude bed frame ','vbd vbn rb vbn nns vbg nn nn ','','',-0.4,0.0,0.4,0,false
2131,'management be not willing adequately address ','nn vbd rb jj rb vb ','willing','management',0.0,0.3333333333333333,0.3333333333333333,1,false
2159,'','','','',0.0,0.0,0.0,0,false
2160,'location access subway be great ','nn nn nn vbd jj ','great','location',0.0,0.6,0.6,0,false
2161,'bathroom be need immediate upgrade ','nns vbd nn jj nn ','were','bathrooms',0.0,0.0,0.0,1,false
