@relation test

@attribute id numeric
@attribute text string
@attribute type string
@attribute aspecttype {true, false}

@data
610,'Good . ',OTHER-positive,false
611,'The housekeeper was very sweet and she did a great job . ',OTHER-positive,false
612,'There were some little things like broken lights , mildew and drippy faucet . ',OTHER-positive,false
613,'The hotel needs a bit of TLC . ',OTHER-positive,false
614,'Otherwise a nice experience . ',OTHER-positive,false
615,'The housekeeping staff were very friendly and they did a great job ',OTHER-positive,false
694,'Good . ',OTHER-positive,false
695,'Beds are not real . ',OTHER-positive,false
741,'Meh . ',OTHER-positive,false
742,'It s in a good location and it s clean . ',OTHER-positive,false
743,'It s very dated . ',OTHER-positive,false
744,'The TV did nt work . ',OTHER-positive,false
745,'The staff at reception are nt warm . ',OTHER-positive,false
746,'I only stay here if I absolutely have to . ',OTHER-positive,false
747,'We were stranded with the storm so we booked it last minute . ',OTHER-positive,false
841,'Rude staff . ',OTHER-positive,false
842,'The staff gave an unpleasant vibe that started right off the bat . ',OTHER-positive,false
843,'The one female receptionist had an attitude with me because she did nt explain the room deposit correctly to me and when all I did in return was ask her to clarify something s she had already said , it only seemed to upset her more . ',OTHER-positive,false
895,'Good location , adequate for our stay , Would stay there again if the price was right . ',OTHER-positive,false
896,'Quiet , comfortable , clean , GREAT LOCATION . ',OTHER-positive,false
897,'Bar fridge in room was very useful . ',OTHER-positive,false
898,'Rooms and furniture need updating . ',OTHER-positive,false
899,'Pool area also needs a makeover . ',OTHER-positive,false
975,'Good location , adequate for our stay , Would stay there again if the price was right . ',OTHER-positive,false
976,'Quiet , comfortable , clean , GREAT LOCATION . ',OTHER-positive,false
977,'Bar fridge in room was very useful . ',OTHER-positive,false
978,'Rooms and furniture need updating . ',OTHER-positive,false
979,'Pool area also needs a makeover . ',OTHER-positive,false
1049,'Thangs for the service ! ',OTHER-positive,false
1050,'The moon light !!!! ',OTHER-positive,false
1051,'Maybe update a little bit more coloRs and furniture !!! ',OTHER-positive,false
1100,'Good . ',OTHER-positive,false
1101,'The location . ',OTHER-positive,false
1102,'Bathrooms are showing their age . ',OTHER-positive,false
1103,'Time to renovate ! ',OTHER-positive,false
1176,'I wish I would have waited for lower rates the site was offering $ 75 per night . ',OTHER-positive,false
1177,'We stayed for two ni . ',OTHER-positive,false
1178,'Nice big room upgraded on arrival . ',OTHER-positive,false
1179,'The smell in lobby when you first walk in it smells stale like a nursing home . ',OTHER-positive,false
1180,'Too much antiseptic smell trying to cover up the stale smell . ',OTHER-positive,false
1181,'Beautiful older building I can appreciate . ',OTHER-positive,false
1182,'Also they had to turn off the water from midnight to 6 am . ',OTHER-positive,false
1183,'No big affect as far as comfort ',OTHER-positive,false
1289,'Good . ',OTHER-positive,false
1290,'location is good?Cprice is fair . ',OTHER-positive,false
1291,'its a old hotel , and in my room the curtain fell off ',OTHER-positive,false
1349,'The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner . ',OTHER-positive,false
1350,'Breakfast was good , location excellent , view from room was good . ',OTHER-positive,false
1351,'Room cleaning service was good . ',OTHER-positive,false
1352,'Safe place and quiet . ',OTHER-positive,false
1353,'No USB pports and no power points for electronic devices ; most furniture was old and my bed squeaked . ',OTHER-positive,false
1354,'The last evening we could not get into our room as we were apparently checked out already . ',OTHER-positive,false
1355,'No room service , no bar except during lunch time Not quite 4 star standard ',OTHER-positive,false
1455,'Excellent customer service . ',OTHER-positive,false
1456,'The staff were very accommodating and helpful . ',OTHER-positive,false
1457,'Our bathroom shower had mold on the walls . ',OTHER-positive,false
1458,'We explained this problem to the front desk , and they were very apologetic and moved us to an upgraded room . ',OTHER-positive,false
1459,'Excellent customer service . ',OTHER-positive,false
1532,'Good . ',OTHER-positive,false
1533,'Location is excellent , central , convenient to public transportation , restaurants , metro , and Place Dupuis food court , various services . ',OTHER-positive,false
1534,'Maintenance is spotty . ',OTHER-positive,false
1535,'Bathtub drain clogged , hairdryer didn?ft work , ice makers on several floors were out of order , furniture in room scuffed . ',OTHER-positive,false
1593,'Good . ',OTHER-positive,false
1594,'We really liked the location of the hotel . ',OTHER-positive,false
1595,'The swimming pool was cold . ',OTHER-positive,false
1644,'Pleasant . ',OTHER-positive,false
1645,'Great Location . ',OTHER-positive,false
1646,'The room have mold . ',OTHER-positive,false
1647,'They move me to another room becsuse of the noise from the contiguos room . ',OTHER-positive,false
1705,'Good . ',OTHER-positive,false
1706,'Close to shopping . ',OTHER-positive,false
1707,'No heat in bathroom ',OTHER-positive,false
1750,'Good . ',OTHER-positive,false
1751,'Service de concierge nest pas sufficient ',OTHER-positive,false
1791,'Okay . ',OTHER-positive,false
1792,'Location . ',OTHER-positive,false
1793,'The room was very tired and overused . ',OTHER-positive,false
1794,'The room need a facelift . ',OTHER-positive,false
1795,'The carpet was stained , there was mould in the bathroom . ',OTHER-positive,false
1865,'Overall nice one . ',OTHER-positive,false
1866,'Location . ',OTHER-positive,false
1867,'Facilities ',OTHER-positive,false
1928,'Good value for money . ',OTHER-positive,false
1929,'Great location , next to Metro station , big n modern food court , supermarket . ',OTHER-positive,false
1930,'Walkable to city centre . ',OTHER-positive,false
1931,'erred an electric teapot to a coffee maker . ',OTHER-positive,false
1932,'Coffee brewer can be cleaned after each guest . ',OTHER-positive,false
1933,'. ',OTHER-positive,false
1934,'sheet is big enough to be tucked under the matress . ',OTHER-positive,false
1935,'So that it wo nt be rolled up . ',OTHER-positive,false
2050,'Good cost effectiveness . ',OTHER-positive,false
2051,'Good location . ',OTHER-positive,false
2052,'Good location . ',OTHER-positive,false
2053,'Breakfest could be better . ',OTHER-positive,false
2054,'There is no room service and the restaurant is closed for dinner , what s is essential . ',OTHER-positive,false
2055,'Pool is only opened in the evening ! ',OTHER-positive,false
2140,'Okay . ',OTHER-positive,false
2141,'Great location . ',OTHER-positive,false
2142,'I lost some of my things when I left and i contacted them about it but they said they can?ft find it ... ',OTHER-positive,false
2143,'also , the hot water would only work in the morning ',OTHER-positive,false
2207,'Good . ',OTHER-positive,false
2208,'Great buffet . ',OTHER-positive,true
2209,'Too bad there was no fridge in our room since we booked the smaller room . ',OTHER-positive,false
2210,'Great location . ',OTHER-positive,false
2211,'Parking was scary but at least it wasn?ft on the street ',OTHER-positive,false
2293,'The room served its purpose . ',OTHER-positive,false
2294,'No more and no less . ',OTHER-positive,false
2295,'Room 718 - It was a very clean room . ',OTHER-positive,false
2296,'front staff was friendly . ',OTHER-positive,false
2297,'front entrance was beautiful . ',OTHER-positive,false
2298,'ked that there was parking underground with easy access to the hotel . ',OTHER-positive,false
2299,'Room 718 - The bathroom was in need of major renovation ( I was nt comfortable with the mold on the bath tub walls ) . ',OTHER-positive,false
2399,'Good . ',OTHER-positive,false
2400,'The lobby was clean and the room was clean and had a great view of the city . ',OTHER-positive,false
2401,'The restaurant in the hotel was good . ',OTHER-positive,true
2402,'The location of the hotel is great for access to St. Catherine s street and getting downtown . ',OTHER-positive,false
2403,'The bathrooms were outdated , and seemed a little scummy . ',OTHER-positive,false
2476,'Good value . ',OTHER-positive,false
2477,'The location was very convenient and the view from our room was outstanding . ',OTHER-positive,false
2478,'It needs to be updated . ',OTHER-positive,false
2479,'It took a full five minutes running the shower before the water was really warm . ',OTHER-positive,false
2534,'Pleasant . ',OTHER-positive,false
2535,'very old , needs reformation on comon areas . ',OTHER-positive,false
2566,'Probably would not stay there again . ',OTHER-positive,false
2567,'There was no working ice machine . ',OTHER-positive,false
2613,'Would go back and would recommend to friends . ',OTHER-positive,false
2614,'The rooms were roomy . ',OTHER-positive,false
2615,'The location was excellent . ',OTHER-positive,false
2616,'It was clean and The staff were awesome . ',OTHER-positive,false
2617,'The air ducts need cleaning . ',OTHER-positive,false
2618,'When they came on I smelled mould . ',OTHER-positive,false
2619,'The pool hours were limited and odd . ',OTHER-positive,false
2710,'Good . ',OTHER-positive,false
2711,'Location ',OTHER-positive,false
2745,'Very Good . ',OTHER-positive,false
2746,'Nice in the city . ',OTHER-positive,false
2747,'Room has no fridge ',OTHER-positive,false
2799,'Good . ',OTHER-positive,false
2800,'Good location . ',OTHER-positive,false
2801,'Lots of elevators that worked rapidly . ',OTHER-positive,false
2802,'Old building . ',OTHER-positive,false
2803,'Not a lot of amenities . ',OTHER-positive,false
2882,'Home away from home . ',OTHER-positive,false
2883,'Ideal location of hotel at the heart of downtown Montreal . ',OTHER-positive,false
2884,'Friendly and helpful staff . ',OTHER-positive,false
2885,'Trustworthy housekeeping . ',OTHER-positive,false
2886,'Wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',OTHER-positive,false
2887,'Too many homeless people near hotel . ',OTHER-positive,false
2969,'Pleasant . ',OTHER-positive,false
2970,'Good location . ',OTHER-positive,false
2971,'The design is quite old and need change lift to car park ',OTHER-positive,false
3029,'The hotel was convenient to the airport shuttle and subway . ',OTHER-positive,false
3030,'The bed was comfy . ',OTHER-positive,false
3031,'The coffee machine did nt work . ',OTHER-positive,false
3032,'There was a strange smell in the room . ',OTHER-positive,false
3033,'The room and hotel was a little tired and tatty . ',OTHER-positive,false
3034,'One of the staff was friendly . ',OTHER-positive,false
3035,'The others made no effort to be friendly or helpful . ',OTHER-positive,false
3129,'Not bad . ',OTHER-positive,false
3130,'Location , comfort . ',OTHER-positive,false
3131,'Payment process ',OTHER-positive,false
3177,'Very nice hotel , would recommend . ',OTHER-positive,false
3178,'Staff ( Sammy , at checkin ) very helpful in providing a room with a nice view ! ',OTHER-positive,false
3179,'Very bad signage for directions from parking garage to hotel through food court , ect . ',OTHER-positive,false
3228,'Good . ',OTHER-positive,false
3229,'LOCATION IS GREAT . ',OTHER-positive,false
3230,'OLD HOTEL WITH OLD EQUIPMENTS : OLD BATHROOM , OLD CARPETS .. ',OTHER-positive,false
3231,'NEEDS URGENT REMODELING ',OTHER-positive,false
3298,'Breakfast needs improvement . ',OTHER-positive,false
3299,'Proximity to everything in Montreal . ',OTHER-positive,false
3300,'Location . ',OTHER-positive,false
3301,'Breakfast a bit expensive . ',OTHER-positive,false
3302,'was cold . ',OTHER-positive,false
3303,'spresso ',OTHER-positive,false
3397,'Fairly good hotel , nice practical location . ',OTHER-positive,false
3398,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',OTHER-positive,true
3399,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',OTHER-positive,false
3400,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',OTHER-positive,false
3401,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',OTHER-positive,false
3402,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',OTHER-positive,false
3403,'As a Non-Christian , this irritates me and I would like it to stop . ',OTHER-positive,false
3497,'Pleasant . ',OTHER-positive,false
3498,'It was a nice clean hotel . ',OTHER-positive,false
3499,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',OTHER-positive,false
3557,'Location , location , location . ',OTHER-positive,false
3558,'The location was absolutely terrific . ',OTHER-positive,false
3559,'The staff were extremely accommodating , but the hotel is in need of an update . ',OTHER-positive,false
3560,'Our first room smelled like smoke , and we were immediately moved to another room . ',OTHER-positive,false
3561,'Where the lock was nt working - it was immediately fixed . ',OTHER-positive,false
3562,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',OTHER-positive,false
3563,'The rooms need upgrading . ',OTHER-positive,false
3669,'Satisfied ! ',OTHER-positive,false
3670,'Hotel location was great ! ',OTHER-positive,false
3671,'Easy subway access . ',OTHER-positive,false
3672,'Close to bars and restaurants , and beds were comfortable . ',OTHER-positive,false
3673,'Staff is bilingual , and were able to give information for getting around the city . ',OTHER-positive,false
3674,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',OTHER-positive,false
3675,'Wasn?ft the best noise to wake up to in the morning . ',OTHER-positive,false
3772,'Pleasant . ',OTHER-positive,false
3773,'After we complained for our Roos they gave us better rooms . ',OTHER-positive,false
3774,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',OTHER-positive,false
3775,'I was about leaving then they change my room and had better one . ',OTHER-positive,false
3836,'Okay . ',OTHER-positive,false
3837,'indoor access to IGA and Metro is definitely an asset . ',OTHER-positive,false
3838,'the bathroom fixtures and look are both old and outdated . ',OTHER-positive,false
3839,'There is not enough electric outlet for personal devices . ',OTHER-positive,false
3912,'Stay was good , a convenient location , comfortable and spacious room . ',OTHER-positive,true
3913,'Location to Old Town good . ',OTHER-positive,false
3914,'Park across the way was pleasant and we enjoyed the music . ',OTHER-positive,false
3915,'It was convenient having an IGA attached to the hotel . ',OTHER-positive,false
3916,'Desk Staff and Concierge We felt that these positions were understaffed . ',OTHER-positive,false
3917,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',OTHER-positive,false
3918,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',OTHER-positive,false
3919,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',OTHER-positive,false
4028,'Disgusted on our 1 st night because of defective air con . ',OTHER-positive,false
4029,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',OTHER-positive,false
4030,'Not so friendly night receptionist .. ',OTHER-positive,false
4031,'and give us a room with defective air - con . ',OTHER-positive,false
4092,'Good location nice look but old from interior it needs renovation . ',OTHER-positive,false
4093,'Good place in Montreal with nice look to the city . ',OTHER-positive,false
4094,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',OTHER-positive,false
4095,'Room design furniture bathroom AC ',OTHER-positive,false
4162,'I will come again . ',OTHER-positive,false
4163,'Great Location !!! ',OTHER-positive,false
4164,'ndly hotel staff . ',OTHER-positive,false
4165,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',OTHER-positive,false
4166,'glasses / cups are single use plastic or paper . ',OTHER-positive,false
4167,'lectric charging at the room desk . ',OTHER-positive,false
4249,'Good . ',OTHER-positive,false
4250,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',OTHER-positive,false
4251,'Management was not willing to adequately address . ',OTHER-positive,false
4303,'Okay . ',OTHER-positive,false
4304,'Location and access to subway was great . ',OTHER-positive,false
4305,'Bathrooms were in need of immediate upgrade . ',OTHER-positive,false
4306,'You can smell the mould . ',OTHER-positive,false
4307,'Rooms good size but some new wallpaper would be great . ',OTHER-positive,false
4383,'Okay . ',OTHER-positive,false
4384,'Great location . ',OTHER-positive,false
4385,'Comfortable bed . ',OTHER-positive,false
4386,'Outdated . ',OTHER-positive,false
4387,'Big lines at elevators . ',OTHER-positive,false
4469,'after our experience at the check in counter it was great !!!! ',OTHER-positive,false
4470,'bed was very comfortable ... ',OTHER-positive,false
4471,'and the woman attending to our room was a lovely lady . ',OTHER-positive,false
4472,'our front desk lady was less then pleasant ... ',OTHER-positive,false
4473,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',OTHER-positive,false
4474,'it was made very clear to us that she was annoyed with us !!! ',OTHER-positive,false
4475,'she really did make us feel stupid ',OTHER-positive,false
4578,'Pleasant . ',OTHER-positive,false
4579,'The location was excellent . ',OTHER-positive,false
4580,'room was clean . ',OTHER-positive,false
4581,'I was surprised that the AC was very noisy . ',OTHER-positive,false
4582,'ose it and try to open the fresh air , i found spider network outside the window . ',OTHER-positive,false
4583,'ve all comments to them at check out hoping fixation in next time . ',OTHER-positive,false
4668,'Okay . ',OTHER-positive,false
4669,'good location , friendly staff . ',OTHER-positive,false
4670,'4 star hotel with plastic glasses and paper cups . ',OTHER-positive,false
4671,'hotel needs a major renovation ( very dated ) ',OTHER-positive,false
4729,'After reading some negative reviews , I must admit our experience was quite ok . ',OTHER-positive,true
4730,'Location ; indoor garage ; clean room . ',OTHER-positive,false
4731,'The pool could be open a bit longer but still , it s nice to have one . ',OTHER-positive,false
4777,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',OTHER-positive,false
4778,'Loved the quick service . ',OTHER-positive,false
4779,'The bed bugs ',OTHER-positive,false
4834,'Location is key . ',OTHER-positive,false
4835,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',OTHER-positive,false
4836,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',OTHER-positive,false
4837,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',OTHER-positive,false
4838,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',OTHER-positive,false
4839,'Parking not validated on check in but this was addressed at check out ',OTHER-positive,false
4930,'Location is key . ',OTHER-positive,false
4931,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',OTHER-positive,false
4932,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',OTHER-positive,false
4933,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',OTHER-positive,false
4934,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',OTHER-positive,false
4935,'Parking not validated on check in but this was addressed at check out ',OTHER-positive,false
5032,'Blah hotel experience . ',OTHER-positive,false
5033,'It was ok . ',OTHER-positive,false
5034,'Room and staff were ok . ',OTHER-positive,false
5035,'Nothing special . ',OTHER-positive,false
5036,'Rooms and hotel is dated . ',OTHER-positive,false
5037,'Air conditioning doesn?ft work in rooms . ',OTHER-positive,false
5038,'They were very warm . ',OTHER-positive,false
5039,'Staff is not friendly at all . ',OTHER-positive,false
5148,'Okay . ',OTHER-positive,false
5149,'Our room was lovely . ',OTHER-positive,false
5150,'The neighborhood was a bit sketchy . ',OTHER-positive,false
5151,'The bathroom was a bit small . ',OTHER-positive,false
5224,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',OTHER-positive,false
5225,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',OTHER-positive,false
5226,'The hotel is showing its age . ',OTHER-positive,false
5227,'Everything needs to be upgraded . ',OTHER-positive,false
5228,'Difficult for staff to keep clean under the circumstances . ',OTHER-positive,false
5229,'Bathrooms particularly looking old and seedy - caulking mouldy . ',OTHER-positive,false
5230,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',OTHER-positive,false
5231,'Just do nt look too deeply . ',OTHER-positive,false
5337,'Central Montreal . ',OTHER-positive,false
5338,'Location . ',OTHER-positive,false
5339,'No fridge ',OTHER-positive,false
5394,'Room is very clean , excellent cleaning servicrd . ',OTHER-positive,false
5395,'Room is very clean . ',OTHER-positive,false
5396,'Drawer still has Bible inside , I like this tradition hotel . ',OTHER-positive,false
5397,'When I registered the room , it calculated $ 99 for each day on confirmation . ',OTHER-positive,false
5398,'However , when I check out , it charged me $ 10 more started at 2nd day . ',OTHER-positive,false
5399,'Too bad , no freezer and tea bag in the room . ',OTHER-positive,false
5478,'Good . ',OTHER-positive,false
5479,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',OTHER-positive,false
5519,'Affordable average hotel in central location . ',OTHER-positive,false
5520,'Liked the central location , the view , the price . ',OTHER-positive,false
5521,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',OTHER-positive,false
5522,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',OTHER-positive,false
5523,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',OTHER-positive,false
5593,'Well located and comfortable . ',OTHER-positive,false
5594,'Good beds , great AC and quiet . ',OTHER-positive,false
5595,'Bathroom could do with some renovation ',OTHER-positive,false
5641,'Okay . ',OTHER-positive,false
5642,'Next to Metro Dtation . ',OTHER-positive,false
5643,'The neighborhood , hotel is very outdated ',OTHER-positive,false
5692,'Pleasant . ',OTHER-positive,false
5693,'Comfortable bed and great views over the city . ',OTHER-positive,false
5694,'Very outdated room with several damages . ',OTHER-positive,false
5695,'The aircon fan made a high pitch noise all night long ',OTHER-positive,false
5759,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',OTHER-positive,false
5760,'Front desk staff were friendly and helpful . ',OTHER-positive,false
5761,'The room was far too hot . ',OTHER-positive,false
5762,'The furniture was all banged up . ',OTHER-positive,false
5763,'The wallpaper was peeling in the bathroom . ',OTHER-positive,false
5830,'Good . ',OTHER-positive,false
5831,'Location ',OTHER-positive,false
5862,'Very Good . ',OTHER-positive,false
5863,'I asked to have things fixed and the order was never done ',OTHER-positive,false
5909,'Convenient , clean but rooms in need of an upgrade . ',OTHER-positive,false
5910,'Good linens . ',OTHER-positive,false
5911,'Walking distance to everything . ',OTHER-positive,false
5912,'Would return . ',OTHER-positive,false
5913,'The hotel rooms need some upgrades . ',OTHER-positive,false
5914,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',OTHER-positive,false
5915,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',OTHER-positive,false
6006,'Good . ',OTHER-positive,false
6007,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',OTHER-positive,false
6056,'The staff was very polite , kind and accommodating . ',OTHER-positive,false
6057,'I would stay there again but it needs to be clean . ',OTHER-positive,false
6058,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',OTHER-positive,false
6059,'There is no point having a city view if the window is too dirty to see outside . ',OTHER-positive,false
6060,'Also in the rooms the vents were filled with black dust / dustballs . ',OTHER-positive,false
6061,'Deep cleaning must be done in the room . ',OTHER-positive,false
6062,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',OTHER-positive,false
6063,'Two of us and one set of toiletries . ',OTHER-positive,false
6169,'Very Good . ',OTHER-positive,false
6170,'Close to Metro and old city . ',OTHER-positive,false
6171,'Area was a little dodgy ',OTHER-positive,false
6223,'Very good time . ',OTHER-positive,true
6224,'The bed was super comfortable and location can?ft be beat ! ',OTHER-positive,false
6225,'Leaking shower head , mold on ceiling in shower . ',OTHER-positive,false
6226,'Asked four times for coffee and ice bucket finally gave up . ',OTHER-positive,false
6227,'With that being said only because of location I would stay again . ',OTHER-positive,false
6303,'Very good time . ',OTHER-positive,false
6304,'The bed was super comfortable and location can?ft be beat ! ',OTHER-positive,false
6305,'Leaking shower head , mold on ceiling in shower . ',OTHER-positive,false
6306,'Asked four times for coffee and ice bucket finally gave up . ',OTHER-positive,false
6307,'With that being said only because of location I would stay again . ',OTHER-positive,false
6377,'a fairly good hotel , nice location but the room should be more equiped . ',OTHER-positive,false
6378,'the location . ',OTHER-positive,false
6379,'no micro-wave ',OTHER-positive,false
6425,'Pleasant . ',OTHER-positive,false
6426,'Camera e vista ( business ) . ',OTHER-positive,false
6427,'Poco centrale ',OTHER-positive,false
6473,'Good . ',OTHER-positive,false
6474,'Location . ',OTHER-positive,false
6475,'Price ',OTHER-positive,false
6548,'Pleasant experience . ',OTHER-positive,true
6549,'Older hotel . ',OTHER-positive,false
6550,'Walking distance to shopping , restaurants . ',OTHER-positive,false
6551,'Comfy beds , good location , nice basic hotel room . ',OTHER-positive,false
6552,'One of the better prices for a downtown hotel . ',OTHER-positive,false
6553,'Older hotel , no info in the rooms for room service , pool hours etc. Had to call front desk . ',OTHER-positive,false
6554,'Shower curtain a little stinky . ',OTHER-positive,false
6555,'Water pressure a little low . ',OTHER-positive,false
6556,'Parking garage has very low ceilings and narrow driving . ',OTHER-positive,false
6557,'19.50 per night to park . ',OTHER-positive,false
6558,'Things were good overall . ',OTHER-positive,true
6559,'No complaints . ',OTHER-positive,false
6710,'Pleasant . ',OTHER-positive,false
6711,'Location ',OTHER-positive,false
6745,'Good . ',OTHER-positive,false
6746,'Nice beds and very clean rooms . ',OTHER-positive,false
6747,'Breakfast not included in the fares ',OTHER-positive,false
6796,'Pleasant . ',OTHER-positive,false
6797,'The hotel has access to a mall with grocery and food court . ',OTHER-positive,false
6798,'The hotel is outdated . ',OTHER-positive,false
6799,'You need to pay for parking ',OTHER-positive,false
6857,'Good . ',OTHER-positive,false
6858,'The hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',OTHER-positive,false
6859,'I got a room on the 30th floor , and it was completely worth it . ',OTHER-positive,false
6908,'Good . ',OTHER-positive,false
6909,'It?fs close to everything . ',OTHER-positive,false
6910,'The check - in staff could be friendlier . ',OTHER-positive,false
6911,'The bathroom needs updating - sink / tub broken in places . ',OTHER-positive,false
6975,'Good . ',OTHER-positive,false
6976,'The location is excellent , easy to access and parking just below the hotel . ',OTHER-positive,false
6977,'The beds were clean and comfortable . ',OTHER-positive,false
6978,'The staff at the front desk were pleasant to deal with . ',OTHER-positive,false
6979,'The rooms are old and the bathrooms are in need of an upgrade . ',OTHER-positive,false
7082,'Overall I don?ft mind staying in this location . ',OTHER-positive,false
7083,'It was clean and neat staff was friendly . ',OTHER-positive,false
7084,'e to subway . ',OTHER-positive,false
7085,'in walk straight down the road to old city Montr ? ',OTHER-positive,false
7086,'al / Norte Dame Basilica / . ',OTHER-positive,false
7087,'bway stops to underground mall . ',OTHER-positive,false
7088,'t outside the gay village and promenade . ',OTHER-positive,false
