@relation test

@attribute id numeric
@attribute text string
@attribute type string
@attribute aspecttype {true, false}

@data
1211,'The smell in lobby when you first walk in it smells stale like a nursing home . ',Sauberkeit-positive,false
1212,'Too much antiseptic smell trying to cover up the stale smell . ',Sauberkeit-positive,false
1213,'Beautiful older building I can appreciate . ',Sauberkeit-positive,false
1214,'Also they had to turn off the water from midnight to 6 am . ',Sauberkeit-positive,false
1215,'No big affect as far as comfort ',Sauberkeit-positive,false
1301,'Good . ',Sauberkeit-positive,false
1302,'location is good?Cprice is fair . ',Sauberkeit-positive,false
1303,'its a old hotel , and in my room the curtain fell off ',Sauberkeit-positive,false
1377,'The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner . ',Sauberkeit-positive,false
1378,'Breakfast was good , location excellent , view from room was good . ',Sauberkeit-positive,false
1379,'Room cleaning service was good . ',Sauberkeit-positive,true
1380,'Safe place and quiet . ',Sauberkeit-positive,false
1381,'No USB pports and no power points for electronic devices ; most furniture was old and my bed squeaked . ',Sauberkeit-positive,false
1382,'The last evening we could not get into our room as we were apparently checked out already . ',Sauberkeit-positive,false
1383,'No room service , no bar except during lunch time Not quite 4 star standard ',Sauberkeit-positive,false
1475,'Excellent customer service . ',Sauberkeit-positive,false
1476,'The staff were very accommodating and helpful . ',Sauberkeit-positive,false
1477,'Our bathroom shower had mold on the walls . ',Sauberkeit-positive,false
1478,'We explained this problem to the front desk , and they were very apologetic and moved us to an upgraded room . ',Sauberkeit-positive,false
1479,'Excellent customer service . ',Sauberkeit-positive,false
1548,'Good . ',Sauberkeit-positive,false
1549,'Location is excellent , central , convenient to public transportation , restaurants , metro , and Place Dupuis food court , various services . ',Sauberkeit-positive,false
1550,'Maintenance is spotty . ',Sauberkeit-positive,false
1551,'Bathtub drain clogged , hairdryer didn?ft work , ice makers on several floors were out of order , furniture in room scuffed . ',Sauberkeit-positive,false
1605,'Good . ',Sauberkeit-positive,false
1606,'We really liked the location of the hotel . ',Sauberkeit-positive,false
1607,'The swimming pool was cold . ',Sauberkeit-positive,false
1660,'Pleasant . ',Sauberkeit-positive,false
1661,'Great Location . ',Sauberkeit-positive,false
1662,'The room have mold . ',Sauberkeit-positive,false
1663,'They move me to another room becsuse of the noise from the contiguos room . ',Sauberkeit-positive,false
1717,'Good . ',Sauberkeit-positive,false
1718,'Close to shopping . ',Sauberkeit-positive,false
1719,'No heat in bathroom ',Sauberkeit-positive,false
1758,'Good . ',Sauberkeit-positive,false
1759,'Service de concierge nest pas sufficient ',Sauberkeit-positive,false
1811,'Okay . ',Sauberkeit-positive,false
1812,'Location . ',Sauberkeit-positive,false
1813,'The room was very tired and overused . ',Sauberkeit-positive,false
1814,'The room need a facelift . ',Sauberkeit-positive,false
1815,'The carpet was stained , there was mould in the bathroom . ',Sauberkeit-positive,false
1877,'Overall nice one . ',Sauberkeit-positive,false
1878,'Location . ',Sauberkeit-positive,false
1879,'Facilities ',Sauberkeit-positive,false
1960,'Good value for money . ',Sauberkeit-positive,false
1961,'Great location , next to Metro station , big n modern food court , supermarket . ',Sauberkeit-positive,false
1962,'Walkable to city centre . ',Sauberkeit-positive,false
1963,'erred an electric teapot to a coffee maker . ',Sauberkeit-positive,false
1964,'Coffee brewer can be cleaned after each guest . ',Sauberkeit-positive,false
1965,'. ',Sauberkeit-positive,false
1966,'sheet is big enough to be tucked under the matress . ',Sauberkeit-positive,false
1967,'So that it wo nt be rolled up . ',Sauberkeit-positive,false
2074,'Good cost effectiveness . ',Sauberkeit-positive,false
2075,'Good location . ',Sauberkeit-positive,false
2076,'Good location . ',Sauberkeit-positive,false
2077,'Breakfest could be better . ',Sauberkeit-positive,false
2078,'There is no room service and the restaurant is closed for dinner , what s is essential . ',Sauberkeit-positive,false
2079,'Pool is only opened in the evening ! ',Sauberkeit-positive,false
2156,'Okay . ',Sauberkeit-positive,false
2157,'Great location . ',Sauberkeit-positive,false
2158,'I lost some of my things when I left and i contacted them about it but they said they can?ft find it ... ',Sauberkeit-positive,false
2159,'also , the hot water would only work in the morning ',Sauberkeit-positive,false
2227,'Good . ',Sauberkeit-positive,false
2228,'Great buffet . ',Sauberkeit-positive,false
2229,'Too bad there was no fridge in our room since we booked the smaller room . ',Sauberkeit-positive,false
2230,'Great location . ',Sauberkeit-positive,false
2231,'Parking was scary but at least it wasn?ft on the street ',Sauberkeit-positive,false
2321,'The room served its purpose . ',Sauberkeit-positive,false
2322,'No more and no less . ',Sauberkeit-positive,false
2323,'Room 718 - It was a very clean room . ',Sauberkeit-positive,true
2324,'front staff was friendly . ',Sauberkeit-positive,false
2325,'front entrance was beautiful . ',Sauberkeit-positive,false
2326,'ked that there was parking underground with easy access to the hotel . ',Sauberkeit-positive,false
2327,'Room 718 - The bathroom was in need of major renovation ( I was nt comfortable with the mold on the bath tub walls ) . ',Sauberkeit-positive,false
2419,'Good . ',Sauberkeit-positive,false
2420,'The lobby was clean and the room was clean and had a great view of the city . ',Sauberkeit-positive,true
2421,'The restaurant in the hotel was good . ',Sauberkeit-positive,false
2422,'The location of the hotel is great for access to St. Catherine s street and getting downtown . ',Sauberkeit-positive,false
2423,'The bathrooms were outdated , and seemed a little scummy . ',Sauberkeit-positive,false
2492,'Good value . ',Sauberkeit-positive,false
2493,'The location was very convenient and the view from our room was outstanding . ',Sauberkeit-positive,false
2494,'It needs to be updated . ',Sauberkeit-positive,false
2495,'It took a full five minutes running the shower before the water was really warm . ',Sauberkeit-positive,false
2542,'Pleasant . ',Sauberkeit-positive,false
2543,'very old , needs reformation on comon areas . ',Sauberkeit-positive,false
2574,'Probably would not stay there again . ',Sauberkeit-positive,false
2575,'There was no working ice machine . ',Sauberkeit-positive,false
2641,'Would go back and would recommend to friends . ',Sauberkeit-positive,false
2642,'The rooms were roomy . ',Sauberkeit-positive,false
2643,'The location was excellent . ',Sauberkeit-positive,false
2644,'It was clean and The staff were awesome . ',Sauberkeit-positive,true
2645,'The air ducts need cleaning . ',Sauberkeit-positive,false
2646,'When they came on I smelled mould . ',Sauberkeit-positive,false
2647,'The pool hours were limited and odd . ',Sauberkeit-positive,false
2718,'Good . ',Sauberkeit-positive,false
2719,'Location ',Sauberkeit-positive,false
2757,'Very Good . ',Sauberkeit-positive,false
2758,'Nice in the city . ',Sauberkeit-positive,false
2759,'Room has no fridge ',Sauberkeit-positive,false
2819,'Good . ',Sauberkeit-positive,false
2820,'Good location . ',Sauberkeit-positive,false
2821,'Lots of elevators that worked rapidly . ',Sauberkeit-positive,false
2822,'Old building . ',Sauberkeit-positive,false
2823,'Not a lot of amenities . ',Sauberkeit-positive,false
2906,'Home away from home . ',Sauberkeit-positive,false
2907,'Ideal location of hotel at the heart of downtown Montreal . ',Sauberkeit-positive,false
2908,'Friendly and helpful staff . ',Sauberkeit-positive,false
2909,'Trustworthy housekeeping . ',Sauberkeit-positive,false
2910,'Wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',Sauberkeit-positive,false
2911,'Too many homeless people near hotel . ',Sauberkeit-positive,false
2981,'Pleasant . ',Sauberkeit-positive,false
2982,'Good location . ',Sauberkeit-positive,false
2983,'The design is quite old and need change lift to car park ',Sauberkeit-positive,false
3057,'The hotel was convenient to the airport shuttle and subway . ',Sauberkeit-positive,false
3058,'The bed was comfy . ',Sauberkeit-positive,false
3059,'The coffee machine did nt work . ',Sauberkeit-positive,false
3060,'There was a strange smell in the room . ',Sauberkeit-positive,false
3061,'The room and hotel was a little tired and tatty . ',Sauberkeit-positive,false
3062,'One of the staff was friendly . ',Sauberkeit-positive,false
3063,'The others made no effort to be friendly or helpful . ',Sauberkeit-positive,false
3141,'Not bad . ',Sauberkeit-positive,false
3142,'Location , comfort . ',Sauberkeit-positive,false
3143,'Payment process ',Sauberkeit-positive,false
3189,'Very nice hotel , would recommend . ',Sauberkeit-positive,false
3190,'Staff ( Sammy , at checkin ) very helpful in providing a room with a nice view ! ',Sauberkeit-positive,false
3191,'Very bad signage for directions from parking garage to hotel through food court , ect . ',Sauberkeit-positive,false
3244,'Good . ',Sauberkeit-positive,false
3245,'LOCATION IS GREAT . ',Sauberkeit-positive,false
3246,'OLD HOTEL WITH OLD EQUIPMENTS : OLD BATHROOM , OLD CARPETS .. ',Sauberkeit-positive,false
3247,'NEEDS URGENT REMODELING ',Sauberkeit-positive,false
3322,'Breakfast needs improvement . ',Sauberkeit-positive,false
3323,'Proximity to everything in Montreal . ',Sauberkeit-positive,false
3324,'Location . ',Sauberkeit-positive,false
3325,'Breakfast a bit expensive . ',Sauberkeit-positive,false
3326,'was cold . ',Sauberkeit-positive,false
3327,'spresso ',Sauberkeit-positive,false
3425,'Fairly good hotel , nice practical location . ',Sauberkeit-positive,false
3426,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',Sauberkeit-positive,false
3427,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',Sauberkeit-positive,false
3428,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',Sauberkeit-positive,false
3429,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',Sauberkeit-positive,false
3430,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',Sauberkeit-positive,false
3431,'As a Non-Christian , this irritates me and I would like it to stop . ',Sauberkeit-positive,false
3509,'Pleasant . ',Sauberkeit-positive,false
3510,'It was a nice clean hotel . ',Sauberkeit-positive,true
3511,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',Sauberkeit-positive,false
3585,'Location , location , location . ',Sauberkeit-positive,false
3586,'The location was absolutely terrific . ',Sauberkeit-positive,false
3587,'The staff were extremely accommodating , but the hotel is in need of an update . ',Sauberkeit-positive,false
3588,'Our first room smelled like smoke , and we were immediately moved to another room . ',Sauberkeit-positive,false
3589,'Where the lock was nt working - it was immediately fixed . ',Sauberkeit-positive,false
3590,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',Sauberkeit-positive,false
3591,'The rooms need upgrading . ',Sauberkeit-positive,false
3697,'Satisfied ! ',Sauberkeit-positive,false
3698,'Hotel location was great ! ',Sauberkeit-positive,false
3699,'Easy subway access . ',Sauberkeit-positive,false
3700,'Close to bars and restaurants , and beds were comfortable . ',Sauberkeit-positive,false
3701,'Staff is bilingual , and were able to give information for getting around the city . ',Sauberkeit-positive,false
3702,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',Sauberkeit-positive,false
3703,'Wasn?ft the best noise to wake up to in the morning . ',Sauberkeit-positive,false
3788,'Pleasant . ',Sauberkeit-positive,false
3789,'After we complained for our Roos they gave us better rooms . ',Sauberkeit-positive,false
3790,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',Sauberkeit-positive,false
3791,'I was about leaving then they change my room and had better one . ',Sauberkeit-positive,false
3852,'Okay . ',Sauberkeit-positive,false
3853,'indoor access to IGA and Metro is definitely an asset . ',Sauberkeit-positive,false
3854,'the bathroom fixtures and look are both old and outdated . ',Sauberkeit-positive,false
3855,'There is not enough electric outlet for personal devices . ',Sauberkeit-positive,false
3944,'Stay was good , a convenient location , comfortable and spacious room . ',Sauberkeit-positive,false
3945,'Location to Old Town good . ',Sauberkeit-positive,false
3946,'Park across the way was pleasant and we enjoyed the music . ',Sauberkeit-positive,false
3947,'It was convenient having an IGA attached to the hotel . ',Sauberkeit-positive,false
3948,'Desk Staff and Concierge We felt that these positions were understaffed . ',Sauberkeit-positive,false
3949,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',Sauberkeit-positive,false
3950,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',Sauberkeit-positive,false
3951,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',Sauberkeit-positive,false
4044,'Disgusted on our 1 st night because of defective air con . ',Sauberkeit-positive,false
4045,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',Sauberkeit-positive,false
4046,'Not so friendly night receptionist .. ',Sauberkeit-positive,false
4047,'and give us a room with defective air - con . ',Sauberkeit-positive,false
4108,'Good location nice look but old from interior it needs renovation . ',Sauberkeit-positive,false
4109,'Good place in Montreal with nice look to the city . ',Sauberkeit-positive,false
4110,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',Sauberkeit-positive,false
4111,'Room design furniture bathroom AC ',Sauberkeit-positive,false
4186,'I will come again . ',Sauberkeit-positive,false
4187,'Great Location !!! ',Sauberkeit-positive,false
4188,'ndly hotel staff . ',Sauberkeit-positive,false
4189,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',Sauberkeit-positive,false
4190,'glasses / cups are single use plastic or paper . ',Sauberkeit-positive,false
4191,'lectric charging at the room desk . ',Sauberkeit-positive,false
4261,'Good . ',Sauberkeit-positive,false
4262,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',Sauberkeit-positive,false
4263,'Management was not willing to adequately address . ',Sauberkeit-positive,false
4323,'Okay . ',Sauberkeit-positive,false
4324,'Location and access to subway was great . ',Sauberkeit-positive,false
4325,'Bathrooms were in need of immediate upgrade . ',Sauberkeit-positive,false
4326,'You can smell the mould . ',Sauberkeit-positive,false
4327,'Rooms good size but some new wallpaper would be great . ',Sauberkeit-positive,false
4403,'Okay . ',Sauberkeit-positive,false
4404,'Great location . ',Sauberkeit-positive,false
4405,'Comfortable bed . ',Sauberkeit-positive,false
4406,'Outdated . ',Sauberkeit-positive,false
4407,'Big lines at elevators . ',Sauberkeit-positive,false
4497,'after our experience at the check in counter it was great !!!! ',Sauberkeit-positive,false
4498,'bed was very comfortable ... ',Sauberkeit-positive,false
4499,'and the woman attending to our room was a lovely lady . ',Sauberkeit-positive,false
4500,'our front desk lady was less then pleasant ... ',Sauberkeit-positive,false
4501,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',Sauberkeit-positive,false
4502,'it was made very clear to us that she was annoyed with us !!! ',Sauberkeit-positive,false
4503,'she really did make us feel stupid ',Sauberkeit-positive,false
4602,'Pleasant . ',Sauberkeit-positive,false
4603,'The location was excellent . ',Sauberkeit-positive,false
4604,'room was clean . ',Sauberkeit-positive,true
4605,'I was surprised that the AC was very noisy . ',Sauberkeit-positive,false
4606,'ose it and try to open the fresh air , i found spider network outside the window . ',Sauberkeit-positive,false
4607,'ve all comments to them at check out hoping fixation in next time . ',Sauberkeit-positive,false
4684,'Okay . ',Sauberkeit-positive,false
4685,'good location , friendly staff . ',Sauberkeit-positive,false
4686,'4 star hotel with plastic glasses and paper cups . ',Sauberkeit-positive,false
4687,'hotel needs a major renovation ( very dated ) ',Sauberkeit-positive,false
4741,'After reading some negative reviews , I must admit our experience was quite ok . ',Sauberkeit-positive,false
4742,'Location ; indoor garage ; clean room . ',Sauberkeit-positive,false
4743,'The pool could be open a bit longer but still , it s nice to have one . ',Sauberkeit-positive,false
4789,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',Sauberkeit-positive,false
4790,'Loved the quick service . ',Sauberkeit-positive,false
4791,'The bed bugs ',Sauberkeit-positive,false
4858,'Location is key . ',Sauberkeit-positive,false
4859,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',Sauberkeit-positive,false
4860,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',Sauberkeit-positive,false
4861,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',Sauberkeit-positive,false
4862,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',Sauberkeit-positive,false
4863,'Parking not validated on check in but this was addressed at check out ',Sauberkeit-positive,false
4954,'Location is key . ',Sauberkeit-positive,false
4955,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',Sauberkeit-positive,false
4956,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',Sauberkeit-positive,false
4957,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',Sauberkeit-positive,false
4958,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',Sauberkeit-positive,false
4959,'Parking not validated on check in but this was addressed at check out ',Sauberkeit-positive,false
5064,'Blah hotel experience . ',Sauberkeit-positive,false
5065,'It was ok . ',Sauberkeit-positive,false
5066,'Room and staff were ok . ',Sauberkeit-positive,false
5067,'Nothing special . ',Sauberkeit-positive,false
5068,'Rooms and hotel is dated . ',Sauberkeit-positive,false
5069,'Air conditioning doesn?ft work in rooms . ',Sauberkeit-positive,false
5070,'They were very warm . ',Sauberkeit-positive,false
5071,'Staff is not friendly at all . ',Sauberkeit-positive,false
5164,'Okay . ',Sauberkeit-positive,false
5165,'Our room was lovely . ',Sauberkeit-positive,false
5166,'The neighborhood was a bit sketchy . ',Sauberkeit-positive,false
5167,'The bathroom was a bit small . ',Sauberkeit-positive,false
5256,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',Sauberkeit-positive,false
5257,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',Sauberkeit-positive,false
5258,'The hotel is showing its age . ',Sauberkeit-positive,false
5259,'Everything needs to be upgraded . ',Sauberkeit-positive,false
5260,'Difficult for staff to keep clean under the circumstances . ',Sauberkeit-positive,false
5261,'Bathrooms particularly looking old and seedy - caulking mouldy . ',Sauberkeit-positive,false
5262,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',Sauberkeit-positive,false
5263,'Just do nt look too deeply . ',Sauberkeit-positive,false
5349,'Central Montreal . ',Sauberkeit-positive,false
5350,'Location . ',Sauberkeit-positive,false
5351,'No fridge ',Sauberkeit-positive,false
5418,'Room is very clean , excellent cleaning servicrd . ',Sauberkeit-positive,true
5419,'Room is very clean . ',Sauberkeit-positive,true
5420,'Drawer still has Bible inside , I like this tradition hotel . ',Sauberkeit-positive,false
5421,'When I registered the room , it calculated $ 99 for each day on confirmation . ',Sauberkeit-positive,false
5422,'However , when I check out , it charged me $ 10 more started at 2nd day . ',Sauberkeit-positive,false
5423,'Too bad , no freezer and tea bag in the room . ',Sauberkeit-positive,false
5486,'Good . ',Sauberkeit-positive,false
5487,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',Sauberkeit-positive,false
5539,'Affordable average hotel in central location . ',Sauberkeit-positive,false
5540,'Liked the central location , the view , the price . ',Sauberkeit-positive,false
5541,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',Sauberkeit-positive,false
5542,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',Sauberkeit-positive,false
5543,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',Sauberkeit-positive,false
5605,'Well located and comfortable . ',Sauberkeit-positive,false
5606,'Good beds , great AC and quiet . ',Sauberkeit-positive,false
5607,'Bathroom could do with some renovation ',Sauberkeit-positive,false
5653,'Okay . ',Sauberkeit-positive,false
5654,'Next to Metro Dtation . ',Sauberkeit-positive,false
5655,'The neighborhood , hotel is very outdated ',Sauberkeit-positive,false
5708,'Pleasant . ',Sauberkeit-positive,false
5709,'Comfortable bed and great views over the city . ',Sauberkeit-positive,false
5710,'Very outdated room with several damages . ',Sauberkeit-positive,false
5711,'The aircon fan made a high pitch noise all night long ',Sauberkeit-positive,false
5779,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',Sauberkeit-positive,false
5780,'Front desk staff were friendly and helpful . ',Sauberkeit-positive,false
5781,'The room was far too hot . ',Sauberkeit-positive,false
5782,'The furniture was all banged up . ',Sauberkeit-positive,false
5783,'The wallpaper was peeling in the bathroom . ',Sauberkeit-positive,false
5838,'Good . ',Sauberkeit-positive,false
5839,'Location ',Sauberkeit-positive,false
5870,'Very Good . ',Sauberkeit-positive,false
5871,'I asked to have things fixed and the order was never done ',Sauberkeit-positive,false
5937,'Convenient , clean but rooms in need of an upgrade . ',Sauberkeit-positive,false
5938,'Good linens . ',Sauberkeit-positive,false
5939,'Walking distance to everything . ',Sauberkeit-positive,false
5940,'Would return . ',Sauberkeit-positive,false
5941,'The hotel rooms need some upgrades . ',Sauberkeit-positive,false
5942,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',Sauberkeit-positive,false
5943,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',Sauberkeit-positive,false
6014,'Good . ',Sauberkeit-positive,false
6015,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',Sauberkeit-positive,false
6088,'The staff was very polite , kind and accommodating . ',Sauberkeit-positive,false
6089,'I would stay there again but it needs to be clean . ',Sauberkeit-positive,false
6090,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',Sauberkeit-positive,false
6091,'There is no point having a city view if the window is too dirty to see outside . ',Sauberkeit-positive,false
6092,'Also in the rooms the vents were filled with black dust / dustballs . ',Sauberkeit-positive,false
6093,'Deep cleaning must be done in the room . ',Sauberkeit-positive,false
6094,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',Sauberkeit-positive,false
6095,'Two of us and one set of toiletries . ',Sauberkeit-positive,false
6181,'Very Good . ',Sauberkeit-positive,false
6182,'Close to Metro and old city . ',Sauberkeit-positive,false
6183,'Area was a little dodgy ',Sauberkeit-positive,false
6243,'Very good time . ',Sauberkeit-positive,false
6244,'The bed was super comfortable and location can?ft be beat ! ',Sauberkeit-positive,false
6245,'Leaking shower head , mold on ceiling in shower . ',Sauberkeit-positive,false
6246,'Asked four times for coffee and ice bucket finally gave up . ',Sauberkeit-positive,false
6247,'With that being said only because of location I would stay again . ',Sauberkeit-positive,false
6323,'Very good time . ',Sauberkeit-positive,false
6324,'The bed was super comfortable and location can?ft be beat ! ',Sauberkeit-positive,false
6325,'Leaking shower head , mold on ceiling in shower . ',Sauberkeit-positive,false
6326,'Asked four times for coffee and ice bucket finally gave up . ',Sauberkeit-positive,false
6327,'With that being said only because of location I would stay again . ',Sauberkeit-positive,false
6389,'a fairly good hotel , nice location but the room should be more equiped . ',Sauberkeit-positive,false
6390,'the location . ',Sauberkeit-positive,false
6391,'no micro-wave ',Sauberkeit-positive,false
6437,'Pleasant . ',Sauberkeit-positive,false
6438,'Camera e vista ( business ) . ',Sauberkeit-positive,false
6439,'Poco centrale ',Sauberkeit-positive,false
