@relation test

@attribute id numeric
@attribute text string
@attribute type string
@attribute aspecttype {true, false}

@data
3335,'Proximity to everything in Montreal . ',Hotelpersonal-negative,false
3336,'Location . ',Hotelpersonal-negative,false
3337,'Breakfast a bit expensive . ',Hotelpersonal-negative,false
3338,'was cold . ',Hotelpersonal-negative,false
3339,'spresso ',Hotelpersonal-negative,false
3439,'Fairly good hotel , nice practical location . ',Hotelpersonal-negative,false
3440,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',Hotelpersonal-negative,false
3441,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',Hotelpersonal-negative,false
3442,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',Hotelpersonal-negative,false
3443,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',Hotelpersonal-negative,false
3444,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',Hotelpersonal-negative,false
3445,'As a Non-Christian , this irritates me and I would like it to stop . ',Hotelpersonal-negative,false
3515,'Pleasant . ',Hotelpersonal-negative,false
3516,'It was a nice clean hotel . ',Hotelpersonal-negative,false
3517,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',Hotelpersonal-negative,false
3599,'Location , location , location . ',Hotelpersonal-negative,false
3600,'The location was absolutely terrific . ',Hotelpersonal-negative,false
3601,'The staff were extremely accommodating , but the hotel is in need of an update . ',Hotelpersonal-negative,false
3602,'Our first room smelled like smoke , and we were immediately moved to another room . ',Hotelpersonal-negative,false
3603,'Where the lock was nt working - it was immediately fixed . ',Hotelpersonal-negative,false
3604,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',Hotelpersonal-negative,false
3605,'The rooms need upgrading . ',Hotelpersonal-negative,false
3711,'Satisfied ! ',Hotelpersonal-negative,false
3712,'Hotel location was great ! ',Hotelpersonal-negative,false
3713,'Easy subway access . ',Hotelpersonal-negative,false
3714,'Close to bars and restaurants , and beds were comfortable . ',Hotelpersonal-negative,false
3715,'Staff is bilingual , and were able to give information for getting around the city . ',Hotelpersonal-negative,false
3716,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',Hotelpersonal-negative,false
3717,'Wasn?ft the best noise to wake up to in the morning . ',Hotelpersonal-negative,false
3796,'Pleasant . ',Hotelpersonal-negative,false
3797,'After we complained for our Roos they gave us better rooms . ',Hotelpersonal-negative,false
3798,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',Hotelpersonal-negative,false
3799,'I was about leaving then they change my room and had better one . ',Hotelpersonal-negative,false
3860,'Okay . ',Hotelpersonal-negative,false
3861,'indoor access to IGA and Metro is definitely an asset . ',Hotelpersonal-negative,false
3862,'the bathroom fixtures and look are both old and outdated . ',Hotelpersonal-negative,false
3863,'There is not enough electric outlet for personal devices . ',Hotelpersonal-negative,false
3960,'Stay was good , a convenient location , comfortable and spacious room . ',Hotelpersonal-negative,false
3961,'Location to Old Town good . ',Hotelpersonal-negative,false
3962,'Park across the way was pleasant and we enjoyed the music . ',Hotelpersonal-negative,false
3963,'It was convenient having an IGA attached to the hotel . ',Hotelpersonal-negative,false
3964,'Desk Staff and Concierge We felt that these positions were understaffed . ',Hotelpersonal-negative,false
3965,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',Hotelpersonal-negative,false
3966,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',Hotelpersonal-negative,false
3967,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',Hotelpersonal-negative,false
4052,'Disgusted on our 1 st night because of defective air con . ',Hotelpersonal-negative,false
4053,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',Hotelpersonal-negative,true
4054,'Not so friendly night receptionist .. ',Hotelpersonal-negative,false
4055,'and give us a room with defective air - con . ',Hotelpersonal-negative,false
4116,'Good location nice look but old from interior it needs renovation . ',Hotelpersonal-negative,false
4117,'Good place in Montreal with nice look to the city . ',Hotelpersonal-negative,false
4118,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',Hotelpersonal-negative,false
4119,'Room design furniture bathroom AC ',Hotelpersonal-negative,false
4198,'I will come again . ',Hotelpersonal-negative,false
4199,'Great Location !!! ',Hotelpersonal-negative,false
4200,'ndly hotel staff . ',Hotelpersonal-negative,false
4201,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',Hotelpersonal-negative,false
4202,'glasses / cups are single use plastic or paper . ',Hotelpersonal-negative,false
4203,'lectric charging at the room desk . ',Hotelpersonal-negative,false
4267,'Good . ',Hotelpersonal-negative,false
4268,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',Hotelpersonal-negative,false
4269,'Management was not willing to adequately address . ',Hotelpersonal-negative,true
4333,'Okay . ',Hotelpersonal-negative,false
4334,'Location and access to subway was great . ',Hotelpersonal-negative,false
4335,'Bathrooms were in need of immediate upgrade . ',Hotelpersonal-negative,false
4336,'You can smell the mould . ',Hotelpersonal-negative,false
4337,'Rooms good size but some new wallpaper would be great . ',Hotelpersonal-negative,false
4413,'Okay . ',Hotelpersonal-negative,false
4414,'Great location . ',Hotelpersonal-negative,false
4415,'Comfortable bed . ',Hotelpersonal-negative,false
4416,'Outdated . ',Hotelpersonal-negative,false
4417,'Big lines at elevators . ',Hotelpersonal-negative,false
4511,'after our experience at the check in counter it was great !!!! ',Hotelpersonal-negative,false
4512,'bed was very comfortable ... ',Hotelpersonal-negative,false
4513,'and the woman attending to our room was a lovely lady . ',Hotelpersonal-negative,false
4514,'our front desk lady was less then pleasant ... ',Hotelpersonal-negative,true
4515,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',Hotelpersonal-negative,false
4516,'it was made very clear to us that she was annoyed with us !!! ',Hotelpersonal-negative,true
4517,'she really did make us feel stupid ',Hotelpersonal-negative,false
4614,'Pleasant . ',Hotelpersonal-negative,false
4615,'The location was excellent . ',Hotelpersonal-negative,false
4616,'room was clean . ',Hotelpersonal-negative,false
4617,'I was surprised that the AC was very noisy . ',Hotelpersonal-negative,false
4618,'ose it and try to open the fresh air , i found spider network outside the window . ',Hotelpersonal-negative,false
4619,'ve all comments to them at check out hoping fixation in next time . ',Hotelpersonal-negative,false
4692,'Okay . ',Hotelpersonal-negative,false
4693,'good location , friendly staff . ',Hotelpersonal-negative,false
4694,'4 star hotel with plastic glasses and paper cups . ',Hotelpersonal-negative,false
4695,'hotel needs a major renovation ( very dated ) ',Hotelpersonal-negative,false
4747,'After reading some negative reviews , I must admit our experience was quite ok . ',Hotelpersonal-negative,false
4748,'Location ; indoor garage ; clean room . ',Hotelpersonal-negative,false
4749,'The pool could be open a bit longer but still , it s nice to have one . ',Hotelpersonal-negative,false
4795,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',Hotelpersonal-negative,false
4796,'Loved the quick service . ',Hotelpersonal-negative,false
4797,'The bed bugs ',Hotelpersonal-negative,false
4870,'Location is key . ',Hotelpersonal-negative,false
4871,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',Hotelpersonal-negative,false
4872,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',Hotelpersonal-negative,false
4873,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',Hotelpersonal-negative,false
4874,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',Hotelpersonal-negative,false
4875,'Parking not validated on check in but this was addressed at check out ',Hotelpersonal-negative,false
4966,'Location is key . ',Hotelpersonal-negative,false
4967,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',Hotelpersonal-negative,false
4968,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',Hotelpersonal-negative,false
4969,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',Hotelpersonal-negative,false
4970,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',Hotelpersonal-negative,false
4971,'Parking not validated on check in but this was addressed at check out ',Hotelpersonal-negative,false
5080,'Blah hotel experience . ',Hotelpersonal-negative,false
5081,'It was ok . ',Hotelpersonal-negative,false
5082,'Room and staff were ok . ',Hotelpersonal-negative,false
5083,'Nothing special . ',Hotelpersonal-negative,false
5084,'Rooms and hotel is dated . ',Hotelpersonal-negative,false
5085,'Air conditioning doesn?ft work in rooms . ',Hotelpersonal-negative,false
5086,'They were very warm . ',Hotelpersonal-negative,false
5087,'Staff is not friendly at all . ',Hotelpersonal-negative,true
5172,'Okay . ',Hotelpersonal-negative,false
5173,'Our room was lovely . ',Hotelpersonal-negative,false
5174,'The neighborhood was a bit sketchy . ',Hotelpersonal-negative,false
5175,'The bathroom was a bit small . ',Hotelpersonal-negative,false
5272,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',Hotelpersonal-negative,false
5273,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',Hotelpersonal-negative,false
5274,'The hotel is showing its age . ',Hotelpersonal-negative,false
5275,'Everything needs to be upgraded . ',Hotelpersonal-negative,false
5276,'Difficult for staff to keep clean under the circumstances . ',Hotelpersonal-negative,false
5277,'Bathrooms particularly looking old and seedy - caulking mouldy . ',Hotelpersonal-negative,false
5278,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',Hotelpersonal-negative,false
5279,'Just do nt look too deeply . ',Hotelpersonal-negative,false
5355,'Central Montreal . ',Hotelpersonal-negative,false
5356,'Location . ',Hotelpersonal-negative,false
5357,'No fridge ',Hotelpersonal-negative,false
5430,'Room is very clean , excellent cleaning servicrd . ',Hotelpersonal-negative,false
5431,'Room is very clean . ',Hotelpersonal-negative,false
5432,'Drawer still has Bible inside , I like this tradition hotel . ',Hotelpersonal-negative,false
5433,'When I registered the room , it calculated $ 99 for each day on confirmation . ',Hotelpersonal-negative,false
5434,'However , when I check out , it charged me $ 10 more started at 2nd day . ',Hotelpersonal-negative,false
5435,'Too bad , no freezer and tea bag in the room . ',Hotelpersonal-negative,false
5490,'Good . ',Hotelpersonal-negative,false
5491,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',Hotelpersonal-negative,false
5549,'Affordable average hotel in central location . ',Hotelpersonal-negative,false
5550,'Liked the central location , the view , the price . ',Hotelpersonal-negative,false
5551,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',Hotelpersonal-negative,false
5552,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',Hotelpersonal-negative,false
5553,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',Hotelpersonal-negative,true
5611,'Well located and comfortable . ',Hotelpersonal-negative,false
5612,'Good beds , great AC and quiet . ',Hotelpersonal-negative,false
5613,'Bathroom could do with some renovation ',Hotelpersonal-negative,false
5659,'Okay . ',Hotelpersonal-negative,false
5660,'Next to Metro Dtation . ',Hotelpersonal-negative,false
5661,'The neighborhood , hotel is very outdated ',Hotelpersonal-negative,false
5716,'Pleasant . ',Hotelpersonal-negative,false
5717,'Comfortable bed and great views over the city . ',Hotelpersonal-negative,false
5718,'Very outdated room with several damages . ',Hotelpersonal-negative,false
5719,'The aircon fan made a high pitch noise all night long ',Hotelpersonal-negative,false
5789,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',Hotelpersonal-negative,false
5790,'Front desk staff were friendly and helpful . ',Hotelpersonal-negative,false
5791,'The room was far too hot . ',Hotelpersonal-negative,false
5792,'The furniture was all banged up . ',Hotelpersonal-negative,false
5793,'The wallpaper was peeling in the bathroom . ',Hotelpersonal-negative,false
5842,'Good . ',Hotelpersonal-negative,false
5843,'Location ',Hotelpersonal-negative,false
5874,'Very Good . ',Hotelpersonal-negative,false
5875,'I asked to have things fixed and the order was never done ',Hotelpersonal-negative,true
5951,'Convenient , clean but rooms in need of an upgrade . ',Hotelpersonal-negative,false
5952,'Good linens . ',Hotelpersonal-negative,false
5953,'Walking distance to everything . ',Hotelpersonal-negative,false
5954,'Would return . ',Hotelpersonal-negative,false
5955,'The hotel rooms need some upgrades . ',Hotelpersonal-negative,false
5956,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',Hotelpersonal-negative,false
5957,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',Hotelpersonal-negative,false
6018,'Good . ',Hotelpersonal-negative,false
6019,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',Hotelpersonal-negative,false
6104,'The staff was very polite , kind and accommodating . ',Hotelpersonal-negative,false
6105,'I would stay there again but it needs to be clean . ',Hotelpersonal-negative,false
6106,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',Hotelpersonal-negative,false
6107,'There is no point having a city view if the window is too dirty to see outside . ',Hotelpersonal-negative,false
6108,'Also in the rooms the vents were filled with black dust / dustballs . ',Hotelpersonal-negative,false
6109,'Deep cleaning must be done in the room . ',Hotelpersonal-negative,false
6110,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',Hotelpersonal-negative,false
6111,'Two of us and one set of toiletries . ',Hotelpersonal-negative,false
6187,'Very Good . ',Hotelpersonal-negative,false
6188,'Close to Metro and old city . ',Hotelpersonal-negative,false
6189,'Area was a little dodgy ',Hotelpersonal-negative,false
6253,'Very good time . ',Hotelpersonal-negative,false
6254,'The bed was super comfortable and location can?ft be beat ! ',Hotelpersonal-negative,false
6255,'Leaking shower head , mold on ceiling in shower . ',Hotelpersonal-negative,false
