@relation test

@attribute id numeric
@attribute text string
@attribute type string
@attribute aspecttype {true, false}

@data
2120,'There is no room service and the restaurant is closed for dinner , what s is essential . ',WLAN-negative,false
2121,'Pool is only opened in the evening ! ',WLAN-negative,false
2184,'Okay . ',WLAN-negative,false
2185,'Great location . ',WLAN-negative,false
2186,'I lost some of my things when I left and i contacted them about it but they said they can?ft find it ... ',WLAN-negative,false
2187,'also , the hot water would only work in the morning ',WLAN-negative,false
2262,'Good . ',WLAN-negative,false
2263,'Great buffet . ',WLAN-negative,false
2264,'Too bad there was no fridge in our room since we booked the smaller room . ',WLAN-negative,false
2265,'Great location . ',WLAN-negative,false
2266,'Parking was scary but at least it wasn?ft on the street ',WLAN-negative,false
2370,'The room served its purpose . ',WLAN-negative,false
2371,'No more and no less . ',WLAN-negative,false
2372,'Room 718 - It was a very clean room . ',WLAN-negative,false
2373,'front staff was friendly . ',WLAN-negative,false
2374,'front entrance was beautiful . ',WLAN-negative,false
2375,'ked that there was parking underground with easy access to the hotel . ',WLAN-negative,false
2376,'Room 718 - The bathroom was in need of major renovation ( I was nt comfortable with the mold on the bath tub walls ) . ',WLAN-negative,false
2454,'Good . ',WLAN-negative,false
2455,'The lobby was clean and the room was clean and had a great view of the city . ',WLAN-negative,false
2456,'The restaurant in the hotel was good . ',WLAN-negative,false
2457,'The location of the hotel is great for access to St. Catherine s street and getting downtown . ',WLAN-negative,false
2458,'The bathrooms were outdated , and seemed a little scummy . ',WLAN-negative,false
2520,'Good value . ',WLAN-negative,false
2521,'The location was very convenient and the view from our room was outstanding . ',WLAN-negative,false
2522,'It needs to be updated . ',WLAN-negative,false
2523,'It took a full five minutes running the shower before the water was really warm . ',WLAN-negative,false
2556,'Pleasant . ',WLAN-negative,false
2557,'very old , needs reformation on comon areas . ',WLAN-negative,false
2588,'Probably would not stay there again . ',WLAN-negative,false
2589,'There was no working ice machine . ',WLAN-negative,false
2690,'Would go back and would recommend to friends . ',WLAN-negative,false
2691,'The rooms were roomy . ',WLAN-negative,false
2692,'The location was excellent . ',WLAN-negative,false
2693,'It was clean and The staff were awesome . ',WLAN-negative,false
2694,'The air ducts need cleaning . ',WLAN-negative,false
2695,'When they came on I smelled mould . ',WLAN-negative,false
2696,'The pool hours were limited and odd . ',WLAN-negative,false
2732,'Good . ',WLAN-negative,false
2733,'Location ',WLAN-negative,false
2778,'Very Good . ',WLAN-negative,false
2779,'Nice in the city . ',WLAN-negative,false
2780,'Room has no fridge ',WLAN-negative,false
2854,'Good . ',WLAN-negative,false
2855,'Good location . ',WLAN-negative,false
2856,'Lots of elevators that worked rapidly . ',WLAN-negative,false
2857,'Old building . ',WLAN-negative,false
2858,'Not a lot of amenities . ',WLAN-negative,false
2948,'Home away from home . ',WLAN-negative,false
2949,'Ideal location of hotel at the heart of downtown Montreal . ',WLAN-negative,false
2950,'Friendly and helpful staff . ',WLAN-negative,false
2951,'Trustworthy housekeeping . ',WLAN-negative,false
2952,'Wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',WLAN-negative,false
2953,'Too many homeless people near hotel . ',WLAN-negative,false
3002,'Pleasant . ',WLAN-negative,false
3003,'Good location . ',WLAN-negative,false
3004,'The design is quite old and need change lift to car park ',WLAN-negative,false
3106,'The hotel was convenient to the airport shuttle and subway . ',WLAN-negative,false
3107,'The bed was comfy . ',WLAN-negative,false
3108,'The coffee machine did nt work . ',WLAN-negative,false
3109,'There was a strange smell in the room . ',WLAN-negative,false
3110,'The room and hotel was a little tired and tatty . ',WLAN-negative,false
3111,'One of the staff was friendly . ',WLAN-negative,false
3112,'The others made no effort to be friendly or helpful . ',WLAN-negative,false
3162,'Not bad . ',WLAN-negative,false
3163,'Location , comfort . ',WLAN-negative,false
3164,'Payment process ',WLAN-negative,false
3210,'Very nice hotel , would recommend . ',WLAN-negative,false
3211,'Staff ( Sammy , at checkin ) very helpful in providing a room with a nice view ! ',WLAN-negative,false
3212,'Very bad signage for directions from parking garage to hotel through food court , ect . ',WLAN-negative,false
3272,'Good . ',WLAN-negative,false
3273,'LOCATION IS GREAT . ',WLAN-negative,false
3274,'OLD HOTEL WITH OLD EQUIPMENTS : OLD BATHROOM , OLD CARPETS .. ',WLAN-negative,false
3275,'NEEDS URGENT REMODELING ',WLAN-negative,false
3364,'Breakfast needs improvement . ',WLAN-negative,false
3365,'Proximity to everything in Montreal . ',WLAN-negative,false
3366,'Location . ',WLAN-negative,false
3367,'Breakfast a bit expensive . ',WLAN-negative,false
3368,'was cold . ',WLAN-negative,false
3369,'spresso ',WLAN-negative,false
3474,'Fairly good hotel , nice practical location . ',WLAN-negative,false
3475,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',WLAN-negative,false
3476,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',WLAN-negative,false
3477,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',WLAN-negative,false
3478,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',WLAN-negative,false
3479,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',WLAN-negative,false
3480,'As a Non-Christian , this irritates me and I would like it to stop . ',WLAN-negative,false
3530,'Pleasant . ',WLAN-negative,false
3531,'It was a nice clean hotel . ',WLAN-negative,false
3532,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',WLAN-negative,false
3634,'Location , location , location . ',WLAN-negative,false
3635,'The location was absolutely terrific . ',WLAN-negative,false
3636,'The staff were extremely accommodating , but the hotel is in need of an update . ',WLAN-negative,false
3637,'Our first room smelled like smoke , and we were immediately moved to another room . ',WLAN-negative,false
3638,'Where the lock was nt working - it was immediately fixed . ',WLAN-negative,false
3639,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',WLAN-negative,false
3640,'The rooms need upgrading . ',WLAN-negative,false
3746,'Satisfied ! ',WLAN-negative,false
3747,'Hotel location was great ! ',WLAN-negative,false
3748,'Easy subway access . ',WLAN-negative,false
3749,'Close to bars and restaurants , and beds were comfortable . ',WLAN-negative,false
3750,'Staff is bilingual , and were able to give information for getting around the city . ',WLAN-negative,false
3751,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',WLAN-negative,false
3752,'Wasn?ft the best noise to wake up to in the morning . ',WLAN-negative,false
3816,'Pleasant . ',WLAN-negative,false
3817,'After we complained for our Roos they gave us better rooms . ',WLAN-negative,false
3818,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',WLAN-negative,false
3819,'I was about leaving then they change my room and had better one . ',WLAN-negative,false
3880,'Okay . ',WLAN-negative,false
3881,'indoor access to IGA and Metro is definitely an asset . ',WLAN-negative,false
3882,'the bathroom fixtures and look are both old and outdated . ',WLAN-negative,false
3883,'There is not enough electric outlet for personal devices . ',WLAN-negative,false
4000,'Stay was good , a convenient location , comfortable and spacious room . ',WLAN-negative,false
4001,'Location to Old Town good . ',WLAN-negative,false
4002,'Park across the way was pleasant and we enjoyed the music . ',WLAN-negative,false
4003,'It was convenient having an IGA attached to the hotel . ',WLAN-negative,false
4004,'Desk Staff and Concierge We felt that these positions were understaffed . ',WLAN-negative,false
4005,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',WLAN-negative,false
4006,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',WLAN-negative,false
4007,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',WLAN-negative,false
4072,'Disgusted on our 1 st night because of defective air con . ',WLAN-negative,false
4073,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',WLAN-negative,false
4074,'Not so friendly night receptionist .. ',WLAN-negative,false
4075,'and give us a room with defective air - con . ',WLAN-negative,false
4136,'Good location nice look but old from interior it needs renovation . ',WLAN-negative,false
4137,'Good place in Montreal with nice look to the city . ',WLAN-negative,false
4138,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',WLAN-negative,false
4139,'Room design furniture bathroom AC ',WLAN-negative,false
4228,'I will come again . ',WLAN-negative,false
4229,'Great Location !!! ',WLAN-negative,false
4230,'ndly hotel staff . ',WLAN-negative,false
4231,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',WLAN-negative,false
4232,'glasses / cups are single use plastic or paper . ',WLAN-negative,false
4233,'lectric charging at the room desk . ',WLAN-negative,false
4282,'Good . ',WLAN-negative,false
4283,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',WLAN-negative,false
4284,'Management was not willing to adequately address . ',WLAN-negative,false
4358,'Okay . ',WLAN-negative,false
4359,'Location and access to subway was great . ',WLAN-negative,false
4360,'Bathrooms were in need of immediate upgrade . ',WLAN-negative,false
4361,'You can smell the mould . ',WLAN-negative,false
4362,'Rooms good size but some new wallpaper would be great . ',WLAN-negative,false
4438,'Okay . ',WLAN-negative,false
4439,'Great location . ',WLAN-negative,false
4440,'Comfortable bed . ',WLAN-negative,false
4441,'Outdated . ',WLAN-negative,false
4442,'Big lines at elevators . ',WLAN-negative,false
4546,'after our experience at the check in counter it was great !!!! ',WLAN-negative,false
4547,'bed was very comfortable ... ',WLAN-negative,false
4548,'and the woman attending to our room was a lovely lady . ',WLAN-negative,false
4549,'our front desk lady was less then pleasant ... ',WLAN-negative,false
4550,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',WLAN-negative,false
4551,'it was made very clear to us that she was annoyed with us !!! ',WLAN-negative,false
4552,'she really did make us feel stupid ',WLAN-negative,false
4644,'Pleasant . ',WLAN-negative,false
4645,'The location was excellent . ',WLAN-negative,false
4646,'room was clean . ',WLAN-negative,false
4647,'I was surprised that the AC was very noisy . ',WLAN-negative,false
4648,'ose it and try to open the fresh air , i found spider network outside the window . ',WLAN-negative,false
4649,'ve all comments to them at check out hoping fixation in next time . ',WLAN-negative,false
4712,'Okay . ',WLAN-negative,false
4713,'good location , friendly staff . ',WLAN-negative,false
4714,'4 star hotel with plastic glasses and paper cups . ',WLAN-negative,false
4715,'hotel needs a major renovation ( very dated ) ',WLAN-negative,false
4762,'After reading some negative reviews , I must admit our experience was quite ok . ',WLAN-negative,false
4763,'Location ; indoor garage ; clean room . ',WLAN-negative,false
4764,'The pool could be open a bit longer but still , it s nice to have one . ',WLAN-negative,false
4810,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',WLAN-negative,false
4811,'Loved the quick service . ',WLAN-negative,false
4812,'The bed bugs ',WLAN-negative,false
4900,'Location is key . ',WLAN-negative,false
4901,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',WLAN-negative,false
4902,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',WLAN-negative,false
4903,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',WLAN-negative,false
4904,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',WLAN-negative,false
4905,'Parking not validated on check in but this was addressed at check out ',WLAN-negative,false
4996,'Location is key . ',WLAN-negative,false
4997,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',WLAN-negative,false
4998,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',WLAN-negative,false
4999,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',WLAN-negative,false
5000,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',WLAN-negative,false
5001,'Parking not validated on check in but this was addressed at check out ',WLAN-negative,false
5120,'Blah hotel experience . ',WLAN-negative,false
5121,'It was ok . ',WLAN-negative,false
5122,'Room and staff were ok . ',WLAN-negative,false
5123,'Nothing special . ',WLAN-negative,false
5124,'Rooms and hotel is dated . ',WLAN-negative,false
5125,'Air conditioning doesn?ft work in rooms . ',WLAN-negative,false
5126,'They were very warm . ',WLAN-negative,false
5127,'Staff is not friendly at all . ',WLAN-negative,false
5192,'Okay . ',WLAN-negative,false
5193,'Our room was lovely . ',WLAN-negative,false
5194,'The neighborhood was a bit sketchy . ',WLAN-negative,false
5195,'The bathroom was a bit small . ',WLAN-negative,false
5312,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',WLAN-negative,false
5313,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',WLAN-negative,false
5314,'The hotel is showing its age . ',WLAN-negative,false
5315,'Everything needs to be upgraded . ',WLAN-negative,false
5316,'Difficult for staff to keep clean under the circumstances . ',WLAN-negative,false
5317,'Bathrooms particularly looking old and seedy - caulking mouldy . ',WLAN-negative,false
5318,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',WLAN-negative,false
5319,'Just do nt look too deeply . ',WLAN-negative,false
5370,'Central Montreal . ',WLAN-negative,false
5371,'Location . ',WLAN-negative,false
5372,'No fridge ',WLAN-negative,false
5460,'Room is very clean , excellent cleaning servicrd . ',WLAN-negative,false
5461,'Room is very clean . ',WLAN-negative,false
5462,'Drawer still has Bible inside , I like this tradition hotel . ',WLAN-negative,false
5463,'When I registered the room , it calculated $ 99 for each day on confirmation . ',WLAN-negative,false
5464,'However , when I check out , it charged me $ 10 more started at 2nd day . ',WLAN-negative,false
5465,'Too bad , no freezer and tea bag in the room . ',WLAN-negative,false
5500,'Good . ',WLAN-negative,false
5501,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',WLAN-negative,false
5574,'Affordable average hotel in central location . ',WLAN-negative,false
5575,'Liked the central location , the view , the price . ',WLAN-negative,false
5576,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',WLAN-negative,false
5577,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',WLAN-negative,false
5578,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',WLAN-negative,false
5626,'Well located and comfortable . ',WLAN-negative,false
5627,'Good beds , great AC and quiet . ',WLAN-negative,false
5628,'Bathroom could do with some renovation ',WLAN-negative,false
5674,'Okay . ',WLAN-negative,false
5675,'Next to Metro Dtation . ',WLAN-negative,false
5676,'The neighborhood , hotel is very outdated ',WLAN-negative,false
5736,'Pleasant . ',WLAN-negative,false
5737,'Comfortable bed and great views over the city . ',WLAN-negative,false
5738,'Very outdated room with several damages . ',WLAN-negative,false
5739,'The aircon fan made a high pitch noise all night long ',WLAN-negative,false
5814,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',WLAN-negative,false
5815,'Front desk staff were friendly and helpful . ',WLAN-negative,false
5816,'The room was far too hot . ',WLAN-negative,false
5817,'The furniture was all banged up . ',WLAN-negative,false
5818,'The wallpaper was peeling in the bathroom . ',WLAN-negative,false
5852,'Good . ',WLAN-negative,false
5853,'Location ',WLAN-negative,false
5884,'Very Good . ',WLAN-negative,false
5885,'I asked to have things fixed and the order was never done ',WLAN-negative,false
5986,'Convenient , clean but rooms in need of an upgrade . ',WLAN-negative,false
5987,'Good linens . ',WLAN-negative,false
5988,'Walking distance to everything . ',WLAN-negative,false
5989,'Would return . ',WLAN-negative,false
5990,'The hotel rooms need some upgrades . ',WLAN-negative,false
5991,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',WLAN-negative,false
5992,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',WLAN-negative,false
6028,'Good . ',WLAN-negative,false
6029,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',WLAN-negative,false
6144,'The staff was very polite , kind and accommodating . ',WLAN-negative,false
6145,'I would stay there again but it needs to be clean . ',WLAN-negative,false
6146,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',WLAN-negative,false
6147,'There is no point having a city view if the window is too dirty to see outside . ',WLAN-negative,false
6148,'Also in the rooms the vents were filled with black dust / dustballs . ',WLAN-negative,false
6149,'Deep cleaning must be done in the room . ',WLAN-negative,false
6150,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',WLAN-negative,false
6151,'Two of us and one set of toiletries . ',WLAN-negative,false
6202,'Very Good . ',WLAN-negative,false
6203,'Close to Metro and old city . ',WLAN-negative,false
6204,'Area was a little dodgy ',WLAN-negative,false
6278,'Very good time . ',WLAN-negative,false
6279,'The bed was super comfortable and location can?ft be beat ! ',WLAN-negative,false
6280,'Leaking shower head , mold on ceiling in shower . ',WLAN-negative,false
6281,'Asked four times for coffee and ice bucket finally gave up . ',WLAN-negative,false
6282,'With that being said only because of location I would stay again . ',WLAN-negative,false
6358,'Very good time . ',WLAN-negative,false
6359,'The bed was super comfortable and location can?ft be beat ! ',WLAN-negative,false
6360,'Leaking shower head , mold on ceiling in shower . ',WLAN-negative,false
6361,'Asked four times for coffee and ice bucket finally gave up . ',WLAN-negative,false
6362,'With that being said only because of location I would stay again . ',WLAN-negative,false
6410,'a fairly good hotel , nice location but the room should be more equiped . ',WLAN-negative,false
6411,'the location . ',WLAN-negative,false
6412,'no micro-wave ',WLAN-negative,false
6458,'Pleasant . ',WLAN-negative,false
6459,'Camera e vista ( business ) . ',WLAN-negative,false
6460,'Poco centrale ',WLAN-negative,false
6506,'Good . ',WLAN-negative,false
6507,'Location . ',WLAN-negative,false
6508,'Price ',WLAN-negative,false
6680,'Pleasant experience . ',WLAN-negative,false
6681,'Older hotel . ',WLAN-negative,false
6682,'Walking distance to shopping , restaurants . ',WLAN-negative,false
6683,'Comfy beds , good location , nice basic hotel room . ',WLAN-negative,false
6684,'One of the better prices for a downtown hotel . ',WLAN-negative,false
6685,'Older hotel , no info in the rooms for room service , pool hours etc. Had to call front desk . ',WLAN-negative,false
6686,'Shower curtain a little stinky . ',WLAN-negative,false
6687,'Water pressure a little low . ',WLAN-negative,false
6688,'Parking garage has very low ceilings and narrow driving . ',WLAN-negative,false
6689,'19.50 per night to park . ',WLAN-negative,false
6690,'Things were good overall . ',WLAN-negative,false
6691,'No complaints . ',WLAN-negative,false
6732,'Pleasant . ',WLAN-negative,false
6733,'Location ',WLAN-negative,false
6778,'Good . ',WLAN-negative,false
6779,'Nice beds and very clean rooms . ',WLAN-negative,false
6780,'Breakfast not included in the fares ',WLAN-negative,false
6840,'Pleasant . ',WLAN-negative,false
6841,'The hotel has access to a mall with grocery and food court . ',WLAN-negative,false
6842,'The hotel is outdated . ',WLAN-negative,false
6843,'You need to pay for parking ',WLAN-negative,false
6890,'Good . ',WLAN-negative,false
6891,'The hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',WLAN-negative,false
6892,'I got a room on the 30th floor , and it was completely worth it . ',WLAN-negative,false
6952,'Good . ',WLAN-negative,false
6953,'It?fs close to everything . ',WLAN-negative,false
6954,'The check - in staff could be friendlier . ',WLAN-negative,false
6955,'The bathroom needs updating - sink / tub broken in places . ',WLAN-negative,false
7030,'Good . ',WLAN-negative,false
7031,'The location is excellent , easy to access and parking just below the hotel . ',WLAN-negative,false
7032,'The beds were clean and comfortable . ',WLAN-negative,false
7033,'The staff at the front desk were pleasant to deal with . ',WLAN-negative,false
7034,'The rooms are old and the bathrooms are in need of an upgrade . ',WLAN-negative,false
7236,'Overall I don?ft mind staying in this location . ',WLAN-negative,false
7237,'It was clean and neat staff was friendly . ',WLAN-negative,false
7238,'e to subway . ',WLAN-negative,false
7239,'in walk straight down the road to old city Montr ? ',WLAN-negative,false
7240,'al / Norte Dame Basilica / . ',WLAN-negative,false
7241,'bway stops to underground mall . ',WLAN-negative,false
7242,'t outside the gay village and promenade . ',WLAN-negative,false
