@relation drinks#quality

@attribute id numeric
@attribute lexi1_avg numeric
@attribute lexi1_high numeric
@attribute lexi1_low numeric
@attribute lexi2_avg numeric
@attribute lexi2_high numeric
@attribute lexi2_low numeric
@attribute lexi3_avg numeric
@attribute lexi3_high numeric
@attribute lexi3_low numeric
@attribute target string
@attribute unigrams string
@attribute POS string
@attribute unigrams_count numeric
@attribute ends_on_special numeric
@attribute different_aspects numeric
@attribute includes_capslock numeric
@attribute negation_type_1 numeric
@attribute negation_type_2 numeric
@attribute negation_type_3 numeric
@attribute negation_type_4 numeric
@attribute negation_type_5 numeric
@attribute negation_type_6 numeric
@attribute aspecttype {positive, neutral, negative}

@data
826,0.07058823529411765,0.6,0.0,0.11764705882352941,1.0,0.0,0.058823529411764705,1.0,0.0,'target_premium sake','The blond wood decor is very soothing, the premium sake is excellent and the service is great ','DT JJ NN NN VBZ RB JJ , DT NN NN VBZ JJ CC DT NN VBZ JJ . ',17,0,3,0,0,0,0,0,0,0,positive
846,0.0,0.0,0.0,0.2,1.0,0.0,0.0,0.0,0.0,'target_strawberry daiquiries','Wonderful strawberry daiquiries as well ','JJ NN NNS RB RB . ',5,1,1,0,0,0,0,0,0,0,positive
895,0.0,0.0,0.0,0.07142857142857142,1.0,0.0,0.10714285714285714,1.0,0.0,'target_drinks','The food is good, especially their more basic dishes, and the drinks are delicious ','DT NN VBZ JJ , RB PRP$ RBR JJ NNS , CC DT NNS VBP JJ . ',14,0,3,0,0,0,0,0,0,0,positive
911,0.04615384615384615,0.6,0.0,0.07692307692307693,1.0,0.0,0.10769230769230768,1.0,0.0,'target_coffee','The cream cheeses are out of this world and I love that coffee ','DT NN NNS VBP IN IN DT NN CC PRP VBP DT NN . ',13,1,2,1,0,0,0,0,0,0,positive
966,0.048484848484848485,0.6,0.0,0.09090909090909091,1.0,0.0,0.045454545454545456,0.5,0.0,'target_martini','You can get a completely delish martini in a glass (thats about 2 1/2 drinks) for $8 50 (I recommend the Vanilla Shanty, mmmm ) in a great homey setting with great music ','PRP MD VB DT RB JJ NNS IN DT NN -LRB- DT VBZ RB CD CD NNS -RRB- IN $ CD -LRB- PRP VBP DT NNP NNP , UH . -RRB- ',33,0,6,1,0,0,0,0,0,0,positive
969,0.048484848484848485,0.6,0.0,0.09090909090909091,1.0,0.0,0.045454545454545456,0.5,0.0,'target_Vanilla Shanty','You can get a completely delish martini in a glass (thats about 2 1/2 drinks) for $8 50 (I recommend the Vanilla Shanty, mmmm ) in a great homey setting with great music ','PRP MD VB DT RB JJ NNS IN DT NN -LRB- DT VBZ RB CD CD NNS -RRB- IN $ CD -LRB- PRP VBP DT NNP NNP , UH . -RRB- ',33,0,6,1,0,0,0,0,0,0,positive
972,0.048484848484848485,0.6,0.0,0.09090909090909091,1.0,0.0,0.045454545454545456,0.5,0.0,'target_martini','You can get a completely delish martini in a glass (thats about 2 1/2 drinks) for $8 50 (I recommend the Vanilla Shanty, mmmm ) in a great homey setting with great music ','IN DT JJ NN VBG IN JJ NN . ',33,0,6,1,0,0,0,0,0,0,positive
975,0.048484848484848485,0.6,0.0,0.09090909090909091,1.0,0.0,0.045454545454545456,0.5,0.0,'target_Vanilla Shanty','You can get a completely delish martini in a glass (thats about 2 1/2 drinks) for $8 50 (I recommend the Vanilla Shanty, mmmm ) in a great homey setting with great music ','IN DT JJ NN VBG IN JJ NN . ',33,0,6,1,0,0,0,0,0,0,positive
1069,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5,0.0,'target_SEASONAL beer','(Always ask the bartender for the SEASONAL beer ','-LRB- RB VB DT NN IN DT NNP NN . ',8,1,1,1,0,0,0,0,0,0,positive
1070,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,'target_NULL','Guaranteed to be a tasty experience ) ','VBN TO VB DT JJ NN . ',7,1,1,1,0,0,0,0,0,0,positive
1082,0.12727272727272726,0.6,0.0,0.2727272727272727,1.0,0.0,0.18181818181818182,1.0,0.0,'target_beer','A cool bar with great food, and tons of excellent beer ','DT JJ NN IN JJ NN , CC NNS IN JJ NN . ',11,0,4,1,0,0,0,0,0,0,positive
1160,0.08571428571428572,0.6,0.0,0.0,1.0,0.0,0.07142857142857142,1.0,0.0,'target_bottles of wine','bottles of wine are cheap and good ','NNS IN NN VBP JJ CC JJ . ',7,0,2,0,0,0,0,0,0,0,positive
1187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'target_drinks','go here for the drinks ','VB RB IN DT NNS . ',5,1,1,0,0,0,0,0,0,0,positive
1188,0.08888888888888889,0.8,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.0,'target_drinks','the drinks are amazing and half off till 8pm ','DT NNS VBP JJ CC NN RB IN CD NN . ',9,0,2,0,0,0,0,0,0,0,positive
1191,0.0,0.0,0.0,0.16666666666666666,1.0,0.0,0.0,0.0,0.0,'target_sassy lassi','My fav was the sassy lassi ','PRP$ NN VBD DT JJ NN . ',6,0,1,0,0,0,0,0,0,0,positive
1246,0.075,0.6,0.0,0.125,1.0,0.0,0.125,1.0,0.0,'target_wine by the glass','even the wine by the glass was good ','RB DT NN IN DT NN VBD JJ . ',8,0,1,0,0,0,0,0,0,0,positive
1308,0.175,0.8,0.0,0.25,1.0,0.0,0.25,1.0,0.0,'target_wines','Interesting selection, good wines, service fine, fun decor ','JJ NN , JJ NNS , NN JJ , JJ NN . ',8,0,4,0,0,0,0,0,0,0,positive
1347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'target_sake','Great sake ','JJ NN . ',2,1,1,0,0,0,0,0,0,0,positive
1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'target_drinks','The drinks are great, especially when made by Raymond ','DT NNS VBP JJ , RB WRB VBN IN NNP . ',9,0,2,0,0,0,0,0,0,0,positive
1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'target_bar drinks','The bar drinks were Eh, ok to say the least ','DT NN VBZ VBD UH , UH TO VB DT JJS . ',10,0,1,0,0,0,0,0,0,0,negative
1556,0.05714285714285714,0.6,-0.6,-0.047619047619047616,1.0,0.0,-0.09523809523809523,0.0,0.0,'target_cocktail with Citrus Vodka and lemon and lime juice and mint leaves','The have a great cocktail with Citrus Vodka and lemon and lime juice and mint leaves that is to die for ','DT VBP DT JJ NN IN NNP NNP CC NN CC NN NN CC NN VBZ DT VBZ TO VB IN . ',21,1,1,0,0,0,0,0,0,0,positive
1627,0.0375,0.6,0.0,0.0625,1.0,0.0,0.0,0.0,0.0,'target_wine','We have been to this place many times, and always have great food, wine, and service ','JJ NN ',16,0,3,0,0,0,0,0,0,0,positive
1677,0.08571428571428572,0.0,-0.6,-0.14285714285714285,0.0,0.0,-0.14285714285714285,0.0,0.0,'target_drinks','However, our $14 drinks were were horrible ','RB , PRP$ $ CD NNS VBD VBD JJ . ',7,1,2,1,0,0,0,0,0,0,negative
