@relation WLAN-positive

@attribute id numeric
@attribute AFINN numeric
@attribute BingLiu numeric
@attribute EmoLex numeric
@attribute unigrams string
@attribute bigrams string
@attribute negation numeric
@attribute feature__average numeric
@attribute feature__normal numeric
@attribute feature__simple numeric
@attribute feature__okay numeric
@attribute feature__ok numeric
@attribute feature__not_great numeric
@attribute feature__nothing_great numeric
@attribute feature__moderate numeric
@attribute feature__typical numeric
@attribute feature__alright numeric
@attribute feature__fair numeric
@attribute feature__mediocre numeric
@attribute feature__just numeric
@attribute feature__fine numeric
@attribute feature__not_too_good numeric
@attribute feature__good_enough numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {true, false}

@data
269,0.0,0.0,0.018518518518518517,'  charge cleaning room travel pets told check   ','__ __charge _check_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
270,0.043478260869565216,0.0,0.0,'bar  restaurant closed went drink one evening posted hours operationu ','_bar_ __restaurant _drink_one _one_evening _posted_hours ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
394,0.0,0.0,0.0,'acceptably  ','_acceptably_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
395,0.0,0.0,0.16666666666666666,'good location  parking  grocery store building  ','_good_location _location_ __parking _parking_ __grocery _grocery_store _building_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
396,0.07142857142857142,-0.07142857142857142,0.011904761904761902,'old hotel relevant smell  sockets room  ','_old_hotel _relevant_smell _smell_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
397,0.0,0.0,0.0,'charge cellular bathroom  ','_charge_cellular _bathroom_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
398,0.6,-0.2,-0.2,'air condition terrible  ','_air_condition _terrible_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
399,0.08695652173913043,-0.043478260869565216,-0.021739130434782608,'ask staff switch evening  night started blow cool air noisy  ','_ask_staff _evening_ _started_blow _blow_cool _cool_air _noisy_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
400,0.2857142857142857,-0.2857142857142857,-0.21428571428571427,'cold uncomfortable  ','_uncomfortable_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
512,0.0,0.0,0.0,'stay okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
513,0.0,0.0,0.0,'consider staying  ','_consider_staying ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
514,0.3333333333333333,0.2222222222222222,0.0,'location great  right downtown montreal  ','_great_ __right _right_downtown _downtown_montreal _montreal_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
515,0.6,0.3,0.0,'view amazing bed comfortable enough  ','_comfortable_enough _enough_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
516,0.0,0.0,0.0,'hotel outdated  ','_outdated_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
517,0.09090909090909091,-0.09090909090909091,0.045454545454545456,'carpet pretty old vent dusty  ','_pretty_old _dusty_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
518,0.0,-0.1111111111111111,-0.05555555555555555,'actually see caked dust  ','_actually_see _dust_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
519,0.0,0.0,0.0,'need updating aesthetically  ','_need_updating _updating_aesthetically _aesthetically_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
628,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
629,0.4166666666666667,0.16666666666666666,0.125,'housekeeper sweet great job  ','_great_job _job_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
630,0.21428571428571427,-0.07142857142857142,-0.07142857142857142,'little things like broken lights  mildew drippy faucet  ','_little_things _things_like _like_broken _broken_lights _lights_ __mildew _drippy_faucet _faucet_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
631,0.0,0.0,0.0,'hotel needs bit tlc  ','_hotel_needs _tlc_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
632,0.6,0.2,0.0,'otherwise nice experience  ','_nice_experience _experience_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
633,0.4166666666666667,0.16666666666666666,0.20833333333333334,'housekeeping staff friendly great job ','_housekeeping_staff _great_job ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
700,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
701,0.0,0.0,0.1,'beds real  ','_real_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
762,0.0,0.0,0.0,'meh  ','_meh_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
763,0.45454545454545453,0.18181818181818182,0.18181818181818182,'s good location s clean  ','_good_location _s_clean _clean_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
764,0.0,0.0,0.0,'s dated  ','_dated_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
765,0.0,0.16666666666666666,0.0,'tv nt work  ','_nt_work _work_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
766,0.125,0.125,0.0,'staff reception nt warm  ','_nt_warm _warm_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
767,0.0,0.0,0.0,'stay absolutely  ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
768,0.0,0.0,-0.038461538461538464,'stranded storm booked last minute  ','_last_minute _minute_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
850,0.0,0.0,0.0,'rude staff  ','_rude_staff _staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
851,0.0,0.0,-0.07692307692307693,'staff gave unpleasant vibe started right bat  ','_staff_gave _unpleasant_vibe _started_right _bat_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
852,0.0425531914893617,0.0,0.0017730496453900694,'one female receptionist attitude nt explain room deposit correctly return ask clarify something s already said  seemed upset  ','_one_female _female_receptionist _nt_explain _room_deposit _deposit_correctly _clarify_something _something_s _already_said _said_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
910,0.05555555555555555,0.1111111111111111,0.05555555555555555,'good location  adequate stay  would stay price right  ','_good_location _location_ __adequate _stay_ __would _would_stay _right_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
911,0.4444444444444444,0.2222222222222222,0.16666666666666666,'quiet  comfortable  clean  great location  ','_quiet_ __comfortable _comfortable_ __clean _clean_ __great _great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
912,0.25,0.125,0.0,'bar fridge room useful  ','_bar_fridge _useful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
913,0.0,0.0,0.0,'rooms furniture need updating  ','_furniture_need _need_updating _updating_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
914,0.0,0.0,0.047619047619047616,'pool area also needs makeover  ','_pool_area _area_also _also_needs _makeover_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
990,0.05555555555555555,0.1111111111111111,0.05555555555555555,'good location  adequate stay  would stay price right  ','_good_location _location_ __adequate _stay_ __would _would_stay _right_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
991,0.4444444444444444,0.2222222222222222,0.16666666666666666,'quiet  comfortable  clean  great location  ','_quiet_ __comfortable _comfortable_ __clean _clean_ __great _great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
992,0.25,0.125,0.0,'bar fridge room useful  ','_bar_fridge _useful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
993,0.0,0.0,0.0,'rooms furniture need updating  ','_furniture_need _need_updating _updating_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
994,0.0,0.0,0.047619047619047616,'pool area also needs makeover  ','_pool_area _area_also _also_needs _makeover_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1058,0.0,0.0,0.0,'thangs service ! ','_service_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
1059,0.0,0.0,0.0,'moon light !!!! ','_moon_light _light_!!!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
1060,0.0,0.0,0.0,'maybe update little bit colors furniture !!! ','_maybe_update _little_bit _furniture_!!! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
1112,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1113,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1114,0.0,0.0,0.0,'bathrooms showing age  ','_age_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1115,0.0,0.0,0.125,'time renovate ! ','_renovate_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
1200,0.05555555555555555,0.0,0.0,'wish would waited lower rates site offering   per night  ','_lower_rates _offering_ __ __per _per_night _night_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1201,0.0,0.0,0.0,'stayed two ni  ','_two_ni _ni_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1202,0.14285714285714285,0.14285714285714285,0.0,'nice big room upgraded arrival  ','_nice_big _big_room _room_upgraded _arrival_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1203,0.23529411764705882,-0.11764705882352941,-0.0980392156862745,'smell lobby first walk smells stale like nursing home  ','_first_walk _smells_stale _stale_like _nursing_home _home_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1204,0.0,-0.25,-0.05555555555555555,'much antiseptic smell trying cover stale smell  ','_much_antiseptic _antiseptic_smell _smell_trying _stale_smell _smell_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1205,0.2857142857142857,0.14285714285714285,0.21428571428571427,'beautiful older building appreciate  ','_beautiful_older _older_building _appreciate_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1206,0.0,0.0,0.0,'also turn water midnight   ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1207,0.42857142857142855,0.14285714285714285,0.14285714285714285,'big affect far comfort ','_big_affect ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1298,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1299,0.3333333333333333,0.16666666666666666,0.08333333333333333,'location goodcprice fair  ','_fair_ ',0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,false
1300,0.0,-0.07692307692307693,-0.07692307692307693,'old hotel  room curtain fell ','_old_hotel _hotel_ _curtain_fell ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1370,0.08695652173913043,0.043478260869565216,0.0,'stay ok bit like bb old style hotel ambience without bar diner  ','_bit_like _old_style _style_hotel _hotel_ambience _ambience_without _diner_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1371,0.6923076923076923,0.23076923076923078,0.2692307692307692,'breakfast good  location excellent  view room good  ','_good_ __location _location_excellent _excellent_ __view _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1372,0.5,0.16666666666666666,0.3333333333333333,'room cleaning service good  ','_room_cleaning _cleaning_service _good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1373,0.0,0.2,0.25,'safe place quiet  ','_safe_place _quiet_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1374,0.05,0.0,0.0,'usb pports power points electronic devices  furniture old bed squeaked  ','_usb_pports _power_points _electronic_devices _devices_ _bed_squeaked _squeaked_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1375,0.0,0.0,0.0,'last evening could get room apparently checked already  ','_last_evening _apparently_checked _already_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1376,0.06666666666666667,0.0,0.06666666666666667,'room service  bar except lunch time quite  star standard ','_room_service _service_ _bar_except _lunch_time _quite_ __star _star_standard ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1470,0.0,0.0,0.5,'excellent customer service  ','_excellent_customer _customer_service _service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1471,0.25,0.125,0.125,'staff accommodating helpful  ','_helpful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1472,0.0,0.0,0.0,'bathroom shower mold walls  ','_bathroom_shower _walls_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1473,0.09090909090909091,0.0,-0.011363636363636364,'explained problem front desk  apologetic moved us upgraded room  ','_front_desk _desk_ _moved_us _upgraded_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1474,0.0,0.0,0.5,'excellent customer service  ','_excellent_customer _customer_service _service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1544,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1545,0.125,0.08333333333333333,0.11458333333333333,'location excellent  central  convenient public transportation  restaurants  metro  place dupuis food court  various services  ','_excellent_ __central _central_ __convenient _public_transportation _transportation_ __restaurants _restaurants_ __metro _metro_ _place_dupuis _dupuis_food _food_court _court_ __various _various_services _services_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1546,0.0,-0.25,0.0,'maintenance spotty  ','_spotty_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1547,0.0,-0.043478260869565216,0.0,'bathtub drain clogged  hairdryer didnft work  ice makers several floors order  furniture room scuffed  ','_bathtub_drain _drain_clogged _clogged_ __hairdryer _hairdryer_didnft _didnft_work _work_ __ice _ice_makers _several_floors _order_ __furniture _room_scuffed _scuffed_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
1602,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1603,0.2222222222222222,0.1111111111111111,0.0,'really liked location hotel  ','_really_liked _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1604,0.0,-0.16666666666666666,-0.02777777777777778,'swimming pool cold  ','_swimming_pool _cold_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1656,0.0,0.0,0.5,'pleasant  ','_pleasant_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1657,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1658,0.0,0.0,0.0,'room mold  ','_mold_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1659,0.0,-0.06666666666666667,-0.03333333333333333,'move another room becsuse noise contiguos room  ','_another_room _room_becsuse _contiguos_room _room_ ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1714,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1715,0.0,0.0,0.125,'close shopping  ','_shopping_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1716,0.0,0.0,0.0,'heat bathroom ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1756,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1757,0.0,0.16666666666666666,0.0,'service de concierge nest pas sufficient ','_service_de _de_concierge _concierge_nest _nest_pas _pas_sufficient ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1806,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1807,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1808,0.25,-0.125,-0.0625,'room tired overused  ','_overused_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1809,0.0,0.0,0.0,'room need facelift  ','_room_need _facelift_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1810,0.0,0.0,-0.08333333333333333,'carpet stained  mould bathroom  ','_stained_ _bathroom_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1874,0.75,0.25,0.0,'overall nice one  ','_overall_nice _nice_one _one_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1875,0.0,0.0,0.0,'location  ','_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1876,0.0,0.0,0.0,'facilities ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1952,0.0,0.0,0.4,'good value money  ','_good_value _money_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1953,0.0625,0.0625,0.03125,'great location  next metro station  big n modern food court  supermarket  ','_great_location _location_ __next _metro_station _station_ __big _big_n _n_modern _modern_food _food_court _court_ __supermarket _supermarket_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1954,0.0,0.0,0.0,'walkable city centre  ','_city_centre _centre_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1955,0.0,0.0,-0.05555555555555555,'erred electric teapot coffee maker  ','_electric_teapot _coffee_maker _maker_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1956,0.0,0.0,0.1111111111111111,'coffee brewer cleaned guest  ','_coffee_brewer _guest_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1957,0.0,0.0,0.0,' ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1958,0.09090909090909091,0.09090909090909091,0.0,'sheet big enough tucked matress  ','_big_enough _matress_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
1959,0.0,0.0,0.0,'wo nt rolled  ','_wo_nt ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2068,0.0,0.25,0.25,'good cost effectiveness  ','_good_cost _cost_effectiveness _effectiveness_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2069,0.0,0.0,0.3333333333333333,'good location  ','_good_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2070,0.0,0.0,0.3333333333333333,'good location  ','_good_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2071,0.4,0.2,0.2,'breakfest could better  ','_breakfest_could _better_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2072,0.05555555555555555,0.0,0.1111111111111111,'room service restaurant closed dinner  s essential  ','_room_service _dinner_ _essential_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2073,0.0,0.0,0.041666666666666664,'pool opened evening ! ','_evening_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,false
2152,0.0,0.0,0.0,'okay  ','_okay_ ',0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2153,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2154,0.13043478260869565,-0.043478260869565216,-0.03260869565217391,'lost things left contacted said canft find  ','_canft_find ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
2155,0.0,0.18181818181818182,0.0,'also  hot water would work morning ','_also_ _hot_water _water_would ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2222,0.0,0.0,0.5,'good  ','_good_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2223,0.0,0.0,-0.3333333333333333,'great buffet  ','_great_buffet _buffet_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2224,0.25,-0.0625,-0.08333333333333333,'bad fridge room since booked smaller room  ','_room_since _smaller_room _room_ ',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2225,0.0,0.0,0.0,'great location  ','_great_location _location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2226,0.18181818181818182,-0.09090909090909091,0.0,'parking scary least wasnft street ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,false
2314,0.0,0.0,-0.08333333333333333,'room served purpose  ','_room_served _purpose_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2315,0.16666666666666666,0.0,0.0,'less  ','_less_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2316,0.2,0.1,0.1,'room   clean room  ','_room_ __ _clean_room _room_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2317,0.4,0.2,0.2,'front staff friendly  ','_front_staff _friendly_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2318,0.6,0.2,0.2,'front entrance beautiful  ','_front_entrance _beautiful_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
2319,0.07692307692307693,0.07692307692307693,0.0,'ked parking underground easy access hotel  ','_parking_underground _easy_access _hotel_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false
