@relation Hotelpersonal

@attribute id numeric
@attribute sentiment_average numeric
@attribute target_word string
@attribute dependency_related_unigrams string
@attribute dependency_related_bigrams string
@attribute feature_1 numeric
@attribute feature_2 numeric
@attribute feature_3 numeric
@attribute feature_4 numeric
@attribute feature_5 numeric
@attribute feature_6 numeric
@attribute feature_7 numeric
@attribute feature_8 numeric
@attribute feature_9 numeric
@attribute feature_10 numeric
@attribute feature_11 numeric
@attribute feature_12 numeric
@attribute feature_13 numeric
@attribute feature_14 numeric
@attribute feature_15 numeric
@attribute feature_16 numeric
@attribute punctuation_exclamation numeric
@attribute punctuation_question numeric
@attribute aspecttype {positive, negative}

@data
85,0.08333333333333333,'service','dep_Excellent dep_customer dep_service dep_ ','dep_Excellent_customer dep_customer_service dep_service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
86,0.0,'staff','dep_accommodating ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
87,0.0,'staff','dep_accommodating ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
88,0.0,'desk','dep_front ','dep_front_to ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
89,0.08333333333333333,'service','dep_Excellent dep_customer dep_service dep_ ','dep_Excellent_customer dep_customer_service dep_service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
93,-0.3333333333333333,'Maintenance','dep_spotty ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
118,0.047619047619047616,'service','dep_room dep_closed dep_ dep_essential ','dep_room_is dep_closed_ dep__essential ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
126,-0.39999999999999997,'staff','dep_front dep_friendly ','dep_front_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
147,0.39999999999999997,'staff','dep_clean ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
159,0.0,'staff','dep_Friendly dep_staff dep_ ','dep_Friendly_staff dep_staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
160,0.0,'staff','dep_Friendly dep_staff dep_ ','dep_Friendly_staff dep_staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
161,0.1111111111111111,'housekeeping','dep_Trustworthy dep_housekeeping dep_ ','dep_Trustworthy_housekeeping dep_housekeeping_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
174,-0.0,'staff','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
175,-0.26666666666666666,'effort','dep_made dep_friendly ','dep_made_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
176,-0.26666666666666666,'effort','dep_made dep_friendly ','dep_made_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
179,0.26666666666666666,'Staff','dep_Staff dep_helpful dep_! ','dep_Staff_helpful dep_helpful_! ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,positive
205,-0.0,'staff','dep_accommodating ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
210,-0.16666666666666666,'staff','dep_helped ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
211,-0.16666666666666666,'staff','dep_helped ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
218,0.3333333333333333,'Staff','dep_bilingual ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,positive
219,0.3333333333333333,'Staff','dep_bilingual ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,positive
233,-0.0,'Staff','dep_Desk dep_felt ','dep_Desk_felt dep_felt_and ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
234,-0.0,'Concierge','dep_felt ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
238,-0.0,'receptionists','dep_daytime ','dep_daytime_to ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
241,-0.19999999999999998,'staff','dep_friendly dep_night ','dep_friendly_night dep_night_by ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
242,-0.16,'receptionist','dep_friendly dep_night dep_receptionist dep_ ','dep_friendly_night dep_night_receptionist dep_receptionist_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
256,-0.3333333333333333,'Management','dep_willing ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
266,0.0,'woman','dep_lady dep_attending ','dep_lady_attending ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,positive
267,0.12380952380952381,'lady','dep_woman dep_lovely dep_lady dep_ ','dep_woman_was dep_lovely_lady dep_lady_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,positive
268,0.21666666666666667,'lady','dep_front dep_desk dep_pleasant ','dep_front_desk dep_desk_pleasant ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
274,0.16,'staff','dep_location dep_ dep_friendly dep_staff dep_ ','dep_location_ dep__friendly dep_friendly_staff dep_staff_ ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
279,0.0,'service','dep_quick dep_Loved ','dep_quick_Loved ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
280,0.0,'service','dep_quick dep_Loved ','dep_quick_Loved ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
303,-0.7999999999999999,'Staff','dep_friendly ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
337,-0.0,'man','dep_man dep_ushered ','dep_man_ushered ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
338,-0.0,'man','dep_man dep_ushered ','dep_man_ushered ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
339,-0.0,'man','dep_man dep_ushered ','dep_man_ushered ',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
354,-0.26666666666666666,'staff','dep_Front dep_desk dep_friendly ','dep_Front_desk dep_desk_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,positive
355,-0.26666666666666666,'staff','dep_Front dep_desk dep_friendly ','dep_Front_desk dep_desk_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,positive
359,0.0,'order','dep_done ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
374,-0.3333333333333333,'staff','dep_polite ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
375,-0.3333333333333333,'staff','dep_polite ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
376,-0.3333333333333333,'staff','dep_polite ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
428,0.0,'staff','','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
436,0.2888888888888889,'staff','dep_pleasant ','dep_pleasant_at ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
439,-0.5666666666666667,'staff','dep_neat dep_friendly ','dep_neat_friendly ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,positive
452,-0.0,'staff','dep_members ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
453,-0.0,'staff','dep_members ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
454,0.06666666666666667,'Staff','dep_Staff dep_fast dep_ dep_hotel dep_ ','dep_Staff_fast dep_fast_ dep__hotel dep_hotel_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,positive
471,-0.2888888888888889,'staff','dep_desk dep_lovely ','dep_desk_lovely ',0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,positive
472,0.1111111111111111,'concierge','dep_older dep_rude ','dep_older_rude ',0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,negative
473,0.1111111111111111,'concierge','dep_older dep_rude ','dep_older_rude ',0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,negative
487,0.0,'staff','dep_Great dep_reception dep_staff dep_ ','dep_Great_reception dep_reception_staff dep_staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
511,-0.0,'staff','dep_Friendly dep_staff dep_ ','dep_Friendly_staff dep_staff_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,positive
512,-0.0,'staff','dep_Checking ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,positive
513,-0.0,'staff','dep_Checking ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,positive
514,-0.0,'staff','dep_Checking ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,positive
515,-0.0,'staff','dep_Checking ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,positive
537,-0.0,'staff','','',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,positive
555,-0.0,'Front','dep_disc ','',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
604,-0.0,'staff','dep_hotel ','dep_hotel_from ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
624,-0.4666666666666666,'Staff','dep_comfortable ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
625,-0.0,'communicating','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
626,-0.0,'keeping','dep_house dep_staff ','dep_house_staff ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
654,0.8666666666666667,'Staff','dep_good ','',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
661,-0.1111111111111111,'service','dep_Poor dep_customer dep_charging ','dep_Poor_customer dep_customer_charging ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
672,-0.0,'desk','dep_front dep_seemd ','dep_front_seemd ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
683,-0.0,'staff','dep_counter dep_bit ','dep_counter_bit ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
684,-0.0,'staff','dep_counter dep_bit ','dep_counter_bit ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,positive
685,-0.0,'staff','dep_counter dep_bit ','dep_counter_bit ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
687,0.0,'desk','dep_front dep_provided ','dep_front_provided ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
695,0.3333333333333333,'Staffing','dep_issues ','',0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,negative
699,-0.1111111111111111,'staff','dep_cleaning dep_look ','dep_cleaning_look ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
702,-0.13333333333333333,'staff','dep_location dep_ dep_friendly dep_staff dep_bed dep_ ','dep_location_ dep__friendly dep_friendly_staff dep_staff_bed dep_bed_ ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,positive
739,-0.0,'request','dep_able dep_check dep_without ','dep_able_check dep_check_out ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
748,-0.044444444444444446,'service','dep_poor dep_customer dep_hotel ','dep_poor_customer dep_customer_hotel ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
753,-0.04444444444444443,'service','dep_customer dep_poor ','dep_customer_poor ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
756,-0.0,'desk','dep_front ','dep_front_at ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
758,-0.0,'answers','dep_pricing dep_inquiring ','dep_pricing_inquiring ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
775,0.7999999999999999,'staff','dep_clean ','',1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,positive
782,-0.7999999999999999,'staff','dep_helpful ','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
786,-0.0,'staff','dep_informed ','dep_informed_of ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
798,0.06666666666666667,'fixed','dep_times dep_complained ','dep_times_was ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
803,-0.7999999999999999,'Staff','dep_friendly ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
804,-0.7999999999999999,'Staff','dep_friendly ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
813,-0.0,'frontdesk','','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
838,0.0,'staff','','',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
847,-0.0,'staff','dep_member ','',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
861,-0.26666666666666666,'staff','dep_nice ','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
862,-0.0,'desk','dep_Front dep_welcoming ','dep_Front_welcoming ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
863,-0.7999999999999999,'staff','dep_courteous ','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
864,-0.17777777777777778,'woman','dep_nice dep_arrival ','dep_nice_arrival ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
865,-0.0,'service','','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
875,-0.5333333333333333,'concierge','dep_great ','',0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,negative
877,-0.7999999999999999,'Staff','dep_friendly ','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
878,-0.7999999999999999,'Staff','dep_friendly ','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
879,-0.7999999999999999,'Staff','dep_friendly ','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
899,-0.0,'service','dep_omer dep_wasnft ','dep_omer_wasnft ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,negative
920,-0.39999999999999997,'Staff','dep_friendly ','dep_friendly_at ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
930,-0.0,'staff','dep_Friendly dep_staff dep_ dep_location dep_ ','dep_Friendly_staff dep_staff_ dep__location dep_location_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
940,0.43333333333333335,'housekeeping','dep_good dep_bed ','dep_good_bed ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
945,-0.0,'contacted','dep_one dep_requested dep_us dep_let ','dep_one_requested dep_requested_us dep_us_let ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
950,0.17777777777777778,'desk','dep_front dep_call dep_complain ','dep_front_call dep_call_complain ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
952,-0.16666666666666666,'employee','dep_professional dep_location ','dep_professional_location ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
991,-0.0,'staff','dep_little ','dep_little_at ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
992,-0.0,'staff','dep_little ','dep_little_at ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1001,-0.26666666666666666,'staff','dep_nice dep_WiFi ','dep_nice_WiFi ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,positive
1054,-0.2,'staff','dep_helpful dep_staff dep_ dep_easy dep_ ','dep_helpful_staff dep_staff_ dep__easy dep_easy_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1062,-0.0,'staff','dep_invasive dep_cleaning dep_staff dep_banging dep_ ','dep_invasive_cleaning dep_cleaning_staff dep_staff_banging dep_banging_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1063,-0.2333333333333333,'staff','dep_terrible ','',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
1064,-0.2333333333333333,'service','dep_bad dep_went ','dep_bad_went ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
1085,0.10666666666666667,'response','dep_quite dep_hostile dep_got dep_saying ','dep_quite_a dep_hostile_got dep_got_saying ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,negative
1094,-0.1111111111111111,'team','dep_housekeeping ','dep_housekeeping_of ',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,negative
1119,-0.0,'staff','','',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,positive
1120,-0.0,'girl','','',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,negative
1121,0.7999999999999999,'Staff','dep_friendly ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,positive
1141,-0.0,'competence','dep_stuff dep_leaves ','dep_stuff_leaves ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
1143,-0.0,'mistakes','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
1159,-0.16666666666666666,'girl','dep_blunt ','dep_blunt_on ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
1160,-0.16666666666666666,'girl','dep_blunt ','dep_blunt_on ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,negative
1173,-0.1111111111111111,'dealt','dep_promptly ','dep_promptly_with ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1177,0.0,'staff','dep_Friendly dep_staff dep_speaks dep_ ','dep_Friendly_staff dep_staff_and dep_speaks_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1178,0.0,'staff','dep_Friendly dep_staff dep_speaks dep_ ','dep_Friendly_staff dep_staff_and dep_speaks_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1203,0.2,'staff','dep_good dep_location dep_Good dep_WiFi dep_nice dep_staff dep_ ','dep_good_location dep_location_Good dep_Good_WiFi dep_WiFi_nice dep_nice_staff dep_staff_ ',0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1205,-0.26666666666666666,'staff','dep_Front dep_desk dep_friendly ','dep_Front_desk dep_desk_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1206,-0.26666666666666666,'staff','dep_Front dep_desk dep_friendly ','dep_Front_desk dep_desk_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1207,0.4666666666666666,'reservation','dep_lost ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1210,-0.0,'Reservation','dep_room ','dep_room_from ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1235,-0.0,'housekeeping','dep_asked ','dep_asked_for ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1236,-0.0,'service','dep_Great dep_service dep_ ','dep_Great_service dep_service_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1244,0.39999999999999997,'staff','dep_Reception dep_friendly ','dep_Reception_friendly ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
1262,-0.35000000000000003,'people','dep_nice dep_working ','dep_nice_working ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1289,-0.0,'staff','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1290,-0.19047619047619047,'work','dep_work dep_really dep_well dep_polite dep_ ','dep_work_really dep_really_well dep_well_and dep_polite_ ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1304,-0.0,'they','','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,negative
1308,0.7999999999999999,'staff','dep_friendly ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1321,-0.09999999999999999,'etiquette','dep_Staff dep_poor ','dep_Staff_poor ',0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1343,-0.0,'reception','dep_reception dep_bit ','dep_reception_bit ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1374,0.39999999999999997,'staff','dep_friendly ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1375,0.39999999999999997,'staff','dep_friendly ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1419,-0.25833333333333336,'staff','dep_Friendly dep_good dep_breakfast ','dep_Friendly_good dep_good_and ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1429,-0.0,'Staff','dep_personel ','',0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,negative
1444,0.0,'Staff','dep_room ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1449,-0.4666666666666666,'staff','dep_kind ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1462,0.0,'Staff','dep_check ','',0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,positive
1470,-0.047619047619047616,'responded','dep_hotel dep_kindly dep_responded dep_provided dep_ ','dep_hotel_kindly dep_kindly_responded dep_responded_to dep_provided_ ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,positive
1494,-0.0,'employes','','',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,positive
1502,-0.0761904761904762,'employe','dep_One dep_employe dep_nice dep_one dep_ ','dep_One_employe dep_employe_not dep_nice_but dep_one_ ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,negative
1503,-0.2333333333333333,'most','dep_kind ','dep_kind_of ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,positive
1504,-0.2333333333333333,'most','dep_kind ','dep_kind_of ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,positive
1511,0.044444444444444446,'gentlemen','dep_lobby ','dep_lobby_from ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,negative
1521,-0.17777777777777778,'lady','dep_nice ','dep_nice_at ',0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,positive
1527,0.06666666666666667,'friendly','dep_confusing ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1543,-0.10666666666666667,'staff','dep_reception dep_nice ','dep_reception_nice ',0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,positive
1553,-0.16666666666666666,'cleaners','dep_knock ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,negative
1555,-0.4666666666666666,'Staff','dep_competent ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1557,-0.0,'problem','dep_fixed ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1560,0.2333333333333333,'receptionist','dep_Location dep_kind ','dep_Location_kind ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1571,-0.0,'personal','dep_room ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1572,-0.0,'personal','dep_room ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1597,-0.2888888888888889,'Staff','dep_excellent dep_location ','dep_excellent_and ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1653,0.39999999999999997,'staff','dep_friendly dep_location ','dep_friendly_location ',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1661,-0.26666666666666666,'staff','dep_nice dep_location ','dep_nice_location ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1691,0.03333333333333333,'receptionists','dep_blocked ','',0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1699,-0.39999999999999997,'staff','dep_helpful dep_room ','dep_helpful_room ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
1703,-0.3333333333333333,'Staff','dep_rude ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1705,0.06666666666666667,'receptionist','dep_ignored ','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1706,0.0,'smile','','',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,negative
1709,0.4444444444444444,'staff','dep_super dep_friendly dep_views ','dep_super_friendly dep_friendly_views ',0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,positive
