@relation food#style_options

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
857,'I am so coming back here again , as much as I can . ',false
869,'Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere . ',false
881,'My wife and I always enjoy the young , not always well trained but nevertheless friendly , staff , all of whom have a story . ',false
893,'Have been dozens of times and never failed to enjoy the experience . ',false
905,'Our teenage kids love it , too . ',false
917,'Everytime I decide to try another place on the UES , I get angry that I did nt just go to Zucchero Pomodori . ',false
929,'This is by far my favorite place in the neighborhood . ',false
941,'The service is excellent , the decor is great , and the food is delicious and comes in large portions . ',true
953,'We have been to this place many times , and always have great food , wine , and service . ',false
965,'We were worried we would have trouble getting in , but somehow managed to have a short wait . ',false
977,'As always we had a great glass of wine while we waited . ',false
989,'When we sat , we got great and fast service . ',false
1001,'The people that work there are always so friendly you forget you are in New York sometimes . ',false
1013,'Make sure you try this place as often as you can . ',false
1025,'This is a fun restaurant to go to . ',false
1037,'The pizza is yummy and I like the atmoshpere . ',false
1049,'But the pizza is way to expensive . ',false
1061,'A large is $ 20 , and toppings are about $ 3 each . ',false
1073,'I went there for lunch and it was not as good as I expected from the reviews I read . ',false
1085,'Sauce was watery and the food did nt have much flavor . ',false
1097,'Service was prompt , friendly and great . ',false
1109,'Slightly on the pricey side but worth it ! ',false
1121,'Great pizza and fantastic service . ',false
1133,'There was a small wait , but shorter than I expected . ',false
1145,'Located at the end of a magnificent block . ',false
1157,'Very cozy and warm inside . ',false
1169,'I will be back ! ',false
1181,'This is the best sushi in new york city - hands down . ',false
1193,'The place is small and cramped but the food is fantastic . ',false
1205,'Get the tuna of gari . ',false
1217,'It s all about the food !! ',false
1229,'but when we looked at the menu , there were nt a lot of choices , most of them were dumplings in the appetizer section . ',true
1241,'The Steak Tartare is a great bet , they fix it for you at the table . ',true
1253,'Admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm . ',false
1265,'Great wine selection , Gigondas is worth the price , and the house champagne is a great value . ',false
1277,'It may be a bit packed on weekends , but the vibe is good and it is the best French food you will find in the area . ',false
1289,'Have recommended the place to friends , always gets good response . ',false
1301,'Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread ! ',false
1313,'I take all my NYC guests to VTs . ',false
1325,'Not sure where the previous reviewer , lonk , dined , but Saul is in a great neighborhood and has great food ! ',false
1337,'I ve been there three times and have always had wonderful experiences . ',false
1349,'I d highly recommend it for a special occasion -- it provides and intimate setting and nice service . ',false
1361,'I m not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . ',false
1373,'and we re repeat customers . ',false
1385,'Even after they overcharged me the last time I was there . ',false
1397,'Make sure you have the Spicy Scallop roll . ',false
1409,'. ',false
1421,'it s delicious ! ',false
1433,'Moules were excellent , lobster ravioli was VERY salty ! ',false
1445,'Took my mom for Mother s Day , and the maitre d  was pretty rude . ',false
1457,'Told us to sit anywhere , and when we sat he said the table was reserved . ',false
1469,'Stepped on my foot on the SECOND time he reached over me to adjust lighting . ',false
1481,'Tiny dessert was $ 8.00.just plain overpriced for what it is . ',true
1493,'The drinks are always welll made and wine selection is fairly priced . ',false
1505,'Try their chef s specials -- they are to die for . ',false
1517,'Service is not exactly five star , but that s not really a big deal . ',false
1529,'Downstairs lounge is always a good attraction ',false
1541,'Raga s is a romantic , cozy restaurant . ',false
1553,'The exotic food is beautifully presented and is a delight in delicious combinations . ',true
1565,'It is also extremely well priced . ',false
1577,'The staff is incredibly helpful and attentive . ',false
1589,'The bar is very well stocked with interesting beers and well priced wines . ',false
1601,'This is one of my favorite restaurants and it is not to be missed . ',false
1613,'Your friends will thank you for introducing them to this gem ! ',false
1625,'When we stumbled on Leon , we thought that we had found quite the gem BUT , we were certainly wrong . ',false
1637,'The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet , we were told no. ',false
1649,'Then , to top things off , she dropped used silverware on my boyfriend s jacket and did not stop to apologize or clean the mess that was left on clothes . ',false
1661,'Such a disappointment . ',false
1673,'Rude service , medicore food.there are tons of restaurants in NY.stay away from this one ',false
1685,'I had a grat time at Jekyll and Hyde ! ',false
1697,'I loved everythig about it - especially the shows and actors . ',false
1709,'Our server was very helpful and friendly . ',false
1721,'I am bringing my whole family back next time . ',false
1733,'The food was good too . ',false
1745,'The tuna and wasabe potatoes are excellent . ',false
1757,'The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful . ',false
1769,'Inside is a little cramped , but to be expected . ',false
1781,'Service was prompt and courteous . ',false
1793,'This was a repeat visit and we ll definitely be back again . ',false
1805,'Great service , great food . ',false
1817,'Prices are in line . ',false
1829,'The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzarias . ',false
1841,'Two complaints - their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu . ',true
1853,'Also , because it is so thin , it gets cold very quickly and its not that filling . ',true
1865,'By far the best salad I have had in a fast food restaurant . ',false
1877,'fine dining restaurant quality . ',false
1889,'Over 100 different choices to create your own . ',true
1901,'A must try ! ',false
1913,'On a recent Sunday afternoon , a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT . ',false
1925,'This was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater . ',false
1937,'The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm . ',true
1949,'With so many poor experiences to be had in the theater district , is truly an excellent find ! ',false
1961,'We will return many times for this oasis in mid-town . ',false
1973,'The sake menu should not be overlooked ! ',false
1985,'All in all , this midtown gem instantly became one of my favorite sushi restaurants in the city . ',false
1997,'Try the lobster teriyaki and the rose special roll . ',false
2009,'Wine list selection is good and wine - by - the - glass was generously filled to the top . ',false
2021,'Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation . ',false
2033,'I ve been to at Cafe Spice probably 5-8 times , it is probably still the best Indian restaurant around Union Square . ',false
2045,'To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok . ',false
2057,'Seating is always prompt , though the restaurant does fill up in the evening . ',false
2069,'Food is usually very good , though ocasionally I wondered about freshmess of raw vegatables in side orders . ',false
2081,'As many other reviewers noticed , your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time . ',false
2093,'The decor is vibrant and eye - pleasing with several semi-private boths on the right side of the dining hall , which are great for a date . ',false
2105,'I have NEVER been disappointed in the Red Eye . ',false
2117,'The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad . ',false
2129,'The restaurant is cute but not upscale . ',false
2141,'The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes . ',false
2153,'I would highly recommend it . ',false
2165,'It s one of our favorite places to eat in NY . ',false
2177,'We had a great time at the Jekyll and hyde Pub last night . ',false
2189,'I highly recommend visiting this restaurant and having dinner and drinks ! ',false
2201,'If you are the type of person who likes being scared and entertained , this is a great place to go and eat . ',false
2213,'My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary , and to our surprise it was fantastic . ',false
2225,'The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini . ',false
2237,'The entertainment was great they have shows that go on through out the dinner . ',false
2249,'Please take my advice , go and try this place . ',false
2261,'We were not dissappointed in the least bit by this little gem . ',false
2273,'The bagel was huge . ',true
2285,'They were served warm and had a soft fluffy interior . ',false
2297,'The workers there also absolutely load the bagel with cream cheese ( gets a little messy ) . ',true
2309,'I loved it and would HIGHLY RECOMMEND . ',false
2321,'This was my frist time at Cafe St. Bart s and I must say how delicous the food and the service was . ',false
2333,'Other guests enjoyed pizza , santa fe chopped salad and fish and chips . ',false
2345,'I highly recommend Cafe St. Bart s for their food , the ambience and wonderful service . ',false
2357,'All the staff is absolutely professional !! ',false
2369,'There s nice and quiet , small but enough for 6 ( or more ) . ',false
2381,'This restaurant was way overhyped . ',false
2393,'My chow fun and chow see was really bland and oily . ',false
2405,'Okay - i do nt mind the oily part ( cause most are cooked that way ) but it was way too bland . ',false
2417,'The scallion pancakes and fried dumplings were nothing out of the ordinary . ',false
2429,'The service was the only thing good about this restaurant . ',false
2441,'It s boring on the inside , and our sushi was pretty below average . ',false
2453,'the tuna was soggy and the other rolls had no flavor . ',false
2465,'I definitely would nt go back . ',false
2477,'The price is reasonable although the service is poor . ',false
2489,'fresh restaurant was amazing . ',false
2501,'food was delicious and of course fresh . ',false
2513,'great for a romantic evening , or a fun evening with friends . ',false
2525,'I will be going back very soon . ',false
2537,'keep up the good work . ',false
2549,'Hats off to the chef . ',false
2561,'It was wonderful . ',false
2573,'the salads are delicious , both refreshing and very spicy . ',false
2585,'We had Pam s special fried fish and it was amazing . ',false
2597,'too large for just two people but nothing was left . ',true
2609,'Great vibe , lots of people . ',false
2621,'I did nt complain , I liked the atmosphere so much . ',false
2633,'On a hot day it was fabulous to stop in and enjoy lunch . ',false
2645,'Ambience is so cute and quaint , good for business although we were there on vacation . ',false
2657,'Salads were fantastic . ',false
2669,'Although we were looking for regular lettuce and some walnuts the salads we got were great . ',false
2681,'Ingredients are organic which is a real plus for me . ',false
2693,'We will be back . ',false
2705,'This is some really good , inexpensive sushi . ',false
2717,'In any event , this is a place I ll be sure to stop by again when I m in this part of town . ',false
2729,'Big Wong gets big Ups for a fine establishment . ',false
2741,'They have it all -- great price , food , and service . ',false
2753,'The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can . ',false
2765,'The food is prepared quickly and efficiently . ',false
2777,'And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3-6 each ) . ',false
2789,'The takeout is great too since they give high quality tupperware as well . ',false
2801,'This place is always very crowded and popular . ',false
2813,'We both opted for a pasta dish and they were served timely and fresh . ',false
2825,'We concluded with tiramisu chocolate cake , both were delicious . ',false
2837,'We d go back again ',false
2849,'I recently went to this restaurant with some co-workers for lunch and had an amazing time . ',false
2861,'The staff was accomodating , the food was absolutely delicious and the place is lovely . ',false
2873,'We even had a visit from the Manager who wanted to make sure we were enjoying ourselves . ',false
2885,'Yes , the prices are high , but I felt it was worth it . ',false
2897,'We all felt it was worth it . ',false
2909,'sometimes i get good food and ok service . ',false
2921,'sometimes i get bad food and bad service , sometimes i get good good and bad service . ',false
2933,'it is not consistent . ',false
2945,'And where does Patis go wrong ; no where . ',false
2957,'You are not eating haut cuisine with subtle hints of whatever but : Cassuolet , Steake Fritte , Tripe Stew , etc ; simple stuff . ',true
2969,'And evaluated on those terms Pastis is simply wonderful . ',false
2981,'Right off the L in Brooklyn this is a nice cozy place with good pizza . ',false
2993,'Mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) . ',false
3005,'My friend got the mushroom pizza which tasted better . ',false
3017,'The sangria was pretty tasty and good on a hot muggy day . ',false
3029,'Kind of a small place but I guess if they are not too busy might be able to fit a group or kids . ',false
3041,'Overall I would recommend it and go back again . ',false
3053,'MMmmm . ',false
3065,'it was delicious . ',false
3077,'Service was slow , but the people were friendly . ',false
3089,'It s a nice place to relax and have conversation . ',false
3101,'I ca nt wait to go back . ',false
3113,'Ambience is delightful , service impeccable . ',false
3125,'I m still mad that i had to pay for lousy food . ',false
3137,'The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed . ',false
3149,'Service was also horrible and the ambience is not that great . ',false
3161,'DO not try unless you re just going there to hang out like the rest of the hipsters who apparently have no sense of taste . ',false
3173,'I go and eat out at many different restaurants and this is one place you have go and try . ',false
3185,'This is my first time writing a review for a restaurant because the food and service was excellent . ',false
3197,'The filet mignon dish was superb ! ',false
3209,'I would defiantly come back here again as one of my top choices . ',false
3221,'It s a small cute restaurant . ',false
3233,'I absolutely love this place !!! ',false
3245,'The sushi is amazing !!! ',false
3257,'And amazingly cheap . ',false
3269,'Big thumbs up ! ',false
3281,'Very affordable and excellent ambient ! ',false
3293,'We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai . ',false
3305,'We were very disappointed . ',false
3317,'We wo nt go to this place again for a good meal . ',false
3329,'However , I think this place is a good hang out spot . ',false
3341,'It is one the nicest outdoor restaurants I have ever seen in NY -- I am from Italy and this place rivals the ones in my country . ',false
3353,'They tell me they are going to cover the garden in glass for the winter , so i m looking forward to going there on a snowy night to enjoy it . ',false
3365,'Check this place out ! ',false
3377,'HIGHLY RECOMMENDED !!!!! ',false
3389,'First of all , this place is *not* romantic , as claimed by Citysearch s editorial review . ',false
3401,'Either that , or the editor s idea of romance must be sharing a conversation with the next table , while trying to speak louder than the traffic on 57th . ',false
3413,'The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced . ',true
3425,'Slightly above average wines start at $ 70+ with only one selection listed at $ 30+ . ',false
3437,'Service is not what one would expect from a joint in this price category . ',false
3449,'For instance , plates were just dumped on the table , I was handed the wine list upside down , etc. ',false
3461,'Somehow working the italian charm with constant mille grazie does not constitute proper service . ',false
3473,'To be completely fair , the only redeeming factor was the food , which was above average , but could nt make up for all the other deficiencies of Teodora . ',false
3485,'Fish was overdone . ',false
3497,'Cute place , nice wait staff but would never go there again . ',false
3509,'Someone else recommended the dessert - we also left that . ',false
3521,'One of us actually liked the expresso - that s it . ',false
3533,'Skip this restaurant , it s a big disappointment . ',false
3545,'Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else . ',false
3557,'I ve never had bad service and the fish is fresh and delicious . ',false
3569,'Their tuna tartar appetizer is to die for . ',false
3581,'I come from a family of pizzeria owners , and I m almost ashamed to say that the pizza in Fornino s blows my families receipies away . ',false
3593,'It is simply amazing . ',false
3605,'The place is so cool and the service is prompt and curtious . ',false
3617,'I highly recommend to anyone to give this place a try . ',false
3629,'You will find yourself returning quite often . ',false
3641,'A restaurant that does nt try to do anything except serve great food with great service in a pleasant atmosphere . ',false
3653,'No gimmicks here -- the food speaks for itself in its freshness and preparation . ',false
3665,'The dining room is quietly elegant with no music to shout over -- how refreshing ! ',false
3677,'The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs . ',false
3689,'Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen . ',false
3701,'Beautiful experience . ',false
3713,'The view is breathtaking the service is top notch . ',false
3725,'the ambiance is wonderfull . ',false
3737,'The staff offers impeccable service . ',false
3749,'I had Lobster Bisque it has 2 oz . ',true
3761,'of Maine Lobster in it . ',true
3773,'My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque . ',false
3785,'It s cuz it s so good you need to taste it !!! ',false
3797,'All in all we re already coming up with excuses to go ahead really soon in the next few wks !!!! ',false
3809,'My wife and I ate here earlier this week and have not stopped ranting and raving about the food . ',false
3821,'If you like spicy food get the chicken vindaloo . ',false
3833,'It s very spicy but not offensive . ',false
3845,'We will definitely go back . ',false
3857,'Go to Volare for 1 st class service and terrific food . ',false
3869,'The portions are large and the servers always surprise us with a different starter . ',true
3881,'The wine list is excellent . ',false
3893,'The food is amazing . ',false
3905,'especially if you get the Chef s tasting menu and your favourite bottle ( or two ! ) ',false
3917,'of wine from an extensive selection of wines . ',false
3929,'The place is small and intimate and you may feel a little crowded , but the service is excellent and it s great for friends out , a romantic date , or a special occassion . ',false
3941,'The menu is very limited - i think we counted 4 or 5 entrees . ',true
3953,'We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat . ',false
3965,'The decor in this place is very diner - ish and the kind of place you expect in the East Village - not romantic , just simple , small and sparse . ',false
3977,'Problem is nothing at Prune is particularly memorable . ',false
3989,'No plans to return anytime soon . ',false
4001,'This place is so much fun . ',false
4013,'Our family never expected such incredible entertainment in a restaurant . ',false
4025,'Our food was great too ! ',false
4037,'And really large portions . ',true
4049,'The staff was the friendliest that have seen in New York . ',false
4061,'We will go back every time we are in the City . ',false
4073,'If you want something really different than try Jekyll and Hyde . ',false
4085,'It is a lot of fun with live entertainment and all kinds of Disney type special effects . ',false
4097,'The food was pretty tradional but it was hot and good with large portions . ',true
4109,'I highly recommend it . ',false
4121,'However , I think Jeckll and Hydes t is one of those places that is fun to do once . ',false
4133,'We had a good time . ',false
4145,'Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them . ',false
4157,'Service was slow had to wait to order and get food although not crowded . ',false
4169,'Drinks way over priced . ',false
4181,'Food was good not great not worth the wait or another visit ',false
4193,'Great pizza for lunch place . ',false
4205,'Service was quick . ',false
4217,'The pizza was great . ',false
4229,'And it was quick which is very important . ',false
4241,'Have the iced tea . ',false
4253,'It was wonderful . ',false
4265,'Whenever you need a Sushi fix , Mizu will be there with quality fish and great service . ',false
4277,'Delivery is fast too . ',false
4289,'Great friendly service , Fast seating , Fast Delivery , Excellent sushi . ',false
4301,'A little overpriced but worth it once you take a bite . ',false
4313,'They have a huge selection of different cream cheeses and all of their salads are great . ',true
4325,'The lox is always fresh too . ',false
4337,'Highly recommended to all ! ',false
4349,'Not impressed with the food . ',false
4361,'Prices too high for this cramped and unappealing resturant . ',false
4373,'Zero ambiance to boot . ',false
4385,'I thought this place was totally overrated . ',false
4397,'Everything we had was good or ok.but definitely nothing great . ',false
4409,'The ambience was nice , but service was nt so great . ',false
4421,'When you add it all together , it just does nt seem worth it to me.especially considering the prices . ',false
4433,'This is the BEST Shabu-Shabu Restaurant in the Try - State Area . ',false
4445,'I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan . ',false
4457,'Thius is a must for anyone who loves Shabu-Shabu . ',false
4469,'The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo . ',false
4481,'The owner and staff are all Japanese as well and that adds to the entire ambiance . ',false
4493,'Despite a slightly limited menu , everything prepared is done to perfection , ultra fresh and a work of food art . ',true
4505,'I must give it Yon out of Yon stars ! ',false
4517,'Taxan delicious ! ',false
4529,'The prices were CHEAP compared to the quality of service and food . ',false
4541,'We liked it so much , that we will always make it a point to dine here when we visit New York . ',false
4553,'Moderate prices . ',false
4565,'A little noise but I think that was because of our party ! ',false
4577,'The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment . ',false
4589,'Whether it s the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to Northern Italy with one bite . ',false
4601,'Although the tables may be closely situated , the candle - light , food - quality and service overcompensate . ',false
4613,'A guaranteeed delight ! ',false
4625,'I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices . ',false
4637,'If you go , try the marinara / arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm . ',false
4649,'everything is just delicious . ',false
4661,'Check out the secret back room . ',false
4673,'I found the food , service and value exceptional everytime I have been there . ',false
4685,'The food was authentic . ',false
4697,'I felt as though I were eating in Paris . ',false
4709,'The service was excellent - friendly and attentive . ',false
4721,'The prices are wonderfully low . ',false
4733,'Very good wine choices . ',false
4745,'Great staff . ',false
4757,'Always great service ! ',false
4769,'I go twice a month ! ',false
4781,'Fantastic ! ',false
4793,'The food is good , I ca nt lie . ',false
4805,'But the staff was so horrible to us . ',false
4817,'The hostess and the waitress were incredibly rude and did everything they could to rush us out . ',false
4829,'We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order . ',false
4841,'This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price . ',false
4853,'Save yourself the time and trouble and skip this one ! ',false
4865,'I ate here a week ago and found most dishes average at best and too expensive . ',false
4877,'Will not be back . ',false
4889,'Do nt dine at Tamarind for the vegetarian dishes , they are simply not up to par with the non-veg selections . ',false
4901,'Decor is nice though service can be spotty . ',false
4913,'This place is always packed . ',false
4925,'Haru on Park S is simply disgusting . ',false
4937,'The fish was not fresh and the rice tasted old and stale . ',false
4949,'Quite frankly , this is some of the worst sushi I have ever tried . ',false
4961,'Will never be back . ',false
4973,'honestly the worst sushi my husband and i had in our entire lives . ',false
4985,'the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish . ',false
4997,'the waitstaffs are nice though . ',false
5009,'wo nt come back again for sure ! ',false
5021,'I have been to Roth s twice and both times were very disappointing . ',false
5033,'Try the Pad Thai , it s fabulous and their prices are so cheap ! ',false
5045,'Just because it s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT ! ',true
5057,'They forgot a sandwich , did nt include plastic forks , and did nt include pita with the hummus platter . ',false
5069,'Also , the sandwiches ( nearing $ 7 ) did nt come with anything like chips or a side . ',true
5081,'Overall , not worth the money . ',false
5093,'Eating in , the atmosphere saves it , but at your desk , it s a very disappointing experience . ',false
5105,'This restaurant is VEGETARIAN ; there are NO MEAT dishes whatsoever . ',true
5117,'The seats are uncomfortable if you are sitting against the wall on wooden benches . ',false
5129,'It s a rather cramped and busy restaurant and it closes early . ',false
5141,'Patroon features a nice cigar bar and has great staff . ',false
5153,'The food is tasty and portion sizes are appropriate . ',true
5165,'This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates . ',false
5177,'Not a great place for family or general dining . ',false
5189,'LLOOVVE THIS PLACE . ',false
5201,'Food is excellent . ',false
5213,'Fish is so very fresh . ',false
5225,'Waitstaff are very friendly . ',false
5237,'Love YUKA . ',false
5249,'Mermaid Inn is an overall good restaurant with really good seafood . ',false
5261,'The menu is limited but almost all of the dishes are excellent . ',true
5273,'The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great . ',false
5285,'The service is good and ambience is good for a date or group outing . ',false
5297,'The only fallback on this restaurant is the prices . ',false
5309,'Even though its good seafood , the prices are too high . ',false
5321,'The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price . ',true
5333,'We were very pleasantly surprised . ',false
5345,'The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top - notch . ',false
5357,'When my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort . ',false
5369,'Truly the mark of an attentive waiter . ',false
5381,'I highly recommend the restaurant based on our experience last night . ',false
5393,'We ate at this Thai place following the reviews but very unhappy with the foods . ',false
5405,'We thought that this place is using too much of MSG cooking in the foods . ',false
5417,'I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab . ',false
5429,'The food is so cheap and the waiters are nice . ',false
5441,'Of course , it is crowded but who cares . ',false
5453,'Authentic Shanghai style and I can not recommend a better Shanghai place in New York . ',false
5465,'Have frequented  ino for several years and the food remains excellent . ',false
5477,'Cheese plate is a varied delight and great bargain at $ 10 . ',true
5489,'The large selection of bruschettas , paninis , tramezzinis keep the palate from stagnating . ',true
5501,'( The asparagus , truffle oil , parmesan bruschetta is a winner ! ) ',false
5513,'Wine list is extensive without being over-priced . ',false
5525,'Be sure to try the seasonal , and always delicious , specials . ',false
5537,'Definitely a neighborhood favorite . ',false
5549,'I loved this place !! ',false
5561,'I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded . ',false
5573,'The food was very good , a great deal , and the place its self was great . ',false
5585,'The wait staff is very freindly , they make it feel like you re eating in a freindly little european town . ',false
5597,'I like Cafe Noir do nt get me wrong , it is jsut that the people who work there are evil and incompetent !! ',false
5609,'The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served . ',false
5621,'The waitress , seems to be more concerned of looking good than actually waitressing . ',false
