@relation restaurant#general

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
864,'Leon is an East Village gem : casual but hip , with well prepared basic French bistro fare , good specials , a warm and lively atmosphere . ',true
876,'My wife and I always enjoy the young , not always well trained but nevertheless friendly , staff , all of whom have a story . ',false
888,'Have been dozens of times and never failed to enjoy the experience . ',true
900,'Our teenage kids love it , too . ',true
912,'Everytime I decide to try another place on the UES , I get angry that I did nt just go to Zucchero Pomodori . ',true
924,'This is by far my favorite place in the neighborhood . ',true
936,'The service is excellent , the decor is great , and the food is delicious and comes in large portions . ',false
948,'We have been to this place many times , and always have great food , wine , and service . ',false
960,'We were worried we would have trouble getting in , but somehow managed to have a short wait . ',false
972,'As always we had a great glass of wine while we waited . ',false
984,'When we sat , we got great and fast service . ',false
996,'The people that work there are always so friendly you forget you are in New York sometimes . ',false
1008,'Make sure you try this place as often as you can . ',true
1020,'This is a fun restaurant to go to . ',true
1032,'The pizza is yummy and I like the atmoshpere . ',false
1044,'But the pizza is way to expensive . ',false
1056,'A large is $ 20 , and toppings are about $ 3 each . ',false
1068,'I went there for lunch and it was not as good as I expected from the reviews I read . ',false
1080,'Sauce was watery and the food did nt have much flavor . ',false
1092,'Service was prompt , friendly and great . ',false
1104,'Slightly on the pricey side but worth it ! ',true
1116,'Great pizza and fantastic service . ',false
1128,'There was a small wait , but shorter than I expected . ',false
1140,'Located at the end of a magnificent block . ',false
1152,'Very cozy and warm inside . ',false
1164,'I will be back ! ',true
1176,'This is the best sushi in new york city - hands down . ',false
1188,'The place is small and cramped but the food is fantastic . ',false
1200,'Get the tuna of gari . ',false
1212,'It s all about the food !! ',false
1224,'but when we looked at the menu , there were nt a lot of choices , most of them were dumplings in the appetizer section . ',false
1236,'The Steak Tartare is a great bet , they fix it for you at the table . ',false
1248,'Admittedly some nights inside the restaurant were rather warm , but the open kitchen is part of the charm . ',false
1260,'Great wine selection , Gigondas is worth the price , and the house champagne is a great value . ',false
1272,'It may be a bit packed on weekends , but the vibe is good and it is the best French food you will find in the area . ',false
1284,'Have recommended the place to friends , always gets good response . ',false
1296,'Pizza - the only pizza in NYC that should not have additional toppings - the crust tastes like the best , freshly baked bread ! ',false
1308,'I take all my NYC guests to VTs . ',false
1320,'Not sure where the previous reviewer , lonk , dined , but Saul is in a great neighborhood and has great food ! ',false
1332,'I ve been there three times and have always had wonderful experiences . ',true
1344,'I d highly recommend it for a special occasion -- it provides and intimate setting and nice service . ',false
1356,'I m not sure where the other reviewers ate but it seems as if we visited two different restaurants because my friends and I all enjoy Mizu very much . ',true
1368,'and we re repeat customers . ',true
1380,'Even after they overcharged me the last time I was there . ',false
1392,'Make sure you have the Spicy Scallop roll . ',false
1404,'. ',true
1416,'it s delicious ! ',false
1428,'Moules were excellent , lobster ravioli was VERY salty ! ',false
1440,'Took my mom for Mother s Day , and the maitre d  was pretty rude . ',false
1452,'Told us to sit anywhere , and when we sat he said the table was reserved . ',false
1464,'Stepped on my foot on the SECOND time he reached over me to adjust lighting . ',false
1476,'Tiny dessert was $ 8.00.just plain overpriced for what it is . ',false
1488,'The drinks are always welll made and wine selection is fairly priced . ',false
1500,'Try their chef s specials -- they are to die for . ',false
1512,'Service is not exactly five star , but that s not really a big deal . ',false
1524,'Downstairs lounge is always a good attraction ',false
1536,'Raga s is a romantic , cozy restaurant . ',false
1548,'The exotic food is beautifully presented and is a delight in delicious combinations . ',false
1560,'It is also extremely well priced . ',false
1572,'The staff is incredibly helpful and attentive . ',false
1584,'The bar is very well stocked with interesting beers and well priced wines . ',false
1596,'This is one of my favorite restaurants and it is not to be missed . ',true
1608,'Your friends will thank you for introducing them to this gem ! ',true
1620,'When we stumbled on Leon , we thought that we had found quite the gem BUT , we were certainly wrong . ',true
1632,'The waitress moved our table practically into the bathroom and when we asked to cancel our dinner orders because we did not want to eat sitting on the toilet , we were told no. ',false
1644,'Then , to top things off , she dropped used silverware on my boyfriend s jacket and did not stop to apologize or clean the mess that was left on clothes . ',false
1656,'Such a disappointment . ',false
1668,'Rude service , medicore food.there are tons of restaurants in NY.stay away from this one ',true
1680,'I had a grat time at Jekyll and Hyde ! ',true
1692,'I loved everythig about it - especially the shows and actors . ',true
1704,'Our server was very helpful and friendly . ',false
1716,'I am bringing my whole family back next time . ',false
1728,'The food was good too . ',false
1740,'The tuna and wasabe potatoes are excellent . ',false
1752,'The outdoor atmosphere of sitting on the sidewalk watching the world go by 50 feet away on 6th avenue on a cool evening was wonderful . ',false
1764,'Inside is a little cramped , but to be expected . ',false
1776,'Service was prompt and courteous . ',false
1788,'This was a repeat visit and we ll definitely be back again . ',true
1800,'Great service , great food . ',false
1812,'Prices are in line . ',false
1824,'The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzarias . ',false
1836,'Two complaints - their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu . ',false
1848,'Also , because it is so thin , it gets cold very quickly and its not that filling . ',false
1860,'By far the best salad I have had in a fast food restaurant . ',false
1872,'fine dining restaurant quality . ',false
1884,'Over 100 different choices to create your own . ',false
1896,'A must try ! ',true
1908,'On a recent Sunday afternoon , a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT . ',true
1920,'This was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater . ',false
1932,'The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm . ',false
1944,'With so many poor experiences to be had in the theater district , is truly an excellent find ! ',true
1956,'We will return many times for this oasis in mid-town . ',true
1968,'The sake menu should not be overlooked ! ',false
1980,'All in all , this midtown gem instantly became one of my favorite sushi restaurants in the city . ',true
1992,'Try the lobster teriyaki and the rose special roll . ',false
2004,'Wine list selection is good and wine - by - the - glass was generously filled to the top . ',false
2016,'Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation . ',false
2028,'I ve been to at Cafe Spice probably 5-8 times , it is probably still the best Indian restaurant around Union Square . ',true
2040,'To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok . ',false
2052,'Seating is always prompt , though the restaurant does fill up in the evening . ',false
2064,'Food is usually very good , though ocasionally I wondered about freshmess of raw vegatables in side orders . ',false
2076,'As many other reviewers noticed , your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time . ',false
2088,'The decor is vibrant and eye - pleasing with several semi-private boths on the right side of the dining hall , which are great for a date . ',false
2100,'I have NEVER been disappointed in the Red Eye . ',true
2112,'The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad . ',false
2124,'The restaurant is cute but not upscale . ',false
2136,'The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes . ',false
2148,'I would highly recommend it . ',true
2160,'It s one of our favorite places to eat in NY . ',true
2172,'We had a great time at the Jekyll and hyde Pub last night . ',true
2184,'I highly recommend visiting this restaurant and having dinner and drinks ! ',true
2196,'If you are the type of person who likes being scared and entertained , this is a great place to go and eat . ',false
2208,'My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary , and to our surprise it was fantastic . ',true
2220,'The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini . ',false
2232,'The entertainment was great they have shows that go on through out the dinner . ',false
2244,'Please take my advice , go and try this place . ',true
2256,'We were not dissappointed in the least bit by this little gem . ',true
2268,'The bagel was huge . ',false
2280,'They were served warm and had a soft fluffy interior . ',false
2292,'The workers there also absolutely load the bagel with cream cheese ( gets a little messy ) . ',false
2304,'I loved it and would HIGHLY RECOMMEND . ',true
2316,'This was my frist time at Cafe St. Bart s and I must say how delicous the food and the service was . ',false
2328,'Other guests enjoyed pizza , santa fe chopped salad and fish and chips . ',false
2340,'I highly recommend Cafe St. Bart s for their food , the ambience and wonderful service . ',false
2352,'All the staff is absolutely professional !! ',false
2364,'There s nice and quiet , small but enough for 6 ( or more ) . ',false
2376,'This restaurant was way overhyped . ',true
2388,'My chow fun and chow see was really bland and oily . ',false
2400,'Okay - i do nt mind the oily part ( cause most are cooked that way ) but it was way too bland . ',false
2412,'The scallion pancakes and fried dumplings were nothing out of the ordinary . ',false
2424,'The service was the only thing good about this restaurant . ',true
2436,'It s boring on the inside , and our sushi was pretty below average . ',false
2448,'the tuna was soggy and the other rolls had no flavor . ',false
2460,'I definitely would nt go back . ',true
2472,'The price is reasonable although the service is poor . ',false
2484,'fresh restaurant was amazing . ',true
2496,'food was delicious and of course fresh . ',true
2508,'great for a romantic evening , or a fun evening with friends . ',false
2520,'I will be going back very soon . ',true
2532,'keep up the good work . ',true
2544,'Hats off to the chef . ',false
2556,'It was wonderful . ',true
2568,'the salads are delicious , both refreshing and very spicy . ',false
2580,'We had Pam s special fried fish and it was amazing . ',false
2592,'too large for just two people but nothing was left . ',false
2604,'Great vibe , lots of people . ',false
2616,'I did nt complain , I liked the atmosphere so much . ',false
2628,'On a hot day it was fabulous to stop in and enjoy lunch . ',true
2640,'Ambience is so cute and quaint , good for business although we were there on vacation . ',false
2652,'Salads were fantastic . ',false
2664,'Although we were looking for regular lettuce and some walnuts the salads we got were great . ',false
2676,'Ingredients are organic which is a real plus for me . ',false
2688,'We will be back . ',true
2700,'This is some really good , inexpensive sushi . ',false
2712,'In any event , this is a place I ll be sure to stop by again when I m in this part of town . ',true
2724,'Big Wong gets big Ups for a fine establishment . ',true
2736,'They have it all -- great price , food , and service . ',true
2748,'The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can . ',false
2760,'The food is prepared quickly and efficiently . ',false
2772,'And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3-6 each ) . ',false
2784,'The takeout is great too since they give high quality tupperware as well . ',false
2796,'This place is always very crowded and popular . ',false
2808,'We both opted for a pasta dish and they were served timely and fresh . ',false
2820,'We concluded with tiramisu chocolate cake , both were delicious . ',false
2832,'We d go back again ',true
2844,'I recently went to this restaurant with some co-workers for lunch and had an amazing time . ',true
2856,'The staff was accomodating , the food was absolutely delicious and the place is lovely . ',false
2868,'We even had a visit from the Manager who wanted to make sure we were enjoying ourselves . ',false
2880,'Yes , the prices are high , but I felt it was worth it . ',true
2892,'We all felt it was worth it . ',true
2904,'sometimes i get good food and ok service . ',false
2916,'sometimes i get bad food and bad service , sometimes i get good good and bad service . ',false
2928,'it is not consistent . ',true
2940,'And where does Patis go wrong ; no where . ',true
2952,'You are not eating haut cuisine with subtle hints of whatever but : Cassuolet , Steake Fritte , Tripe Stew , etc ; simple stuff . ',false
2964,'And evaluated on those terms Pastis is simply wonderful . ',true
2976,'Right off the L in Brooklyn this is a nice cozy place with good pizza . ',false
2988,'Mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) . ',false
3000,'My friend got the mushroom pizza which tasted better . ',false
3012,'The sangria was pretty tasty and good on a hot muggy day . ',false
3024,'Kind of a small place but I guess if they are not too busy might be able to fit a group or kids . ',false
3036,'Overall I would recommend it and go back again . ',true
3048,'MMmmm . ',false
3060,'it was delicious . ',false
3072,'Service was slow , but the people were friendly . ',false
3084,'It s a nice place to relax and have conversation . ',false
3096,'I ca nt wait to go back . ',true
3108,'Ambience is delightful , service impeccable . ',false
3120,'I m still mad that i had to pay for lousy food . ',false
3132,'The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed . ',false
3144,'Service was also horrible and the ambience is not that great . ',false
3156,'DO not try unless you re just going there to hang out like the rest of the hipsters who apparently have no sense of taste . ',false
3168,'I go and eat out at many different restaurants and this is one place you have go and try . ',true
3180,'This is my first time writing a review for a restaurant because the food and service was excellent . ',false
3192,'The filet mignon dish was superb ! ',false
3204,'I would defiantly come back here again as one of my top choices . ',true
3216,'It s a small cute restaurant . ',false
3228,'I absolutely love this place !!! ',true
3240,'The sushi is amazing !!! ',false
3252,'And amazingly cheap . ',false
3264,'Big thumbs up ! ',true
3276,'Very affordable and excellent ambient ! ',false
3288,'We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai . ',false
3300,'We were very disappointed . ',false
3312,'We wo nt go to this place again for a good meal . ',false
3324,'However , I think this place is a good hang out spot . ',false
3336,'It is one the nicest outdoor restaurants I have ever seen in NY -- I am from Italy and this place rivals the ones in my country . ',false
3348,'They tell me they are going to cover the garden in glass for the winter , so i m looking forward to going there on a snowy night to enjoy it . ',false
3360,'Check this place out ! ',true
3372,'HIGHLY RECOMMENDED !!!!! ',true
3384,'First of all , this place is *not* romantic , as claimed by Citysearch s editorial review . ',false
3396,'Either that , or the editor s idea of romance must be sharing a conversation with the next table , while trying to speak louder than the traffic on 57th . ',false
3408,'The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced . ',false
3420,'Slightly above average wines start at $ 70+ with only one selection listed at $ 30+ . ',false
3432,'Service is not what one would expect from a joint in this price category . ',false
3444,'For instance , plates were just dumped on the table , I was handed the wine list upside down , etc. ',false
3456,'Somehow working the italian charm with constant mille grazie does not constitute proper service . ',false
3468,'To be completely fair , the only redeeming factor was the food , which was above average , but could nt make up for all the other deficiencies of Teodora . ',true
3480,'Fish was overdone . ',false
3492,'Cute place , nice wait staff but would never go there again . ',true
3504,'Someone else recommended the dessert - we also left that . ',false
3516,'One of us actually liked the expresso - that s it . ',false
3528,'Skip this restaurant , it s a big disappointment . ',true
3540,'Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else . ',true
3552,'I ve never had bad service and the fish is fresh and delicious . ',false
3564,'Their tuna tartar appetizer is to die for . ',false
3576,'I come from a family of pizzeria owners , and I m almost ashamed to say that the pizza in Fornino s blows my families receipies away . ',false
3588,'It is simply amazing . ',false
3600,'The place is so cool and the service is prompt and curtious . ',false
3612,'I highly recommend to anyone to give this place a try . ',true
3624,'You will find yourself returning quite often . ',true
3636,'A restaurant that does nt try to do anything except serve great food with great service in a pleasant atmosphere . ',false
3648,'No gimmicks here -- the food speaks for itself in its freshness and preparation . ',false
3660,'The dining room is quietly elegant with no music to shout over -- how refreshing ! ',false
3672,'The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs . ',false
3684,'Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen . ',false
3696,'Beautiful experience . ',true
3708,'The view is breathtaking the service is top notch . ',false
3720,'the ambiance is wonderfull . ',false
3732,'The staff offers impeccable service . ',false
3744,'I had Lobster Bisque it has 2 oz . ',false
3756,'of Maine Lobster in it . ',false
3768,'My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque . ',false
3780,'It s cuz it s so good you need to taste it !!! ',false
3792,'All in all we re already coming up with excuses to go ahead really soon in the next few wks !!!! ',true
3804,'My wife and I ate here earlier this week and have not stopped ranting and raving about the food . ',false
3816,'If you like spicy food get the chicken vindaloo . ',false
3828,'It s very spicy but not offensive . ',false
3840,'We will definitely go back . ',true
3852,'Go to Volare for 1 st class service and terrific food . ',false
3864,'The portions are large and the servers always surprise us with a different starter . ',false
3876,'The wine list is excellent . ',false
3888,'The food is amazing . ',false
3900,'especially if you get the Chef s tasting menu and your favourite bottle ( or two ! ) ',false
3912,'of wine from an extensive selection of wines . ',false
3924,'The place is small and intimate and you may feel a little crowded , but the service is excellent and it s great for friends out , a romantic date , or a special occassion . ',false
3936,'The menu is very limited - i think we counted 4 or 5 entrees . ',false
3948,'We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat . ',false
3960,'The decor in this place is very diner - ish and the kind of place you expect in the East Village - not romantic , just simple , small and sparse . ',false
3972,'Problem is nothing at Prune is particularly memorable . ',true
3984,'No plans to return anytime soon . ',true
3996,'This place is so much fun . ',false
4008,'Our family never expected such incredible entertainment in a restaurant . ',true
4020,'Our food was great too ! ',false
4032,'And really large portions . ',false
4044,'The staff was the friendliest that have seen in New York . ',false
4056,'We will go back every time we are in the City . ',true
4068,'If you want something really different than try Jekyll and Hyde . ',true
4080,'It is a lot of fun with live entertainment and all kinds of Disney type special effects . ',false
4092,'The food was pretty tradional but it was hot and good with large portions . ',false
4104,'I highly recommend it . ',true
4116,'However , I think Jeckll and Hydes t is one of those places that is fun to do once . ',true
4128,'We had a good time . ',true
4140,'Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them . ',false
4152,'Service was slow had to wait to order and get food although not crowded . ',false
4164,'Drinks way over priced . ',false
4176,'Food was good not great not worth the wait or another visit ',true
4188,'Great pizza for lunch place . ',false
4200,'Service was quick . ',false
4212,'The pizza was great . ',false
4224,'And it was quick which is very important . ',false
4236,'Have the iced tea . ',false
4248,'It was wonderful . ',true
4260,'Whenever you need a Sushi fix , Mizu will be there with quality fish and great service . ',false
4272,'Delivery is fast too . ',false
4284,'Great friendly service , Fast seating , Fast Delivery , Excellent sushi . ',false
4296,'A little overpriced but worth it once you take a bite . ',false
4308,'They have a huge selection of different cream cheeses and all of their salads are great . ',false
4320,'The lox is always fresh too . ',false
4332,'Highly recommended to all ! ',true
4344,'Not impressed with the food . ',false
4356,'Prices too high for this cramped and unappealing resturant . ',false
4368,'Zero ambiance to boot . ',false
4380,'I thought this place was totally overrated . ',true
4392,'Everything we had was good or ok.but definitely nothing great . ',true
4404,'The ambience was nice , but service was nt so great . ',false
4416,'When you add it all together , it just does nt seem worth it to me.especially considering the prices . ',true
4428,'This is the BEST Shabu-Shabu Restaurant in the Try - State Area . ',true
4440,'I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan . ',false
4452,'Thius is a must for anyone who loves Shabu-Shabu . ',false
4464,'The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo . ',false
4476,'The owner and staff are all Japanese as well and that adds to the entire ambiance . ',false
4488,'Despite a slightly limited menu , everything prepared is done to perfection , ultra fresh and a work of food art . ',false
4500,'I must give it Yon out of Yon stars ! ',true
4512,'Taxan delicious ! ',false
4524,'The prices were CHEAP compared to the quality of service and food . ',false
4536,'We liked it so much , that we will always make it a point to dine here when we visit New York . ',true
4548,'Moderate prices . ',false
4560,'A little noise but I think that was because of our party ! ',false
4572,'The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment . ',false
4584,'Whether it s the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to Northern Italy with one bite . ',false
4596,'Although the tables may be closely situated , the candle - light , food - quality and service overcompensate . ',false
4608,'A guaranteeed delight ! ',true
4620,'I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices . ',false
4632,'If you go , try the marinara / arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm . ',false
4644,'everything is just delicious . ',false
4656,'Check out the secret back room . ',false
4668,'I found the food , service and value exceptional everytime I have been there . ',false
4680,'The food was authentic . ',false
4692,'I felt as though I were eating in Paris . ',false
4704,'The service was excellent - friendly and attentive . ',false
4716,'The prices are wonderfully low . ',false
4728,'Very good wine choices . ',false
4740,'Great staff . ',false
4752,'Always great service ! ',false
4764,'I go twice a month ! ',true
4776,'Fantastic ! ',true
4788,'The food is good , I ca nt lie . ',false
4800,'But the staff was so horrible to us . ',false
4812,'The hostess and the waitress were incredibly rude and did everything they could to rush us out . ',false
4824,'We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order . ',false
4836,'This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price . ',false
4848,'Save yourself the time and trouble and skip this one ! ',true
4860,'I ate here a week ago and found most dishes average at best and too expensive . ',false
4872,'Will not be back . ',true
4884,'Do nt dine at Tamarind for the vegetarian dishes , they are simply not up to par with the non-veg selections . ',false
4896,'Decor is nice though service can be spotty . ',false
4908,'This place is always packed . ',false
4920,'Haru on Park S is simply disgusting . ',true
4932,'The fish was not fresh and the rice tasted old and stale . ',false
4944,'Quite frankly , this is some of the worst sushi I have ever tried . ',false
4956,'Will never be back . ',true
4968,'honestly the worst sushi my husband and i had in our entire lives . ',false
4980,'the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish . ',false
4992,'the waitstaffs are nice though . ',false
5004,'wo nt come back again for sure ! ',true
5016,'I have been to Roth s twice and both times were very disappointing . ',true
5028,'Try the Pad Thai , it s fabulous and their prices are so cheap ! ',false
5040,'Just because it s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT ! ',false
5052,'They forgot a sandwich , did nt include plastic forks , and did nt include pita with the hummus platter . ',false
5064,'Also , the sandwiches ( nearing $ 7 ) did nt come with anything like chips or a side . ',false
5076,'Overall , not worth the money . ',true
5088,'Eating in , the atmosphere saves it , but at your desk , it s a very disappointing experience . ',true
5100,'This restaurant is VEGETARIAN ; there are NO MEAT dishes whatsoever . ',false
5112,'The seats are uncomfortable if you are sitting against the wall on wooden benches . ',false
5124,'It s a rather cramped and busy restaurant and it closes early . ',false
5136,'Patroon features a nice cigar bar and has great staff . ',false
5148,'The food is tasty and portion sizes are appropriate . ',false
5160,'This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates . ',false
5172,'Not a great place for family or general dining . ',false
5184,'LLOOVVE THIS PLACE . ',true
5196,'Food is excellent . ',false
5208,'Fish is so very fresh . ',false
5220,'Waitstaff are very friendly . ',false
5232,'Love YUKA . ',true
5244,'Mermaid Inn is an overall good restaurant with really good seafood . ',true
5256,'The menu is limited but almost all of the dishes are excellent . ',false
5268,'The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great . ',false
5280,'The service is good and ambience is good for a date or group outing . ',false
5292,'The only fallback on this restaurant is the prices . ',false
5304,'Even though its good seafood , the prices are too high . ',false
5316,'The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price . ',false
5328,'We were very pleasantly surprised . ',true
5340,'The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top - notch . ',false
5352,'When my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort . ',false
5364,'Truly the mark of an attentive waiter . ',false
5376,'I highly recommend the restaurant based on our experience last night . ',true
5388,'We ate at this Thai place following the reviews but very unhappy with the foods . ',false
5400,'We thought that this place is using too much of MSG cooking in the foods . ',false
5412,'I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab . ',false
5424,'The food is so cheap and the waiters are nice . ',false
5436,'Of course , it is crowded but who cares . ',false
5448,'Authentic Shanghai style and I can not recommend a better Shanghai place in New York . ',false
5460,'Have frequented  ino for several years and the food remains excellent . ',false
5472,'Cheese plate is a varied delight and great bargain at $ 10 . ',false
5484,'The large selection of bruschettas , paninis , tramezzinis keep the palate from stagnating . ',false
5496,'( The asparagus , truffle oil , parmesan bruschetta is a winner ! ) ',false
5508,'Wine list is extensive without being over-priced . ',false
5520,'Be sure to try the seasonal , and always delicious , specials . ',false
5532,'Definitely a neighborhood favorite . ',true
5544,'I loved this place !! ',true
5556,'I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded . ',false
5568,'The food was very good , a great deal , and the place its self was great . ',false
5580,'The wait staff is very freindly , they make it feel like you re eating in a freindly little european town . ',false
5592,'I like Cafe Noir do nt get me wrong , it is jsut that the people who work there are evil and incompetent !! ',true
5604,'The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served . ',false
5616,'The waitress , seems to be more concerned of looking good than actually waitressing . ',false
