@relation food#prices

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
1767,'Inside is a little cramped , but to be expected . ',false
1779,'Service was prompt and courteous . ',false
1791,'This was a repeat visit and we ll definitely be back again . ',false
1803,'Great service , great food . ',false
1815,'Prices are in line . ',false
1827,'The pizza is delicious - they use fresh mozzarella instead of the cheap , frozen , shredded cheese common to most pizzarias . ',false
1839,'Two complaints - their appetizer selection stinks , it would be nice to get some mozzarella sticks on the menu . ',false
1851,'Also , because it is so thin , it gets cold very quickly and its not that filling . ',false
1863,'By far the best salad I have had in a fast food restaurant . ',false
1875,'fine dining restaurant quality . ',false
1887,'Over 100 different choices to create your own . ',false
1899,'A must try ! ',false
1911,'On a recent Sunday afternoon , a friend and I accidently found this great restaurant on our way to see the pulitzer prize winning play DOUBT . ',false
1923,'This was the perfect quiet , relaxing , and delicious accompaniment to our afternoon of theater . ',false
1935,'The chicken pot pie is excpetiona , the cheeseburger huge and delictable , and the service professional wan warm . ',false
1947,'With so many poor experiences to be had in the theater district , is truly an excellent find ! ',false
1959,'We will return many times for this oasis in mid-town . ',false
1971,'The sake menu should not be overlooked ! ',false
1983,'All in all , this midtown gem instantly became one of my favorite sushi restaurants in the city . ',false
1995,'Try the lobster teriyaki and the rose special roll . ',false
2007,'Wine list selection is good and wine - by - the - glass was generously filled to the top . ',false
2019,'Traditional French decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation . ',false
2031,'I ve been to at Cafe Spice probably 5-8 times , it is probably still the best Indian restaurant around Union Square . ',false
2043,'To sum it up : Service varies from good to mediorce , depending on which waiter you get ; generally it is just average Ok . ',false
2055,'Seating is always prompt , though the restaurant does fill up in the evening . ',false
2067,'Food is usually very good , though ocasionally I wondered about freshmess of raw vegatables in side orders . ',false
2079,'As many other reviewers noticed , your order is often slow to arrive - this is particularly true in the evening but is not a problem during lunch time . ',false
2091,'The decor is vibrant and eye - pleasing with several semi-private boths on the right side of the dining hall , which are great for a date . ',false
2103,'I have NEVER been disappointed in the Red Eye . ',false
2115,'The first time I went , and was completely taken by the live jazz band and atmosphere , I ordered the Lobster Cobb Salad . ',false
2127,'The restaurant is cute but not upscale . ',false
2139,'The food is a diamond in rough -- the food is delicious and homemade with the perfect balance of herbs and tomatoes . ',false
2151,'I would highly recommend it . ',false
2163,'It s one of our favorite places to eat in NY . ',false
2175,'We had a great time at the Jekyll and hyde Pub last night . ',false
2187,'I highly recommend visiting this restaurant and having dinner and drinks ! ',false
2199,'If you are the type of person who likes being scared and entertained , this is a great place to go and eat . ',false
2211,'My husband and I thougt it would be great to go to the Jekyll and Hyde Pub for our anniversary , and to our surprise it was fantastic . ',false
2223,'The have over 100 different beers to offer thier guest so that made my husband very happy and the food was delicious , if I must recommend a dish it must be the pumkin tortelini . ',false
2235,'The entertainment was great they have shows that go on through out the dinner . ',false
2247,'Please take my advice , go and try this place . ',false
2259,'We were not dissappointed in the least bit by this little gem . ',false
2271,'The bagel was huge . ',false
2283,'They were served warm and had a soft fluffy interior . ',false
2295,'The workers there also absolutely load the bagel with cream cheese ( gets a little messy ) . ',false
2307,'I loved it and would HIGHLY RECOMMEND . ',false
2319,'This was my frist time at Cafe St. Bart s and I must say how delicous the food and the service was . ',false
2331,'Other guests enjoyed pizza , santa fe chopped salad and fish and chips . ',false
2343,'I highly recommend Cafe St. Bart s for their food , the ambience and wonderful service . ',false
2355,'All the staff is absolutely professional !! ',false
2367,'There s nice and quiet , small but enough for 6 ( or more ) . ',false
2379,'This restaurant was way overhyped . ',false
2391,'My chow fun and chow see was really bland and oily . ',false
2403,'Okay - i do nt mind the oily part ( cause most are cooked that way ) but it was way too bland . ',false
2415,'The scallion pancakes and fried dumplings were nothing out of the ordinary . ',false
2427,'The service was the only thing good about this restaurant . ',false
2439,'It s boring on the inside , and our sushi was pretty below average . ',false
2451,'the tuna was soggy and the other rolls had no flavor . ',false
2463,'I definitely would nt go back . ',false
2475,'The price is reasonable although the service is poor . ',false
2487,'fresh restaurant was amazing . ',false
2499,'food was delicious and of course fresh . ',false
2511,'great for a romantic evening , or a fun evening with friends . ',false
2523,'I will be going back very soon . ',false
2535,'keep up the good work . ',false
2547,'Hats off to the chef . ',false
2559,'It was wonderful . ',false
2571,'the salads are delicious , both refreshing and very spicy . ',false
2583,'We had Pam s special fried fish and it was amazing . ',false
2595,'too large for just two people but nothing was left . ',false
2607,'Great vibe , lots of people . ',false
2619,'I did nt complain , I liked the atmosphere so much . ',false
2631,'On a hot day it was fabulous to stop in and enjoy lunch . ',false
2643,'Ambience is so cute and quaint , good for business although we were there on vacation . ',false
2655,'Salads were fantastic . ',false
2667,'Although we were looking for regular lettuce and some walnuts the salads we got were great . ',false
2679,'Ingredients are organic which is a real plus for me . ',false
2691,'We will be back . ',false
2703,'This is some really good , inexpensive sushi . ',true
2715,'In any event , this is a place I ll be sure to stop by again when I m in this part of town . ',false
2727,'Big Wong gets big Ups for a fine establishment . ',false
2739,'They have it all -- great price , food , and service . ',false
2751,'The atmosphere is noisy and the waiters are literally walking around doing things as fast as they can . ',false
2763,'The food is prepared quickly and efficiently . ',false
2775,'And it all comes at a very reasonable price ( congee , noodles , and rice dishes are no more than $ 3-6 each ) . ',true
2787,'The takeout is great too since they give high quality tupperware as well . ',false
2799,'This place is always very crowded and popular . ',false
2811,'We both opted for a pasta dish and they were served timely and fresh . ',false
2823,'We concluded with tiramisu chocolate cake , both were delicious . ',false
2835,'We d go back again ',false
2847,'I recently went to this restaurant with some co-workers for lunch and had an amazing time . ',false
2859,'The staff was accomodating , the food was absolutely delicious and the place is lovely . ',false
2871,'We even had a visit from the Manager who wanted to make sure we were enjoying ourselves . ',false
2883,'Yes , the prices are high , but I felt it was worth it . ',false
2895,'We all felt it was worth it . ',false
2907,'sometimes i get good food and ok service . ',false
2919,'sometimes i get bad food and bad service , sometimes i get good good and bad service . ',false
2931,'it is not consistent . ',false
2943,'And where does Patis go wrong ; no where . ',false
2955,'You are not eating haut cuisine with subtle hints of whatever but : Cassuolet , Steake Fritte , Tripe Stew , etc ; simple stuff . ',false
2967,'And evaluated on those terms Pastis is simply wonderful . ',false
2979,'Right off the L in Brooklyn this is a nice cozy place with good pizza . ',false
2991,'Mine was a little burnt but still delicious with goat cheese and panchetta ( raddichio was kind of bitter though ) . ',false
3003,'My friend got the mushroom pizza which tasted better . ',false
3015,'The sangria was pretty tasty and good on a hot muggy day . ',false
3027,'Kind of a small place but I guess if they are not too busy might be able to fit a group or kids . ',false
3039,'Overall I would recommend it and go back again . ',false
3051,'MMmmm . ',false
3063,'it was delicious . ',false
3075,'Service was slow , but the people were friendly . ',false
3087,'It s a nice place to relax and have conversation . ',false
3099,'I ca nt wait to go back . ',false
3111,'Ambience is delightful , service impeccable . ',false
3123,'I m still mad that i had to pay for lousy food . ',false
3135,'The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed . ',false
3147,'Service was also horrible and the ambience is not that great . ',false
3159,'DO not try unless you re just going there to hang out like the rest of the hipsters who apparently have no sense of taste . ',false
3171,'I go and eat out at many different restaurants and this is one place you have go and try . ',false
3183,'This is my first time writing a review for a restaurant because the food and service was excellent . ',false
3195,'The filet mignon dish was superb ! ',false
3207,'I would defiantly come back here again as one of my top choices . ',false
3219,'It s a small cute restaurant . ',false
3231,'I absolutely love this place !!! ',false
3243,'The sushi is amazing !!! ',false
3255,'And amazingly cheap . ',true
3267,'Big thumbs up ! ',false
3279,'Very affordable and excellent ambient ! ',false
3291,'We ordered some beef and noodle soup dishes from the Thai section of the menu but nothing we got was Thai . ',false
3303,'We were very disappointed . ',false
3315,'We wo nt go to this place again for a good meal . ',false
3327,'However , I think this place is a good hang out spot . ',false
3339,'It is one the nicest outdoor restaurants I have ever seen in NY -- I am from Italy and this place rivals the ones in my country . ',false
3351,'They tell me they are going to cover the garden in glass for the winter , so i m looking forward to going there on a snowy night to enjoy it . ',false
3363,'Check this place out ! ',false
3375,'HIGHLY RECOMMENDED !!!!! ',false
3387,'First of all , this place is *not* romantic , as claimed by Citysearch s editorial review . ',false
3399,'Either that , or the editor s idea of romance must be sharing a conversation with the next table , while trying to speak louder than the traffic on 57th . ',false
3411,'The tables are crammed way too close , the menu is typical of any Italian restaurant , and the wine list is simply overpriced . ',false
3423,'Slightly above average wines start at $ 70+ with only one selection listed at $ 30+ . ',false
3435,'Service is not what one would expect from a joint in this price category . ',false
3447,'For instance , plates were just dumped on the table , I was handed the wine list upside down , etc. ',false
3459,'Somehow working the italian charm with constant mille grazie does not constitute proper service . ',false
3471,'To be completely fair , the only redeeming factor was the food , which was above average , but could nt make up for all the other deficiencies of Teodora . ',false
3483,'Fish was overdone . ',false
3495,'Cute place , nice wait staff but would never go there again . ',false
3507,'Someone else recommended the dessert - we also left that . ',false
3519,'One of us actually liked the expresso - that s it . ',false
3531,'Skip this restaurant , it s a big disappointment . ',false
3543,'Myagi is one of my favorite restaurants in the City ; the place the negative reviews describe sound like they were somewhere else . ',false
3555,'I ve never had bad service and the fish is fresh and delicious . ',false
3567,'Their tuna tartar appetizer is to die for . ',false
3579,'I come from a family of pizzeria owners , and I m almost ashamed to say that the pizza in Fornino s blows my families receipies away . ',false
3591,'It is simply amazing . ',false
3603,'The place is so cool and the service is prompt and curtious . ',false
3615,'I highly recommend to anyone to give this place a try . ',false
3627,'You will find yourself returning quite often . ',false
3639,'A restaurant that does nt try to do anything except serve great food with great service in a pleasant atmosphere . ',false
3651,'No gimmicks here -- the food speaks for itself in its freshness and preparation . ',false
3663,'The dining room is quietly elegant with no music to shout over -- how refreshing ! ',false
3675,'The service was impeccable and unobtrusive -- the staff knows what they are there to do -- to know their menu , present your meal , and attend to your needs . ',false
3687,'Looking around , I saw a room full of New Yorkers enjoying a real meal in a real restaurant , not a clubhouse of the fabulous trying to be seen . ',false
3699,'Beautiful experience . ',false
3711,'The view is breathtaking the service is top notch . ',false
3723,'the ambiance is wonderfull . ',false
3735,'The staff offers impeccable service . ',false
3747,'I had Lobster Bisque it has 2 oz . ',false
3759,'of Maine Lobster in it . ',false
3771,'My boyfriend had the New England Chowder it was good but I think the award should go to the Lobster Bisque . ',false
3783,'It s cuz it s so good you need to taste it !!! ',false
3795,'All in all we re already coming up with excuses to go ahead really soon in the next few wks !!!! ',false
3807,'My wife and I ate here earlier this week and have not stopped ranting and raving about the food . ',false
3819,'If you like spicy food get the chicken vindaloo . ',false
3831,'It s very spicy but not offensive . ',false
3843,'We will definitely go back . ',false
3855,'Go to Volare for 1 st class service and terrific food . ',false
3867,'The portions are large and the servers always surprise us with a different starter . ',false
3879,'The wine list is excellent . ',false
3891,'The food is amazing . ',false
3903,'especially if you get the Chef s tasting menu and your favourite bottle ( or two ! ) ',false
3915,'of wine from an extensive selection of wines . ',false
3927,'The place is small and intimate and you may feel a little crowded , but the service is excellent and it s great for friends out , a romantic date , or a special occassion . ',false
3939,'The menu is very limited - i think we counted 4 or 5 entrees . ',false
3951,'We ordered the special , grilled branzino , that was so infused with bone , it was difficult to eat . ',false
3963,'The decor in this place is very diner - ish and the kind of place you expect in the East Village - not romantic , just simple , small and sparse . ',false
3975,'Problem is nothing at Prune is particularly memorable . ',false
3987,'No plans to return anytime soon . ',false
3999,'This place is so much fun . ',false
4011,'Our family never expected such incredible entertainment in a restaurant . ',false
4023,'Our food was great too ! ',false
4035,'And really large portions . ',false
4047,'The staff was the friendliest that have seen in New York . ',false
4059,'We will go back every time we are in the City . ',false
4071,'If you want something really different than try Jekyll and Hyde . ',false
4083,'It is a lot of fun with live entertainment and all kinds of Disney type special effects . ',false
4095,'The food was pretty tradional but it was hot and good with large portions . ',false
4107,'I highly recommend it . ',false
4119,'However , I think Jeckll and Hydes t is one of those places that is fun to do once . ',false
4131,'We had a good time . ',false
4143,'Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them . ',false
4155,'Service was slow had to wait to order and get food although not crowded . ',false
4167,'Drinks way over priced . ',false
4179,'Food was good not great not worth the wait or another visit ',false
4191,'Great pizza for lunch place . ',false
4203,'Service was quick . ',false
4215,'The pizza was great . ',false
4227,'And it was quick which is very important . ',false
4239,'Have the iced tea . ',false
4251,'It was wonderful . ',false
4263,'Whenever you need a Sushi fix , Mizu will be there with quality fish and great service . ',false
4275,'Delivery is fast too . ',false
4287,'Great friendly service , Fast seating , Fast Delivery , Excellent sushi . ',false
4299,'A little overpriced but worth it once you take a bite . ',true
4311,'They have a huge selection of different cream cheeses and all of their salads are great . ',false
4323,'The lox is always fresh too . ',false
4335,'Highly recommended to all ! ',false
4347,'Not impressed with the food . ',false
4359,'Prices too high for this cramped and unappealing resturant . ',false
4371,'Zero ambiance to boot . ',false
4383,'I thought this place was totally overrated . ',false
4395,'Everything we had was good or ok.but definitely nothing great . ',false
4407,'The ambience was nice , but service was nt so great . ',false
4419,'When you add it all together , it just does nt seem worth it to me.especially considering the prices . ',false
4431,'This is the BEST Shabu-Shabu Restaurant in the Try - State Area . ',false
4443,'I have lived in Japan for 7 years and the taste of the food and the feel of the restaurant is like being back in Japan . ',false
4455,'Thius is a must for anyone who loves Shabu-Shabu . ',false
4467,'The atmosphere is nothing special , but it feels like a Sushi establishment in Tokyo . ',false
4479,'The owner and staff are all Japanese as well and that adds to the entire ambiance . ',false
4491,'Despite a slightly limited menu , everything prepared is done to perfection , ultra fresh and a work of food art . ',false
4503,'I must give it Yon out of Yon stars ! ',false
4515,'Taxan delicious ! ',false
4527,'The prices were CHEAP compared to the quality of service and food . ',false
4539,'We liked it so much , that we will always make it a point to dine here when we visit New York . ',false
4551,'Moderate prices . ',false
4563,'A little noise but I think that was because of our party ! ',false
4575,'The food is delicious - from the specials to the regular menu-fare , the dishes are never a disappointment . ',false
4587,'Whether it s the parmesean porcini souffle or the lamb glazed with balsamic vinegar , you will surely be transported to Northern Italy with one bite . ',false
4599,'Although the tables may be closely situated , the candle - light , food - quality and service overcompensate . ',false
4611,'A guaranteeed delight ! ',false
4623,'I have known about this secret for the last 13 years , Emilio ( the Godfather ) has continued to serve food and wine for the gods at mortal prices . ',true
4635,'If you go , try the marinara / arrabiatta sauce , the mozzarella en Carozza is mmmmmmmm . ',false
4647,'everything is just delicious . ',false
4659,'Check out the secret back room . ',false
4671,'I found the food , service and value exceptional everytime I have been there . ',false
4683,'The food was authentic . ',false
4695,'I felt as though I were eating in Paris . ',false
4707,'The service was excellent - friendly and attentive . ',false
4719,'The prices are wonderfully low . ',false
4731,'Very good wine choices . ',false
4743,'Great staff . ',false
4755,'Always great service ! ',false
4767,'I go twice a month ! ',false
4779,'Fantastic ! ',false
4791,'The food is good , I ca nt lie . ',false
4803,'But the staff was so horrible to us . ',false
4815,'The hostess and the waitress were incredibly rude and did everything they could to rush us out . ',false
4827,'We were planning to get dessert but the waitress basically through the bill at us before we had a chance to order . ',false
4839,'This place is pricey , and yes , the food is worth it ; but the service makes you feel like you should be paying a quater of the price . ',false
4851,'Save yourself the time and trouble and skip this one ! ',false
4863,'I ate here a week ago and found most dishes average at best and too expensive . ',true
4875,'Will not be back . ',false
4887,'Do nt dine at Tamarind for the vegetarian dishes , they are simply not up to par with the non-veg selections . ',false
4899,'Decor is nice though service can be spotty . ',false
4911,'This place is always packed . ',false
4923,'Haru on Park S is simply disgusting . ',false
4935,'The fish was not fresh and the rice tasted old and stale . ',false
4947,'Quite frankly , this is some of the worst sushi I have ever tried . ',false
4959,'Will never be back . ',false
4971,'honestly the worst sushi my husband and i had in our entire lives . ',false
4983,'the only things u could really taste are the very salty soy sauce ( even its low sodium ) , the vinegar - soaked rice , and the scallion on top of the fish . ',false
4995,'the waitstaffs are nice though . ',false
5007,'wo nt come back again for sure ! ',false
5019,'I have been to Roth s twice and both times were very disappointing . ',false
5031,'Try the Pad Thai , it s fabulous and their prices are so cheap ! ',false
5043,'Just because it s cheap does NOT mean the portions are small or the food is nasty , IT IS GREAT ! ',false
5055,'They forgot a sandwich , did nt include plastic forks , and did nt include pita with the hummus platter . ',false
5067,'Also , the sandwiches ( nearing $ 7 ) did nt come with anything like chips or a side . ',true
5079,'Overall , not worth the money . ',false
5091,'Eating in , the atmosphere saves it , but at your desk , it s a very disappointing experience . ',false
5103,'This restaurant is VEGETARIAN ; there are NO MEAT dishes whatsoever . ',false
5115,'The seats are uncomfortable if you are sitting against the wall on wooden benches . ',false
5127,'It s a rather cramped and busy restaurant and it closes early . ',false
5139,'Patroon features a nice cigar bar and has great staff . ',false
5151,'The food is tasty and portion sizes are appropriate . ',false
5163,'This is a nice restaurant if you are looking for a good place to host an intimate dinner meeting with business associates . ',false
5175,'Not a great place for family or general dining . ',false
5187,'LLOOVVE THIS PLACE . ',false
5199,'Food is excellent . ',false
5211,'Fish is so very fresh . ',false
5223,'Waitstaff are very friendly . ',false
5235,'Love YUKA . ',false
5247,'Mermaid Inn is an overall good restaurant with really good seafood . ',false
5259,'The menu is limited but almost all of the dishes are excellent . ',false
5271,'The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great . ',false
5283,'The service is good and ambience is good for a date or group outing . ',false
5295,'The only fallback on this restaurant is the prices . ',false
5307,'Even though its good seafood , the prices are too high . ',true
5319,'The lobster sandwich is $ 24 and although it was good it was not nearly enough to warrant that price . ',true
5331,'We were very pleasantly surprised . ',false
5343,'The food was delicious ( I had a halibut special , my husband had steak ) , and the service was top - notch . ',false
5355,'When my dessert came , there was a candle in it - not because anyone asked for one - but because the waiter must have seen me opening my birthday card and gift , and said he knew it was a special occassion of some sort . ',false
5367,'Truly the mark of an attentive waiter . ',false
5379,'I highly recommend the restaurant based on our experience last night . ',false
5391,'We ate at this Thai place following the reviews but very unhappy with the foods . ',false
5403,'We thought that this place is using too much of MSG cooking in the foods . ',false
5415,'I recommend the jelly fish , drunken chicken and the soupy dumplings , certainly the stir fry blue crab . ',false
5427,'The food is so cheap and the waiters are nice . ',true
5439,'Of course , it is crowded but who cares . ',false
5451,'Authentic Shanghai style and I can not recommend a better Shanghai place in New York . ',false
5463,'Have frequented  ino for several years and the food remains excellent . ',false
5475,'Cheese plate is a varied delight and great bargain at $ 10 . ',true
5487,'The large selection of bruschettas , paninis , tramezzinis keep the palate from stagnating . ',false
5499,'( The asparagus , truffle oil , parmesan bruschetta is a winner ! ) ',false
5511,'Wine list is extensive without being over-priced . ',false
5523,'Be sure to try the seasonal , and always delicious , specials . ',false
5535,'Definitely a neighborhood favorite . ',false
5547,'I loved this place !! ',false
5559,'I almost hesititate to write a review because the atmosphere was so great and I would hate for it too become to crowded . ',false
5571,'The food was very good , a great deal , and the place its self was great . ',true
5583,'The wait staff is very freindly , they make it feel like you re eating in a freindly little european town . ',false
5595,'I like Cafe Noir do nt get me wrong , it is jsut that the people who work there are evil and incompetent !! ',false
5607,'The service was terrible , we had to wait for everything and ask several of different people for the same thing before we were allowed to be served . ',false
5619,'The waitress , seems to be more concerned of looking good than actually waitressing . ',false
