@relation Komfort

@attribute id numeric
@attribute lexi1_avg numeric
@attribute lexi1_high numeric
@attribute lexi1_low numeric
@attribute lexi2_avg numeric
@attribute lexi2_high numeric
@attribute lexi2_low numeric
@attribute lexi3_avg numeric
@attribute lexi3_high numeric
@attribute lexi3_low numeric
@attribute target string
@attribute unigrams string
@attribute POS string
@attribute unigrams_count numeric
@attribute ends_on_special numeric
@attribute different_aspects numeric
@attribute includes_capslock numeric
@attribute negation_type_1 numeric
@attribute negation_type_2 numeric
@attribute negation_type_3 numeric
@attribute negation_type_4 numeric
@attribute negation_type_5 numeric
@attribute negation_type_6 numeric
@attribute aspecttype {positive, negative}

@data
51,0.029166666666666664,0.4,0.0,0.10416666666666667,1.0,0.0,0.020833333333333332,1.0,0.0,'target_fridge','Good location, adequate for our stay, Would stay there again if the price was right. Quiet, comfortable, clean, GREAT LOCATION. Bar fridge in room was very useful. Rooms and furniture need updating. Pool area also needs a makeover.','JJ NN , JJ IN PRP$ NN , MD VB RB RB IN DT NN VBD JJ . JJ , JJ , JJ , NNP NNP . NNP NN IN NN VBD RB JJ . NNS CC NN VBP VBG . JJ NN RB VBZ DT NN . ',48,0,7,1,0,0,0,0,0,0,positive
52,0.029166666666666664,0.4,0.0,0.10416666666666667,1.0,0.0,0.020833333333333332,1.0,0.0,'target_Rooms','Good location, adequate for our stay, Would stay there again if the price was right. Quiet, comfortable, clean, GREAT LOCATION. Bar fridge in room was very useful. Rooms and furniture need updating. Pool area also needs a makeover.','JJ NN , JJ IN PRP$ NN , MD VB RB RB IN DT NN VBD JJ . JJ , JJ , JJ , NNP NNP . NNP NN IN NN VBD RB JJ . NNS CC NN VBP VBG . JJ NN RB VBZ DT NN . ',48,0,7,1,0,0,0,0,0,0,negative
53,0.029166666666666664,0.4,0.0,0.10416666666666667,1.0,0.0,0.020833333333333332,1.0,0.0,'target_furniture','Good location, adequate for our stay, Would stay there again if the price was right. Quiet, comfortable, clean, GREAT LOCATION. Bar fridge in room was very useful. Rooms and furniture need updating. Pool area also needs a makeover.','JJ NN , JJ IN PRP$ NN , MD VB RB RB IN DT NN VBD JJ . JJ , JJ , JJ , NNP NNP . NNP NN IN NN VBD RB JJ . NNS CC NN VBP VBG . JJ NN RB VBZ DT NN . ',48,0,7,1,0,0,0,0,0,0,negative
58,0.029166666666666664,0.4,0.0,0.10416666666666667,1.0,0.0,0.020833333333333332,1.0,0.0,'target_fridge','Good location, adequate for our stay, Would stay there again if the price was right. Quiet, comfortable, clean, GREAT LOCATION. Bar fridge in room was very useful. Rooms and furniture need updating. Pool area also needs a makeover.','JJ NN , JJ IN PRP$ NN , MD VB RB RB IN DT NN VBD JJ . JJ , JJ , JJ , NNP NNP . NNP NN IN NN VBD RB JJ . NNS CC NN VBP VBG . JJ NN RB VBZ DT NN . ',48,0,7,1,0,0,0,0,0,0,positive
59,0.029166666666666664,0.4,0.0,0.10416666666666667,1.0,0.0,0.020833333333333332,1.0,0.0,'target_Rooms','Good location, adequate for our stay, Would stay there again if the price was right. Quiet, comfortable, clean, GREAT LOCATION. Bar fridge in room was very useful. Rooms and furniture need updating. Pool area also needs a makeover.','JJ NN , JJ IN PRP$ NN , MD VB RB RB IN DT NN VBD JJ . JJ , JJ , JJ , NNP NNP . NNP NN IN NN VBD RB JJ . NNS CC NN VBP VBG . JJ NN RB VBZ DT NN . ',48,0,7,1,0,0,0,0,0,0,negative
60,0.029166666666666664,0.4,0.0,0.10416666666666667,1.0,0.0,0.020833333333333332,1.0,0.0,'target_furniture','Good location, adequate for our stay, Would stay there again if the price was right. Quiet, comfortable, clean, GREAT LOCATION. Bar fridge in room was very useful. Rooms and furniture need updating. Pool area also needs a makeover.','JJ NN , JJ IN PRP$ NN , MD VB RB RB IN DT NN VBD JJ . JJ , JJ , JJ , NNP NNP . NNP NN IN NN VBD RB JJ . NNS CC NN VBP VBG . JJ NN RB VBZ DT NN . ',48,0,7,1,0,0,0,0,0,0,negative
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'target_furniture','Thangs for the service! The moon light!!!! Maybe update a little bit more coloRs and furniture!!!','NNS IN DT NN . DT NN NN . RB VB DT JJ NN RBR NNS CC NN . ',19,1,1,1,0,0,0,0,0,0,negative
63,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.5,0.0,'target_Bathrooms','Good. The location. Bathrooms are showing their age. Time to renovate!','JJ . DT NN . NNS VBP VBG PRP$ NN . NN TO VB . ',15,1,2,1,0,0,0,0,0,0,negative
65,0.025,0.4,-0.4,-0.022727272727272728,1.0,0.0,-0.009469696969696966,1.0,0.0,'target_room','I wish I would have waited for lower rates the site was offering $75 per night. We stayed for two ni. Nice big room upgraded on arrival. The smell in lobby when you first walk in it smells stale like a nursing home. Too much antiseptic smell trying to cover up the stale smell. Beautiful older building I can appreciate. Also they had to turn off the water from midnight to 6am. No big affect as far as comfort','PRP VBP PRP MD VB VBN IN JJR NNS DT NN VBD VBG $ CD IN NN . PRP VBD IN CD NNS . NNP JJ NN VBN IN NN . DT NN IN NN WRB PRP RB VBP IN PRP VBZ JJ IN DT NN NN . RB JJ JJ NN VBG TO VB RP DT JJ NN . JJ JJR NN PRP MD VB . RB PRP VBD TO VB RP DT NN IN NN IN CD NN . DT JJ NN RB RB IN NN ',88,0,5,1,0,0,0,0,0,0,positive
66,0.025,0.4,-0.4,-0.022727272727272728,1.0,0.0,-0.009469696969696966,1.0,0.0,'target_room','I wish I would have waited for lower rates the site was offering $75 per night. We stayed for two ni. Nice big room upgraded on arrival. The smell in lobby when you first walk in it smells stale like a nursing home. Too much antiseptic smell trying to cover up the stale smell. Beautiful older building I can appreciate. Also they had to turn off the water from midnight to 6am. No big affect as far as comfort','PRP VBP PRP MD VB VBN IN JJR NNS DT NN VBD VBG $ CD IN NN . PRP VBD IN CD NNS . NNP JJ NN VBN IN NN . DT NN IN NN WRB PRP RB VBP IN PRP VBZ JJ IN DT NN NN . RB JJ JJ NN VBG TO VB RP DT JJ NN . JJ JJR NN PRP MD VB . RB PRP VBD TO VB RP DT NN IN NN IN CD NN . DT JJ NN RB RB IN NN ',88,0,5,1,0,0,0,0,0,0,positive
71,0.01904761904761905,0.4,0.0,0.0,1.0,0.0,-0.023809523809523808,0.5,0.0,'target_curtain','Good. location is good?Cprice is fair. its a old hotel, and in my room the curtain fell off','JJ . NN VBZ NNP VBZ JJ . PRP$ DT JJ NN , CC IN PRP$ NN DT NN VBD RP ',21,0,2,1,0,0,0,0,0,0,negative
72,0.03200000000000001,0.6,-0.2,0.06,1.0,0.0,0.065,1.0,0.0,'target_ambience','The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner. Breakfast was good, location excellent, view from room was good. Room cleaning service was good. Safe place and quiet. No USB pports and no power points for electronic devices; most furniture was old and my bed squeaked. The last evening we could not get into our room as we were apparently checked out already. No room service, no bar except during lunch time Not quite 4 star standard','DT NN VBD JJ CC PRP$ DT NN IN DT NNP IN DT JJ NN NN NN IN DT NN CC NN . NNP VBD JJ , NN JJ , NN IN NN VBD JJ . NNP VBG NN VBD JJ . JJ NN CC JJ . DT NN NNS CC DT NN NNS IN JJ NNS : JJS NN VBD JJ CC PRP$ NN VBD . DT JJ NN PRP MD RB VB IN PRP$ NN IN PRP VBD RB VBN RP RB . DT NN NN , DT NN IN IN NN NN RB RB CD NN NN ',100,0,13,1,1,0,0,0,0,1,negative
80,0.03200000000000001,0.6,-0.2,0.06,1.0,0.0,0.065,1.0,0.0,'target_USB','The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner. Breakfast was good, location excellent, view from room was good. Room cleaning service was good. Safe place and quiet. No USB pports and no power points for electronic devices; most furniture was old and my bed squeaked. The last evening we could not get into our room as we were apparently checked out already. No room service, no bar except during lunch time Not quite 4 star standard','DT NN VBD JJ CC PRP$ DT NN IN DT NNP IN DT JJ NN NN NN IN DT NN CC NN . NNP VBD JJ , NN JJ , NN IN NN VBD JJ . NNP VBG NN VBD JJ . JJ NN CC JJ . DT NN NNS CC DT NN NNS IN JJ NNS : JJS NN VBD JJ CC PRP$ NN VBD . DT JJ NN PRP MD RB VB IN PRP$ NN IN PRP VBD RB VBN RP RB . DT NN NN , DT NN IN IN NN NN RB RB CD NN NN ',100,0,13,1,1,0,0,0,0,1,negative
81,0.03200000000000001,0.6,-0.2,0.06,1.0,0.0,0.065,1.0,0.0,'target_power','The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner. Breakfast was good, location excellent, view from room was good. Room cleaning service was good. Safe place and quiet. No USB pports and no power points for electronic devices; most furniture was old and my bed squeaked. The last evening we could not get into our room as we were apparently checked out already. No room service, no bar except during lunch time Not quite 4 star standard','DT NN VBD JJ CC PRP$ DT NN IN DT NNP IN DT JJ NN NN NN IN DT NN CC NN . NNP VBD JJ , NN JJ , NN IN NN VBD JJ . NNP VBG NN VBD JJ . JJ NN CC JJ . DT NN NNS CC DT NN NNS IN JJ NNS : JJS NN VBD JJ CC PRP$ NN VBD . DT JJ NN PRP MD RB VB IN PRP$ NN IN PRP VBD RB VBN RP RB . DT NN NN , DT NN IN IN NN NN RB RB CD NN NN ',100,0,13,1,1,0,0,0,0,1,negative
82,0.03200000000000001,0.6,-0.2,0.06,1.0,0.0,0.065,1.0,0.0,'target_bed','The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner. Breakfast was good, location excellent, view from room was good. Room cleaning service was good. Safe place and quiet. No USB pports and no power points for electronic devices; most furniture was old and my bed squeaked. The last evening we could not get into our room as we were apparently checked out already. No room service, no bar except during lunch time Not quite 4 star standard','DT NN VBD JJ CC PRP$ DT NN IN DT NNP IN DT JJ NN NN NN IN DT NN CC NN . NNP VBD JJ , NN JJ , NN IN NN VBD JJ . NNP VBG NN VBD JJ . JJ NN CC JJ . DT NN NNS CC DT NN NNS IN JJ NNS : JJS NN VBD JJ CC PRP$ NN VBD . DT JJ NN PRP MD RB VB IN PRP$ NN IN PRP VBD RB VBN RP RB . DT NN NN , DT NN IN IN NN NN RB RB CD NN NN ',100,0,13,1,1,0,0,0,0,1,negative
95,0.011320754716981131,0.6,0.0,0.0,1.0,0.0,0.05188679245283019,1.0,0.0,'target_hairdryer','Good. Location is excellent, central, convenient to public transportation, restaurants, metro, and Place Dupuis food court, various services. Maintenance is spotty. Bathtub drain clogged, hairdryer didn?ft work, ice makers on several floors were out of order, furniture in room scuffed.','JJ . NNP VBZ JJ , JJ , JJ IN JJ NN , NNS , NN , CC NNP NNP NN NN , JJ NNS . NNP VBZ JJ . NNP NN VBN , NN NN NN , NN NNS IN JJ NNS VBD IN IN NN , NN IN NN VBD . ',53,0,8,1,0,0,0,0,0,0,negative
97,0.011320754716981131,0.6,0.0,0.0,1.0,0.0,0.05188679245283019,1.0,0.0,'target_furniture','Good. Location is excellent, central, convenient to public transportation, restaurants, metro, and Place Dupuis food court, various services. Maintenance is spotty. Bathtub drain clogged, hairdryer didn?ft work, ice makers on several floors were out of order, furniture in room scuffed.','JJ . NNP VBZ JJ , JJ , JJ IN JJ NN , NNS , NN , CC NNP NNP NN NN , JJ NNS . NNP VBZ JJ . NNP NN VBN , NN NN NN , NN NNS IN JJ NNS VBD IN IN NN , NN IN NN VBD . ',53,0,8,1,0,0,0,0,0,0,negative
102,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,0.0,'target_heat','Good.  Close to shopping. No heat in bathroom','JJ . RB IN NN . DT NN IN NN ',10,0,2,1,0,0,0,0,0,0,negative
103,0.013333333333333334,0.0,-0.4,-0.03333333333333333,0.0,0.0,-0.016666666666666666,0.0,0.0,'target_room','Okay. Location. The room was very tired and overused. The room need a facelift. The carpet was stained, there was mould in the bathroom.','UH . NN . DT NN VBD RB JJ CC JJ . DT NN VBP DT NN . DT NN VBD VBN , EX VBD NN IN DT NN . ',30,0,4,1,0,0,0,0,0,0,negative
104,0.013333333333333334,0.0,-0.4,-0.03333333333333333,0.0,0.0,-0.016666666666666666,0.0,0.0,'target_room','Okay. Location. The room was very tired and overused. The room need a facelift. The carpet was stained, there was mould in the bathroom.','UH . NN . DT NN VBD RB JJ CC JJ . DT NN VBP DT NN . DT NN VBD VBN , EX VBD NN IN DT NN . ',30,0,4,1,0,0,0,0,0,0,negative
105,0.013333333333333334,0.0,-0.4,-0.03333333333333333,0.0,0.0,-0.016666666666666666,0.0,0.0,'target_room','Okay. Location. The room was very tired and overused. The room need a facelift. The carpet was stained, there was mould in the bathroom.','UH . NN . DT NN VBD RB JJ CC JJ . DT NN VBP DT NN . DT NN VBD VBN , EX VBD NN IN DT NN . ',30,0,4,1,0,0,0,0,0,0,negative
114,0.006153846153846154,0.2,0.0,0.03076923076923077,1.0,0.0,0.03076923076923077,1.0,0.0,'target_sheet','Good value for money. Great location, next to Metro station, big n modern food court, supermarket. Walkable to city centre. erred an electric teapot to a coffee maker. Coffee brewer can be cleaned after each guest. . sheet is big enough to be tucked under the matress. So that it wont be rolled up.','JJ NN IN NN . JJ NN , RB IN NNP NN , JJ RB JJ NN NN , NN . JJ IN NN NN . VBD DT JJ NN IN DT NN NN . NN NN MD VB VBN IN DT NN . . NN VBZ JJ RB TO VB VBN IN DT NN . IN IN PRP MD RB VB VBN RP . ',65,0,8,1,0,1,0,0,0,0,positive
122,0.015384615384615384,0.0,-0.6,0.02564102564102564,1.0,0.0,-0.02564102564102564,0.0,0.0,'target_water','Okay. Great location. I lost some of my things when I left and i contacted them about it but they said they can?ft find it... also, the hot water would only work in the morning','UH . JJ NN . PRP VBD DT IN PRP$ NNS WRB PRP VBD CC PRP VBD PRP IN PRP CC PRP VBD PRP MD VB PRP . RB , DT JJ NN MD RB VB IN DT NN ',39,0,2,1,0,0,0,0,0,1,negative
124,0.03428571428571429,0.0,-0.6,-0.05714285714285714,0.0,0.0,-0.05714285714285714,0.0,0.0,'target_fridge','Good. Great buffet. Too bad there was no fridge in our room since we booked the smaller room. Great location. Parking was scary but at least it wasn?ft on the street','JJ . JJ NN . RB JJ EX VBD DT NN IN PRP$ NN IN PRP VBD DT JJR NN . JJ NN . NN VBD JJ CC IN JJS PRP VBD IN DT NN ',35,0,3,1,0,0,0,0,0,1,negative
129,0.03098591549295775,0.6,-0.2,0.07042253521126761,1.0,0.0,0.07042253521126761,1.0,0.0,'target_bathroom','The room served its purpose. No more and no less. Room 718 - It was a very clean room. front staff was friendly. front entrance was beautiful. ked that there was parking underground with easy access to the hotel. Room 718 - The bathroom was in need of major renovation (I wasnt comfortable with the mold on the bath tub walls).','DT NN VBD PRP$ NN . DT JJR CC DT JJR . NNP CD : PRP VBD DT RB JJ NN . JJ NN VBD JJ . JJ NN VBD JJ . VBD IN EX VBD NN JJ IN JJ NN IN DT NN . NNP CD : DT NN VBD IN NN IN JJ NN -LRB- PRP VBD RB JJ IN DT NN IN DT NN NN NNS -RRB- . ',71,0,4,1,0,1,0,0,0,0,negative
136,0.05263157894736843,0.6,-0.4,0.07017543859649122,1.0,0.0,0.05263157894736842,1.0,0.0,'target_bathrooms','Good. The lobby was clean and the room was clean and had a great view of the city. The restaurant in the hotel was good. The location of the hotel is great for access to St. Catherines street and getting downtown. The bathrooms were outdated, and seemed a little scummy.','JJ . DT NN VBD JJ CC DT NN VBD JJ CC VBD DT JJ NN IN DT NN . DT NN IN DT NN VBD JJ . DT NN IN DT NN VBZ JJ IN NN IN NNP NNP POS NN CC VBG NN . DT NNS VBD JJ , CC VBD DT JJ JJ . ',57,0,7,1,0,0,0,0,0,0,negative
145,0.05600000000000001,0.8,-0.4,0.04,1.0,0.0,0.05666666666666667,1.0,0.0,'target_rooms','Would go back and would recommend to friends. The rooms were roomy. The location was excellent. It was clean and The staff were awesome. The air ducts need cleaning. When they came on I smelled mould. The pool hours were limited and odd.','MD VB RB CC MD VB IN NNS . DT NNS VBD NN . DT NN VBD JJ . PRP VBD JJ CC DT NN VBD JJ . DT NN NNS VBP VBG . WRB PRP VBD IN PRP VBD NN . DT NN NNS VBD JJ CC JJ . ',50,0,7,1,0,0,0,0,0,0,positive
152,0.016666666666666666,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,'target_fridge','Very Good. Nice in the city. Room has no fridge','RB JJ . NNP IN DT NN . NNP VBZ DT NN ',12,0,2,1,0,0,0,0,0,0,negative
157,0.0,0.0,0.0,0.047619047619047616,1.0,0.0,0.023809523809523808,0.5,0.0,'target_amenities','Good. Good location. Lots of elevators that worked rapidly. Old building. Not a lot of amenities.','JJ . JJ NN . NNS IN NNS WDT VBD RB . JJ NN . RB DT NN IN NNS . ',21,0,5,1,1,0,0,0,0,0,negative
