@relation Lage

@attribute id numeric
@attribute lexi1_avg numeric
@attribute lexi1_high numeric
@attribute lexi1_low numeric
@attribute lexi2_avg numeric
@attribute lexi2_high numeric
@attribute lexi2_low numeric
@attribute lexi3_avg numeric
@attribute lexi3_high numeric
@attribute lexi3_low numeric
@attribute target string
@attribute unigrams string
@attribute POS string
@attribute unigrams_count numeric
@attribute ends_on_special numeric
@attribute different_aspects numeric
@attribute includes_capslock numeric
@attribute negation_type_1 numeric
@attribute negation_type_2 numeric
@attribute negation_type_3 numeric
@attribute negation_type_4 numeric
@attribute negation_type_5 numeric
@attribute negation_type_6 numeric
@attribute aspecttype {positive, negative}

@data
57,0.029166666666666664,0.4,0.0,0.10416666666666667,1.0,0.0,0.020833333333333332,1.0,0.0,'target_LOCATION','Good location, adequate for our stay, Would stay there again if the price was right. Quiet, comfortable, clean, GREAT LOCATION. Bar fridge in room was very useful. Rooms and furniture need updating. Pool area also needs a makeover.','JJ NN , JJ IN PRP$ NN , MD VB RB RB IN DT NN VBD JJ . JJ , JJ , JJ , NNP NNP . NNP NN IN NN VBD RB JJ . NNS CC NN VBP VBG . JJ NN RB VBZ DT NN . ',48,0,7,1,0,0,0,0,0,0,positive
76,0.03200000000000001,0.6,-0.2,0.06,1.0,0.0,0.065,1.0,0.0,'target_location','The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner. Breakfast was good, location excellent, view from room was good. Room cleaning service was good. Safe place and quiet. No USB pports and no power points for electronic devices; most furniture was old and my bed squeaked. The last evening we could not get into our room as we were apparently checked out already. No room service, no bar except during lunch time Not quite 4 star standard','DT NN VBD JJ CC PRP$ DT NN IN DT NNP IN DT JJ NN NN NN IN DT NN CC NN . NNP VBD JJ , NN JJ , NN IN NN VBD JJ . NNP VBG NN VBD JJ . JJ NN CC JJ . DT NN NNS CC DT NN NNS IN JJ NNS : JJS NN VBD JJ CC PRP$ NN VBD . DT JJ NN PRP MD RB VB IN PRP$ NN IN PRP VBD RB VBN RP RB . DT NN NN , DT NN IN IN NN NN RB RB CD NN NN ',100,0,13,1,1,0,0,0,0,1,positive
77,0.03200000000000001,0.6,-0.2,0.06,1.0,0.0,0.065,1.0,0.0,'target_view','The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner. Breakfast was good, location excellent, view from room was good. Room cleaning service was good. Safe place and quiet. No USB pports and no power points for electronic devices; most furniture was old and my bed squeaked. The last evening we could not get into our room as we were apparently checked out already. No room service, no bar except during lunch time Not quite 4 star standard','DT NN VBD JJ CC PRP$ DT NN IN DT NNP IN DT JJ NN NN NN IN DT NN CC NN . NNP VBD JJ , NN JJ , NN IN NN VBD JJ . NNP VBG NN VBD JJ . JJ NN CC JJ . DT NN NNS CC DT NN NNS IN JJ NNS : JJS NN VBD JJ CC PRP$ NN VBD . DT JJ NN PRP MD RB VB IN PRP$ NN IN PRP VBD RB VBN RP RB . DT NN NN , DT NN IN IN NN NN RB RB CD NN NN ',100,0,13,1,1,0,0,0,0,1,positive
79,0.03200000000000001,0.6,-0.2,0.06,1.0,0.0,0.065,1.0,0.0,'target_place','The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner. Breakfast was good, location excellent, view from room was good. Room cleaning service was good. Safe place and quiet. No USB pports and no power points for electronic devices; most furniture was old and my bed squeaked. The last evening we could not get into our room as we were apparently checked out already. No room service, no bar except during lunch time Not quite 4 star standard','DT NN VBD JJ CC PRP$ DT NN IN DT NNP IN DT JJ NN NN NN IN DT NN CC NN . NNP VBD JJ , NN JJ , NN IN NN VBD JJ . NNP VBG NN VBD JJ . JJ NN CC JJ . DT NN NNS CC DT NN NNS IN JJ NNS : JJS NN VBD JJ CC PRP$ NN VBD . DT JJ NN PRP MD RB VB IN PRP$ NN IN PRP VBD RB VBN RP RB . DT NN NN , DT NN IN IN NN NN RB RB CD NN NN ',100,0,13,1,1,0,0,0,0,1,positive
90,0.011320754716981131,0.6,0.0,0.0,1.0,0.0,0.05188679245283019,1.0,0.0,'target_Location','Good. Location is excellent, central, convenient to public transportation, restaurants, metro, and Place Dupuis food court, various services. Maintenance is spotty. Bathtub drain clogged, hairdryer didn?ft work, ice makers on several floors were out of order, furniture in room scuffed.','JJ . NNP VBZ JJ , JJ , JJ IN JJ NN , NNS , NN , CC NNP NNP NN NN , JJ NNS . NNP VBZ JJ . NNP NN VBN , NN NN NN , NN NNS IN JJ NNS VBD IN IN NN , NN IN NN VBD . ',53,0,8,1,0,0,0,0,0,0,positive
91,0.011320754716981131,0.6,0.0,0.0,1.0,0.0,0.05188679245283019,1.0,0.0,'target_Location','Good. Location is excellent, central, convenient to public transportation, restaurants, metro, and Place Dupuis food court, various services. Maintenance is spotty. Bathtub drain clogged, hairdryer didn?ft work, ice makers on several floors were out of order, furniture in room scuffed.','JJ . NNP VBZ JJ , JJ , JJ IN JJ NN , NNS , NN , CC NNP NNP NN NN , JJ NNS . NNP VBZ JJ . NNP NN VBN , NN NN NN , NN NNS IN JJ NNS VBD IN IN NN , NN IN NN VBD . ',53,0,8,1,0,0,0,0,0,0,positive
92,0.011320754716981131,0.6,0.0,0.0,1.0,0.0,0.05188679245283019,1.0,0.0,'target_Location','Good. Location is excellent, central, convenient to public transportation, restaurants, metro, and Place Dupuis food court, various services. Maintenance is spotty. Bathtub drain clogged, hairdryer didn?ft work, ice makers on several floors were out of order, furniture in room scuffed.','JJ . NNP VBZ JJ , JJ , JJ IN JJ NN , NNS , NN , CC NNP NNP NN NN , JJ NNS . NNP VBZ JJ . NNP NN VBN , NN NN NN , NN NNS IN JJ NNS VBD IN IN NN , NN IN NN VBD . ',53,0,8,1,0,0,0,0,0,0,positive
98,0.023529411764705882,0.4,0.0,0.0,1.0,0.0,-0.009803921568627453,0.3333333333333333,0.0,'target_location','Good. We really liked the location of the hotel. The swimming pool was cold.','JJ . PRP RB VBD DT NN IN DT NN . DT NN NN VBD JJ . ',17,0,2,1,0,0,0,0,0,0,positive
100,0.0,0.0,0.0,-0.04,0.0,0.0,-0.02,0.0,0.0,'target_Location','Pleasant. Great Location. The room have mold. They move me to another room becsuse of the noise from the contiguos room.','NNP . NNP NNP . DT NN VBP NN . PRP VBP PRP IN DT NN NN IN DT NN IN DT NN NN . ',25,0,1,1,1,0,0,0,0,0,positive
101,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.5,0.0,'target_shopping','Good.  Close to shopping. No heat in bathroom','JJ . RB IN NN . DT NN IN NN ',10,0,2,1,0,0,0,0,0,0,positive
108,0.006153846153846154,0.2,0.0,0.03076923076923077,1.0,0.0,0.03076923076923077,1.0,0.0,'target_location','Good value for money. Great location, next to Metro station, big n modern food court, supermarket. Walkable to city centre. erred an electric teapot to a coffee maker. Coffee brewer can be cleaned after each guest. . sheet is big enough to be tucked under the matress. So that it wont be rolled up.','JJ NN IN NN . JJ NN , RB IN NNP NN , JJ RB JJ NN NN , NN . JJ IN NN NN . VBD DT JJ NN IN DT NN NN . NN NN MD VB VBN IN DT NN . . NN VBZ JJ RB TO VB VBN IN DT NN . IN IN PRP MD RB VB VBN RP . ',65,0,8,1,0,1,0,0,0,0,positive
109,0.006153846153846154,0.2,0.0,0.03076923076923077,1.0,0.0,0.03076923076923077,1.0,0.0,'target_location','Good value for money. Great location, next to Metro station, big n modern food court, supermarket. Walkable to city centre. erred an electric teapot to a coffee maker. Coffee brewer can be cleaned after each guest. . sheet is big enough to be tucked under the matress. So that it wont be rolled up.','JJ NN IN NN . JJ NN , RB IN NNP NN , JJ RB JJ NN NN , NN . JJ IN NN NN . VBD DT JJ NN IN DT NN NN . NN NN MD VB VBN IN DT NN . . NN VBZ JJ RB TO VB VBN IN DT NN . IN IN PRP MD RB VB VBN RP . ',65,0,8,1,0,1,0,0,0,0,positive
110,0.006153846153846154,0.2,0.0,0.03076923076923077,1.0,0.0,0.03076923076923077,1.0,0.0,'target_supermarket','Good value for money. Great location, next to Metro station, big n modern food court, supermarket. Walkable to city centre. erred an electric teapot to a coffee maker. Coffee brewer can be cleaned after each guest. . sheet is big enough to be tucked under the matress. So that it wont be rolled up.','JJ NN IN NN . JJ NN , RB IN NNP NN , JJ RB JJ NN NN , NN . JJ IN NN NN . VBD DT JJ NN IN DT NN NN . NN NN MD VB VBN IN DT NN . . NN VBZ JJ RB TO VB VBN IN DT NN . IN IN PRP MD RB VB VBN RP . ',65,0,8,1,0,1,0,0,0,0,positive
111,0.006153846153846154,0.2,0.0,0.03076923076923077,1.0,0.0,0.03076923076923077,1.0,0.0,'target_court','Good value for money. Great location, next to Metro station, big n modern food court, supermarket. Walkable to city centre. erred an electric teapot to a coffee maker. Coffee brewer can be cleaned after each guest. . sheet is big enough to be tucked under the matress. So that it wont be rolled up.','JJ NN IN NN . JJ NN , RB IN NNP NN , JJ RB JJ NN NN , NN . JJ IN NN NN . VBD DT JJ NN IN DT NN NN . NN NN MD VB VBN IN DT NN . . NN VBZ JJ RB TO VB VBN IN DT NN . IN IN PRP MD RB VB VBN RP . ',65,0,8,1,0,1,0,0,0,0,positive
112,0.006153846153846154,0.2,0.0,0.03076923076923077,1.0,0.0,0.03076923076923077,1.0,0.0,'target_station','Good value for money. Great location, next to Metro station, big n modern food court, supermarket. Walkable to city centre. erred an electric teapot to a coffee maker. Coffee brewer can be cleaned after each guest. . sheet is big enough to be tucked under the matress. So that it wont be rolled up.','JJ NN IN NN . JJ NN , RB IN NNP NN , JJ RB JJ NN NN , NN . JJ IN NN NN . VBD DT JJ NN IN DT NN NN . NN NN MD VB VBN IN DT NN . . NN VBZ JJ RB TO VB VBN IN DT NN . IN IN PRP MD RB VB VBN RP . ',65,0,8,1,0,1,0,0,0,0,positive
113,0.006153846153846154,0.2,0.0,0.03076923076923077,1.0,0.0,0.03076923076923077,1.0,0.0,'target_city','Good value for money. Great location, next to Metro station, big n modern food court, supermarket. Walkable to city centre. erred an electric teapot to a coffee maker. Coffee brewer can be cleaned after each guest. . sheet is big enough to be tucked under the matress. So that it wont be rolled up.','JJ NN IN NN . JJ NN , RB IN NNP NN , JJ RB JJ NN NN , NN . JJ IN NN NN . VBD DT JJ NN IN DT NN NN . NN NN MD VB VBN IN DT NN . . NN VBZ JJ RB TO VB VBN IN DT NN . IN IN PRP MD RB VB VBN RP . ',65,0,8,1,0,1,0,0,0,0,positive
116,0.014634146341463417,0.4,-0.2,0.04878048780487805,1.0,0.0,0.04878048780487805,1.0,0.0,'target_location','Good cost effectiveness. Good location. Good location. Breakfest could be better. There is no room service and the restaurant is closed for dinner, whats is essential. Pool is only opened in the evening!','JJ NN NN . JJ NN . JJ NN . JJS MD VB JJR . EX VBZ DT NN NN CC DT NN VBZ VBN IN NN , WP VBZ VBZ JJ . NNP VBZ RB VBN IN DT NN . ',41,1,6,1,0,0,0,0,0,0,positive
117,0.014634146341463417,0.4,-0.2,0.04878048780487805,1.0,0.0,0.04878048780487805,1.0,0.0,'target_location','Good cost effectiveness. Good location. Good location. Breakfest could be better. There is no room service and the restaurant is closed for dinner, whats is essential. Pool is only opened in the evening!','JJ NN NN . JJ NN . JJ NN . JJS MD VB JJR . EX VBZ DT NN NN CC DT NN VBZ VBN IN NN , WP VBZ VBZ JJ . NNP VBZ RB VBN IN DT NN . ',41,1,6,1,0,0,0,0,0,0,positive
121,0.015384615384615384,0.0,-0.6,0.02564102564102564,1.0,0.0,-0.02564102564102564,0.0,0.0,'target_location','Okay. Great location. I lost some of my things when I left and i contacted them about it but they said they can?ft find it... also, the hot water would only work in the morning','UH . JJ NN . PRP VBD DT IN PRP$ NNS WRB PRP VBD CC PRP VBD PRP IN PRP CC PRP VBD PRP MD VB PRP . RB , DT JJ NN MD RB VB IN DT NN ',39,0,2,1,0,0,0,0,0,1,positive
125,0.03428571428571429,0.0,-0.6,-0.05714285714285714,0.0,0.0,-0.05714285714285714,0.0,0.0,'target_location','Good. Great buffet. Too bad there was no fridge in our room since we booked the smaller room. Great location. Parking was scary but at least it wasn?ft on the street','JJ . JJ NN . RB JJ EX VBD DT NN IN PRP$ NN IN PRP VBD DT JJR NN . JJ NN . NN VBD JJ CC IN JJS PRP VBD IN DT NN ',35,0,3,1,0,0,0,0,0,1,positive
128,0.03098591549295775,0.6,-0.2,0.07042253521126761,1.0,0.0,0.07042253521126761,1.0,0.0,'target_access','The room served its purpose. No more and no less. Room 718 - It was a very clean room. front staff was friendly. front entrance was beautiful. ked that there was parking underground with easy access to the hotel. Room 718 - The bathroom was in need of major renovation (I wasnt comfortable with the mold on the bath tub walls).','DT NN VBD PRP$ NN . DT JJR CC DT JJR . NNP CD : PRP VBD DT RB JJ NN . JJ NN VBD JJ . JJ NN VBD JJ . VBD IN EX VBD NN JJ IN JJ NN IN DT NN . NNP CD : DT NN VBD IN NN IN JJ NN -LRB- PRP VBD RB JJ IN DT NN IN DT NN NN NNS -RRB- . ',71,0,4,1,0,1,0,0,0,0,positive
132,0.05263157894736843,0.6,-0.4,0.07017543859649122,1.0,0.0,0.05263157894736842,1.0,0.0,'target_view','Good. The lobby was clean and the room was clean and had a great view of the city. The restaurant in the hotel was good. The location of the hotel is great for access to St. Catherines street and getting downtown. The bathrooms were outdated, and seemed a little scummy.','JJ . DT NN VBD JJ CC DT NN VBD JJ CC VBD DT JJ NN IN DT NN . DT NN IN DT NN VBD JJ . DT NN IN DT NN VBZ JJ IN NN IN NNP NNP POS NN CC VBG NN . DT NNS VBD JJ , CC VBD DT JJ JJ . ',57,0,7,1,0,0,0,0,0,0,positive
134,0.05263157894736843,0.6,-0.4,0.07017543859649122,1.0,0.0,0.05263157894736842,1.0,0.0,'target_location','Good. The lobby was clean and the room was clean and had a great view of the city. The restaurant in the hotel was good. The location of the hotel is great for access to St. Catherines street and getting downtown. The bathrooms were outdated, and seemed a little scummy.','JJ . DT NN VBD JJ CC DT NN VBD JJ CC VBD DT JJ NN IN DT NN . DT NN IN DT NN VBD JJ . DT NN IN DT NN VBZ JJ IN NN IN NNP NNP POS NN CC VBG NN . DT NNS VBD JJ , CC VBD DT JJ JJ . ',57,0,7,1,0,0,0,0,0,0,positive
138,0.030769230769230767,1.0,0.0,0.07692307692307693,1.0,0.0,0.038461538461538464,1.0,0.0,'target_location','Good value. The location was very convenient and the view from our room was outstanding. It needs to be updated. It took a full five minutes running the shower before the water was really warm.','JJ NN . DT NN VBD RB JJ CC DT NN IN PRP$ NN VBD JJ . PRP VBZ TO VB VBN . PRP VBD DT JJ CD NNS VBG DT NN IN DT NN VBD RB JJ . ',39,0,4,1,0,0,0,0,0,0,positive
139,0.030769230769230767,1.0,0.0,0.07692307692307693,1.0,0.0,0.038461538461538464,1.0,0.0,'target_view','Good value. The location was very convenient and the view from our room was outstanding. It needs to be updated. It took a full five minutes running the shower before the water was really warm.','JJ NN . DT NN VBD RB JJ CC DT NN IN PRP$ NN VBD JJ . PRP VBZ TO VB VBN . PRP VBD DT JJ CD NNS VBG DT NN IN DT NN VBD RB JJ . ',39,0,4,1,0,0,0,0,0,0,positive
146,0.05600000000000001,0.8,-0.4,0.04,1.0,0.0,0.05666666666666667,1.0,0.0,'target_location','Would go back and would recommend to friends. The rooms were roomy. The location was excellent. It was clean and The staff were awesome. The air ducts need cleaning. When they came on I smelled mould. The pool hours were limited and odd.','MD VB RB CC MD VB IN NNS . DT NNS VBD NN . DT NN VBD JJ . PRP VBD JJ CC DT NN VBD JJ . DT NN NNS VBP VBG . WRB PRP VBD IN PRP VBD NN . DT NN NNS VBD JJ CC JJ . ',50,0,7,1,0,0,0,0,0,0,positive
151,0.016666666666666666,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,'target_city','Very Good. Nice in the city. Room has no fridge','RB JJ . NNP IN DT NN . NNP VBZ DT NN ',12,0,2,1,0,0,0,0,0,0,positive
153,0.0,0.0,0.0,0.047619047619047616,1.0,0.0,0.023809523809523808,0.5,0.0,'target_location','Good. Good location. Lots of elevators that worked rapidly. Old building. Not a lot of amenities.','JJ . JJ NN . NNS IN NNS WDT VBD RB . JJ NN . RB DT NN IN NNS . ',21,0,5,1,1,0,0,0,0,0,positive
158,0.007272727272727273,0.4,0.0,0.01818181818181818,1.0,0.0,0.02727272727272727,1.0,0.0,'target_location','Home away from home. Ideal location of hotel at the heart of downtown Montreal. Friendly and helpful staff. Trustworthy housekeeping. Wide selection of places close to the hotel (metro stations, taxi, shopping malls, restaurants, pharmacies, etc). Too many homeless people near hotel.','RB RB IN NN . JJ NN IN NN IN DT NN IN NN NNP . JJ CC JJ NN . JJ NN . JJ NN IN NNS RB IN DT NN -LRB- NN NNS , NN , NN NNS , NNS , NNS , FW -RRB- . RB JJ JJ NNS IN NN . ',55,0,5,1,0,0,0,0,0,0,positive
162,0.007272727272727273,0.4,0.0,0.01818181818181818,1.0,0.0,0.02727272727272727,1.0,0.0,'target_places','Home away from home. Ideal location of hotel at the heart of downtown Montreal. Friendly and helpful staff. Trustworthy housekeeping. Wide selection of places close to the hotel (metro stations, taxi, shopping malls, restaurants, pharmacies, etc). Too many homeless people near hotel.','RB RB IN NN . JJ NN IN NN IN DT NN IN NN NNP . JJ CC JJ NN . JJ NN . JJ NN IN NNS RB IN DT NN -LRB- NN NNS , NN , NN NNS , NNS , NNS , FW -RRB- . RB JJ JJ NNS IN NN . ',55,0,5,1,0,0,0,0,0,0,positive
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'target_location','Pleasant. Good location. The design is quite old and need change lift to car park','NNP . JJ NN . DT NN VBZ RB JJ CC VBP NN NN TO VB NN ',17,0,3,1,0,0,0,0,0,0,positive
166,0.03278688524590164,0.4,-0.4,0.04918032786885246,1.0,0.0,0.06557377049180328,1.0,0.0,'target_hotel','The hotel was convenient to the airport shuttle and subway. The bed was comfy. The coffee machine didnt work. There was a strange smell in the room. The room and hotel was a little tired and tatty. One of the staff was friendly. The others made no effort to be friendly or helpful.','DT NN VBD JJ IN DT NN NN CC NN . DT NN VBD JJ . DT NN NN VBD RB VB . EX VBD DT JJ NN IN DT NN . DT NN CC NN VBD DT JJ JJ CC JJ . CD IN DT NN VBD JJ . DT NNS VBD DT NN TO VB JJ CC JJ . ',61,0,11,1,0,1,0,0,1,0,positive
180,0.06341463414634146,0.6,-0.6,0.07317073170731707,1.0,0.0,0.04878048780487805,1.0,0.0,'target_view','Very nice hotel,would recommend. Staff(Sammy,at checkin) very helpful in providing a room with a nice view! Very bad signage for directions from parking garage to hotel through food court,ect.','RB JJ NN , MD VB . NNP -LRB- NNP , IN NN -RRB- RB JJ IN VBG DT NN IN DT JJ NN . RB JJ NN IN NNS IN NN NN IN NN IN NN NN , NN . ',41,0,5,1,0,0,0,0,0,0,positive
