@relation test

@attribute id numeric
@attribute text string
@attribute type string
@attribute aspecttype {true, false}

@data
1700,'Close to shopping . ',Hotelpersonal-positive,false
1701,'No heat in bathroom ',Hotelpersonal-positive,false
1746,'Good . ',Hotelpersonal-positive,false
1747,'Service de concierge nest pas sufficient ',Hotelpersonal-positive,false
1781,'Okay . ',Hotelpersonal-positive,false
1782,'Location . ',Hotelpersonal-positive,false
1783,'The room was very tired and overused . ',Hotelpersonal-positive,false
1784,'The room need a facelift . ',Hotelpersonal-positive,false
1785,'The carpet was stained , there was mould in the bathroom . ',Hotelpersonal-positive,false
1859,'Overall nice one . ',Hotelpersonal-positive,false
1860,'Location . ',Hotelpersonal-positive,false
1861,'Facilities ',Hotelpersonal-positive,false
1912,'Good value for money . ',Hotelpersonal-positive,false
1913,'Great location , next to Metro station , big n modern food court , supermarket . ',Hotelpersonal-positive,false
1914,'Walkable to city centre . ',Hotelpersonal-positive,false
1915,'erred an electric teapot to a coffee maker . ',Hotelpersonal-positive,false
1916,'Coffee brewer can be cleaned after each guest . ',Hotelpersonal-positive,false
1917,'. ',Hotelpersonal-positive,false
1918,'sheet is big enough to be tucked under the matress . ',Hotelpersonal-positive,false
1919,'So that it wo nt be rolled up . ',Hotelpersonal-positive,false
2038,'Good cost effectiveness . ',Hotelpersonal-positive,false
2039,'Good location . ',Hotelpersonal-positive,false
2040,'Good location . ',Hotelpersonal-positive,false
2041,'Breakfest could be better . ',Hotelpersonal-positive,false
2042,'There is no room service and the restaurant is closed for dinner , what s is essential . ',Hotelpersonal-positive,false
2043,'Pool is only opened in the evening ! ',Hotelpersonal-positive,false
2132,'Okay . ',Hotelpersonal-positive,false
2133,'Great location . ',Hotelpersonal-positive,false
2134,'I lost some of my things when I left and i contacted them about it but they said they can?ft find it ... ',Hotelpersonal-positive,false
2135,'also , the hot water would only work in the morning ',Hotelpersonal-positive,false
2197,'Good . ',Hotelpersonal-positive,false
2198,'Great buffet . ',Hotelpersonal-positive,false
2199,'Too bad there was no fridge in our room since we booked the smaller room . ',Hotelpersonal-positive,false
2200,'Great location . ',Hotelpersonal-positive,false
2201,'Parking was scary but at least it wasn?ft on the street ',Hotelpersonal-positive,false
2279,'The room served its purpose . ',Hotelpersonal-positive,false
2280,'No more and no less . ',Hotelpersonal-positive,false
2281,'Room 718 - It was a very clean room . ',Hotelpersonal-positive,false
2282,'front staff was friendly . ',Hotelpersonal-positive,true
2283,'front entrance was beautiful . ',Hotelpersonal-positive,false
2284,'ked that there was parking underground with easy access to the hotel . ',Hotelpersonal-positive,false
2285,'Room 718 - The bathroom was in need of major renovation ( I was nt comfortable with the mold on the bath tub walls ) . ',Hotelpersonal-positive,false
2389,'Good . ',Hotelpersonal-positive,false
2390,'The lobby was clean and the room was clean and had a great view of the city . ',Hotelpersonal-positive,false
2391,'The restaurant in the hotel was good . ',Hotelpersonal-positive,false
2392,'The location of the hotel is great for access to St. Catherine s street and getting downtown . ',Hotelpersonal-positive,false
2393,'The bathrooms were outdated , and seemed a little scummy . ',Hotelpersonal-positive,false
2468,'Good value . ',Hotelpersonal-positive,false
2469,'The location was very convenient and the view from our room was outstanding . ',Hotelpersonal-positive,false
2470,'It needs to be updated . ',Hotelpersonal-positive,false
2471,'It took a full five minutes running the shower before the water was really warm . ',Hotelpersonal-positive,false
2530,'Pleasant . ',Hotelpersonal-positive,false
2531,'very old , needs reformation on comon areas . ',Hotelpersonal-positive,false
2562,'Probably would not stay there again . ',Hotelpersonal-positive,false
2563,'There was no working ice machine . ',Hotelpersonal-positive,false
2599,'Would go back and would recommend to friends . ',Hotelpersonal-positive,false
2600,'The rooms were roomy . ',Hotelpersonal-positive,false
2601,'The location was excellent . ',Hotelpersonal-positive,false
2602,'It was clean and The staff were awesome . ',Hotelpersonal-positive,true
2603,'The air ducts need cleaning . ',Hotelpersonal-positive,false
2604,'When they came on I smelled mould . ',Hotelpersonal-positive,false
2605,'The pool hours were limited and odd . ',Hotelpersonal-positive,false
2706,'Good . ',Hotelpersonal-positive,false
2707,'Location ',Hotelpersonal-positive,false
2739,'Very Good . ',Hotelpersonal-positive,false
2740,'Nice in the city . ',Hotelpersonal-positive,false
2741,'Room has no fridge ',Hotelpersonal-positive,false
2789,'Good . ',Hotelpersonal-positive,false
2790,'Good location . ',Hotelpersonal-positive,false
2791,'Lots of elevators that worked rapidly . ',Hotelpersonal-positive,false
2792,'Old building . ',Hotelpersonal-positive,false
2793,'Not a lot of amenities . ',Hotelpersonal-positive,false
2870,'Home away from home . ',Hotelpersonal-positive,false
2871,'Ideal location of hotel at the heart of downtown Montreal . ',Hotelpersonal-positive,false
2872,'Friendly and helpful staff . ',Hotelpersonal-positive,true
2873,'Trustworthy housekeeping . ',Hotelpersonal-positive,true
2874,'Wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',Hotelpersonal-positive,false
2875,'Too many homeless people near hotel . ',Hotelpersonal-positive,false
2963,'Pleasant . ',Hotelpersonal-positive,false
2964,'Good location . ',Hotelpersonal-positive,false
2965,'The design is quite old and need change lift to car park ',Hotelpersonal-positive,false
3015,'The hotel was convenient to the airport shuttle and subway . ',Hotelpersonal-positive,false
3016,'The bed was comfy . ',Hotelpersonal-positive,false
3017,'The coffee machine did nt work . ',Hotelpersonal-positive,false
3018,'There was a strange smell in the room . ',Hotelpersonal-positive,false
3019,'The room and hotel was a little tired and tatty . ',Hotelpersonal-positive,false
3020,'One of the staff was friendly . ',Hotelpersonal-positive,true
3021,'The others made no effort to be friendly or helpful . ',Hotelpersonal-positive,false
3123,'Not bad . ',Hotelpersonal-positive,false
3124,'Location , comfort . ',Hotelpersonal-positive,false
3125,'Payment process ',Hotelpersonal-positive,false
3171,'Very nice hotel , would recommend . ',Hotelpersonal-positive,false
3172,'Staff ( Sammy , at checkin ) very helpful in providing a room with a nice view ! ',Hotelpersonal-positive,true
3173,'Very bad signage for directions from parking garage to hotel through food court , ect . ',Hotelpersonal-positive,false
3220,'Good . ',Hotelpersonal-positive,false
3221,'LOCATION IS GREAT . ',Hotelpersonal-positive,false
3222,'OLD HOTEL WITH OLD EQUIPMENTS : OLD BATHROOM , OLD CARPETS .. ',Hotelpersonal-positive,false
3223,'NEEDS URGENT REMODELING ',Hotelpersonal-positive,false
3286,'Breakfast needs improvement . ',Hotelpersonal-positive,false
3287,'Proximity to everything in Montreal . ',Hotelpersonal-positive,false
3288,'Location . ',Hotelpersonal-positive,false
3289,'Breakfast a bit expensive . ',Hotelpersonal-positive,false
3290,'was cold . ',Hotelpersonal-positive,false
3291,'spresso ',Hotelpersonal-positive,false
3383,'Fairly good hotel , nice practical location . ',Hotelpersonal-positive,false
3384,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',Hotelpersonal-positive,false
3385,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',Hotelpersonal-positive,false
3386,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',Hotelpersonal-positive,false
3387,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',Hotelpersonal-positive,false
3388,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',Hotelpersonal-positive,false
3389,'As a Non-Christian , this irritates me and I would like it to stop . ',Hotelpersonal-positive,false
3491,'Pleasant . ',Hotelpersonal-positive,false
3492,'It was a nice clean hotel . ',Hotelpersonal-positive,false
3493,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',Hotelpersonal-positive,false
3543,'Location , location , location . ',Hotelpersonal-positive,false
3544,'The location was absolutely terrific . ',Hotelpersonal-positive,false
3545,'The staff were extremely accommodating , but the hotel is in need of an update . ',Hotelpersonal-positive,true
3546,'Our first room smelled like smoke , and we were immediately moved to another room . ',Hotelpersonal-positive,false
3547,'Where the lock was nt working - it was immediately fixed . ',Hotelpersonal-positive,false
3548,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',Hotelpersonal-positive,true
3549,'The rooms need upgrading . ',Hotelpersonal-positive,false
3655,'Satisfied ! ',Hotelpersonal-positive,false
3656,'Hotel location was great ! ',Hotelpersonal-positive,false
3657,'Easy subway access . ',Hotelpersonal-positive,false
3658,'Close to bars and restaurants , and beds were comfortable . ',Hotelpersonal-positive,false
3659,'Staff is bilingual , and were able to give information for getting around the city . ',Hotelpersonal-positive,true
3660,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',Hotelpersonal-positive,false
3661,'Wasn?ft the best noise to wake up to in the morning . ',Hotelpersonal-positive,false
3764,'Pleasant . ',Hotelpersonal-positive,false
3765,'After we complained for our Roos they gave us better rooms . ',Hotelpersonal-positive,false
3766,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',Hotelpersonal-positive,false
3767,'I was about leaving then they change my room and had better one . ',Hotelpersonal-positive,false
3828,'Okay . ',Hotelpersonal-positive,false
3829,'indoor access to IGA and Metro is definitely an asset . ',Hotelpersonal-positive,false
3830,'the bathroom fixtures and look are both old and outdated . ',Hotelpersonal-positive,false
3831,'There is not enough electric outlet for personal devices . ',Hotelpersonal-positive,false
3896,'Stay was good , a convenient location , comfortable and spacious room . ',Hotelpersonal-positive,false
3897,'Location to Old Town good . ',Hotelpersonal-positive,false
3898,'Park across the way was pleasant and we enjoyed the music . ',Hotelpersonal-positive,false
3899,'It was convenient having an IGA attached to the hotel . ',Hotelpersonal-positive,false
3900,'Desk Staff and Concierge We felt that these positions were understaffed . ',Hotelpersonal-positive,false
3901,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',Hotelpersonal-positive,false
3902,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',Hotelpersonal-positive,false
3903,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',Hotelpersonal-positive,false
4020,'Disgusted on our 1 st night because of defective air con . ',Hotelpersonal-positive,false
4021,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',Hotelpersonal-positive,true
4022,'Not so friendly night receptionist .. ',Hotelpersonal-positive,false
4023,'and give us a room with defective air - con . ',Hotelpersonal-positive,false
4084,'Good location nice look but old from interior it needs renovation . ',Hotelpersonal-positive,false
4085,'Good place in Montreal with nice look to the city . ',Hotelpersonal-positive,false
4086,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',Hotelpersonal-positive,false
4087,'Room design furniture bathroom AC ',Hotelpersonal-positive,false
4150,'I will come again . ',Hotelpersonal-positive,false
4151,'Great Location !!! ',Hotelpersonal-positive,false
4152,'ndly hotel staff . ',Hotelpersonal-positive,false
4153,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',Hotelpersonal-positive,false
4154,'glasses / cups are single use plastic or paper . ',Hotelpersonal-positive,false
4155,'lectric charging at the room desk . ',Hotelpersonal-positive,false
4243,'Good . ',Hotelpersonal-positive,false
4244,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',Hotelpersonal-positive,false
4245,'Management was not willing to adequately address . ',Hotelpersonal-positive,false
4293,'Okay . ',Hotelpersonal-positive,false
4294,'Location and access to subway was great . ',Hotelpersonal-positive,false
4295,'Bathrooms were in need of immediate upgrade . ',Hotelpersonal-positive,false
4296,'You can smell the mould . ',Hotelpersonal-positive,false
4297,'Rooms good size but some new wallpaper would be great . ',Hotelpersonal-positive,false
4373,'Okay . ',Hotelpersonal-positive,false
4374,'Great location . ',Hotelpersonal-positive,false
4375,'Comfortable bed . ',Hotelpersonal-positive,false
4376,'Outdated . ',Hotelpersonal-positive,false
4377,'Big lines at elevators . ',Hotelpersonal-positive,false
4455,'after our experience at the check in counter it was great !!!! ',Hotelpersonal-positive,true
4456,'bed was very comfortable ... ',Hotelpersonal-positive,false
4457,'and the woman attending to our room was a lovely lady . ',Hotelpersonal-positive,true
4458,'our front desk lady was less then pleasant ... ',Hotelpersonal-positive,false
4459,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',Hotelpersonal-positive,false
4460,'it was made very clear to us that she was annoyed with us !!! ',Hotelpersonal-positive,false
4461,'she really did make us feel stupid ',Hotelpersonal-positive,false
4566,'Pleasant . ',Hotelpersonal-positive,false
4567,'The location was excellent . ',Hotelpersonal-positive,false
4568,'room was clean . ',Hotelpersonal-positive,false
4569,'I was surprised that the AC was very noisy . ',Hotelpersonal-positive,false
4570,'ose it and try to open the fresh air , i found spider network outside the window . ',Hotelpersonal-positive,false
4571,'ve all comments to them at check out hoping fixation in next time . ',Hotelpersonal-positive,false
4660,'Okay . ',Hotelpersonal-positive,false
4661,'good location , friendly staff . ',Hotelpersonal-positive,true
4662,'4 star hotel with plastic glasses and paper cups . ',Hotelpersonal-positive,false
4663,'hotel needs a major renovation ( very dated ) ',Hotelpersonal-positive,false
4723,'After reading some negative reviews , I must admit our experience was quite ok . ',Hotelpersonal-positive,false
4724,'Location ; indoor garage ; clean room . ',Hotelpersonal-positive,false
4725,'The pool could be open a bit longer but still , it s nice to have one . ',Hotelpersonal-positive,false
4771,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',Hotelpersonal-positive,false
4772,'Loved the quick service . ',Hotelpersonal-positive,true
4773,'The bed bugs ',Hotelpersonal-positive,false
4822,'Location is key . ',Hotelpersonal-positive,false
4823,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',Hotelpersonal-positive,false
4824,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',Hotelpersonal-positive,false
4825,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',Hotelpersonal-positive,false
4826,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',Hotelpersonal-positive,false
4827,'Parking not validated on check in but this was addressed at check out ',Hotelpersonal-positive,false
4918,'Location is key . ',Hotelpersonal-positive,false
4919,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',Hotelpersonal-positive,false
4920,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',Hotelpersonal-positive,false
4921,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',Hotelpersonal-positive,false
4922,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',Hotelpersonal-positive,false
4923,'Parking not validated on check in but this was addressed at check out ',Hotelpersonal-positive,false
5016,'Blah hotel experience . ',Hotelpersonal-positive,false
5017,'It was ok . ',Hotelpersonal-positive,false
5018,'Room and staff were ok . ',Hotelpersonal-positive,false
5019,'Nothing special . ',Hotelpersonal-positive,false
5020,'Rooms and hotel is dated . ',Hotelpersonal-positive,false
5021,'Air conditioning doesn?ft work in rooms . ',Hotelpersonal-positive,false
5022,'They were very warm . ',Hotelpersonal-positive,false
5023,'Staff is not friendly at all . ',Hotelpersonal-positive,false
5140,'Okay . ',Hotelpersonal-positive,false
5141,'Our room was lovely . ',Hotelpersonal-positive,false
5142,'The neighborhood was a bit sketchy . ',Hotelpersonal-positive,false
5143,'The bathroom was a bit small . ',Hotelpersonal-positive,false
5208,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',Hotelpersonal-positive,false
5209,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',Hotelpersonal-positive,false
5210,'The hotel is showing its age . ',Hotelpersonal-positive,false
5211,'Everything needs to be upgraded . ',Hotelpersonal-positive,false
5212,'Difficult for staff to keep clean under the circumstances . ',Hotelpersonal-positive,false
5213,'Bathrooms particularly looking old and seedy - caulking mouldy . ',Hotelpersonal-positive,false
5214,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',Hotelpersonal-positive,false
5215,'Just do nt look too deeply . ',Hotelpersonal-positive,false
5331,'Central Montreal . ',Hotelpersonal-positive,false
5332,'Location . ',Hotelpersonal-positive,false
5333,'No fridge ',Hotelpersonal-positive,false
5382,'Room is very clean , excellent cleaning servicrd . ',Hotelpersonal-positive,false
5383,'Room is very clean . ',Hotelpersonal-positive,false
5384,'Drawer still has Bible inside , I like this tradition hotel . ',Hotelpersonal-positive,false
5385,'When I registered the room , it calculated $ 99 for each day on confirmation . ',Hotelpersonal-positive,false
5386,'However , when I check out , it charged me $ 10 more started at 2nd day . ',Hotelpersonal-positive,false
5387,'Too bad , no freezer and tea bag in the room . ',Hotelpersonal-positive,false
5474,'Good . ',Hotelpersonal-positive,false
5475,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',Hotelpersonal-positive,false
5509,'Affordable average hotel in central location . ',Hotelpersonal-positive,false
5510,'Liked the central location , the view , the price . ',Hotelpersonal-positive,false
5511,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',Hotelpersonal-positive,false
5512,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',Hotelpersonal-positive,false
5513,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',Hotelpersonal-positive,false
5587,'Well located and comfortable . ',Hotelpersonal-positive,false
5588,'Good beds , great AC and quiet . ',Hotelpersonal-positive,false
5589,'Bathroom could do with some renovation ',Hotelpersonal-positive,false
5635,'Okay . ',Hotelpersonal-positive,false
5636,'Next to Metro Dtation . ',Hotelpersonal-positive,false
5637,'The neighborhood , hotel is very outdated ',Hotelpersonal-positive,false
5684,'Pleasant . ',Hotelpersonal-positive,false
5685,'Comfortable bed and great views over the city . ',Hotelpersonal-positive,false
5686,'Very outdated room with several damages . ',Hotelpersonal-positive,false
5687,'The aircon fan made a high pitch noise all night long ',Hotelpersonal-positive,false
5749,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',Hotelpersonal-positive,false
5750,'Front desk staff were friendly and helpful . ',Hotelpersonal-positive,true
5751,'The room was far too hot . ',Hotelpersonal-positive,false
5752,'The furniture was all banged up . ',Hotelpersonal-positive,false
5753,'The wallpaper was peeling in the bathroom . ',Hotelpersonal-positive,false
5826,'Good . ',Hotelpersonal-positive,false
5827,'Location ',Hotelpersonal-positive,false
5858,'Very Good . ',Hotelpersonal-positive,false
5859,'I asked to have things fixed and the order was never done ',Hotelpersonal-positive,false
5895,'Convenient , clean but rooms in need of an upgrade . ',Hotelpersonal-positive,false
5896,'Good linens . ',Hotelpersonal-positive,false
5897,'Walking distance to everything . ',Hotelpersonal-positive,false
5898,'Would return . ',Hotelpersonal-positive,false
5899,'The hotel rooms need some upgrades . ',Hotelpersonal-positive,false
5900,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',Hotelpersonal-positive,false
5901,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',Hotelpersonal-positive,false
6002,'Good . ',Hotelpersonal-positive,false
6003,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',Hotelpersonal-positive,false
6040,'The staff was very polite , kind and accommodating . ',Hotelpersonal-positive,true
6041,'I would stay there again but it needs to be clean . ',Hotelpersonal-positive,false
6042,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',Hotelpersonal-positive,false
6043,'There is no point having a city view if the window is too dirty to see outside . ',Hotelpersonal-positive,false
6044,'Also in the rooms the vents were filled with black dust / dustballs . ',Hotelpersonal-positive,false
6045,'Deep cleaning must be done in the room . ',Hotelpersonal-positive,false
6046,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',Hotelpersonal-positive,false
6047,'Two of us and one set of toiletries . ',Hotelpersonal-positive,false
6163,'Very Good . ',Hotelpersonal-positive,false
6164,'Close to Metro and old city . ',Hotelpersonal-positive,false
6165,'Area was a little dodgy ',Hotelpersonal-positive,false
6213,'Very good time . ',Hotelpersonal-positive,false
6214,'The bed was super comfortable and location can?ft be beat ! ',Hotelpersonal-positive,false
6215,'Leaking shower head , mold on ceiling in shower . ',Hotelpersonal-positive,false
