@relation test

@attribute id numeric
@attribute text string
@attribute type string
@attribute aspecttype {true, false}

@data
1207,'No big affect as far as comfort ',WLAN-positive,false
1298,'Good . ',WLAN-positive,false
1299,'location is good?Cprice is fair . ',WLAN-positive,false
1300,'its a old hotel , and in my room the curtain fell off ',WLAN-positive,false
1370,'The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner . ',WLAN-positive,false
1371,'Breakfast was good , location excellent , view from room was good . ',WLAN-positive,false
1372,'Room cleaning service was good . ',WLAN-positive,false
1373,'Safe place and quiet . ',WLAN-positive,false
1374,'No USB pports and no power points for electronic devices ; most furniture was old and my bed squeaked . ',WLAN-positive,false
1375,'The last evening we could not get into our room as we were apparently checked out already . ',WLAN-positive,false
1376,'No room service , no bar except during lunch time Not quite 4 star standard ',WLAN-positive,false
1470,'Excellent customer service . ',WLAN-positive,false
1471,'The staff were very accommodating and helpful . ',WLAN-positive,false
1472,'Our bathroom shower had mold on the walls . ',WLAN-positive,false
1473,'We explained this problem to the front desk , and they were very apologetic and moved us to an upgraded room . ',WLAN-positive,false
1474,'Excellent customer service . ',WLAN-positive,false
1544,'Good . ',WLAN-positive,false
1545,'Location is excellent , central , convenient to public transportation , restaurants , metro , and Place Dupuis food court , various services . ',WLAN-positive,false
1546,'Maintenance is spotty . ',WLAN-positive,false
1547,'Bathtub drain clogged , hairdryer didn?ft work , ice makers on several floors were out of order , furniture in room scuffed . ',WLAN-positive,false
1602,'Good . ',WLAN-positive,false
1603,'We really liked the location of the hotel . ',WLAN-positive,false
1604,'The swimming pool was cold . ',WLAN-positive,false
1656,'Pleasant . ',WLAN-positive,false
1657,'Great Location . ',WLAN-positive,false
1658,'The room have mold . ',WLAN-positive,false
1659,'They move me to another room becsuse of the noise from the contiguos room . ',WLAN-positive,false
1714,'Good . ',WLAN-positive,false
1715,'Close to shopping . ',WLAN-positive,false
1716,'No heat in bathroom ',WLAN-positive,false
1756,'Good . ',WLAN-positive,false
1757,'Service de concierge nest pas sufficient ',WLAN-positive,false
1806,'Okay . ',WLAN-positive,false
1807,'Location . ',WLAN-positive,false
1808,'The room was very tired and overused . ',WLAN-positive,false
1809,'The room need a facelift . ',WLAN-positive,false
1810,'The carpet was stained , there was mould in the bathroom . ',WLAN-positive,false
1874,'Overall nice one . ',WLAN-positive,false
1875,'Location . ',WLAN-positive,false
1876,'Facilities ',WLAN-positive,false
1952,'Good value for money . ',WLAN-positive,false
1953,'Great location , next to Metro station , big n modern food court , supermarket . ',WLAN-positive,false
1954,'Walkable to city centre . ',WLAN-positive,false
1955,'erred an electric teapot to a coffee maker . ',WLAN-positive,false
1956,'Coffee brewer can be cleaned after each guest . ',WLAN-positive,false
1957,'. ',WLAN-positive,false
1958,'sheet is big enough to be tucked under the matress . ',WLAN-positive,false
1959,'So that it wo nt be rolled up . ',WLAN-positive,false
2068,'Good cost effectiveness . ',WLAN-positive,false
2069,'Good location . ',WLAN-positive,false
2070,'Good location . ',WLAN-positive,false
2071,'Breakfest could be better . ',WLAN-positive,false
2072,'There is no room service and the restaurant is closed for dinner , what s is essential . ',WLAN-positive,false
2073,'Pool is only opened in the evening ! ',WLAN-positive,false
2152,'Okay . ',WLAN-positive,false
2153,'Great location . ',WLAN-positive,false
2154,'I lost some of my things when I left and i contacted them about it but they said they can?ft find it ... ',WLAN-positive,false
2155,'also , the hot water would only work in the morning ',WLAN-positive,false
2222,'Good . ',WLAN-positive,false
2223,'Great buffet . ',WLAN-positive,false
2224,'Too bad there was no fridge in our room since we booked the smaller room . ',WLAN-positive,false
2225,'Great location . ',WLAN-positive,false
2226,'Parking was scary but at least it wasn?ft on the street ',WLAN-positive,false
2314,'The room served its purpose . ',WLAN-positive,false
2315,'No more and no less . ',WLAN-positive,false
2316,'Room 718 - It was a very clean room . ',WLAN-positive,false
2317,'front staff was friendly . ',WLAN-positive,false
2318,'front entrance was beautiful . ',WLAN-positive,false
2319,'ked that there was parking underground with easy access to the hotel . ',WLAN-positive,false
2320,'Room 718 - The bathroom was in need of major renovation ( I was nt comfortable with the mold on the bath tub walls ) . ',WLAN-positive,false
2414,'Good . ',WLAN-positive,false
2415,'The lobby was clean and the room was clean and had a great view of the city . ',WLAN-positive,false
2416,'The restaurant in the hotel was good . ',WLAN-positive,false
2417,'The location of the hotel is great for access to St. Catherine s street and getting downtown . ',WLAN-positive,false
2418,'The bathrooms were outdated , and seemed a little scummy . ',WLAN-positive,false
2488,'Good value . ',WLAN-positive,false
2489,'The location was very convenient and the view from our room was outstanding . ',WLAN-positive,false
2490,'It needs to be updated . ',WLAN-positive,false
2491,'It took a full five minutes running the shower before the water was really warm . ',WLAN-positive,false
2540,'Pleasant . ',WLAN-positive,false
2541,'very old , needs reformation on comon areas . ',WLAN-positive,false
2572,'Probably would not stay there again . ',WLAN-positive,false
2573,'There was no working ice machine . ',WLAN-positive,false
2634,'Would go back and would recommend to friends . ',WLAN-positive,false
2635,'The rooms were roomy . ',WLAN-positive,false
2636,'The location was excellent . ',WLAN-positive,false
2637,'It was clean and The staff were awesome . ',WLAN-positive,false
2638,'The air ducts need cleaning . ',WLAN-positive,false
2639,'When they came on I smelled mould . ',WLAN-positive,false
2640,'The pool hours were limited and odd . ',WLAN-positive,false
2716,'Good . ',WLAN-positive,false
2717,'Location ',WLAN-positive,false
2754,'Very Good . ',WLAN-positive,false
2755,'Nice in the city . ',WLAN-positive,false
2756,'Room has no fridge ',WLAN-positive,false
2814,'Good . ',WLAN-positive,false
2815,'Good location . ',WLAN-positive,false
2816,'Lots of elevators that worked rapidly . ',WLAN-positive,false
2817,'Old building . ',WLAN-positive,false
2818,'Not a lot of amenities . ',WLAN-positive,false
2900,'Home away from home . ',WLAN-positive,false
2901,'Ideal location of hotel at the heart of downtown Montreal . ',WLAN-positive,false
2902,'Friendly and helpful staff . ',WLAN-positive,false
2903,'Trustworthy housekeeping . ',WLAN-positive,false
2904,'Wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',WLAN-positive,false
2905,'Too many homeless people near hotel . ',WLAN-positive,false
2978,'Pleasant . ',WLAN-positive,false
2979,'Good location . ',WLAN-positive,false
2980,'The design is quite old and need change lift to car park ',WLAN-positive,false
3050,'The hotel was convenient to the airport shuttle and subway . ',WLAN-positive,false
3051,'The bed was comfy . ',WLAN-positive,false
3052,'The coffee machine did nt work . ',WLAN-positive,false
3053,'There was a strange smell in the room . ',WLAN-positive,false
3054,'The room and hotel was a little tired and tatty . ',WLAN-positive,false
3055,'One of the staff was friendly . ',WLAN-positive,false
3056,'The others made no effort to be friendly or helpful . ',WLAN-positive,false
3138,'Not bad . ',WLAN-positive,false
3139,'Location , comfort . ',WLAN-positive,false
3140,'Payment process ',WLAN-positive,false
3186,'Very nice hotel , would recommend . ',WLAN-positive,false
3187,'Staff ( Sammy , at checkin ) very helpful in providing a room with a nice view ! ',WLAN-positive,false
3188,'Very bad signage for directions from parking garage to hotel through food court , ect . ',WLAN-positive,false
3240,'Good . ',WLAN-positive,false
3241,'LOCATION IS GREAT . ',WLAN-positive,false
3242,'OLD HOTEL WITH OLD EQUIPMENTS : OLD BATHROOM , OLD CARPETS .. ',WLAN-positive,false
3243,'NEEDS URGENT REMODELING ',WLAN-positive,false
3316,'Breakfast needs improvement . ',WLAN-positive,false
3317,'Proximity to everything in Montreal . ',WLAN-positive,false
3318,'Location . ',WLAN-positive,false
3319,'Breakfast a bit expensive . ',WLAN-positive,false
3320,'was cold . ',WLAN-positive,false
3321,'spresso ',WLAN-positive,false
3418,'Fairly good hotel , nice practical location . ',WLAN-positive,false
3419,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',WLAN-positive,false
3420,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',WLAN-positive,false
3421,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',WLAN-positive,false
3422,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',WLAN-positive,false
3423,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',WLAN-positive,false
3424,'As a Non-Christian , this irritates me and I would like it to stop . ',WLAN-positive,false
3506,'Pleasant . ',WLAN-positive,false
3507,'It was a nice clean hotel . ',WLAN-positive,false
3508,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',WLAN-positive,false
3578,'Location , location , location . ',WLAN-positive,false
3579,'The location was absolutely terrific . ',WLAN-positive,false
3580,'The staff were extremely accommodating , but the hotel is in need of an update . ',WLAN-positive,false
3581,'Our first room smelled like smoke , and we were immediately moved to another room . ',WLAN-positive,false
3582,'Where the lock was nt working - it was immediately fixed . ',WLAN-positive,false
3583,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',WLAN-positive,false
3584,'The rooms need upgrading . ',WLAN-positive,false
3690,'Satisfied ! ',WLAN-positive,false
3691,'Hotel location was great ! ',WLAN-positive,false
3692,'Easy subway access . ',WLAN-positive,false
3693,'Close to bars and restaurants , and beds were comfortable . ',WLAN-positive,false
3694,'Staff is bilingual , and were able to give information for getting around the city . ',WLAN-positive,false
3695,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',WLAN-positive,false
3696,'Wasn?ft the best noise to wake up to in the morning . ',WLAN-positive,false
3784,'Pleasant . ',WLAN-positive,false
3785,'After we complained for our Roos they gave us better rooms . ',WLAN-positive,false
3786,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',WLAN-positive,false
3787,'I was about leaving then they change my room and had better one . ',WLAN-positive,false
3848,'Okay . ',WLAN-positive,false
3849,'indoor access to IGA and Metro is definitely an asset . ',WLAN-positive,false
3850,'the bathroom fixtures and look are both old and outdated . ',WLAN-positive,false
3851,'There is not enough electric outlet for personal devices . ',WLAN-positive,false
3936,'Stay was good , a convenient location , comfortable and spacious room . ',WLAN-positive,false
3937,'Location to Old Town good . ',WLAN-positive,false
3938,'Park across the way was pleasant and we enjoyed the music . ',WLAN-positive,false
3939,'It was convenient having an IGA attached to the hotel . ',WLAN-positive,false
3940,'Desk Staff and Concierge We felt that these positions were understaffed . ',WLAN-positive,false
3941,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',WLAN-positive,false
3942,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',WLAN-positive,false
3943,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',WLAN-positive,false
4040,'Disgusted on our 1 st night because of defective air con . ',WLAN-positive,false
4041,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',WLAN-positive,false
4042,'Not so friendly night receptionist .. ',WLAN-positive,false
4043,'and give us a room with defective air - con . ',WLAN-positive,false
4104,'Good location nice look but old from interior it needs renovation . ',WLAN-positive,false
4105,'Good place in Montreal with nice look to the city . ',WLAN-positive,false
4106,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',WLAN-positive,false
4107,'Room design furniture bathroom AC ',WLAN-positive,false
4180,'I will come again . ',WLAN-positive,false
4181,'Great Location !!! ',WLAN-positive,false
4182,'ndly hotel staff . ',WLAN-positive,false
4183,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',WLAN-positive,false
4184,'glasses / cups are single use plastic or paper . ',WLAN-positive,false
4185,'lectric charging at the room desk . ',WLAN-positive,false
4258,'Good . ',WLAN-positive,false
4259,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',WLAN-positive,false
4260,'Management was not willing to adequately address . ',WLAN-positive,false
4318,'Okay . ',WLAN-positive,false
4319,'Location and access to subway was great . ',WLAN-positive,false
4320,'Bathrooms were in need of immediate upgrade . ',WLAN-positive,false
4321,'You can smell the mould . ',WLAN-positive,false
4322,'Rooms good size but some new wallpaper would be great . ',WLAN-positive,false
4398,'Okay . ',WLAN-positive,false
4399,'Great location . ',WLAN-positive,false
4400,'Comfortable bed . ',WLAN-positive,false
4401,'Outdated . ',WLAN-positive,false
4402,'Big lines at elevators . ',WLAN-positive,false
4490,'after our experience at the check in counter it was great !!!! ',WLAN-positive,false
4491,'bed was very comfortable ... ',WLAN-positive,false
4492,'and the woman attending to our room was a lovely lady . ',WLAN-positive,false
4493,'our front desk lady was less then pleasant ... ',WLAN-positive,false
4494,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',WLAN-positive,false
4495,'it was made very clear to us that she was annoyed with us !!! ',WLAN-positive,false
4496,'she really did make us feel stupid ',WLAN-positive,false
4596,'Pleasant . ',WLAN-positive,false
4597,'The location was excellent . ',WLAN-positive,false
4598,'room was clean . ',WLAN-positive,false
4599,'I was surprised that the AC was very noisy . ',WLAN-positive,false
4600,'ose it and try to open the fresh air , i found spider network outside the window . ',WLAN-positive,false
4601,'ve all comments to them at check out hoping fixation in next time . ',WLAN-positive,false
4680,'Okay . ',WLAN-positive,false
4681,'good location , friendly staff . ',WLAN-positive,false
4682,'4 star hotel with plastic glasses and paper cups . ',WLAN-positive,false
4683,'hotel needs a major renovation ( very dated ) ',WLAN-positive,false
4738,'After reading some negative reviews , I must admit our experience was quite ok . ',WLAN-positive,false
4739,'Location ; indoor garage ; clean room . ',WLAN-positive,false
4740,'The pool could be open a bit longer but still , it s nice to have one . ',WLAN-positive,false
4786,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',WLAN-positive,false
4787,'Loved the quick service . ',WLAN-positive,false
4788,'The bed bugs ',WLAN-positive,false
4852,'Location is key . ',WLAN-positive,false
4853,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',WLAN-positive,false
4854,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',WLAN-positive,false
4855,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',WLAN-positive,false
4856,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',WLAN-positive,false
4857,'Parking not validated on check in but this was addressed at check out ',WLAN-positive,false
4948,'Location is key . ',WLAN-positive,false
4949,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',WLAN-positive,false
4950,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',WLAN-positive,false
4951,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',WLAN-positive,false
4952,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',WLAN-positive,false
4953,'Parking not validated on check in but this was addressed at check out ',WLAN-positive,false
5056,'Blah hotel experience . ',WLAN-positive,false
5057,'It was ok . ',WLAN-positive,false
5058,'Room and staff were ok . ',WLAN-positive,false
5059,'Nothing special . ',WLAN-positive,false
5060,'Rooms and hotel is dated . ',WLAN-positive,false
5061,'Air conditioning doesn?ft work in rooms . ',WLAN-positive,false
5062,'They were very warm . ',WLAN-positive,false
5063,'Staff is not friendly at all . ',WLAN-positive,false
5160,'Okay . ',WLAN-positive,false
5161,'Our room was lovely . ',WLAN-positive,false
5162,'The neighborhood was a bit sketchy . ',WLAN-positive,false
5163,'The bathroom was a bit small . ',WLAN-positive,false
5248,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',WLAN-positive,false
5249,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',WLAN-positive,false
5250,'The hotel is showing its age . ',WLAN-positive,false
5251,'Everything needs to be upgraded . ',WLAN-positive,false
5252,'Difficult for staff to keep clean under the circumstances . ',WLAN-positive,false
5253,'Bathrooms particularly looking old and seedy - caulking mouldy . ',WLAN-positive,false
5254,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',WLAN-positive,false
5255,'Just do nt look too deeply . ',WLAN-positive,false
5346,'Central Montreal . ',WLAN-positive,false
5347,'Location . ',WLAN-positive,false
5348,'No fridge ',WLAN-positive,false
5412,'Room is very clean , excellent cleaning servicrd . ',WLAN-positive,false
5413,'Room is very clean . ',WLAN-positive,false
5414,'Drawer still has Bible inside , I like this tradition hotel . ',WLAN-positive,false
5415,'When I registered the room , it calculated $ 99 for each day on confirmation . ',WLAN-positive,false
5416,'However , when I check out , it charged me $ 10 more started at 2nd day . ',WLAN-positive,false
5417,'Too bad , no freezer and tea bag in the room . ',WLAN-positive,false
5484,'Good . ',WLAN-positive,false
5485,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',WLAN-positive,false
5534,'Affordable average hotel in central location . ',WLAN-positive,false
5535,'Liked the central location , the view , the price . ',WLAN-positive,false
5536,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',WLAN-positive,false
5537,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',WLAN-positive,false
5538,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',WLAN-positive,false
5602,'Well located and comfortable . ',WLAN-positive,false
5603,'Good beds , great AC and quiet . ',WLAN-positive,false
5604,'Bathroom could do with some renovation ',WLAN-positive,false
5650,'Okay . ',WLAN-positive,false
5651,'Next to Metro Dtation . ',WLAN-positive,false
5652,'The neighborhood , hotel is very outdated ',WLAN-positive,false
5704,'Pleasant . ',WLAN-positive,false
5705,'Comfortable bed and great views over the city . ',WLAN-positive,false
5706,'Very outdated room with several damages . ',WLAN-positive,false
5707,'The aircon fan made a high pitch noise all night long ',WLAN-positive,false
5774,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',WLAN-positive,false
5775,'Front desk staff were friendly and helpful . ',WLAN-positive,false
5776,'The room was far too hot . ',WLAN-positive,false
5777,'The furniture was all banged up . ',WLAN-positive,false
5778,'The wallpaper was peeling in the bathroom . ',WLAN-positive,false
5836,'Good . ',WLAN-positive,false
5837,'Location ',WLAN-positive,false
5868,'Very Good . ',WLAN-positive,false
5869,'I asked to have things fixed and the order was never done ',WLAN-positive,false
5930,'Convenient , clean but rooms in need of an upgrade . ',WLAN-positive,false
5931,'Good linens . ',WLAN-positive,false
5932,'Walking distance to everything . ',WLAN-positive,false
5933,'Would return . ',WLAN-positive,false
5934,'The hotel rooms need some upgrades . ',WLAN-positive,false
5935,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',WLAN-positive,false
5936,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',WLAN-positive,false
6012,'Good . ',WLAN-positive,false
6013,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',WLAN-positive,false
6080,'The staff was very polite , kind and accommodating . ',WLAN-positive,false
6081,'I would stay there again but it needs to be clean . ',WLAN-positive,false
6082,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',WLAN-positive,false
6083,'There is no point having a city view if the window is too dirty to see outside . ',WLAN-positive,false
6084,'Also in the rooms the vents were filled with black dust / dustballs . ',WLAN-positive,false
6085,'Deep cleaning must be done in the room . ',WLAN-positive,false
6086,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',WLAN-positive,false
6087,'Two of us and one set of toiletries . ',WLAN-positive,false
6178,'Very Good . ',WLAN-positive,false
6179,'Close to Metro and old city . ',WLAN-positive,false
6180,'Area was a little dodgy ',WLAN-positive,false
6238,'Very good time . ',WLAN-positive,false
6239,'The bed was super comfortable and location can?ft be beat ! ',WLAN-positive,false
6240,'Leaking shower head , mold on ceiling in shower . ',WLAN-positive,false
6241,'Asked four times for coffee and ice bucket finally gave up . ',WLAN-positive,false
6242,'With that being said only because of location I would stay again . ',WLAN-positive,false
6318,'Very good time . ',WLAN-positive,false
6319,'The bed was super comfortable and location can?ft be beat ! ',WLAN-positive,false
6320,'Leaking shower head , mold on ceiling in shower . ',WLAN-positive,false
6321,'Asked four times for coffee and ice bucket finally gave up . ',WLAN-positive,false
6322,'With that being said only because of location I would stay again . ',WLAN-positive,false
6386,'a fairly good hotel , nice location but the room should be more equiped . ',WLAN-positive,false
6387,'the location . ',WLAN-positive,false
6388,'no micro-wave ',WLAN-positive,false
6434,'Pleasant . ',WLAN-positive,false
6435,'Camera e vista ( business ) . ',WLAN-positive,false
6436,'Poco centrale ',WLAN-positive,false
6482,'Good . ',WLAN-positive,false
6483,'Location . ',WLAN-positive,false
6484,'Price ',WLAN-positive,false
6584,'Pleasant experience . ',WLAN-positive,false
6585,'Older hotel . ',WLAN-positive,false
6586,'Walking distance to shopping , restaurants . ',WLAN-positive,false
6587,'Comfy beds , good location , nice basic hotel room . ',WLAN-positive,false
6588,'One of the better prices for a downtown hotel . ',WLAN-positive,false
6589,'Older hotel , no info in the rooms for room service , pool hours etc. Had to call front desk . ',WLAN-positive,false
6590,'Shower curtain a little stinky . ',WLAN-positive,false
6591,'Water pressure a little low . ',WLAN-positive,false
6592,'Parking garage has very low ceilings and narrow driving . ',WLAN-positive,false
6593,'19.50 per night to park . ',WLAN-positive,false
6594,'Things were good overall . ',WLAN-positive,false
6595,'No complaints . ',WLAN-positive,false
6716,'Pleasant . ',WLAN-positive,false
6717,'Location ',WLAN-positive,false
6754,'Good . ',WLAN-positive,false
6755,'Nice beds and very clean rooms . ',WLAN-positive,false
6756,'Breakfast not included in the fares ',WLAN-positive,false
6808,'Pleasant . ',WLAN-positive,false
6809,'The hotel has access to a mall with grocery and food court . ',WLAN-positive,false
6810,'The hotel is outdated . ',WLAN-positive,false
6811,'You need to pay for parking ',WLAN-positive,false
6866,'Good . ',WLAN-positive,false
6867,'The hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',WLAN-positive,false
6868,'I got a room on the 30th floor , and it was completely worth it . ',WLAN-positive,false
6920,'Good . ',WLAN-positive,false
6921,'It?fs close to everything . ',WLAN-positive,false
6922,'The check - in staff could be friendlier . ',WLAN-positive,false
6923,'The bathroom needs updating - sink / tub broken in places . ',WLAN-positive,false
6990,'Good . ',WLAN-positive,false
6991,'The location is excellent , easy to access and parking just below the hotel . ',WLAN-positive,false
6992,'The beds were clean and comfortable . ',WLAN-positive,false
6993,'The staff at the front desk were pleasant to deal with . ',WLAN-positive,false
6994,'The rooms are old and the bathrooms are in need of an upgrade . ',WLAN-positive,false
7124,'Overall I don?ft mind staying in this location . ',WLAN-positive,false
7125,'It was clean and neat staff was friendly . ',WLAN-positive,false
7126,'e to subway . ',WLAN-positive,false
7127,'in walk straight down the road to old city Montr ? ',WLAN-positive,false
7128,'al / Norte Dame Basilica / . ',WLAN-positive,false
7129,'bway stops to underground mall . ',WLAN-positive,false
7130,'t outside the gay village and promenade . ',WLAN-positive,false
