@relation Ausstattung-negative

@attribute id numeric
@attribute text string
@attribute aspecttype {true, false}

@data
704,'Good . ',false
705,'Beds are not real . ',false
776,'Meh . ',false
777,'It s in a good location and it s clean . ',false
778,'It s very dated . ',true
779,'The TV did nt work . ',false
780,'The staff at reception are nt warm . ',false
781,'I only stay here if I absolutely have to . ',false
782,'We were stranded with the storm so we booked it last minute . ',false
856,'Rude staff . ',false
857,'The staff gave an unpleasant vibe that started right off the bat . ',false
858,'The one female receptionist had an attitude with me because she did nt explain the room deposit correctly to me and when all I did in return was ask her to clarify something s she had already said , it only seemed to upset her more . ',false
920,'Good location , adequate for our stay , Would stay there again if the price was right . ',false
921,'Quiet , comfortable , clean , GREAT LOCATION . ',false
922,'Bar fridge in room was very useful . ',false
923,'Rooms and furniture need updating . ',false
924,'Pool area also needs a makeover . ',true
1000,'Good location , adequate for our stay , Would stay there again if the price was right . ',false
1001,'Quiet , comfortable , clean , GREAT LOCATION . ',false
1002,'Bar fridge in room was very useful . ',false
1003,'Rooms and furniture need updating . ',false
1004,'Pool area also needs a makeover . ',false
1064,'Thangs for the service ! ',false
1065,'The moon light !!!! ',false
1066,'Maybe update a little bit more coloRs and furniture !!! ',false
1120,'Good . ',false
1121,'The location . ',false
1122,'Bathrooms are showing their age . ',false
1123,'Time to renovate ! ',false
1216,'I wish I would have waited for lower rates the site was offering $ 75 per night . ',false
1217,'We stayed for two ni . ',false
1218,'Nice big room upgraded on arrival . ',false
1219,'The smell in lobby when you first walk in it smells stale like a nursing home . ',false
1220,'Too much antiseptic smell trying to cover up the stale smell . ',false
1221,'Beautiful older building I can appreciate . ',false
1222,'Also they had to turn off the water from midnight to 6 am . ',false
1223,'No big affect as far as comfort ',false
1304,'Good . ',false
1305,'location is good?Cprice is fair . ',false
1306,'its a old hotel , and in my room the curtain fell off ',true
1384,'The stay was OK but its a bit like a B&B with an old style hotel ambience without a bar and diner . ',true
1385,'Breakfast was good , location excellent , view from room was good . ',false
1386,'Room cleaning service was good . ',false
1387,'Safe place and quiet . ',false
1388,'No USB pports and no power points for electronic devices ; most furniture was old and my bed squeaked . ',false
1389,'The last evening we could not get into our room as we were apparently checked out already . ',false
1390,'No room service , no bar except during lunch time Not quite 4 star standard ',true
1480,'Excellent customer service . ',false
1481,'The staff were very accommodating and helpful . ',false
1482,'Our bathroom shower had mold on the walls . ',false
1483,'We explained this problem to the front desk , and they were very apologetic and moved us to an upgraded room . ',false
1484,'Excellent customer service . ',false
1552,'Good . ',false
1553,'Location is excellent , central , convenient to public transportation , restaurants , metro , and Place Dupuis food court , various services . ',false
1554,'Maintenance is spotty . ',false
1555,'Bathtub drain clogged , hairdryer didn?ft work , ice makers on several floors were out of order , furniture in room scuffed . ',true
1608,'Good . ',false
1609,'We really liked the location of the hotel . ',false
1610,'The swimming pool was cold . ',true
1664,'Pleasant . ',false
1665,'Great Location . ',false
1666,'The room have mold . ',false
1667,'They move me to another room becsuse of the noise from the contiguos room . ',false
1720,'Good . ',false
1721,'Close to shopping . ',false
1722,'No heat in bathroom ',false
1760,'Good . ',false
1761,'Service de concierge nest pas sufficient ',false
1816,'Okay . ',false
1817,'Location . ',false
1818,'The room was very tired and overused . ',false
1819,'The room need a facelift . ',false
1820,'The carpet was stained , there was mould in the bathroom . ',false
1880,'Overall nice one . ',false
1881,'Location . ',false
1882,'Facilities ',false
1968,'Good value for money . ',false
1969,'Great location , next to Metro station , big n modern food court , supermarket . ',false
1970,'Walkable to city centre . ',false
1971,'erred an electric teapot to a coffee maker . ',false
1972,'Coffee brewer can be cleaned after each guest . ',false
1973,'. ',false
1974,'sheet is big enough to be tucked under the matress . ',false
1975,'So that it wo nt be rolled up . ',false
2080,'Good cost effectiveness . ',false
2081,'Good location . ',false
2082,'Good location . ',false
2083,'Breakfest could be better . ',false
2084,'There is no room service and the restaurant is closed for dinner , what s is essential . ',true
2085,'Pool is only opened in the evening ! ',true
2160,'Okay . ',false
2161,'Great location . ',false
2162,'I lost some of my things when I left and i contacted them about it but they said they can?ft find it ... ',false
2163,'also , the hot water would only work in the morning ',false
2232,'Good . ',false
2233,'Great buffet . ',false
2234,'Too bad there was no fridge in our room since we booked the smaller room . ',true
2235,'Great location . ',false
2236,'Parking was scary but at least it wasn?ft on the street ',true
2328,'The room served its purpose . ',false
2329,'No more and no less . ',false
2330,'Room 718 - It was a very clean room . ',false
2331,'front staff was friendly . ',false
2332,'front entrance was beautiful . ',false
2333,'ked that there was parking underground with easy access to the hotel . ',false
2334,'Room 718 - The bathroom was in need of major renovation ( I was nt comfortable with the mold on the bath tub walls ) . ',false
2424,'Good . ',false
2425,'The lobby was clean and the room was clean and had a great view of the city . ',false
2426,'The restaurant in the hotel was good . ',false
2427,'The location of the hotel is great for access to St. Catherine s street and getting downtown . ',false
2428,'The bathrooms were outdated , and seemed a little scummy . ',false
2496,'Good value . ',false
2497,'The location was very convenient and the view from our room was outstanding . ',false
2498,'It needs to be updated . ',false
2499,'It took a full five minutes running the shower before the water was really warm . ',false
2544,'Pleasant . ',false
2545,'very old , needs reformation on comon areas . ',true
2576,'Probably would not stay there again . ',false
2577,'There was no working ice machine . ',true
2648,'Would go back and would recommend to friends . ',false
2649,'The rooms were roomy . ',false
2650,'The location was excellent . ',false
2651,'It was clean and The staff were awesome . ',false
2652,'The air ducts need cleaning . ',false
2653,'When they came on I smelled mould . ',false
2654,'The pool hours were limited and odd . ',true
2720,'Good . ',false
2721,'Location ',false
2760,'Very Good . ',false
2761,'Nice in the city . ',false
2762,'Room has no fridge ',true
2824,'Good . ',false
2825,'Good location . ',false
2826,'Lots of elevators that worked rapidly . ',false
2827,'Old building . ',false
2828,'Not a lot of amenities . ',false
2912,'Home away from home . ',false
2913,'Ideal location of hotel at the heart of downtown Montreal . ',false
2914,'Friendly and helpful staff . ',false
2915,'Trustworthy housekeeping . ',false
2916,'Wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',false
2917,'Too many homeless people near hotel . ',false
2984,'Pleasant . ',false
2985,'Good location . ',false
2986,'The design is quite old and need change lift to car park ',false
3064,'The hotel was convenient to the airport shuttle and subway . ',false
3065,'The bed was comfy . ',false
3066,'The coffee machine did nt work . ',false
3067,'There was a strange smell in the room . ',false
3068,'The room and hotel was a little tired and tatty . ',false
3069,'One of the staff was friendly . ',false
3070,'The others made no effort to be friendly or helpful . ',false
3144,'Not bad . ',false
3145,'Location , comfort . ',false
3146,'Payment process ',false
3192,'Very nice hotel , would recommend . ',false
3193,'Staff ( Sammy , at checkin ) very helpful in providing a room with a nice view ! ',false
3194,'Very bad signage for directions from parking garage to hotel through food court , ect . ',false
3248,'Good . ',false
3249,'LOCATION IS GREAT . ',false
3250,'OLD HOTEL WITH OLD EQUIPMENTS : OLD BATHROOM , OLD CARPETS .. ',true
3251,'NEEDS URGENT REMODELING ',false
3328,'Breakfast needs improvement . ',false
3329,'Proximity to everything in Montreal . ',false
3330,'Location . ',false
3331,'Breakfast a bit expensive . ',false
3332,'was cold . ',false
3333,'spresso ',false
3432,'Fairly good hotel , nice practical location . ',false
3433,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',false
3434,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',false
3435,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',false
3436,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',false
3437,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',false
3438,'As a Non-Christian , this irritates me and I would like it to stop . ',false
3512,'Pleasant . ',false
3513,'It was a nice clean hotel . ',false
3514,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',false
3592,'Location , location , location . ',false
3593,'The location was absolutely terrific . ',false
3594,'The staff were extremely accommodating , but the hotel is in need of an update . ',true
3595,'Our first room smelled like smoke , and we were immediately moved to another room . ',false
3596,'Where the lock was nt working - it was immediately fixed . ',false
3597,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',false
3598,'The rooms need upgrading . ',false
3704,'Satisfied ! ',false
3705,'Hotel location was great ! ',false
3706,'Easy subway access . ',false
3707,'Close to bars and restaurants , and beds were comfortable . ',false
3708,'Staff is bilingual , and were able to give information for getting around the city . ',false
3709,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',false
3710,'Wasn?ft the best noise to wake up to in the morning . ',false
3792,'Pleasant . ',false
3793,'After we complained for our Roos they gave us better rooms . ',false
3794,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',false
3795,'I was about leaving then they change my room and had better one . ',false
3856,'Okay . ',false
3857,'indoor access to IGA and Metro is definitely an asset . ',false
3858,'the bathroom fixtures and look are both old and outdated . ',false
3859,'There is not enough electric outlet for personal devices . ',false
3952,'Stay was good , a convenient location , comfortable and spacious room . ',false
3953,'Location to Old Town good . ',false
3954,'Park across the way was pleasant and we enjoyed the music . ',false
3955,'It was convenient having an IGA attached to the hotel . ',false
3956,'Desk Staff and Concierge We felt that these positions were understaffed . ',false
3957,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',false
3958,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',false
3959,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',false
4048,'Disgusted on our 1 st night because of defective air con . ',false
4049,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',false
4050,'Not so friendly night receptionist .. ',false
4051,'and give us a room with defective air - con . ',false
4112,'Good location nice look but old from interior it needs renovation . ',true
4113,'Good place in Montreal with nice look to the city . ',false
4114,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',false
4115,'Room design furniture bathroom AC ',false
4192,'I will come again . ',false
4193,'Great Location !!! ',false
4194,'ndly hotel staff . ',false
4195,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',false
4196,'glasses / cups are single use plastic or paper . ',false
4197,'lectric charging at the room desk . ',false
4264,'Good . ',false
4265,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',false
4266,'Management was not willing to adequately address . ',false
4328,'Okay . ',false
4329,'Location and access to subway was great . ',false
4330,'Bathrooms were in need of immediate upgrade . ',false
4331,'You can smell the mould . ',false
4332,'Rooms good size but some new wallpaper would be great . ',false
4408,'Okay . ',false
4409,'Great location . ',false
4410,'Comfortable bed . ',false
4411,'Outdated . ',false
4412,'Big lines at elevators . ',true
4504,'after our experience at the check in counter it was great !!!! ',false
4505,'bed was very comfortable ... ',false
4506,'and the woman attending to our room was a lovely lady . ',false
4507,'our front desk lady was less then pleasant ... ',false
4508,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',false
4509,'it was made very clear to us that she was annoyed with us !!! ',false
4510,'she really did make us feel stupid ',false
4608,'Pleasant . ',false
4609,'The location was excellent . ',false
4610,'room was clean . ',false
4611,'I was surprised that the AC was very noisy . ',false
4612,'ose it and try to open the fresh air , i found spider network outside the window . ',false
4613,'ve all comments to them at check out hoping fixation in next time . ',false
4688,'Okay . ',false
4689,'good location , friendly staff . ',false
4690,'4 star hotel with plastic glasses and paper cups . ',false
4691,'hotel needs a major renovation ( very dated ) ',true
4744,'After reading some negative reviews , I must admit our experience was quite ok . ',false
4745,'Location ; indoor garage ; clean room . ',false
4746,'The pool could be open a bit longer but still , it s nice to have one . ',false
4792,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',false
4793,'Loved the quick service . ',false
4794,'The bed bugs ',false
4864,'Location is key . ',false
4865,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
4866,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
4867,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',false
4868,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
4869,'Parking not validated on check in but this was addressed at check out ',false
4960,'Location is key . ',false
4961,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
4962,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
4963,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',false
4964,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
4965,'Parking not validated on check in but this was addressed at check out ',false
5072,'Blah hotel experience . ',false
5073,'It was ok . ',false
5074,'Room and staff were ok . ',false
5075,'Nothing special . ',false
5076,'Rooms and hotel is dated . ',true
5077,'Air conditioning doesn?ft work in rooms . ',false
5078,'They were very warm . ',false
5079,'Staff is not friendly at all . ',false
5168,'Okay . ',false
5169,'Our room was lovely . ',false
5170,'The neighborhood was a bit sketchy . ',false
5171,'The bathroom was a bit small . ',false
5264,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',true
5265,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',false
5266,'The hotel is showing its age . ',true
5267,'Everything needs to be upgraded . ',true
5268,'Difficult for staff to keep clean under the circumstances . ',false
5269,'Bathrooms particularly looking old and seedy - caulking mouldy . ',false
5270,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',false
5271,'Just do nt look too deeply . ',false
5352,'Central Montreal . ',false
5353,'Location . ',false
5354,'No fridge ',false
5424,'Room is very clean , excellent cleaning servicrd . ',false
5425,'Room is very clean . ',false
5426,'Drawer still has Bible inside , I like this tradition hotel . ',false
5427,'When I registered the room , it calculated $ 99 for each day on confirmation . ',false
5428,'However , when I check out , it charged me $ 10 more started at 2nd day . ',false
5429,'Too bad , no freezer and tea bag in the room . ',false
5488,'Good . ',false
5489,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',false
5544,'Affordable average hotel in central location . ',false
5545,'Liked the central location , the view , the price . ',false
5546,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',false
5547,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',false
5548,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',false
5608,'Well located and comfortable . ',false
5609,'Good beds , great AC and quiet . ',false
5610,'Bathroom could do with some renovation ',false
5656,'Okay . ',false
5657,'Next to Metro Dtation . ',false
5658,'The neighborhood , hotel is very outdated ',true
5712,'Pleasant . ',false
5713,'Comfortable bed and great views over the city . ',false
5714,'Very outdated room with several damages . ',false
5715,'The aircon fan made a high pitch noise all night long ',false
5784,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',false
5785,'Front desk staff were friendly and helpful . ',false
5786,'The room was far too hot . ',false
5787,'The furniture was all banged up . ',false
5788,'The wallpaper was peeling in the bathroom . ',false
5840,'Good . ',false
5841,'Location ',false
5872,'Very Good . ',false
5873,'I asked to have things fixed and the order was never done ',false
5944,'Convenient , clean but rooms in need of an upgrade . ',false
5945,'Good linens . ',false
5946,'Walking distance to everything . ',false
5947,'Would return . ',false
5948,'The hotel rooms need some upgrades . ',false
5949,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',false
5950,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',false
6016,'Good . ',false
6017,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',false
6096,'The staff was very polite , kind and accommodating . ',false
6097,'I would stay there again but it needs to be clean . ',false
6098,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',false
6099,'There is no point having a city view if the window is too dirty to see outside . ',false
6100,'Also in the rooms the vents were filled with black dust / dustballs . ',false
6101,'Deep cleaning must be done in the room . ',false
6102,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',false
6103,'Two of us and one set of toiletries . ',false
6184,'Very Good . ',false
6185,'Close to Metro and old city . ',false
6186,'Area was a little dodgy ',false
6248,'Very good time . ',false
6249,'The bed was super comfortable and location can?ft be beat ! ',false
6250,'Leaking shower head , mold on ceiling in shower . ',false
6251,'Asked four times for coffee and ice bucket finally gave up . ',false
6252,'With that being said only because of location I would stay again . ',false
6328,'Very good time . ',false
6329,'The bed was super comfortable and location can?ft be beat ! ',false
6330,'Leaking shower head , mold on ceiling in shower . ',false
6331,'Asked four times for coffee and ice bucket finally gave up . ',false
6332,'With that being said only because of location I would stay again . ',false
6392,'a fairly good hotel , nice location but the room should be more equiped . ',false
6393,'the location . ',false
6394,'no micro-wave ',false
6440,'Pleasant . ',false
6441,'Camera e vista ( business ) . ',false
6442,'Poco centrale ',false
6488,'Good . ',false
6489,'Location . ',false
6490,'Price ',false
6608,'Pleasant experience . ',false
6609,'Older hotel . ',true
6610,'Walking distance to shopping , restaurants . ',false
6611,'Comfy beds , good location , nice basic hotel room . ',false
6612,'One of the better prices for a downtown hotel . ',false
6613,'Older hotel , no info in the rooms for room service , pool hours etc. Had to call front desk . ',true
6614,'Shower curtain a little stinky . ',false
6615,'Water pressure a little low . ',false
6616,'Parking garage has very low ceilings and narrow driving . ',true
6617,'19.50 per night to park . ',false
6618,'Things were good overall . ',false
6619,'No complaints . ',false
6720,'Pleasant . ',false
6721,'Location ',false
6760,'Good . ',false
6761,'Nice beds and very clean rooms . ',false
6762,'Breakfast not included in the fares ',false
6816,'Pleasant . ',false
6817,'The hotel has access to a mall with grocery and food court . ',false
6818,'The hotel is outdated . ',true
6819,'You need to pay for parking ',false
6872,'Good . ',false
6873,'The hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',true
6874,'I got a room on the 30th floor , and it was completely worth it . ',false
6928,'Good . ',false
6929,'It?fs close to everything . ',false
6930,'The check - in staff could be friendlier . ',false
6931,'The bathroom needs updating - sink / tub broken in places . ',false
7000,'Good . ',false
7001,'The location is excellent , easy to access and parking just below the hotel . ',false
7002,'The beds were clean and comfortable . ',false
7003,'The staff at the front desk were pleasant to deal with . ',false
7004,'The rooms are old and the bathrooms are in need of an upgrade . ',false
7152,'Overall I don?ft mind staying in this location . ',false
7153,'It was clean and neat staff was friendly . ',false
7154,'e to subway . ',false
7155,'in walk straight down the road to old city Montr ? ',false
7156,'al / Norte Dame Basilica / . ',false
7157,'bway stops to underground mall . ',false
7158,'t outside the gay village and promenade . ',false
7159,'ts at the park across the street with a restaurant and Live music ( summertime ) . ',false
7160,'on hop off bus tour stop two blocks away . ',false
7161,'conviently located to Rue Saint Denis which has more restaurants and bars . ',false
7162,'and gym in hotel . ',false
7163,'on the corner for easy access cash . ',false
7164,'The rooms had lovely views of the city but I felt the Rooms themselves are becoming a bit dated , furniture is in ok condition air vents could be cleansed bathrooms updated it?fs like an holiday inn from the 90?fs and all the electrical outlets were loose fitting . ',false
7165,'The restaurants ambience is ok again a bit dated in design and furniture . ',false
7312,'Good . ',false
7313,'The breakfast buffet was expensive for what you got , but they let you take food to your room . ',false
7314,'The hotel room was 78 degrees and the thermostat did not work to change the temperature . ',false
7315,'It was held onto the wall with a piece of tape . ',false
7316,'The location was GREAT for where I needed to be . ',false
7317,'The staff members were nice and friendly . ',false
7448,'Good . ',false
7449,'Staff fast , hotel big . ',false
7450,'Great location . ',false
7451,'Pretty old and used . ',false
7452,'. ',false
7453,'room small - very loud vent . ',false
7454,'. ',false
7455,'et take a too close look . ',false
7456,'. ',false
7457,': meh . ',false
7458,'Windows really dirty ! ',false
7560,'We left a day early because we did nt like what we saw of canada . ',false
7561,'Cleanliness . ',false
7562,'Noisy location next to a park with loud music ',false
7664,'A moderate hotel . ',false
7665,'Bed very comfortable , room clean and quiet . ',false
7666,'Bathroom clean and functional . ',false
7667,'Room large.I would stay here again as it really was just a hotel that had seen its best days but had some character and charm . ',false
7668,'Greatest location . ',false
7669,'The desk staff were lovely . ',false
7670,'The older concierge was rude or hiding . ',false
7671,'The AC was permanently set so not cool enough . ',false
7672,'The bathroom fan was like a motorcycle engine . ',false
7673,'I think that this hotel is just old . ',true
7800,'Well located right on the Berri subway intersection . ',false
7801,'Location was very good . ',false
7802,'The hotel is connected to the subway via walking through a food court just off the lobby . ',false
7803,'There is also a very nice IGA supermarket there for last minute items and snacks . ',false
7804,'The front desk was indeifferent . ',false
7805,'The hallways were dated and worn . ',true
7806,'I had an executive room on the top floor and my room was fine but others in my group complained the rooms were run down . ',false
7896,'Was decent for price . ',false
7897,'Comfy beds . ',false
7898,'Great reception staff . ',false
7899,'Showers small and could use good clean . ',false
7900,'Parking awkward . ',false
7968,'Good . ',false
7969,'Location - very convenient . ',false
7970,'Bed was comfortable and the room had a good view . ',false
7971,'Some of the finishes / fixutres are dated and worn - but still functional . ',false
8032,'Clean room , fantastic views of Downtown , very close to downtown core . ',false
8033,'Clean room , nice view , no noise . ',false
8034,'Lack of ice , only found on 17th floor . ',false
8035,'No Ice bucket provided . ',false
8088,'Excellent location . ',false
8089,'Location . ',false
8090,'Old room , washroom is small ',false
8160,'Alright ... ',false
8161,'except for waking up sweating every morning . ',false
8162,'The ac is almost non existent . ',false
8163,'... ',false
8164,'it was hot in the room ... ',false
8165,'ca nt adjust the thermostat to make it cooler ',false
8256,'Friendly staff . ',false
8257,'Checking staff were very helpful , cheerful , friendly and truly helped us to get a true feel of the city during our short stay . ',false
8258,'?????? ',false
8259,'Cleanliness .... ',false
8260,'rooms needs to be upgraded . ',false
8261,'Washrooms were very small and definitely not upto the expected standard ',false
8368,'Okay . ',false
8369,'It was nice . ',false
8370,'Not the fault of the hotel itself , but the location is right in the bay village . ',false
8371,'There were tons of panhandlers and drug addicts right on the corner . ',false
8372,'I was a little hesitant to take my family out there . ',false
8373,'. ',false
8374,'hotel itself is a bit dated now . ',true
8375,'Time for a makeover . ',false
8488,'Overall our stay was for three nights and we enjoyed visiting Montreal . ',false
8489,'The hotel is central to everything !! ',false
8490,'20 min walk to old town and about 30 min walk to downtown ! ',false
8491,'There was an IGA downstairs with access from the hotel and a food court ! ',false
8492,'Lots of little restaurants around the hotel and entertainment outside at the park infront of the hotel in the evening . ',false
8493,'The hotel is located in the village aka pride village which is not a big deal to us but there were a lot of addicts and bums in the street asking for money non stop ! ',false
8494,'We did not feel threatened but the some of the people that were high on heroine or whatever they took made them loud and it was a little scary walking through them to get somewhere ! ',false
8648,'Needs Renovation . ',true
8649,'It?fs close to downtown and main attractions . ',false
8650,'Also the hotel doors open up to Place Dupris mall . ',false
8651,'The bed was comfortable and chairs clean and comfortable . ',false
8652,'Our second stay here in about 5 years was not as pleasant as the first . ',false
8653,'The AC was too low and could not be adjusted . ',false
8654,'The carpet was old and the staff do their best to clean it . ',false
8655,'The Dresser in the room was old and scratched in many places . ',false
8656,'The toilet did not flush well and the sink did not drain well . ',false
8657,'This hotel needs some fixing up . ',true
8658,'The parking was expensive and low ceiling . ',false
8659,'This hotel was Very expensive considering all the issues . ',false
8660,'We won?ft be staying here a third time unless we know of its renovations . ',false
8784,'Average hotel in a great location . ',false
8785,'Great location . ',false
8786,'The room smelt of damp . ',false
8787,'Small bathroom ',false
8840,'Okay . ',false
8841,'AC did nt work night 1 , on night 2,3 it barely worked and the beds kind of felt a little grimy . ',false
8842,'Unfortunately , I would not stay here again . ',false
8888,'It was average . ',false
8889,'Servise , breakfast and location . ',false
8890,'Front disc not helpful . ',false
8928,'unsatisfied . ',false
8929,'the price is tottaly not worth what we got nearly 600 $ for a basic room outdated decoration it was clean but some applieance were so used and unkept that it looked dirty the only thing worth was the emplacement for that price parking and breakfast were not included ',false
8992,'Great location . ',false
8993,'Not quite sure if it s value for money . ',false
8994,'The location was excellent . ',false
8995,'There is also a supermarket and food court on the ground floor of the hotel . ',false
8996,'The amount reflected on booking.com to be charged for basic room rates were far different when we checked outas the price had increased by at least $ 100.00 . ',false
8997,'This hotel is NOT for people on a budget . ',false
9056,'Great stay had a great time like always . ',false
9057,'The hotel is in a great location I stay there every time I visit Montreal . ',false
9096,'satisfied customer . ',false
9097,'Beds are comfortable . ',false
9098,'The hotel is very old , renovations are needed especially in the washroom . ',false
9224,'Few days in Montreal .. ',false
9225,'The bed was really comfortable . ',false
9226,'The view was great and the room was spacious .. ',false
9227,'the coffee in the room was good ( when the coffee maker actually worked ) . ',false
9228,'to . ',false
9229,'The room was really dated .. ',false
9230,'there were stains all over the bathroom ceiling ( paint job was badly needed ) .. ',false
9231,'the carpet had several stains on it .. ',false
9232,'the lamp was broken on the desk and the electrical outlet for the lamp did nt even have a cover on it ( big safety hazard for some family that has children with them .. ',false
9233,'it s obvious that there was a time that this truly was a Grand hotel .. ',false
9234,'who e Dr owns this place needs to invest some money into the place and make it grand once again .. ',false
9235,'But to end my review.for a few days it was ok.but I would nt cone there for a special occasion ... ',false
9236,'anniversary etc. ',false
9400,'I?fd stay again but I?fm taking the Train & Metro if I return to Montreal . ',false
9401,'Bed was so comfy ! ',false
9402,'Very convenient location to catch the metro . ',false
9403,'Lots of shops nearby to pick up some basics or grab a bite to eat . ',false
9404,'e was a Salsa party at the park across the street which looked like it would have been a great night had the weather cooperated . ',false
9405,'I did not like having to pay for parking each day . ',false
9406,'When I tried to leave I was delayed another 30 minutes due to technical issues with my validated ticket . ',false
9407,'restaurant breakfast seems like a waste . ',false
9408,'Too expensive for a morning buffet . ',false
9504,'Good . ',false
9505,'Good breakfast , comfortable bed , good sized rooms . ',false
9506,'Underground parking stalls are barely high enough to park a standard SUV . ',false
9507,'I was nt able to open the trunk . ',false
9592,'Good . ',false
