@relation OTHER

@attribute id numeric
@attribute pos_examples numeric
@attribute neg_examples numeric
@attribute score numeric

@data
6979,1,0,10.0
6987,1,0,10.0
6995,1,0,10.0
7003,3,1,10.0
7011,0,0,10.0
7019,1,0,10.0
7027,2,1,10.0
7035,0,0,10.0
7043,2,0,10.0
7051,0,0,10.0
7059,0,0,10.0
7067,1,0,10.0
7075,1,0,10.0
7083,1,0,10.0
7091,0,0,10.0
7099,0,0,10.0
7107,1,0,10.0
7115,0,0,10.0
7123,0,0,10.0
7131,1,0,10.0
7139,0,0,10.0
7147,0,0,10.0
7155,2,0,10.0
7163,1,1,10.0
7171,1,1,10.0
7179,0,1,10.0
7187,1,0,10.0
7195,1,0,10.0
7203,1,0,10.0
7211,2,0,10.0
7219,0,0,10.0
7227,0,1,10.0
7235,2,0,10.0
7243,1,0,10.0
7251,1,0,10.0
7259,0,1,10.0
7267,1,0,10.0
7275,1,0,10.0
7283,1,2,10.0
7291,2,0,10.0
7299,1,0,10.0
7307,1,0,10.0
7315,1,0,10.0
7323,0,0,10.0
7331,0,0,10.0
7339,1,0,10.0
7347,0,0,10.0
7355,1,0,10.0
7363,0,0,10.0
7371,3,0,10.0
7379,2,0,10.0
7387,1,2,10.0
7395,0,0,10.0
7403,1,0,10.0
7411,0,0,10.0
7419,0,0,10.0
7427,0,1,10.0
7435,0,0,10.0
7443,0,0,10.0
7451,0,0,10.0
7459,0,0,10.0
7467,0,1,10.0
7475,0,1,10.0
7483,0,0,10.0
7491,2,0,10.0
7499,1,0,10.0
7507,0,0,10.0
7515,0,0,10.0
7523,0,0,10.0
7531,1,0,10.0
7539,0,0,10.0
7547,0,0,10.0
7555,0,0,10.0
7563,0,0,10.0
7571,0,0,10.0
7579,1,0,10.0
7587,0,0,10.0
7595,1,1,10.0
7603,0,1,10.0
7611,5,0,10.0
7619,1,0,10.0
7627,0,0,10.0
7635,0,1,10.0
7643,1,0,10.0
7651,1,0,10.0
7659,1,0,10.0
7667,3,0,10.0
7675,1,1,10.0
7683,0,0,10.0
7691,1,0,10.0
7699,4,0,10.0
7707,0,0,10.0
7715,0,0,10.0
7723,1,0,10.0
7731,0,0,10.0
7739,1,0,10.0
7747,1,0,10.0
7755,0,0,10.0
7763,0,0,10.0
7771,0,0,10.0
7779,1,3,10.0
7787,0,0,10.0
7795,1,1,10.0
7803,0,0,10.0
7811,1,0,10.0
7819,0,0,10.0
7827,3,0,10.0
7835,0,0,10.0
7843,0,1,10.0
7851,3,0,10.0
7859,1,0,10.0
7867,0,0,10.0
7875,5,0,10.0
7883,0,0,10.0
7891,1,0,10.0
7899,0,0,10.0
7907,0,0,10.0
7915,3,0,10.0
7923,0,0,10.0
7931,2,0,10.0
7939,0,1,10.0
7947,2,0,10.0
7955,0,2,10.0
7963,0,1,10.0
7971,0,2,10.0
7979,0,0,10.0
7987,1,1,10.0
7995,0,0,10.0
