@relation Ausstattung

@attribute id numeric
@attribute pos_examples numeric
@attribute neg_examples numeric
@attribute score numeric

@data
1840,0,0,10.0
1848,0,1,10.0
1856,0,0,10.0
1864,0,0,10.0
1872,0,0,10.0
1880,1,0,10.0
1888,0,0,10.0
1896,0,0,10.0
1904,0,0,10.0
1912,0,0,10.0
1920,1,0,10.0
1928,0,0,10.0
1936,0,0,10.0
1944,0,0,10.0
1952,0,0,10.0
1960,0,0,10.0
1968,2,0,10.0
1976,0,0,10.0
1984,0,0,10.0
1992,0,0,10.0
2000,0,0,10.0
2008,0,0,10.0
2016,0,0,10.0
2024,0,0,10.0
2032,0,0,10.0
2040,0,0,10.0
2048,0,0,10.0
2056,0,0,10.0
2064,0,0,10.0
2072,2,0,10.0
2080,0,0,10.0
2088,0,1,10.0
2096,0,0,10.0
2104,0,0,10.0
2112,0,0,10.0
2120,0,0,10.0
2128,0,1,10.0
2136,0,0,10.0
2144,0,0,10.0
2152,0,0,10.0
2160,0,0,10.0
2168,1,0,10.0
2176,0,0,10.0
2184,0,0,10.0
2192,0,0,10.0
2200,1,0,10.0
2208,2,0,10.0
2216,0,0,10.0
2224,0,0,10.0
2232,0,0,10.0
2240,1,1,10.0
2248,0,0,10.0
2256,0,0,10.0
2264,0,2,10.0
2272,0,0,10.0
2280,0,0,10.0
2288,1,0,10.0
2296,0,0,10.0
2304,0,0,10.0
2312,0,0,10.0
2320,0,0,10.0
2328,0,0,10.0
2336,0,0,10.0
2344,0,0,10.0
2352,1,0,10.0
2360,0,0,10.0
2368,0,0,10.0
2376,0,0,10.0
2384,0,0,10.0
2392,1,1,10.0
2400,0,0,10.0
2408,0,0,10.0
2416,0,0,10.0
2424,0,0,10.0
2432,2,0,10.0
2440,0,0,10.0
2448,0,0,10.0
2456,0,0,10.0
2464,0,0,10.0
2472,0,0,10.0
2480,0,0,10.0
2488,0,0,10.0
2496,2,2,10.0
2504,1,0,10.0
2512,0,0,10.0
2520,1,0,10.0
2528,0,0,10.0
2536,1,0,10.0
2544,0,0,10.0
2552,0,0,10.0
2560,1,0,10.0
2568,0,0,10.0
2576,0,0,10.0
2584,0,0,10.0
2592,1,0,10.0
2600,0,0,10.0
2608,0,0,10.0
2616,5,0,10.0
2624,0,0,10.0
2632,0,0,10.0
2640,0,0,10.0
2648,0,0,10.0
2656,0,2,10.0
2664,1,0,10.0
2672,0,0,10.0
2680,1,0,10.0
2688,0,0,10.0
2696,0,0,10.0
2704,2,0,10.0
2712,0,1,10.0
2720,0,0,10.0
2728,0,0,10.0
2736,0,0,10.0
2744,0,0,10.0
2752,1,0,10.0
2760,1,0,10.0
2768,0,0,10.0
2776,0,0,10.0
2784,0,0,10.0
2792,1,0,10.0
2800,0,0,10.0
2808,0,0,10.0
2816,1,0,10.0
2824,0,0,10.0
2832,0,0,10.0
2840,0,1,10.0
2848,0,0,10.0
2856,0,0,10.0
2864,0,1,10.0
2872,0,0,10.0
2880,0,0,10.0
2888,0,2,10.0
2896,1,0,10.0
2904,1,0,10.0
2912,1,2,10.0
2920,0,0,10.0
2928,0,2,10.0
2936,0,0,10.0
2944,0,0,10.0
2952,2,0,10.0
2960,0,0,10.0
2968,0,0,10.0
2976,0,0,10.0
2984,0,0,10.0
2992,0,0,10.0
3000,0,0,10.0
3008,0,0,10.0
3016,1,0,10.0
3024,0,0,10.0
3032,0,0,10.0
3040,1,0,10.0
3048,0,0,10.0
3056,0,0,10.0
3064,0,0,10.0
3072,0,0,10.0
3080,1,1,10.0
3088,1,0,10.0
3096,3,0,10.0
3104,0,1,10.0
3112,1,1,10.0
3120,1,0,10.0
3128,1,0,10.0
3136,0,0,10.0
3144,0,1,10.0
3152,0,0,10.0
3160,0,0,10.0
3168,0,0,10.0
3176,0,0,10.0
3184,0,0,10.0
3192,0,0,10.0
3200,0,1,10.0
3208,0,0,10.0
3216,1,0,10.0
3224,1,0,10.0
3232,0,0,10.0
3240,0,0,10.0
3248,0,0,10.0
3256,0,0,10.0
3264,0,0,10.0
3272,0,0,10.0
3280,0,0,10.0
3288,1,0,10.0
3296,3,0,10.0
3304,2,0,10.0
3312,0,0,10.0
3320,0,0,10.0
3328,0,0,10.0
3336,0,0,10.0
3344,0,0,10.0
3352,0,0,10.0
3360,1,0,10.0
3368,0,0,10.0
3376,0,0,10.0
3384,1,0,10.0
3392,0,0,10.0
3400,0,0,10.0
3408,0,0,10.0
3416,0,0,10.0
3424,0,0,10.0
3432,1,0,10.0
3440,1,0,10.0
3448,0,1,10.0
3456,0,0,10.0
3464,0,0,10.0
3472,0,0,10.0
3480,0,0,10.0
3488,0,0,10.0
3496,0,0,10.0
3504,1,0,10.0
3512,0,0,10.0
3520,0,0,10.0
3528,1,0,10.0
3536,1,0,10.0
3544,1,0,10.0
3552,0,0,10.0
3560,0,0,10.0
3568,0,0,10.0
3576,0,0,10.0
3584,0,0,10.0
3592,1,0,10.0
3600,0,0,10.0
3608,0,1,10.0
3616,0,0,10.0
3624,0,0,10.0
3632,2,0,10.0
3640,1,0,10.0
3648,0,0,10.0
3656,2,0,10.0
3664,0,0,10.0
3672,1,0,10.0
3680,0,0,10.0
3688,0,0,10.0
3696,0,0,10.0
3704,0,2,10.0
3712,1,0,10.0
3720,0,0,10.0
3728,0,0,10.0
3736,0,0,10.0
3744,0,0,10.0
3752,0,0,10.0
3760,0,0,10.0
3768,1,0,10.0
3776,0,0,10.0
3784,2,0,10.0
3792,0,0,10.0
3800,1,1,10.0
3808,1,0,10.0
3816,0,0,10.0
3824,2,0,10.0
3832,0,0,10.0
3840,0,0,10.0
3848,0,0,10.0
3856,0,0,10.0
3864,2,0,10.0
3872,0,0,10.0
3880,1,0,10.0
3888,0,0,10.0
3896,2,0,10.0
3904,0,1,10.0
3912,2,0,10.0
3920,2,0,10.0
3928,0,0,10.0
3936,1,0,10.0
3944,0,0,10.0
3952,1,0,10.0
3960,0,0,10.0
3968,0,0,10.0
3976,0,0,10.0
3984,0,0,10.0
3992,1,0,10.0
4000,1,0,10.0
4008,0,0,10.0
4016,0,0,10.0
4024,0,0,10.0
4032,2,0,10.0
4040,0,0,10.0
4048,2,0,10.0
4056,0,0,10.0
4064,0,0,10.0
4072,1,0,10.0
4080,4,2,10.0
4088,1,0,10.0
4096,0,0,10.0
4104,0,0,10.0
4112,1,0,10.0
4120,0,0,10.0
4128,0,0,10.0
4136,0,0,10.0
4144,1,0,10.0
4152,0,0,10.0
4160,2,1,10.0
4168,1,0,10.0
4176,0,0,10.0
4184,0,0,10.0
4192,0,0,10.0
4200,0,0,10.0
4208,0,0,10.0
4216,0,0,10.0
4224,0,0,10.0
4232,0,0,10.0
4240,0,0,10.0
4248,1,0,10.0
4256,0,0,10.0
4264,0,0,10.0
4272,0,0,10.0
4280,0,0,10.0
4288,0,0,10.0
4296,0,0,10.0
4304,1,0,10.0
4312,0,1,10.0
4320,1,0,10.0
4328,3,0,10.0
4336,0,0,10.0
4344,0,0,10.0
4352,1,0,10.0
4360,2,0,10.0
4368,1,0,10.0
4376,0,0,10.0
4384,0,0,10.0
4392,1,0,10.0
4400,0,0,10.0
4408,0,1,10.0
4416,0,0,10.0
4424,2,0,10.0
4432,0,0,10.0
4440,1,0,10.0
4448,0,0,10.0
4456,0,0,10.0
4464,0,0,10.0
4472,1,0,10.0
4480,1,0,10.0
4488,2,0,10.0
4496,0,0,10.0
4504,0,0,10.0
4512,2,0,10.0
4520,1,0,10.0
4528,3,0,10.0
4536,1,0,10.0
4544,0,1,10.0
4552,0,0,10.0
4560,1,0,10.0
4568,0,1,10.0
4576,0,0,10.0
4584,2,0,10.0
4592,2,0,10.0
4600,3,0,10.0
4608,1,0,10.0
4616,0,0,10.0
4624,0,0,10.0
4632,0,0,10.0
4640,0,0,10.0
4648,1,0,10.0
4656,1,1,10.0
4664,0,0,10.0
4672,0,0,10.0
4680,0,0,10.0
4688,0,0,10.0
4696,0,0,10.0
4704,2,0,10.0
4712,0,0,10.0
4720,0,0,10.0
4728,0,0,10.0
4736,0,0,10.0
4744,0,0,10.0
4752,0,1,10.0
4760,0,0,10.0
4768,0,0,10.0
4776,0,0,10.0
4784,0,0,10.0
4792,1,0,10.0
4800,0,1,10.0
4808,0,1,10.0
4816,0,0,10.0
4824,0,0,10.0
4832,0,0,10.0
4840,0,0,10.0
4848,0,0,10.0
4856,0,0,10.0
4864,0,0,10.0
4872,0,0,10.0
4880,0,0,10.0
4888,0,0,10.0
4896,0,0,10.0
4904,0,0,10.0
4912,0,2,10.0
4920,0,0,10.0
4928,0,0,10.0
4936,0,0,10.0
4944,1,0,10.0
4952,0,1,10.0
4960,0,1,10.0
4968,0,0,10.0
4976,0,0,10.0
4984,0,0,10.0
4992,0,0,10.0
5000,0,0,10.0
5008,0,0,10.0
5016,0,0,10.0
5024,0,1,10.0
5032,0,0,10.0
5040,0,0,10.0
5048,1,0,10.0
5056,0,0,10.0
5064,0,0,10.0
5072,0,0,10.0
5080,1,0,10.0
5088,0,0,10.0
5096,0,0,10.0
5104,1,0,10.0
5112,0,0,10.0
5120,0,0,10.0
5128,0,0,10.0
5136,0,0,10.0
5144,0,0,10.0
5152,0,0,10.0
5160,0,0,10.0
5168,0,0,10.0
5176,0,0,10.0
5184,0,0,10.0
5192,0,0,10.0
5200,0,0,10.0
5208,0,0,10.0
5216,0,0,10.0
5224,0,0,10.0
5232,0,1,10.0
5240,0,0,10.0
5248,0,0,10.0
5256,0,0,10.0
5264,0,0,10.0
5272,0,0,10.0
5280,0,0,10.0
5288,0,1,10.0
5296,0,0,10.0
5304,0,0,10.0
5312,0,0,10.0
5320,1,0,10.0
5328,0,0,10.0
5336,0,0,10.0
5344,0,1,10.0
5352,0,0,10.0
5360,0,1,10.0
5368,0,0,10.0
5376,0,0,10.0
5384,0,0,10.0
5392,0,0,10.0
5400,0,0,10.0
5408,0,0,10.0
5416,1,0,10.0
5424,0,0,10.0
5432,0,0,10.0
5440,0,0,10.0
5448,0,0,10.0
5456,1,0,10.0
5464,0,0,10.0
5472,0,0,10.0
5480,0,0,10.0
5488,0,0,10.0
5496,0,0,10.0
5504,0,0,10.0
5512,2,0,10.0
5520,0,0,10.0
5528,0,0,10.0
5536,0,0,10.0
5544,1,0,10.0
5552,0,0,10.0
5560,0,2,10.0
5568,0,0,10.0
5576,0,0,10.0
5584,0,0,10.0
5592,1,0,10.0
5600,0,0,10.0
5608,0,0,10.0
5616,0,0,10.0
5624,0,0,10.0
5632,0,0,10.0
5640,0,0,10.0
5648,0,0,10.0
5656,0,0,10.0
5664,1,0,10.0
5672,0,0,10.0
5680,0,0,10.0
5688,0,0,10.0
5696,0,0,10.0
5704,0,0,10.0
5712,3,0,10.0
5720,0,0,10.0
5728,0,0,10.0
5736,0,0,10.0
5744,0,0,10.0
5752,0,0,10.0
5760,0,0,10.0
5768,0,0,10.0
5776,1,0,10.0
5784,0,1,10.0
5792,0,0,10.0
5800,0,0,10.0
5808,0,0,10.0
5816,0,0,10.0
5824,0,0,10.0
5832,0,0,10.0
5840,1,0,10.0
5848,0,0,10.0
5856,0,0,10.0
5864,0,0,10.0
5872,0,0,10.0
5880,0,0,10.0
5888,1,0,10.0
5896,0,0,10.0
5904,1,0,10.0
5912,0,0,10.0
5920,0,0,10.0
5928,0,0,10.0
5936,0,0,10.0
5944,0,1,10.0
5952,1,2,10.0
5960,0,1,10.0
5968,0,0,10.0
5976,0,0,10.0
5984,0,0,10.0
5992,0,0,10.0
6000,0,1,10.0
6008,2,0,10.0
6016,0,0,10.0
6024,0,1,10.0
6032,0,0,10.0
6040,0,0,10.0
6048,2,0,10.0
6056,0,0,10.0
6064,1,0,10.0
6072,0,0,10.0
6080,0,0,10.0
6088,0,0,10.0
6096,0,0,10.0
6104,0,0,10.0
6112,1,0,10.0
6120,0,0,10.0
6128,0,0,10.0
6136,0,0,10.0
6144,0,0,10.0
6152,0,0,10.0
6160,0,0,10.0
6168,0,0,10.0
6176,0,0,10.0
6184,0,0,10.0
6192,0,0,10.0
6200,0,0,10.0
6208,0,0,10.0
6216,0,0,10.0
6224,1,0,10.0
6232,0,0,10.0
6240,0,0,10.0
6248,0,0,10.0
6256,0,0,10.0
6264,0,0,10.0
6272,0,0,10.0
6280,1,0,10.0
6288,0,0,10.0
6296,0,0,10.0
6304,0,1,10.0
6312,0,0,10.0
6320,0,0,10.0
6328,0,0,10.0
6336,0,0,10.0
6344,0,0,10.0
6352,1,0,10.0
6360,0,0,10.0
6368,0,0,10.0
6376,0,0,10.0
6384,0,0,10.0
6392,0,0,10.0
6400,1,0,10.0
6408,0,0,10.0
6416,0,0,10.0
6424,0,1,10.0
6432,0,0,10.0
6440,0,0,10.0
6448,2,0,10.0
6456,0,0,10.0
6464,0,0,10.0
6472,0,0,10.0
6480,0,0,10.0
6488,2,0,10.0
6496,0,0,10.0
6504,0,0,10.0
6512,0,0,10.0
6520,0,0,10.0
6528,0,0,10.0
6536,0,0,10.0
6544,1,0,10.0
6552,0,0,10.0
6560,1,0,10.0
6568,1,0,10.0
6576,0,0,10.0
6584,0,0,10.0
6592,0,0,10.0
6600,0,0,10.0
6608,0,0,10.0
6616,0,0,10.0
6624,0,0,10.0
6632,0,0,10.0
6640,0,0,10.0
6648,0,0,10.0
6656,0,0,10.0
6664,0,0,10.0
6672,1,0,10.0
6680,1,0,10.0
6688,0,0,10.0
6696,0,0,10.0
6704,2,0,10.0
6712,0,0,10.0
6720,0,0,10.0
6728,2,0,10.0
6736,0,0,10.0
6744,0,0,10.0
6752,1,0,10.0
6760,0,0,10.0
6768,0,0,10.0
6776,0,0,10.0
6784,0,0,10.0
6792,0,0,10.0
6800,0,0,10.0
6808,0,2,10.0
6816,0,0,10.0
6824,1,0,10.0
6832,0,0,10.0
6840,0,0,10.0
6848,0,0,10.0
6856,0,0,10.0
6864,0,0,10.0
6872,0,0,10.0
6880,1,0,10.0
6888,0,0,10.0
6896,1,0,10.0
6904,0,0,10.0
6912,0,0,10.0
6920,0,0,10.0
6928,0,0,10.0
6936,1,0,10.0
6944,0,0,10.0
6952,1,0,10.0
6960,0,0,10.0
6968,0,0,10.0
6976,0,0,10.0
6984,0,0,10.0
6992,0,0,10.0
7000,0,0,10.0
7008,0,1,10.0
7016,0,0,10.0
7024,0,0,10.0
7032,0,0,10.0
7040,3,1,10.0
7048,2,0,10.0
7056,0,0,10.0
7064,1,0,10.0
7072,0,0,10.0
7080,1,0,10.0
7088,0,0,10.0
7096,2,0,10.0
7104,1,1,10.0
7112,0,0,10.0
7120,0,0,10.0
7128,0,0,10.0
7136,0,0,10.0
7144,0,0,10.0
7152,0,0,10.0
7160,1,0,10.0
7168,0,0,10.0
7176,0,0,10.0
7184,1,0,10.0
7192,0,0,10.0
7200,0,0,10.0
7208,0,0,10.0
7216,0,0,10.0
7224,0,0,10.0
7232,0,0,10.0
7240,0,0,10.0
7248,0,0,10.0
7256,0,0,10.0
7264,0,0,10.0
7272,0,0,10.0
7280,1,0,10.0
7288,0,0,10.0
7296,0,0,10.0
7304,0,0,10.0
7312,0,0,10.0
7320,0,0,10.0
7328,0,0,10.0
7336,0,0,10.0
7344,0,0,10.0
7352,0,0,10.0
7360,0,0,10.0
7368,4,0,10.0
7376,0,0,10.0
7384,1,0,10.0
7392,0,0,10.0
7400,0,0,10.0
7408,0,0,10.0
7416,1,0,10.0
7424,0,0,10.0
7432,0,0,10.0
7440,0,0,10.0
7448,0,2,10.0
7456,3,0,10.0
7464,0,0,10.0
7472,0,0,10.0
7480,1,0,10.0
7488,0,0,10.0
7496,0,0,10.0
7504,0,0,10.0
7512,0,0,10.0
7520,0,0,10.0
7528,0,1,10.0
7536,0,0,10.0
7544,1,0,10.0
7552,0,0,10.0
7560,0,0,10.0
7568,4,0,10.0
7576,0,0,10.0
7584,0,0,10.0
7592,0,0,10.0
7600,1,0,10.0
7608,2,0,10.0
7616,0,0,10.0
7624,0,0,10.0
7632,0,0,10.0
7640,0,1,10.0
7648,0,0,10.0
7656,0,1,10.0
7664,0,0,10.0
7672,0,2,10.0
7680,0,0,10.0
7688,1,0,10.0
7696,0,0,10.0
7704,0,0,10.0
7712,0,1,10.0
7720,1,0,10.0
7728,0,0,10.0
7736,1,0,10.0
7744,0,0,10.0
7752,0,0,10.0
7760,0,1,10.0
7768,0,0,10.0
7776,2,0,10.0
7784,1,0,10.0
7792,0,0,10.0
7800,0,0,10.0
7808,0,0,10.0
7816,0,0,10.0
7824,0,0,10.0
7832,0,0,10.0
7840,0,0,10.0
7848,0,0,10.0
7856,0,0,10.0
7864,0,0,10.0
7872,0,0,10.0
7880,0,0,10.0
7888,0,0,10.0
7896,0,0,10.0
7904,0,0,10.0
7912,2,0,10.0
7920,1,0,10.0
7928,1,0,10.0
7936,0,0,10.0
7944,0,0,10.0
7952,0,0,10.0
7960,0,1,10.0
7968,0,0,10.0
7976,0,0,10.0
7984,0,0,10.0
7992,1,0,10.0
