@relation Preis-Leistungs-Verhltnis

@attribute id numeric
@attribute pos_examples numeric
@attribute neg_examples numeric
@attribute score numeric

@data
1933,0,0,10.0
1941,0,0,10.0
1949,0,0,10.0
1957,0,0,10.0
1965,0,0,10.0
1973,0,0,10.0
1981,0,0,10.0
1989,0,0,10.0
1997,0,0,10.0
2005,0,0,10.0
2013,0,0,10.0
2021,0,0,10.0
2029,0,0,10.0
2037,0,0,10.0
2045,0,0,10.0
2053,0,0,10.0
2061,0,1,10.0
2069,0,0,10.0
2077,0,0,10.0
2085,0,0,10.0
2093,0,0,10.0
2101,0,0,10.0
2109,0,0,10.0
2117,1,0,10.0
2125,0,0,10.0
2133,0,0,10.0
2141,0,0,10.0
2149,0,0,10.0
2157,0,0,10.0
2165,0,0,10.0
2173,0,0,10.0
2181,2,0,10.0
2189,1,0,10.0
2197,0,0,10.0
2205,0,0,10.0
2213,0,0,10.0
2221,0,0,10.0
2229,0,0,10.0
2237,0,0,10.0
2245,0,0,10.0
2253,0,0,10.0
2261,0,0,10.0
2269,0,0,10.0
2277,0,1,10.0
2285,0,0,10.0
2293,0,0,10.0
2301,0,0,10.0
2309,0,0,10.0
2317,0,0,10.0
2325,0,0,10.0
2333,0,0,10.0
2341,0,0,10.0
2349,0,0,10.0
2357,0,0,10.0
2365,1,0,10.0
2373,0,0,10.0
2381,0,0,10.0
2389,1,0,10.0
2397,0,0,10.0
2405,0,0,10.0
2413,0,0,10.0
2421,0,0,10.0
2429,0,0,10.0
2437,0,0,10.0
2445,0,0,10.0
2453,0,0,10.0
2461,0,0,10.0
2469,0,3,10.0
2477,0,0,10.0
2485,0,0,10.0
2493,0,0,10.0
2501,1,0,10.0
2509,0,0,10.0
2517,0,0,10.0
2525,1,0,10.0
2533,0,0,10.0
2541,0,0,10.0
2549,0,0,10.0
2557,0,0,10.0
2565,1,0,10.0
2573,0,0,10.0
2581,0,0,10.0
2589,0,0,10.0
2597,1,0,10.0
2605,0,0,10.0
2613,0,0,10.0
2621,1,0,10.0
2629,0,0,10.0
2637,0,0,10.0
2645,0,0,10.0
2653,0,0,10.0
2661,0,1,10.0
2669,0,0,10.0
2677,0,0,10.0
2685,0,1,10.0
2693,0,0,10.0
2701,0,0,10.0
2709,0,0,10.0
2717,0,0,10.0
2725,0,0,10.0
2733,0,0,10.0
2741,0,0,10.0
2749,0,0,10.0
2757,0,0,10.0
2765,0,0,10.0
2773,0,0,10.0
2781,0,0,10.0
2789,0,0,10.0
2797,0,0,10.0
2805,1,0,10.0
2813,0,0,10.0
2821,0,0,10.0
2829,1,0,10.0
2837,1,0,10.0
2845,0,0,10.0
2853,0,0,10.0
2861,0,0,10.0
2869,0,0,10.0
2877,0,0,10.0
2885,0,0,10.0
2893,0,0,10.0
2901,0,0,10.0
2909,0,0,10.0
2917,0,0,10.0
2925,0,0,10.0
2933,0,0,10.0
2941,0,0,10.0
2949,0,1,10.0
2957,1,0,10.0
2965,0,0,10.0
2973,0,0,10.0
2981,0,0,10.0
2989,0,0,10.0
2997,0,0,10.0
3005,0,0,10.0
3013,0,0,10.0
3021,0,0,10.0
3029,0,0,10.0
3037,0,0,10.0
3045,0,0,10.0
3053,0,0,10.0
3061,0,0,10.0
3069,0,0,10.0
3077,0,0,10.0
3085,1,0,10.0
3093,0,0,10.0
3101,0,0,10.0
3109,0,0,10.0
3117,0,0,10.0
3125,0,0,10.0
3133,0,0,10.0
3141,0,0,10.0
3149,0,0,10.0
3157,0,0,10.0
3165,0,0,10.0
3173,0,0,10.0
3181,0,0,10.0
3189,0,0,10.0
3197,0,0,10.0
3205,0,0,10.0
3213,0,0,10.0
3221,1,0,10.0
3229,0,0,10.0
3237,0,0,10.0
3245,0,0,10.0
3253,0,0,10.0
3261,1,0,10.0
3269,0,0,10.0
3277,0,0,10.0
3285,0,0,10.0
3293,0,0,10.0
3301,0,0,10.0
3309,0,0,10.0
3317,0,0,10.0
3325,0,0,10.0
3333,0,0,10.0
3341,0,0,10.0
3349,0,0,10.0
3357,1,0,10.0
3365,0,0,10.0
3373,0,0,10.0
3381,0,0,10.0
3389,0,0,10.0
3397,0,0,10.0
3405,1,0,10.0
3413,0,0,10.0
3421,1,0,10.0
3429,0,0,10.0
3437,0,0,10.0
3445,0,0,10.0
3453,0,0,10.0
3461,0,0,10.0
3469,0,0,10.0
3477,0,0,10.0
3485,0,0,10.0
3493,0,0,10.0
3501,0,0,10.0
3509,0,0,10.0
3517,0,0,10.0
3525,0,0,10.0
3533,0,0,10.0
3541,0,1,10.0
3549,1,0,10.0
3557,0,0,10.0
3565,0,0,10.0
3573,0,0,10.0
3581,0,0,10.0
3589,0,0,10.0
3597,0,0,10.0
3605,3,0,10.0
3613,0,0,10.0
3621,2,1,10.0
3629,0,0,10.0
3637,0,0,10.0
3645,0,0,10.0
3653,0,0,10.0
3661,1,0,10.0
3669,0,0,10.0
3677,0,0,10.0
3685,0,0,10.0
3693,0,0,10.0
3701,0,0,10.0
3709,1,0,10.0
3717,0,0,10.0
3725,0,0,10.0
3733,0,0,10.0
3741,1,0,10.0
3749,0,0,10.0
3757,0,0,10.0
3765,0,0,10.0
3773,1,0,10.0
3781,0,0,10.0
3789,0,0,10.0
3797,0,0,10.0
3805,0,0,10.0
3813,0,0,10.0
3821,0,0,10.0
3829,0,0,10.0
3837,0,0,10.0
3845,0,0,10.0
3853,0,0,10.0
3861,0,0,10.0
3869,3,0,10.0
3877,0,0,10.0
3885,0,0,10.0
3893,0,0,10.0
3901,0,0,10.0
3909,0,0,10.0
3917,0,0,10.0
3925,0,0,10.0
3933,0,0,10.0
3941,0,1,10.0
3949,0,0,10.0
3957,0,0,10.0
3965,0,0,10.0
3973,0,0,10.0
3981,0,0,10.0
3989,0,0,10.0
3997,1,0,10.0
4005,0,0,10.0
4013,0,0,10.0
4021,0,0,10.0
4029,0,0,10.0
4037,0,1,10.0
4045,0,0,10.0
4053,0,0,10.0
4061,0,0,10.0
4069,0,0,10.0
4077,0,0,10.0
4085,0,1,10.0
4093,0,0,10.0
4101,0,0,10.0
4109,1,0,10.0
4117,0,0,10.0
4125,0,0,10.0
4133,0,0,10.0
4141,0,0,10.0
4149,0,0,10.0
4157,0,0,10.0
4165,0,0,10.0
4173,0,0,10.0
4181,0,0,10.0
4189,0,0,10.0
4197,0,0,10.0
4205,1,0,10.0
4213,0,0,10.0
4221,0,0,10.0
4229,0,0,10.0
4237,0,0,10.0
4245,0,0,10.0
4253,0,0,10.0
4261,0,0,10.0
4269,0,0,10.0
4277,0,0,10.0
4285,0,0,10.0
4293,0,0,10.0
4301,0,0,10.0
4309,0,0,10.0
4317,0,0,10.0
4325,0,0,10.0
4333,0,0,10.0
4341,0,0,10.0
4349,1,0,10.0
4357,0,0,10.0
4365,0,0,10.0
4373,0,0,10.0
4381,1,0,10.0
4389,0,0,10.0
4397,1,0,10.0
4405,0,0,10.0
4413,1,0,10.0
4421,0,1,10.0
4429,0,0,10.0
4437,0,0,10.0
4445,0,0,10.0
4453,0,0,10.0
4461,1,0,10.0
4469,0,0,10.0
4477,0,0,10.0
4485,1,0,10.0
4493,0,0,10.0
4501,0,0,10.0
4509,0,0,10.0
4517,0,0,10.0
4525,0,0,10.0
4533,1,0,10.0
4541,0,0,10.0
4549,0,0,10.0
4557,0,0,10.0
4565,1,0,10.0
4573,0,0,10.0
4581,0,0,10.0
4589,0,0,10.0
4597,0,0,10.0
4605,0,0,10.0
4613,0,0,10.0
4621,0,0,10.0
4629,0,0,10.0
4637,0,0,10.0
4645,0,1,10.0
4653,1,0,10.0
4661,0,0,10.0
4669,0,0,10.0
4677,0,0,10.0
4685,0,0,10.0
4693,0,0,10.0
4701,1,0,10.0
4709,1,0,10.0
4717,0,0,10.0
4725,1,1,10.0
4733,0,0,10.0
4741,0,0,10.0
4749,0,0,10.0
4757,0,0,10.0
4765,0,0,10.0
4773,0,0,10.0
4781,0,0,10.0
4789,0,0,10.0
4797,0,0,10.0
4805,3,0,10.0
4813,0,0,10.0
4821,0,0,10.0
4829,0,0,10.0
4837,0,1,10.0
4845,0,0,10.0
4853,0,0,10.0
4861,0,0,10.0
4869,0,0,10.0
4877,0,0,10.0
4885,0,0,10.0
4893,0,0,10.0
4901,0,0,10.0
4909,0,0,10.0
4917,0,0,10.0
4925,0,0,10.0
4933,0,0,10.0
4941,2,0,10.0
4949,1,0,10.0
4957,0,0,10.0
4965,0,0,10.0
4973,0,1,10.0
4981,0,0,10.0
4989,0,1,10.0
4997,0,0,10.0
5005,0,0,10.0
5013,0,0,10.0
5021,0,0,10.0
5029,0,0,10.0
5037,0,0,10.0
5045,0,0,10.0
5053,0,0,10.0
5061,0,0,10.0
5069,0,0,10.0
5077,0,0,10.0
5085,0,1,10.0
5093,0,0,10.0
5101,0,0,10.0
5109,0,0,10.0
5117,0,0,10.0
5125,0,0,10.0
5133,0,0,10.0
5141,0,0,10.0
5149,0,0,10.0
5157,0,0,10.0
5165,0,0,10.0
5173,0,0,10.0
5181,0,0,10.0
5189,0,0,10.0
5197,0,0,10.0
5205,0,0,10.0
5213,0,0,10.0
5221,0,0,10.0
5229,0,0,10.0
5237,0,0,10.0
5245,0,0,10.0
5253,0,0,10.0
5261,0,0,10.0
5269,0,0,10.0
5277,0,0,10.0
5285,0,0,10.0
5293,0,0,10.0
5301,0,0,10.0
5309,0,0,10.0
5317,0,0,10.0
5325,1,0,10.0
5333,0,0,10.0
5341,0,0,10.0
5349,0,0,10.0
5357,0,0,10.0
5365,0,0,10.0
5373,0,0,10.0
5381,0,0,10.0
5389,1,0,10.0
5397,0,0,10.0
5405,0,0,10.0
5413,1,0,10.0
5421,0,0,10.0
5429,0,0,10.0
5437,0,0,10.0
5445,0,0,10.0
5453,0,0,10.0
5461,1,0,10.0
5469,1,0,10.0
5477,0,0,10.0
5485,0,0,10.0
5493,0,0,10.0
5501,0,0,10.0
5509,0,0,10.0
5517,0,0,10.0
5525,0,0,10.0
5533,0,1,10.0
5541,0,0,10.0
5549,0,0,10.0
5557,1,0,10.0
5565,0,0,10.0
5573,0,1,10.0
5581,0,0,10.0
5589,0,0,10.0
5597,1,0,10.0
5605,0,0,10.0
5613,0,0,10.0
5621,0,0,10.0
5629,0,0,10.0
5637,0,0,10.0
5645,0,0,10.0
5653,0,0,10.0
5661,0,0,10.0
5669,0,0,10.0
5677,0,0,10.0
5685,0,0,10.0
5693,0,0,10.0
5701,0,0,10.0
5709,0,0,10.0
5717,1,0,10.0
5725,0,0,10.0
5733,0,0,10.0
5741,0,0,10.0
5749,0,0,10.0
5757,0,0,10.0
5765,0,0,10.0
5773,0,0,10.0
5781,0,0,10.0
5789,0,0,10.0
5797,0,0,10.0
5805,0,0,10.0
5813,0,0,10.0
5821,1,0,10.0
5829,0,0,10.0
5837,0,0,10.0
5845,0,0,10.0
5853,0,0,10.0
5861,1,0,10.0
5869,0,0,10.0
5877,1,0,10.0
5885,0,0,10.0
5893,0,0,10.0
5901,0,0,10.0
5909,0,0,10.0
5917,0,0,10.0
5925,0,0,10.0
5933,0,0,10.0
5941,0,0,10.0
5949,0,0,10.0
5957,0,0,10.0
5965,0,0,10.0
5973,0,0,10.0
5981,0,0,10.0
5989,0,0,10.0
5997,0,0,10.0
6005,0,0,10.0
6013,0,0,10.0
6021,0,0,10.0
6029,0,0,10.0
6037,0,0,10.0
6045,0,0,10.0
6053,0,0,10.0
6061,0,0,10.0
6069,0,0,10.0
6077,0,0,10.0
6085,1,0,10.0
6093,0,0,10.0
6101,0,0,10.0
6109,0,0,10.0
6117,0,0,10.0
6125,0,0,10.0
6133,0,0,10.0
6141,1,0,10.0
6149,0,0,10.0
6157,0,0,10.0
6165,0,0,10.0
6173,0,0,10.0
6181,0,0,10.0
6189,0,0,10.0
6197,0,0,10.0
6205,0,0,10.0
6213,0,0,10.0
6221,0,0,10.0
6229,0,0,10.0
6237,0,0,10.0
6245,0,0,10.0
6253,0,1,10.0
6261,0,0,10.0
6269,0,0,10.0
6277,0,0,10.0
6285,0,0,10.0
6293,0,0,10.0
6301,0,0,10.0
6309,0,0,10.0
6317,0,0,10.0
6325,0,0,10.0
6333,0,0,10.0
6341,0,0,10.0
6349,0,0,10.0
6357,2,0,10.0
6365,0,0,10.0
6373,2,0,10.0
6381,0,0,10.0
6389,0,0,10.0
6397,0,0,10.0
6405,0,0,10.0
6413,0,0,10.0
6421,0,0,10.0
6429,0,0,10.0
6437,0,0,10.0
6445,1,0,10.0
6453,2,0,10.0
6461,0,0,10.0
6469,1,2,10.0
6477,0,0,10.0
6485,0,0,10.0
6493,0,1,10.0
6501,0,1,10.0
6509,0,0,10.0
6517,0,0,10.0
6525,0,0,10.0
6533,0,0,10.0
6541,0,0,10.0
6549,1,0,10.0
6557,0,0,10.0
6565,0,0,10.0
6573,0,0,10.0
6581,0,0,10.0
6589,0,0,10.0
6597,0,0,10.0
6605,1,0,10.0
6613,0,0,10.0
6621,0,1,10.0
6629,0,0,10.0
6637,0,0,10.0
6645,0,0,10.0
6653,0,0,10.0
6661,0,0,10.0
6669,1,0,10.0
6677,0,1,10.0
6685,0,0,10.0
6693,0,0,10.0
6701,0,0,10.0
6709,0,0,10.0
6717,0,0,10.0
6725,0,0,10.0
6733,0,0,10.0
6741,0,0,10.0
6749,0,0,10.0
6757,1,0,10.0
6765,0,0,10.0
6773,0,0,10.0
6781,0,0,10.0
6789,1,0,10.0
6797,0,0,10.0
6805,0,0,10.0
6813,0,0,10.0
6821,0,1,10.0
6829,0,0,10.0
6837,0,0,10.0
6845,0,0,10.0
6853,0,0,10.0
6861,0,0,10.0
6869,1,0,10.0
6877,0,0,10.0
6885,0,0,10.0
6893,0,0,10.0
6901,0,0,10.0
6909,0,0,10.0
6917,0,0,10.0
6925,0,0,10.0
6933,0,0,10.0
6941,1,0,10.0
6949,0,0,10.0
6957,0,1,10.0
6965,0,0,10.0
6973,0,0,10.0
6981,0,0,10.0
6989,0,1,10.0
6997,0,0,10.0
7005,0,0,10.0
7013,0,0,10.0
7021,0,0,10.0
7029,2,0,10.0
7037,0,0,10.0
7045,0,0,10.0
7053,0,0,10.0
7061,0,0,10.0
7069,0,0,10.0
7077,0,0,10.0
7085,0,0,10.0
7093,0,0,10.0
7101,0,0,10.0
7109,0,0,10.0
7117,0,1,10.0
7125,0,0,10.0
7133,0,0,10.0
7141,0,0,10.0
7149,0,1,10.0
7157,0,0,10.0
7165,0,0,10.0
7173,0,0,10.0
7181,0,0,10.0
7189,0,0,10.0
7197,0,0,10.0
7205,2,0,10.0
7213,1,0,10.0
7221,0,1,10.0
7229,0,1,10.0
7237,0,0,10.0
7245,0,0,10.0
7253,0,0,10.0
7261,0,0,10.0
7269,0,0,10.0
7277,1,0,10.0
7285,0,0,10.0
7293,0,0,10.0
7301,0,0,10.0
7309,0,0,10.0
7317,0,0,10.0
7325,0,0,10.0
7333,0,0,10.0
7341,0,1,10.0
7349,0,0,10.0
7357,0,0,10.0
7365,0,0,10.0
7373,0,1,10.0
7381,0,0,10.0
7389,0,1,10.0
7397,0,0,10.0
7405,0,0,10.0
7413,0,0,10.0
7421,0,0,10.0
7429,0,0,10.0
7437,0,0,10.0
7445,0,0,10.0
7453,0,0,10.0
7461,0,1,10.0
7469,0,0,10.0
7477,0,0,10.0
7485,1,0,10.0
7493,0,0,10.0
7501,0,0,10.0
7509,0,0,10.0
7517,0,0,10.0
7525,0,0,10.0
7533,0,1,10.0
7541,0,2,10.0
7549,0,0,10.0
7557,0,1,10.0
7565,0,0,10.0
7573,0,0,10.0
7581,0,0,10.0
7589,0,0,10.0
7597,0,1,10.0
7605,0,0,10.0
7613,0,0,10.0
7621,0,0,10.0
7629,0,0,10.0
7637,0,0,10.0
7645,0,0,10.0
7653,0,0,10.0
7661,0,0,10.0
7669,0,0,10.0
7677,0,0,10.0
7685,1,0,10.0
7693,0,0,10.0
7701,0,0,10.0
7709,0,0,10.0
7717,0,0,10.0
7725,0,0,10.0
7733,0,1,10.0
7741,0,3,10.0
7749,0,0,10.0
7757,0,0,10.0
7765,0,0,10.0
7773,0,0,10.0
7781,0,0,10.0
7789,0,0,10.0
7797,0,1,10.0
7805,0,0,10.0
7813,0,0,10.0
7821,0,0,10.0
7829,0,0,10.0
7837,0,0,10.0
7845,0,0,10.0
7853,0,0,10.0
7861,0,0,10.0
7869,0,0,10.0
7877,0,0,10.0
7885,0,0,10.0
7893,0,0,10.0
7901,0,0,10.0
7909,0,0,10.0
7917,0,0,10.0
7925,0,0,10.0
7933,0,0,10.0
7941,0,0,10.0
7949,0,0,10.0
7957,0,0,10.0
7965,0,0,10.0
7973,0,0,10.0
7981,0,0,10.0
7989,0,0,10.0
7997,0,0,10.0
