@relation Ausstattung

@attribute id numeric
@attribute lemma string
@attribute dependencies string
@attribute lexicons_min numeric
@attribute lexicons_max numeric
@attribute lexicons_extremes_difference numeric
@attribute contains_negation numeric
@attribute sentence_length numeric
@attribute aspecttype {true, false}

@data
577,'stay ni ','nsubj root prep num pobj punct ',0.0,0.0,0.0,0,23,false
578,'nice big room upgrade arrival ','nn amod root partmod prep pobj punct ',0.0,0.6,0.6,0,36,false
579,'smell lobby #ord# walk smell stale nursing home ','det root prep pobj advmod nsubj advmod dep mark nsubj advcl dobj prep det nn pobj punct ',-0.4,0.0,0.4,0,80,false
580,'much antiseptic smell try cover stale smell ','advmod amod amod root partmod aux xcomp prt det amod dobj punct ',0.0,1.0,1.0,1,63,false
581,'beautiful old building appreciate ','amod amod dobj nsubj aux root punct ',0.0,1.0,1.0,0,44,true
582,'also turn water midnight ','advmod nsubj root aux xcomp prt det dobj prep pobj prep num pobj punct ',0.0,0.0,0.0,0,60,false
583,'big affect far comfort ','det amod root advmod dep dep pobj ',0.0,1.0,1.0,1,32,false
640,'good ','root punct ',0.0,1.0,1.0,0,7,false
641,'location good?cprice fair ','nsubj cop nsubj cop root punct ',0.0,0.5,0.5,0,34,false
642,'old hotel room curtain fall ','poss det amod root punct cc nsubj poss advmod det nsubj conj prt ',0.0,0.0,0.0,0,54,true
664,'stay ok bit b&b old style hotel ambience bar diner ','det nsubj cop root cc poss det conj prep det pobj prep det amod nn nn pobj prep det pobj cc conj punct ',0.0,0.0,0.0,0,100,true
665,'breakfast good location excellent view room good ','nsubj cop root punct conj amod punct nsubj prep pobj cop ccomp punct ',0.0,1.0,1.0,1,68,false
666,'room clean service good ','nn amod nsubj cop root punct ',0.0,1.0,1.0,0,33,false
667,'safe place quiet ','amod root cc conj punct ',0.0,0.75,0.75,0,23,false
668,'usb pports power point electronic device furniture old bed squeak ','det nn root cc det nn conj prep amod pobj punct amod nsubj cop parataxis cc poss nsubj conj punct ',0.0,0.0,0.0,1,104,false
669,'last evening get room apparently check already ','det amod root nsubj aux neg rcmod prep poss pobj mark nsubjpass auxpass advmod advcl prt advmod punct ',0.0,0.0,0.0,1,92,false
670,'room service bar lunch time quite star standard ','det nn root punct det appos prep dep nn pobj neg advmod num nn dep ',0.0,1.0,1.0,1,76,true
720,'excellent customer service ','amod nn root punct ',0.0,1.0,1.0,1,29,false
721,'staff accommodating helpful ','det nsubj cop advmod root cc conj punct ',0.0,1.0,1.0,0,48,false
722,'bathroom shower mold wall ','poss nn nsubj root dobj prep det pobj punct ',0.0,0.0,0.0,0,44,false
723,'explain problem front desk apologetic move upgrade room ','nsubj root det dobj prep det amod pobj punct cc nsubj cop advmod conj cc conj dobj prep det amod pobj punct ',-0.4,0.5,0.9,1,111,false
724,'excellent customer service ','amod nn root punct ',0.0,1.0,1.0,1,29,false
760,'good ','root punct ',0.0,1.0,1.0,0,7,false
761,'location excellent central convenient public transportation restaurant metro place dupuis food court various service ','nsubj cop root punct amod punct conj prep amod pobj punct conj punct conj punct cc nn nn nn conj punct amod dobj punct ',0.0,1.0,1.0,1,143,false
762,'maintenance spotty ','nsubj cop root punct ',0.0,0.0,0.0,1,24,false
763,'bathtub drain clog hairdryer didn?ft work ice maker several floor order furniture room scuff ','nn nsubjpass partmod punct nn nn conj punct nn conj prep amod pobj auxpass prep dep pobj punct nsubj prep pobj root punct ',0.0,0.0,0.0,0,126,true
792,'good ','root punct ',0.0,1.0,1.0,0,7,false
793,'really like location hotel ','nsubj advmod root det dobj prep det pobj punct ',0.0,0.4,0.4,0,44,false
794,'swimming pool cold ','det nn nsubj cop root punct ',0.0,0.3333333333333333,0.3333333333333333,0,29,true
816,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
817,'great location ','nn root punct ',0.0,0.6,0.6,0,17,false
818,'room mold ','det nsubj aux root punct ',0.0,0.0,0.0,0,21,false
819,'move room becsuse noise contiguos room ','nsubj root dobj prep det nn pobj prep det pobj prep det nn pobj punct ',0.0,0.0,0.0,1,76,false
848,'good ','root punct ',0.0,1.0,1.0,0,7,false
849,'close shopping ','root dep pobj punct ',0.0,0.5,0.5,0,20,false
850,'heat bathroom ','det root prep pobj ',0.0,0.0,0.0,1,20,false
872,'good ','root punct ',0.0,1.0,1.0,0,7,false
873,'service de concierge nest pas sufficient ','nn nn nn nsubj root acomp ',0.0,0.0,0.0,1,41,false
888,'','root punct ',0.0,0.0,0.0,0,7,false
889,'location ','root punct ',0.0,0.0,0.0,0,11,false
890,'room tired overused ','det nsubj cop advmod root cc conj punct ',-0.4,0.0,0.4,0,39,false
891,'room need facelift ','det nsubj root det dobj punct ',0.0,0.0,0.0,1,27,false
892,'carpet stain mould bathroom ','det nsubjpass auxpass root punct expl parataxis nsubj prep det pobj punct ',0.0,0.0,0.0,0,59,false
928,'overall nice #crd# ','advmod amod root punct ',0.0,0.6,0.6,0,19,false
929,'location ','root punct ',0.0,0.0,0.0,0,11,false
930,'facility ','root ',0.0,0.0,0.0,0,11,false
952,'good value money ','amod root prep pobj punct ',0.0,1.0,1.0,0,23,false
953,'great location next metro station big n modern food court supermarket ','amod root punct advmod dep nn pobj punct amod advmod amod nn appos punct appos punct ',0.0,0.6,0.6,0,81,false
954,'walkable city centre ','root prep nn pobj punct ',0.0,0.0,0.0,1,26,false
955,'err electric teapot coffee maker ','root det amod dobj prep det nn pobj punct ',0.0,0.5,0.5,0,45,false
956,'coffee brewer clean guest ','nn nsubjpass aux auxpass root prep det pobj punct ',0.0,1.0,1.0,0,48,false
957,'','root ',0.0,0.0,0.0,0,2,false
958,'sheet big enough tuck matress ','nsubj cop root advmod aux auxpass xcomp prep det pobj punct ',0.0,0.2,0.2,1,53,false
959,'roll ','root complm nsubjpass aux neg auxpass pcomp prt punct ',0.0,0.0,0.0,1,33,false
1016,'good cost effectiveness ','amod nn root punct ',0.0,1.0,1.0,0,26,false
1017,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1018,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1019,'breakfest good ','nsubj aux cop root punct ',0.0,1.0,1.0,0,28,false
1020,'room service restaurant close dinner s essential ','expl root det nn nsubj cc det nsubjpass auxpass conj prep pobj punct dobj nsubj cop rcmod punct ',0.0,1.0,1.0,1,90,true
1021,'pool open evening ','nsubjpass auxpass advmod root prep det pobj punct ',0.0,0.3333333333333333,0.3333333333333333,0,37,true
1064,'','root punct ',0.0,0.0,0.0,0,7,false
1065,'great location ','amod root punct ',0.0,0.6,0.6,0,17,false
1066,'lose thing leave contact say find ','nsubj root dobj prep poss pobj advmod nsubj dep cc nsubj conj dobj prep pobj cc nsubj conj nsubj aux ccomp dobj punct ',-0.2,0.5,0.7,1,105,false
1067,'also hot water work morning ','advmod punct det amod nsubj aux advmod root prep det pobj ',0.0,0.0,0.0,0,52,false
1096,'good ','root punct ',0.0,1.0,1.0,0,7,false
1097,'great buffet ','amod root punct ',0.0,0.6,0.6,0,15,false
1098,'bad fridge room book small room ','advmod root expl ccomp det nsubj prep poss pobj mark nsubj advcl det amod dobj punct ',-0.6,0.0,0.6,1,75,false
1099,'great location ','amod root punct ',0.0,0.6,0.6,0,17,false
1100,'parking scary least wasn?ft street ','nsubj cop root cc advmod dep nsubj conj prep det pobj ',-0.4,0.0,0.4,0,56,false
1136,'room serve purpose ','det nsubj root poss dobj punct ',0.0,0.0,0.0,0,30,false
1137,'less ','dep root cc det conj punct ',0.0,0.0,0.0,1,22,false
1138,'room clean room ','nsubj num punct dep cop det advmod amod root punct ',0.0,1.0,1.0,0,38,false
1139,'front staff friendly ','amod nsubj cop root punct ',0.0,1.0,1.0,1,27,false
1140,'front entrance beautiful ','amod nsubj cop root punct ',0.0,1.0,1.0,1,31,true
1141,'ked parking underground easy access hotel ','root complm expl ccomp dep advmod prep amod pobj prep det pobj punct ',0.0,0.2,0.2,0,71,false
1142,'room bathroom need major renovation ( comfortable mold bath tub wall ) ','root num punct det nsubj dep prep pobj prep amod pobj advmod nsubj cop neg dep mark det nsubj prep det nn nn pobj advcl punct ',0.0,1.0,1.0,1,120,false
1192,'good ','root punct ',0.0,1.0,1.0,0,7,false
1193,'lobby clean room clean great view city ','det nsubj cop root cc det nsubj cop conj cc conj det amod dobj prep det pobj punct ',-0.4,1.0,1.4,0,78,false
1194,'restaurant hotel good ','det nsubj prep det pobj cop root punct ',0.0,1.0,1.0,1,39,true
1195,'location hotel great access st. catherine street get downtown ','det nsubj prep det pobj cop root prep pobj prep nn poss possessive pobj cc conj dobj punct ',0.0,0.6,0.6,1,96,false
1196,'bathroom outdated seem little scummy ','det nsubj cop root punct cc cop det amod conj punct ',0.0,0.0,0.0,0,59,false
1232,'good value ','amod root punct ',0.0,1.0,1.0,0,13,false
1233,'location convenient view room outstanding ','det nsubj cop advmod root cc det nsubj prep poss pobj cop conj punct ',0.0,1.0,1.0,1,78,false
1234,'need update ','nsubj root aux auxpass xcomp punct ',0.0,0.0,0.0,1,25,true
1235,'take full minute run shower water really warm ','nsubj csubj det amod num dobj partmod det dobj prep det pobj cop advmod root punct ',0.0,0.5,0.5,0,82,false
1264,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1265,'old need reformation comon area ','advmod dep punct root dobj prep amod pobj punct ',0.0,1.0,1.0,1,46,true
1280,'probably stay ','advmod aux neg root advmod advmod punct ',0.0,0.0,0.0,1,38,false
1281,'work ice machine ','expl root det amod nn nsubj punct ',0.0,0.0,0.0,1,35,true
1296,'go back recommend friend ','aux root advmod cc aux conj prep pobj punct ',0.0,1.0,1.0,0,47,false
1297,'room roomy ','det nsubj cop root punct ',0.0,0.0,0.0,0,23,false
1298,'location excellent ','det nsubj cop root punct ',0.0,1.0,1.0,1,29,false
1299,'clean staff awesome ','nsubj cop nsubj cc det conj cop root punct ',0.0,1.0,1.0,0,42,false
1300,'air duct need clean ','det nn nsubj root xcomp punct ',0.0,1.0,1.0,1,30,false
1301,'come smell mould ','advmod nsubj root mark nsubj advcl dobj punct ',0.0,0.0,0.0,0,36,false
1302,'pool hour limited odd ','det nn nsubj cop root cc conj punct ',-0.4,0.3333333333333333,0.7333333333333334,0,38,true
1352,'good ','root punct ',0.0,1.0,1.0,0,7,false
1353,'location ','root ',0.0,0.0,0.0,0,9,false
1368,'good ','advmod root punct ',0.0,1.0,1.0,0,12,false
1369,'nice city ','root prep det pobj punct ',0.0,0.6,0.6,0,19,false
1370,'room fridge ','nsubj root det dobj ',0.0,0.0,0.0,1,19,false
1392,'good ','root punct ',0.0,1.0,1.0,0,7,false
1393,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1394,'lot elevator work rapidly ','root prep pobj nsubj rcmod advmod punct ',0.0,0.0,0.0,0,40,true
1395,'old building ','amod root punct ',0.0,0.5,0.5,0,15,true
1396,'lot amenity ','neg det root prep pobj punct ',0.0,1.0,1.0,1,25,false
1432,'home away home ','advmod root dep pobj punct ',0.0,0.0,0.0,0,22,false
1433,'ideal location hotel heart downtown montreal ','amod root prep pobj prep det pobj prep nn pobj punct ',0.0,0.0,0.0,1,60,false
1434,'friendly helpful staff ','amod cc conj root punct ',0.0,1.0,1.0,0,29,false
1435,'trustworthy housekeeping ','amod root punct ',0.0,1.0,1.0,0,27,false
1436,'wide selection place close hotel ( metro station taxi shopping mall restaurant pharmacy ) ','amod root prep pobj amod prep det pobj prep nn dep punct conj punct nn conj punct conj punct appos punct dep conj punct ',0.0,0.5,0.5,1,122,false
1437,'many homeless people hotel ','advmod amod amod root prep pobj punct ',0.0,0.0,0.0,0,38,false
1480,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1481,'good location ','amod root punct ',0.0,1.0,1.0,0,16,false
1482,'design quite old need change lift car park ','det nsubj cop advmod root cc conj nn dobj aux xcomp dobj ',0.0,0.0,0.0,1,57,true
1504,'hotel convenient airport shuttle subway ','det nsubj cop root prep det nn pobj cc conj punct ',0.0,1.0,1.0,1,61,false
1505,'bed comfy ','det nsubj cop root punct ',0.0,0.0,0.0,0,20,false
1506,'coffee machine work ','det nn nsubj aux neg root punct ',0.0,0.0,0.0,1,34,false
1507,'strange smell room ','expl root det amod nsubj prep det pobj punct ',-0.2,0.0,0.2,0,40,false
1508,'room hotel little tired tatty ','det nsubj cc conj cop det dep root cc conj punct ',-0.4,0.0,0.4,0,50,true
1509,'staff friendly ','nsubj prep det pobj cop root punct ',0.0,1.0,1.0,0,32,false
1510,'make effort friendly helpful ','det nsubj root det dobj aux cop infmod cc conj punct ',0.0,1.0,1.0,1,54,false
1560,'bad ','neg root punct ',-0.6,0.0,0.6,1,10,false
1561,'location comfort ','root punct appos punct ',0.0,1.0,1.0,0,21,false
1562,'payment process ','nn root ',0.0,0.0,0.0,1,16,false
1584,'nice hotel recommend ','advmod amod nsubj punct aux root punct ',0.0,0.6,0.6,0,36,true
1585,'staff ( sammy checkin ) helpful provide room nice view ','root punct dep punct prep pobj dep advmod amod prep pcomp det dobj prep det amod pobj punct ',0.0,1.0,1.0,0,81,false
1586,'bad signage direction parking garage hotel food court ect ','advmod amod root prep pobj prep nn pobj prep pobj prep nn pobj punct appos punct ',-0.6,0.5,1.1,0,88,true
1608,'good ','root punct ',0.0,1.0,1.0,0,7,false
1609,'location great ','nsubj cop root punct ',0.0,0.6,0.6,0,20,false
1610,'old hotel old equipments old bathroom old carpets ','nn root prep nn pobj punct nn dep punct nn appos punct ',0.0,0.0,0.0,1,62,true
1611,'need urgent remodeling ','nn nn root ',-0.2,0.0,0.2,1,24,true
1640,'breakfast need improvement ','nsubj root dobj punct ',0.0,1.0,1.0,1,30,false
1641,'proximity everything montreal ','root prep pobj prep pobj punct ',0.0,0.0,0.0,1,38,false
1642,'location ','root punct ',0.0,0.0,0.0,0,11,false
1643,'breakfast bit expensive ','root det nsubj xcomp punct ',0.0,0.5,0.5,0,28,false
1644,'cold ','cop root punct ',0.0,0.0,0.0,0,11,false
1645,'spresso ','root ',0.0,0.0,0.0,0,8,false
1688,'fairly good hotel nice practical location ','advmod amod root punct amod amod appos punct ',0.0,1.0,1.0,0,46,true
1689,'good location check fast able get room early expect general stay pleasant ','amod tmod punct dep advcl prep pobj prt ccomp advmod punct nsubj cop root aux xcomp poss dep advmod mark dep punct cc prep pobj det nsubj cop conj punct ',0.0,1.0,1.0,1,133,false
1690,'s also connect shopping mall metro system go outside get ','nsubjpass auxpass advmod root prep det nn pobj cc det nn conj punct cc nsubj aux neg conj aux xcomp advmod aux xcomp prep pobj punct ',0.0,0.5,0.5,1,114,false
1691,'#ord# stay hotel sure last ','nsubj cop neg poss amod root prep det pobj cc nsubj cop conj nsubj aux neg cop poss ccomp punct ',0.0,0.0,0.0,1,76,false
1692,'big space door let sound light mildly annoying try sleep ','det amod nsubj prep det pobj root det dobj cc conj rel punct pobj cop advmod rcmod mark advcl aux xcomp punct ',-0.4,0.2,0.6000000000000001,1,106,false
1693,'also reduce score facility hotel still follow archaic ( slightly offensive ) practice put bible ( case new testament ) room ','nsubj aux advmod root det dobj prep punct pobj punct mark det nsubj advmod advcl det dobj dep cc advmod amod nn conj prep pcomp det dobj dep cc punct prep det pobj punct nn nsubj conj prep det pobj punct ',0.0,1.0,1.0,1,199,false
1694,'non-christian irritate like stop ','root det pobj punct nsubj conj dobj cc nsubj aux conj nsubj aux xcomp punct ',-0.6,0.4,1.0,1,69,false
1744,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1745,'nice clean hotel ','nsubj cop det amod amod root punct ',0.0,1.0,1.0,0,28,true
1746,'night hear air circulation almost sound roller coaster keep wake ','prep det pobj advcl det nn nsubj advmod ccomp prep det nn pobj aux root dobj prt ',0.0,0.0,0.0,0,98,false
1768,'location location location ','root punct appos punct appos punct ',0.0,0.0,0.0,0,33,false
1769,'location absolutely terrific ','det nsubj cop advmod root punct ',0.0,0.8,0.8,0,39,false
1770,'staff extremely accommodate hotel need update ','det nsubj aux advmod root punct cc det nsubj conj prep pobj prep det pobj punct ',0.0,0.0,0.0,1,81,true
1771,'#ord# room smell smoke immediately move room ','poss amod nsubj root prep pobj punct cc nsubjpass auxpass advmod conj prep det pobj punct ',0.0,0.3333333333333333,0.3333333333333333,1,84,false
1772,'lock work immediately fix ','advmod det nsubj aux neg dep punct nsubjpass auxpass advmod root punct ',0.0,0.3333333333333333,0.3333333333333333,1,60,false
1773,'staff help book train ride loan wine opener never say request ','det nsubj root nsubj ccomp poss nn dobj punct conj iobj det nn dobj punct cc neg conj punct dep punct dep det pobj punct ',0.0,0.4,0.4,1,106,false
1774,'room need upgrade ','det nsubj root xcomp punct ',0.0,0.0,0.0,1,27,false
1824,'satisfy ','root punct ',0.0,0.0,0.0,0,12,false
1825,'hotel location great ','nn nsubj cop root punct ',0.0,0.6,0.6,0,27,false
1826,'easy subway access ','amod nn root punct ',0.0,0.2,0.2,0,21,false
1827,'close bar restaurant bed comfortable ','advmod dep pobj cc conj punct cc nsubj cop root punct ',0.0,0.4,0.4,1,60,false
1828,'staff bilingual able give information get city ','nsubj cop root punct cc cop conj aux xcomp dobj prep pcomp prep det pobj punct ',0.0,1.0,1.0,0,85,false
1829,'room elevator hear go quite loudly ','poss nsubj root prep det pobj cc nsubj aux conj nsubj xcomp advmod cc conj advmod advmod punct ',0.0,0.0,0.0,0,90,false
1830,'wasn?ft good noise wake morning ','root det amod dobj aux infmod prt prep dep det pobj punct ',0.0,1.0,1.0,1,54,false
1880,'pleasant ','root punct ',0.0,1.0,1.0,1,11,false
1881,'complain roos give good room ','mark nsubj advcl prep poss pobj nsubj root iobj amod dobj punct ',-0.4,1.0,1.4,0,61,false
1882,'complain send maintenance man room check room tell wrong room fine ','advmod nsubj dep nsubj root det nn dobj prep poss pobj cc conj poss dobj aux infmod dobj nsubj cop rcmod cc det nsubj cop conj punct ',-0.4,0.4,0.8,1,122,false
1883,'leave change room good #crd# ','nsubj aux advmod root advmod nsubj dep poss dobj cc conj amod dobj punct ',-0.2,1.0,1.2,0,66,false
1912,'','root punct ',0.0,0.0,0.0,0,7,false
1913,'indoor access iga metro definitely asset ','amod nsubj prep pobj cc conj cop advmod det root punct ',0.0,0.4,0.4,0,56,false
1914,'bathroom fixture look old outdated ','det nn nsubj cc conj cop preconj root cc conj punct ',0.0,1.0,1.0,0,59,false
1915,'enough electric outlet personal device ','expl root neg amod amod nsubj prep amod pobj punct ',0.0,0.5,0.5,1,59,false
1944,'stay good convenient location comfortable spacious room ','nsubj cop root punct det amod dep punct amod cc conj appos punct ',0.0,1.0,1.0,1,72,false
1945,'location old town good ','nsubj prep nn pobj root punct ',0.0,1.0,1.0,0,28,false
1946,'park way pleasant enjoy music ','nsubj prep det pobj cop root cc nsubj conj det dobj punct ',0.0,1.0,1.0,1,60,false
