@relation Ausstattung

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
2944,'convenient , clean but rooms in need of an upgrade . ',false
2945,'good linens . ',false
2946,'walking distance to everything . ',false
2947,'would return . ',false
2948,'the hotel rooms need some upgrades . ',false
2949,'the fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',false
2950,'half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',false
3000,'good . ',false
3001,'bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',false
3016,'the staff was very polite , kind and accommodating . ',false
3017,'i would stay there again but it needs to be clean . ',false
3018,'the hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',false
3019,'there is no point having a city view if the window is too dirty to see outside . ',false
3020,'also in the rooms the vents were filled with black dust / dustballs . ',false
3021,'deep cleaning must be done in the room . ',false
3022,'also the number of toiletries must reasonably reflect the number of guests in the room . ',false
3023,'two of us and one set of toiletries . ',false
3080,'very good . ',false
3081,'close to metro and old city . ',false
3082,'area was a little dodgy ',false
3104,'very good time . ',false
3105,'the bed was super comfortable and location can?ft be beat ! ',false
3106,'leaking shower head , mold on ceiling in shower . ',false
3107,'asked four times for coffee and ice bucket finally gave up . ',false
3108,'with that being said only because of location i would stay again . ',false
3144,'very good time . ',false
3145,'the bed was super comfortable and location can?ft be beat ! ',false
3146,'leaking shower head , mold on ceiling in shower . ',false
3147,'asked four times for coffee and ice bucket finally gave up . ',false
3148,'with that being said only because of location i would stay again . ',false
3184,'a fairly good hotel , nice location but the room should be more equiped . ',true
3185,'the location . ',false
3186,'no micro-wave ',false
3208,'pleasant . ',false
3209,'camera e vista ( business ) . ',false
3210,'poco centrale ',false
3232,'good . ',false
3233,'location . ',false
3234,'price ',false
3256,'pleasant experience . ',false
3257,'older hotel . ',true
3258,'walking distance to shopping , restaurants . ',false
3259,'comfy beds , good location , nice basic hotel room . ',false
3260,'one of the better prices for a downtown hotel . ',false
3261,'older hotel , no info in the rooms for room service , pool hours etc. had to call front desk . ',true
3262,'shower curtain a little stinky . ',false
3263,'water pressure a little low . ',false
3264,'parking garage has very low ceilings and narrow driving . ',true
3265,'19.50 per night to park . ',false
3266,'things were good overall . ',false
3267,'no complaints . ',false
3352,'pleasant . ',false
3353,'location ',false
3368,'good . ',false
3369,'nice beds and very clean rooms . ',false
3370,'breakfast not included in the fares ',false
3392,'pleasant . ',false
3393,'the hotel has access to a mall with grocery and food court . ',false
3394,'the hotel is outdated . ',true
3395,'you need to pay for parking ',false
3424,'good . ',false
3425,'the hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',true
3426,'i got a room on the 30th floor , and it was completely worth it . ',false
3448,'good . ',false
3449,'it?fs close to everything . ',false
3450,'the check - in staff could be friendlier . ',false
3451,'the bathroom needs updating - sink / tub broken in places . ',false
3480,'good . ',false
3481,'the location is excellent , easy to access and parking just below the hotel . ',false
3482,'the beds were clean and comfortable . ',false
3483,'the staff at the front desk were pleasant to deal with . ',false
3484,'the rooms are old and the bathrooms are in need of an upgrade . ',false
3520,'overall i don?ft mind staying in this location . ',false
3521,'it was clean and neat staff was friendly . ',false
3522,'e to subway . ',false
3523,'in walk straight down the road to old city montr ? ',false
3524,'al / norte dame basilica / . ',false
3525,'bway stops to underground mall . ',false
3526,'t outside the gay village and promenade . ',false
3527,'ts at the park across the street with a restaurant and live music ( summertime ) . ',false
3528,'on hop off bus tour stop two blocks away . ',false
3529,'conviently located to rue saint denis which has more restaurants and bars . ',false
3530,'and gym in hotel . ',false
3531,'on the corner for easy access cash . ',false
3532,'the rooms had lovely views of the city but i felt the rooms themselves are becoming a bit dated , furniture is in ok condition air vents could be cleansed bathrooms updated it?fs like an holiday inn from the 90?fs and all the electrical outlets were loose fitting . ',false
3533,'the restaurants ambience is ok again a bit dated in design and furniture . ',true
3632,'good . ',false
3633,'the breakfast buffet was expensive for what you got , but they let you take food to your room . ',false
3634,'the hotel room was 78 degrees and the thermostat did not work to change the temperature . ',false
3635,'it was held onto the wall with a piece of tape . ',false
3636,'the location was great for where i needed to be . ',false
3637,'the staff members were nice and friendly . ',false
3680,'good . ',false
3681,'staff fast , hotel big . ',true
3682,'great location . ',false
3683,'pretty old and used . ',false
3684,'. ',false
3685,'room small - very loud vent . ',false
3686,'. ',false
3687,'et take a too close look . ',false
3688,'. ',false
3689,': meh . ',false
3690,'windows really dirty ! ',false
3768,'we left a day early because we did nt like what we saw of canada . ',false
3769,'cleanliness . ',false
3770,'noisy location next to a park with loud music ',false
3792,'a moderate hotel . ',false
3793,'bed very comfortable , room clean and quiet . ',false
3794,'bathroom clean and functional . ',false
3795,'room large.i would stay here again as it really was just a hotel that had seen its best days but had some character and charm . ',true
3796,'greatest location . ',false
3797,'the desk staff were lovely . ',false
3798,'the older concierge was rude or hiding . ',false
3799,'the ac was permanently set so not cool enough . ',false
3800,'the bathroom fan was like a motorcycle engine . ',false
3801,'i think that this hotel is just old . ',true
3872,'well located right on the berri subway intersection . ',false
3873,'location was very good . ',false
3874,'the hotel is connected to the subway via walking through a food court just off the lobby . ',false
3875,'there is also a very nice iga supermarket there for last minute items and snacks . ',false
3876,'the front desk was indeifferent . ',false
3877,'the hallways were dated and worn . ',true
3878,'i had an executive room on the top floor and my room was fine but others in my group complained the rooms were run down . ',false
3928,'was decent for price . ',false
3929,'comfy beds . ',false
3930,'great reception staff . ',false
3931,'showers small and could use good clean . ',false
3932,'parking awkward . ',true
3968,'good . ',false
3969,'location - very convenient . ',false
3970,'bed was comfortable and the room had a good view . ',false
3971,'some of the finishes / fixutres are dated and worn - but still functional . ',true
4000,'clean room , fantastic views of downtown , very close to downtown core . ',false
4001,'clean room , nice view , no noise . ',false
4002,'lack of ice , only found on 17th floor . ',true
4003,'no ice bucket provided . ',true
4032,'excellent location . ',false
4033,'location . ',false
4034,'old room , washroom is small ',false
4056,'alright ... ',false
4057,'except for waking up sweating every morning . ',false
4058,'the ac is almost non existent . ',false
4059,'... ',false
4060,'it was hot in the room ... ',false
4061,'ca nt adjust the thermostat to make it cooler ',false
4104,'friendly staff . ',false
4105,'checking staff were very helpful , cheerful , friendly and truly helped us to get a true feel of the city during our short stay . ',false
4106,'?????? ',false
4107,'cleanliness .... ',false
4108,'rooms needs to be upgraded . ',false
4109,'washrooms were very small and definitely not upto the expected standard ',false
4152,'okay . ',false
4153,'it was nice . ',false
4154,'not the fault of the hotel itself , but the location is right in the bay village . ',false
4155,'there were tons of panhandlers and drug addicts right on the corner . ',false
4156,'i was a little hesitant to take my family out there . ',false
4157,'. ',false
4158,'hotel itself is a bit dated now . ',true
4159,'time for a makeover . ',true
4216,'overall our stay was for three nights and we enjoyed visiting montreal . ',false
4217,'the hotel is central to everything !! ',false
4218,'20 min walk to old town and about 30 min walk to downtown ! ',false
4219,'there was an iga downstairs with access from the hotel and a food court ! ',false
4220,'lots of little restaurants around the hotel and entertainment outside at the park infront of the hotel in the evening . ',false
4221,'the hotel is located in the village aka pride village which is not a big deal to us but there were a lot of addicts and bums in the street asking for money non stop ! ',false
4222,'we did not feel threatened but the some of the people that were high on heroine or whatever they took made them loud and it was a little scary walking through them to get somewhere ! ',false
4272,'needs renovation . ',true
4273,'it?fs close to downtown and main attractions . ',false
4274,'also the hotel doors open up to place dupris mall . ',false
4275,'the bed was comfortable and chairs clean and comfortable . ',false
4276,'our second stay here in about 5 years was not as pleasant as the first . ',false
4277,'the ac was too low and could not be adjusted . ',false
4278,'the carpet was old and the staff do their best to clean it . ',true
4279,'the dresser in the room was old and scratched in many places . ',false
4280,'the toilet did not flush well and the sink did not drain well . ',false
4281,'this hotel needs some fixing up . ',true
4282,'the parking was expensive and low ceiling . ',true
4283,'this hotel was very expensive considering all the issues . ',false
4284,'we won?ft be staying here a third time unless we know of its renovations . ',false
4376,'average hotel in a great location . ',false
4377,'great location . ',false
4378,'the room smelt of damp . ',false
4379,'small bathroom ',false
4408,'okay . ',false
4409,'ac did nt work night 1 , on night 2,3 it barely worked and the beds kind of felt a little grimy . ',false
4410,'unfortunately , i would not stay here again . ',false
4432,'it was average . ',false
4433,'servise , breakfast and location . ',false
4434,'front disc not helpful . ',false
4456,'unsatisfied . ',false
4457,'the price is tottaly not worth what we got nearly 600 $ for a basic room outdated decoration it was clean but some applieance were so used and unkept that it looked dirty the only thing worth was the emplacement for that price parking and breakfast were not included ',false
4472,'great location . ',false
4473,'not quite sure if it s value for money . ',false
4474,'the location was excellent . ',false
4475,'there is also a supermarket and food court on the ground floor of the hotel . ',false
4476,'the amount reflected on booking.com to be charged for basic room rates were far different when we checked outas the price had increased by at least $ 100.00 . ',false
4477,'this hotel is not for people on a budget . ',false
4520,'great stay had a great time like always . ',false
4521,'the hotel is in a great location i stay there every time i visit montreal . ',false
4536,'satisfied customer . ',false
4537,'beds are comfortable . ',false
4538,'the hotel is very old , renovations are needed especially in the washroom . ',true
4560,'few days in montreal .. ',false
4561,'the bed was really comfortable . ',false
4562,'the view was great and the room was spacious .. ',false
4563,'the coffee in the room was good ( when the coffee maker actually worked ) . ',false
4564,'to . ',false
4565,'the room was really dated .. ',false
4566,'there were stains all over the bathroom ceiling ( paint job was badly needed ) .. ',false
4567,'the carpet had several stains on it .. ',false
4568,'the lamp was broken on the desk and the electrical outlet for the lamp did nt even have a cover on it ( big safety hazard for some family that has children with them .. ',false
4569,'it s obvious that there was a time that this truly was a grand hotel .. ',false
4570,'who e dr owns this place needs to invest some money into the place and make it grand once again .. ',true
4571,'but to end my review.for a few days it was ok.but i would nt cone there for a special occasion ... ',false
4572,'anniversary etc. ',false
4664,'i?fd stay again but i?fm taking the train & metro if i return to montreal . ',false
4665,'bed was so comfy ! ',false
4666,'very convenient location to catch the metro . ',false
4667,'lots of shops nearby to pick up some basics or grab a bite to eat . ',false
4668,'e was a salsa party at the park across the street which looked like it would have been a great night had the weather cooperated . ',false
4669,'i did not like having to pay for parking each day . ',false
4670,'when i tried to leave i was delayed another 30 minutes due to technical issues with my validated ticket . ',false
4671,'restaurant breakfast seems like a waste . ',false
4672,'too expensive for a morning buffet . ',false
4736,'good . ',false
4737,'good breakfast , comfortable bed , good sized rooms . ',false
4738,'underground parking stalls are barely high enough to park a standard suv . ',false
4739,'i was nt able to open the trunk . ',true
4768,'good . ',false
4769,'the views from this property are incredible !!! ',false
4770,'we were fortunate to have been given an upgrade to a top floor suite which had windows looking out at the city and mount royal . ',false
4771,'the room was well appointed and clean . ',false
4772,'the air conditioning was either not working or could not keep up with the temps outside , ( the room had large windows that faced south and west ) . ',false
4773,'we contacted the housekeeping staff and the front desk to see if something could be done and unfortunately the problem was not resolved and we did not get any response from the hotel staff . ',false
4774,'we found this very disappointing . ',false
4824,'pleasant . ',false
4825,'llocation . ',false
4826,'need renovation of the property very old furniture and stuff ',true
4848,'pleasant . ',false
4849,'great location . ',false
4850,'very out of date amenities ',false
4872,'good area to try montreal crusine , not just french . ',false
4873,'location is convenient to everywhere . ',false
4874,'diverse restaurant and entertainment choice . ',false
4875,'location is not quite suitable for family with young children . ',false
4904,'ok . ',false
4905,'the fitness room didn?ft have towels , cups for water and no sanitary wipes ',false
4920,'ok . ',false
4921,'only location of hotel ... ',false
4922,'hotel needs big upgrade ... ',true
4923,'everything is very old . ',true
4924,'to update all furniture , carpets .... ',false
4960,'not bad .... ',false
