@relation WLAN

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
751,'the staff were very accommodating and helpful . ',false
752,'our bathroom shower had mold on the walls . ',false
753,'we explained this problem to the front desk , and they were very apologetic and moved us to an upgraded room . ',false
754,'excellent customer service . ',false
784,'good . ',false
785,'location is excellent , central , convenient to public transportation , restaurants , metro , and place dupuis food court , various services . ',false
786,'maintenance is spotty . ',false
787,'bathtub drain clogged , hairdryer didn?ft work , ice makers on several floors were out of order , furniture in room scuffed . ',false
810,'good . ',false
811,'we really liked the location of the hotel . ',false
812,'the swimming pool was cold . ',false
840,'pleasant . ',false
841,'great location . ',false
842,'the room have mold . ',false
843,'they move me to another room becsuse of the noise from the contiguos room . ',false
866,'good . ',false
867,'close to shopping . ',false
868,'no heat in bathroom ',false
884,'good . ',false
885,'service de concierge nest pas sufficient ',false
918,'okay . ',false
919,'location . ',false
920,'the room was very tired and overused . ',false
921,'the room need a facelift . ',false
922,'the carpet was stained , there was mould in the bathroom . ',false
946,'overall nice one . ',false
947,'location . ',false
948,'facilities ',false
1000,'good value for money . ',false
1001,'great location , next to metro station , big n modern food court , supermarket . ',false
1002,'walkable to city centre . ',false
1003,'erred an electric teapot to a coffee maker . ',false
1004,'coffee brewer can be cleaned after each guest . ',false
1005,'. ',false
1006,'sheet is big enough to be tucked under the matress . ',false
1007,'so that it wo nt be rolled up . ',false
1052,'good cost effectiveness . ',false
1053,'good location . ',false
1054,'good location . ',false
1055,'breakfest could be better . ',false
1056,'there is no room service and the restaurant is closed for dinner , what s is essential . ',false
1057,'pool is only opened in the evening ! ',false
1088,'okay . ',false
1089,'great location . ',false
1090,'i lost some of my things when i left and i contacted them about it but they said they can?ft find it ... ',false
1091,'also , the hot water would only work in the morning ',false
1126,'good . ',false
1127,'great buffet . ',false
1128,'too bad there was no fridge in our room since we booked the smaller room . ',false
1129,'great location . ',false
1130,'parking was scary but at least it wasn?ft on the street ',false
1178,'the room served its purpose . ',false
1179,'no more and no less . ',false
1180,'room 718 - it was a very clean room . ',false
1181,'front staff was friendly . ',false
1182,'front entrance was beautiful . ',false
1183,'ked that there was parking underground with easy access to the hotel . ',false
1184,'room 718 - the bathroom was in need of major renovation ( i was nt comfortable with the mold on the bath tub walls ) . ',false
1222,'good . ',false
1223,'the lobby was clean and the room was clean and had a great view of the city . ',false
1224,'the restaurant in the hotel was good . ',false
1225,'the location of the hotel is great for access to st. catherine s street and getting downtown . ',false
1226,'the bathrooms were outdated , and seemed a little scummy . ',false
1256,'good value . ',false
1257,'the location was very convenient and the view from our room was outstanding . ',false
1258,'it needs to be updated . ',false
1259,'it took a full five minutes running the shower before the water was really warm . ',false
1276,'pleasant . ',false
1277,'very old , needs reformation on comon areas . ',false
1292,'probably would not stay there again . ',false
1293,'there was no working ice machine . ',false
1338,'would go back and would recommend to friends . ',false
1339,'the rooms were roomy . ',false
1340,'the location was excellent . ',false
1341,'it was clean and the staff were awesome . ',false
1342,'the air ducts need cleaning . ',false
1343,'when they came on i smelled mould . ',false
1344,'the pool hours were limited and odd . ',false
1364,'good . ',false
1365,'location ',false
1386,'very good . ',false
1387,'nice in the city . ',false
1388,'room has no fridge ',false
1422,'good . ',false
1423,'good location . ',false
1424,'lots of elevators that worked rapidly . ',false
1425,'old building . ',false
1426,'not a lot of amenities . ',false
1468,'home away from home . ',false
1469,'ideal location of hotel at the heart of downtown montreal . ',false
1470,'friendly and helpful staff . ',false
1471,'trustworthy housekeeping . ',false
1472,'wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',false
1473,'too many homeless people near hotel . ',false
1498,'pleasant . ',false
1499,'good location . ',false
1500,'the design is quite old and need change lift to car park ',false
1546,'the hotel was convenient to the airport shuttle and subway . ',false
1547,'the bed was comfy . ',false
1548,'the coffee machine did nt work . ',false
1549,'there was a strange smell in the room . ',false
1550,'the room and hotel was a little tired and tatty . ',false
1551,'one of the staff was friendly . ',false
1552,'the others made no effort to be friendly or helpful . ',false
1578,'not bad . ',false
1579,'location , comfort . ',false
1580,'payment process ',false
1602,'very nice hotel , would recommend . ',false
1603,'staff ( sammy , at checkin ) very helpful in providing a room with a nice view ! ',false
1604,'very bad signage for directions from parking garage to hotel through food court , ect . ',false
1632,'good . ',false
1633,'location is great . ',false
1634,'old hotel with old equipments : old bathroom , old carpets .. ',false
1635,'needs urgent remodeling ',false
1676,'breakfast needs improvement . ',false
1677,'proximity to everything in montreal . ',false
1678,'location . ',false
1679,'breakfast a bit expensive . ',false
1680,'was cold . ',false
1681,'spresso ',false
1730,'fairly good hotel , nice practical location . ',false
1731,'good location , check - in / out was fast , i was able to get my room earlier than expected , and in general the stay was pleasant . ',false
1732,'it s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',false
1733,'it was nt my first stay in this hotel and i m sure it wo nt be my last . ',false
1734,'a big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',false
1735,'i ve also reduced the score for  facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a bible ( or , in this case , new testament ) in the room . ',false
1736,'as a non-christian , this irritates me and i would like it to stop . ',false
1762,'pleasant . ',false
1763,'it was a nice clean hotel . ',false
1764,'during the night heard the air circulation almost sounded like a roller coaster kept waking me up ',false
1810,'location , location , location . ',false
1811,'the location was absolutely terrific . ',false
1812,'the staff were extremely accommodating , but the hotel is in need of an update . ',false
1813,'our first room smelled like smoke , and we were immediately moved to another room . ',false
1814,'where the lock was nt working - it was immediately fixed . ',false
1815,'the staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',false
1816,'the rooms need upgrading . ',false
1866,'satisfied ! ',false
1867,'hotel location was great ! ',false
1868,'easy subway access . ',false
1869,'close to bars and restaurants , and beds were comfortable . ',false
1870,'staff is bilingual , and were able to give information for getting around the city . ',false
1871,'our room was beside the elevators and we could hear them going up and down quite loudly . ',false
1872,'wasn?ft the best noise to wake up to in the morning . ',false
1904,'pleasant . ',false
1905,'after we complained for our roos they gave us better rooms . ',false
1906,'when i complained they sent the maintenance men to my room and check my room to tell me i am wrong and the room is fine . ',false
1907,'i was about leaving then they change my room and had better one . ',false
1936,'okay . ',false
1937,'indoor access to iga and metro is definitely an asset . ',false
1938,'the bathroom fixtures and look are both old and outdated . ',false
1939,'there is not enough electric outlet for personal devices . ',false
1992,'stay was good , a convenient location , comfortable and spacious room . ',false
1993,'location to old town good . ',false
1994,'park across the way was pleasant and we enjoyed the music . ',false
1995,'it was convenient having an iga attached to the hotel . ',false
1996,'desk staff and concierge we felt that these positions were understaffed . ',false
1997,'had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',false
1998,'did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',false
1999,'it was the weekend of the marathon and no one at the hotel was able to tell us what to expect the morning of the marathon which was when we were leaving ',false
2032,'disgusted on our 1 st night because of defective air con . ',false
2033,'kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',false
2034,'not so friendly night receptionist .. ',false
2035,'and give us a room with defective air - con . ',false
2064,'good location nice look but old from interior it needs renovation . ',false
2065,'good place in montreal with nice look to the city . ',false
2066,'everything is old furniture bathroom style of carpet ac windows as if it belongs to 1990 . ',false
2067,'room design furniture bathroom ac ',false
2108,'i will come again . ',false
2109,'great location !!! ',false
2110,'ndly hotel staff . ',false
2111,'a 4 star hotel is expected to have a safe box at the room , all rooms ! ',false
2112,'glasses / cups are single use plastic or paper . ',false
2113,'lectric charging at the room desk . ',false
2138,'good . ',false
2139,'i was injured , twice , by hidden obstacles protruding from the bed frame . ',false
2140,'management was not willing to adequately address . ',false
2174,'okay . ',false
2175,'location and access to subway was great . ',false
2176,'bathrooms were in need of immediate upgrade . ',false
2177,'you can smell the mould . ',false
2178,'rooms good size but some new wallpaper would be great . ',false
2214,'okay . ',false
2215,'great location . ',false
2216,'comfortable bed . ',false
2217,'outdated . ',false
2218,'big lines at elevators . ',false
2266,'after our experience at the check in counter it was great !!!! ',false
2267,'bed was very comfortable ... ',false
2268,'and the woman attending to our room was a lovely lady . ',false
2269,'our front desk lady was less then pleasant ... ',false
2270,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',false
2271,'it was made very clear to us that she was annoyed with us !!! ',false
2272,'she really did make us feel stupid ',false
2316,'pleasant . ',false
2317,'the location was excellent . ',false
2318,'room was clean . ',false
2319,'i was surprised that the ac was very noisy . ',false
2320,'ose it and try to open the fresh air , i found spider network outside the window . ',false
2321,'ve all comments to them at check out hoping fixation in next time . ',false
2352,'okay . ',false
2353,'good location , friendly staff . ',false
2354,'4 star hotel with plastic glasses and paper cups . ',false
2355,'hotel needs a major renovation ( very dated ) ',false
2378,'after reading some negative reviews , i must admit our experience was quite ok . ',false
2379,'location ; indoor garage ; clean room . ',false
2380,'the pool could be open a bit longer but still , it s nice to have one . ',false
2402,'i got bitten by bed bugs the whole night and now i had to throw away all my clothes . ',false
2403,'loved the quick service . ',false
2404,'the bed bugs ',false
2444,'location is key . ',false
2445,'great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
2446,'booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
2447,'slept poorly and the queen room was less on booking.com website so may have overpaid . ',false
2448,'lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
2449,'parking not validated on check in but this was addressed at check out ',false
2492,'location is key . ',false
2493,'great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
2494,'booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
2495,'slept poorly and the queen room was less on booking.com website so may have overpaid . ',false
2496,'lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
2497,'parking not validated on check in but this was addressed at check out ',false
2552,'blah hotel experience . ',false
2553,'it was ok . ',false
2554,'room and staff were ok . ',false
2555,'nothing special . ',false
2556,'rooms and hotel is dated . ',false
2557,'air conditioning doesn?ft work in rooms . ',false
2558,'they were very warm . ',false
2559,'staff is not friendly at all . ',false
2592,'okay . ',false
2593,'our room was lovely . ',false
2594,'the neighborhood was a bit sketchy . ',false
2595,'the bathroom was a bit small . ',false
2648,'a perfect location to enjoy montreal , if you do nt mind a hotel way beyond its remodeling date . ',false
2649,'location ; adjacent underground car parking ; next to the metro ; . ',false
2650,'the hotel is showing its age . ',false
2651,'everything needs to be upgraded . ',false
2652,'difficult for staff to keep clean under the circumstances . ',false
2653,'bathrooms particularly looking old and seedy - caulking mouldy . ',false
2654,'however , the price is less than half tht of the modern hotels in downtown montreal , so it is still good value for money . ',false
2655,'just do nt look too deeply . ',false
2682,'central montreal . ',false
2683,'location . ',false
2684,'no fridge ',false
2724,'room is very clean , excellent cleaning servicrd . ',false
2725,'room is very clean . ',false
2726,'drawer still has bible inside , i like this tradition hotel . ',false
2727,'when i registered the room , it calculated $ 99 for each day on confirmation . ',false
2728,'however , when i check out , it charged me $ 10 more started at 2nd day . ',false
2729,'too bad , no freezer and tea bag in the room . ',false
2748,'good . ',false
2749,'the electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',false
2782,'affordable average hotel in central location . ',false
2783,'liked the central location , the view , the price . ',false
2784,'a lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',false
2785,'your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',false
2786,'the man that ushered people into the elevators when it was busy was extremely rude and pushy ',false
2810,'well located and comfortable . ',false
2811,'good beds , great ac and quiet . ',false
2812,'bathroom could do with some renovation ',false
2834,'okay . ',false
2835,'next to metro dtation . ',false
2836,'the neighborhood , hotel is very outdated ',false
2864,'pleasant . ',false
2865,'comfortable bed and great views over the city . ',false
2866,'very outdated room with several damages . ',false
2867,'the aircon fan made a high pitch noise all night long ',false
2902,'this was once a fine hotel but there seems to be no refurbishment of aging furniture . ',false
2903,'front desk staff were friendly and helpful . ',false
2904,'the room was far too hot . ',false
2905,'the furniture was all banged up . ',false
2906,'the wallpaper was peeling in the bathroom . ',false
2924,'good . ',false
2925,'location ',false
2940,'very good . ',false
2941,'i asked to have things fixed and the order was never done ',false
2986,'convenient , clean but rooms in need of an upgrade . ',false
2987,'good linens . ',false
2988,'walking distance to everything . ',false
2989,'would return . ',false
2990,'the hotel rooms need some upgrades . ',false
2991,'the fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',false
2992,'half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',false
3012,'good . ',false
3013,'bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',false
3064,'the staff was very polite , kind and accommodating . ',false
3065,'i would stay there again but it needs to be clean . ',false
3066,'the hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',false
3067,'there is no point having a city view if the window is too dirty to see outside . ',false
3068,'also in the rooms the vents were filled with black dust / dustballs . ',false
3069,'deep cleaning must be done in the room . ',false
3070,'also the number of toiletries must reasonably reflect the number of guests in the room . ',false
3071,'two of us and one set of toiletries . ',false
3098,'very good . ',false
3099,'close to metro and old city . ',false
3100,'area was a little dodgy ',false
3134,'very good time . ',false
3135,'the bed was super comfortable and location can?ft be beat ! ',false
3136,'leaking shower head , mold on ceiling in shower . ',false
3137,'asked four times for coffee and ice bucket finally gave up . ',false
3138,'with that being said only because of location i would stay again . ',false
3174,'very good time . ',false
3175,'the bed was super comfortable and location can?ft be beat ! ',false
3176,'leaking shower head , mold on ceiling in shower . ',false
3177,'asked four times for coffee and ice bucket finally gave up . ',false
3178,'with that being said only because of location i would stay again . ',false
3202,'a fairly good hotel , nice location but the room should be more equiped . ',false
3203,'the location . ',false
3204,'no micro-wave ',false
3226,'pleasant . ',false
3227,'camera e vista ( business ) . ',false
3228,'poco centrale ',false
3250,'good . ',false
3251,'location . ',false
3252,'price ',false
3328,'pleasant experience . ',false
3329,'older hotel . ',false
3330,'walking distance to shopping , restaurants . ',false
3331,'comfy beds , good location , nice basic hotel room . ',false
3332,'one of the better prices for a downtown hotel . ',false
3333,'older hotel , no info in the rooms for room service , pool hours etc. had to call front desk . ',false
3334,'shower curtain a little stinky . ',false
3335,'water pressure a little low . ',false
3336,'parking garage has very low ceilings and narrow driving . ',false
3337,'19.50 per night to park . ',false
3338,'things were good overall . ',false
3339,'no complaints . ',false
3364,'pleasant . ',false
3365,'location ',false
3386,'good . ',false
3387,'nice beds and very clean rooms . ',false
3388,'breakfast not included in the fares ',false
3416,'pleasant . ',false
3417,'the hotel has access to a mall with grocery and food court . ',false
3418,'the hotel is outdated . ',false
3419,'you need to pay for parking ',false
3442,'good . ',false
3443,'the hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',false
3444,'i got a room on the 30th floor , and it was completely worth it . ',false
3472,'good . ',false
3473,'it?fs close to everything . ',false
3474,'the check - in staff could be friendlier . ',false
3475,'the bathroom needs updating - sink / tub broken in places . ',false
3510,'good . ',false
3511,'the location is excellent , easy to access and parking just below the hotel . ',false
3512,'the beds were clean and comfortable . ',false
3513,'the staff at the front desk were pleasant to deal with . ',false
3514,'the rooms are old and the bathrooms are in need of an upgrade . ',false
3604,'overall i don?ft mind staying in this location . ',false
3605,'it was clean and neat staff was friendly . ',false
3606,'e to subway . ',false
3607,'in walk straight down the road to old city montr ? ',false
3608,'al / norte dame basilica / . ',false
3609,'bway stops to underground mall . ',false
3610,'t outside the gay village and promenade . ',false
3611,'ts at the park across the street with a restaurant and live music ( summertime ) . ',false
3612,'on hop off bus tour stop two blocks away . ',false
3613,'conviently located to rue saint denis which has more restaurants and bars . ',false
3614,'and gym in hotel . ',false
3615,'on the corner for easy access cash . ',false
3616,'the rooms had lovely views of the city but i felt the rooms themselves are becoming a bit dated , furniture is in ok condition air vents could be cleansed bathrooms updated it?fs like an holiday inn from the 90?fs and all the electrical outlets were loose fitting . ',false
3617,'the restaurants ambience is ok again a bit dated in design and furniture . ',false
3668,'good . ',false
3669,'the breakfast buffet was expensive for what you got , but they let you take food to your room . ',false
3670,'the hotel room was 78 degrees and the thermostat did not work to change the temperature . ',false
3671,'it was held onto the wall with a piece of tape . ',false
3672,'the location was great for where i needed to be . ',false
3673,'the staff members were nice and friendly . ',false
3746,'good . ',false
3747,'staff fast , hotel big . ',false
3748,'great location . ',false
3749,'pretty old and used . ',false
3750,'. ',false
3751,'room small - very loud vent . ',false
3752,'. ',false
3753,'et take a too close look . ',false
3754,'. ',false
3755,': meh . ',false
3756,'windows really dirty ! ',false
3786,'we left a day early because we did nt like what we saw of canada . ',false
3787,'cleanliness . ',false
3788,'noisy location next to a park with loud music ',false
3852,'a moderate hotel . ',false
3853,'bed very comfortable , room clean and quiet . ',false
3854,'bathroom clean and functional . ',false
3855,'room large.i would stay here again as it really was just a hotel that had seen its best days but had some character and charm . ',false
3856,'greatest location . ',false
3857,'the desk staff were lovely . ',false
3858,'the older concierge was rude or hiding . ',false
3859,'the ac was permanently set so not cool enough . ',false
3860,'the bathroom fan was like a motorcycle engine . ',false
3861,'i think that this hotel is just old . ',false
3914,'well located right on the berri subway intersection . ',false
3915,'location was very good . ',false
3916,'the hotel is connected to the subway via walking through a food court just off the lobby . ',false
3917,'there is also a very nice iga supermarket there for last minute items and snacks . ',false
3918,'the front desk was indeifferent . ',false
3919,'the hallways were dated and worn . ',false
3920,'i had an executive room on the top floor and my room was fine but others in my group complained the rooms were run down . ',false
3958,'was decent for price . ',false
3959,'comfy beds . ',false
3960,'great reception staff . ',false
3961,'showers small and could use good clean . ',false
3962,'parking awkward . ',false
3992,'good . ',false
3993,'location - very convenient . ',false
3994,'bed was comfortable and the room had a good view . ',false
3995,'some of the finishes / fixutres are dated and worn - but still functional . ',false
4024,'clean room , fantastic views of downtown , very close to downtown core . ',false
4025,'clean room , nice view , no noise . ',false
4026,'lack of ice , only found on 17th floor . ',false
4027,'no ice bucket provided . ',false
4050,'excellent location . ',false
4051,'location . ',false
4052,'old room , washroom is small ',false
4092,'alright ... ',false
4093,'except for waking up sweating every morning . ',false
4094,'the ac is almost non existent . ',false
4095,'... ',false
4096,'it was hot in the room ... ',false
4097,'ca nt adjust the thermostat to make it cooler ',false
4140,'friendly staff . ',false
4141,'checking staff were very helpful , cheerful , friendly and truly helped us to get a true feel of the city during our short stay . ',false
4142,'?????? ',false
4143,'cleanliness .... ',false
4144,'rooms needs to be upgraded . ',false
4145,'washrooms were very small and definitely not upto the expected standard ',false
4200,'okay . ',false
4201,'it was nice . ',false
4202,'not the fault of the hotel itself , but the location is right in the bay village . ',false
4203,'there were tons of panhandlers and drug addicts right on the corner . ',false
4204,'i was a little hesitant to take my family out there . ',false
4205,'. ',false
4206,'hotel itself is a bit dated now . ',false
4207,'time for a makeover . ',false
4258,'overall our stay was for three nights and we enjoyed visiting montreal . ',false
4259,'the hotel is central to everything !! ',false
4260,'20 min walk to old town and about 30 min walk to downtown ! ',false
4261,'there was an iga downstairs with access from the hotel and a food court ! ',false
4262,'lots of little restaurants around the hotel and entertainment outside at the park infront of the hotel in the evening . ',false
4263,'the hotel is located in the village aka pride village which is not a big deal to us but there were a lot of addicts and bums in the street asking for money non stop ! ',false
4264,'we did not feel threatened but the some of the people that were high on heroine or whatever they took made them loud and it was a little scary walking through them to get somewhere ! ',false
4350,'needs renovation . ',false
4351,'it?fs close to downtown and main attractions . ',false
4352,'also the hotel doors open up to place dupris mall . ',false
4353,'the bed was comfortable and chairs clean and comfortable . ',false
4354,'our second stay here in about 5 years was not as pleasant as the first . ',false
4355,'the ac was too low and could not be adjusted . ',false
4356,'the carpet was old and the staff do their best to clean it . ',false
4357,'the dresser in the room was old and scratched in many places . ',false
4358,'the toilet did not flush well and the sink did not drain well . ',false
4359,'this hotel needs some fixing up . ',false
4360,'the parking was expensive and low ceiling . ',false
4361,'this hotel was very expensive considering all the issues . ',false
4362,'we won?ft be staying here a third time unless we know of its renovations . ',false
4400,'average hotel in a great location . ',false
4401,'great location . ',false
4402,'the room smelt of damp . ',false
4403,'small bathroom ',false
4426,'okay . ',false
4427,'ac did nt work night 1 , on night 2,3 it barely worked and the beds kind of felt a little grimy . ',false
4428,'unfortunately , i would not stay here again . ',false
4450,'it was average . ',false
4451,'servise , breakfast and location . ',false
4452,'front disc not helpful . ',false
4468,'unsatisfied . ',false
4469,'the price is tottaly not worth what we got nearly 600 $ for a basic room outdated decoration it was clean but some applieance were so used and unkept that it looked dirty the only thing worth was the emplacement for that price parking and breakfast were not included ',false
4508,'great location . ',false
4509,'not quite sure if it s value for money . ',false
4510,'the location was excellent . ',false
4511,'there is also a supermarket and food court on the ground floor of the hotel . ',false
4512,'the amount reflected on booking.com to be charged for basic room rates were far different when we checked outas the price had increased by at least $ 100.00 . ',false
4513,'this hotel is not for people on a budget . ',false
4532,'great stay had a great time like always . ',false
4533,'the hotel is in a great location i stay there every time i visit montreal . ',false
4554,'satisfied customer . ',false
4555,'beds are comfortable . ',false
4556,'the hotel is very old , renovations are needed especially in the washroom . ',false
4638,'few days in montreal .. ',false
4639,'the bed was really comfortable . ',false
4640,'the view was great and the room was spacious .. ',false
4641,'the coffee in the room was good ( when the coffee maker actually worked ) . ',false
4642,'to . ',false
4643,'the room was really dated .. ',false
4644,'there were stains all over the bathroom ceiling ( paint job was badly needed ) .. ',false
4645,'the carpet had several stains on it .. ',false
4646,'the lamp was broken on the desk and the electrical outlet for the lamp did nt even have a cover on it ( big safety hazard for some family that has children with them .. ',false
4647,'it s obvious that there was a time that this truly was a grand hotel .. ',false
4648,'who e dr owns this place needs to invest some money into the place and make it grand once again .. ',false
4649,'but to end my review.for a few days it was ok.but i would nt cone there for a special occasion ... ',false
4650,'anniversary etc. ',false
4718,'i?fd stay again but i?fm taking the train & metro if i return to montreal . ',false
4719,'bed was so comfy ! ',false
4720,'very convenient location to catch the metro . ',false
4721,'lots of shops nearby to pick up some basics or grab a bite to eat . ',false
4722,'e was a salsa party at the park across the street which looked like it would have been a great night had the weather cooperated . ',false
4723,'i did not like having to pay for parking each day . ',false
4724,'when i tried to leave i was delayed another 30 minutes due to technical issues with my validated ticket . ',false
4725,'restaurant breakfast seems like a waste . ',false
4726,'too expensive for a morning buffet . ',false
4760,'good . ',false
4761,'good breakfast , comfortable bed , good sized rooms . ',false
4762,'underground parking stalls are barely high enough to park a standard suv . ',false
4763,'i was nt able to open the trunk . ',false
4810,'good . ',false
4811,'the views from this property are incredible !!! ',false
4812,'we were fortunate to have been given an upgrade to a top floor suite which had windows looking out at the city and mount royal . ',false
4813,'the room was well appointed and clean . ',false
4814,'the air conditioning was either not working or could not keep up with the temps outside , ( the room had large windows that faced south and west ) . ',false
4815,'we contacted the housekeeping staff and the front desk to see if something could be done and unfortunately the problem was not resolved and we did not get any response from the hotel staff . ',false
4816,'we found this very disappointing . ',false
4842,'pleasant . ',false
4843,'llocation . ',false
4844,'need renovation of the property very old furniture and stuff ',false
4866,'pleasant . ',false
4867,'great location . ',false
4868,'very out of date amenities ',false
4896,'good area to try montreal crusine , not just french . ',false
4897,'location is convenient to everywhere . ',false
4898,'diverse restaurant and entertainment choice . ',false
4899,'location is not quite suitable for family with young children . ',false
4916,'ok . ',false
4917,'the fitness room didn?ft have towels , cups for water and no sanitary wipes ',false
4950,'ok . ',false
4951,'only location of hotel ... ',false
4952,'hotel needs big upgrade ... ',false
4953,'everything is very old . ',false
4954,'to update all furniture , carpets .... ',false
5020,'not bad .... ',false
