@relation Lage

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
969,'great location , next to metro station , big n modern food court , supermarket . ',true
970,'walkable to city centre . ',true
971,'erred an electric teapot to a coffee maker . ',false
972,'coffee brewer can be cleaned after each guest . ',false
973,'. ',false
974,'sheet is big enough to be tucked under the matress . ',false
975,'so that it wo nt be rolled up . ',false
1028,'good cost effectiveness . ',false
1029,'good location . ',true
1030,'good location . ',true
1031,'breakfest could be better . ',false
1032,'there is no room service and the restaurant is closed for dinner , what s is essential . ',false
1033,'pool is only opened in the evening ! ',false
1072,'okay . ',false
1073,'great location . ',true
1074,'i lost some of my things when i left and i contacted them about it but they said they can?ft find it ... ',false
1075,'also , the hot water would only work in the morning ',false
1106,'good . ',false
1107,'great buffet . ',false
1108,'too bad there was no fridge in our room since we booked the smaller room . ',false
1109,'great location . ',true
1110,'parking was scary but at least it wasn?ft on the street ',false
1150,'the room served its purpose . ',false
1151,'no more and no less . ',false
1152,'room 718 - it was a very clean room . ',false
1153,'front staff was friendly . ',false
1154,'front entrance was beautiful . ',false
1155,'ked that there was parking underground with easy access to the hotel . ',true
1156,'room 718 - the bathroom was in need of major renovation ( i was nt comfortable with the mold on the bath tub walls ) . ',false
1202,'good . ',false
1203,'the lobby was clean and the room was clean and had a great view of the city . ',true
1204,'the restaurant in the hotel was good . ',false
1205,'the location of the hotel is great for access to st. catherine s street and getting downtown . ',true
1206,'the bathrooms were outdated , and seemed a little scummy . ',false
1240,'good value . ',false
1241,'the location was very convenient and the view from our room was outstanding . ',true
1242,'it needs to be updated . ',false
1243,'it took a full five minutes running the shower before the water was really warm . ',false
1268,'pleasant . ',false
1269,'very old , needs reformation on comon areas . ',false
1284,'probably would not stay there again . ',false
1285,'there was no working ice machine . ',false
1310,'would go back and would recommend to friends . ',false
1311,'the rooms were roomy . ',false
1312,'the location was excellent . ',true
1313,'it was clean and the staff were awesome . ',false
1314,'the air ducts need cleaning . ',false
1315,'when they came on i smelled mould . ',false
1316,'the pool hours were limited and odd . ',false
1356,'good . ',false
1357,'location ',false
1374,'very good . ',false
1375,'nice in the city . ',true
1376,'room has no fridge ',false
1402,'good . ',false
1403,'good location . ',true
1404,'lots of elevators that worked rapidly . ',false
1405,'old building . ',false
1406,'not a lot of amenities . ',false
1444,'home away from home . ',false
1445,'ideal location of hotel at the heart of downtown montreal . ',true
1446,'friendly and helpful staff . ',false
1447,'trustworthy housekeeping . ',false
1448,'wide selection of places close to the hotel ( metro stations , taxi , shopping malls , restaurants , pharmacies , etc ) . ',true
1449,'too many homeless people near hotel . ',false
1486,'pleasant . ',false
1487,'good location . ',true
1488,'the design is quite old and need change lift to car park ',false
1518,'the hotel was convenient to the airport shuttle and subway . ',true
1519,'the bed was comfy . ',false
1520,'the coffee machine did nt work . ',false
1521,'there was a strange smell in the room . ',false
1522,'the room and hotel was a little tired and tatty . ',false
1523,'one of the staff was friendly . ',false
1524,'the others made no effort to be friendly or helpful . ',false
1566,'not bad . ',false
1567,'location , comfort . ',false
1568,'payment process ',false
1590,'very nice hotel , would recommend . ',false
1591,'staff ( sammy , at checkin ) very helpful in providing a room with a nice view ! ',true
1592,'very bad signage for directions from parking garage to hotel through food court , ect . ',false
1616,'good . ',false
1617,'location is great . ',true
1618,'old hotel with old equipments : old bathroom , old carpets .. ',false
1619,'needs urgent remodeling ',false
1652,'breakfast needs improvement . ',false
1653,'proximity to everything in montreal . ',true
1654,'location . ',false
1655,'breakfast a bit expensive . ',false
1656,'was cold . ',false
1657,'spresso ',false
1702,'fairly good hotel , nice practical location . ',true
1703,'good location , check - in / out was fast , i was able to get my room earlier than expected , and in general the stay was pleasant . ',true
1704,'it s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',true
1705,'it was nt my first stay in this hotel and i m sure it wo nt be my last . ',false
1706,'a big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',false
1707,'i ve also reduced the score for  facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a bible ( or , in this case , new testament ) in the room . ',false
1708,'as a non-christian , this irritates me and i would like it to stop . ',false
1750,'pleasant . ',false
1751,'it was a nice clean hotel . ',false
1752,'during the night heard the air circulation almost sounded like a roller coaster kept waking me up ',false
1782,'location , location , location . ',false
1783,'the location was absolutely terrific . ',true
1784,'the staff were extremely accommodating , but the hotel is in need of an update . ',false
1785,'our first room smelled like smoke , and we were immediately moved to another room . ',false
1786,'where the lock was nt working - it was immediately fixed . ',false
1787,'the staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',false
1788,'the rooms need upgrading . ',false
1838,'satisfied ! ',false
1839,'hotel location was great ! ',true
1840,'easy subway access . ',true
1841,'close to bars and restaurants , and beds were comfortable . ',true
1842,'staff is bilingual , and were able to give information for getting around the city . ',false
1843,'our room was beside the elevators and we could hear them going up and down quite loudly . ',false
1844,'wasn?ft the best noise to wake up to in the morning . ',false
1888,'pleasant . ',false
1889,'after we complained for our roos they gave us better rooms . ',false
1890,'when i complained they sent the maintenance men to my room and check my room to tell me i am wrong and the room is fine . ',false
1891,'i was about leaving then they change my room and had better one . ',false
1920,'okay . ',false
1921,'indoor access to iga and metro is definitely an asset . ',true
1922,'the bathroom fixtures and look are both old and outdated . ',false
1923,'there is not enough electric outlet for personal devices . ',false
1960,'stay was good , a convenient location , comfortable and spacious room . ',true
1961,'location to old town good . ',true
1962,'park across the way was pleasant and we enjoyed the music . ',true
1963,'it was convenient having an iga attached to the hotel . ',false
1964,'desk staff and concierge we felt that these positions were understaffed . ',false
1965,'had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',false
1966,'did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',true
1967,'it was the weekend of the marathon and no one at the hotel was able to tell us what to expect the morning of the marathon which was when we were leaving ',false
2016,'disgusted on our 1 st night because of defective air con . ',false
2017,'kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',false
2018,'not so friendly night receptionist .. ',false
2019,'and give us a room with defective air - con . ',false
2048,'good location nice look but old from interior it needs renovation . ',true
2049,'good place in montreal with nice look to the city . ',true
2050,'everything is old furniture bathroom style of carpet ac windows as if it belongs to 1990 . ',false
2051,'room design furniture bathroom ac ',false
2084,'i will come again . ',false
2085,'great location !!! ',true
2086,'ndly hotel staff . ',false
2087,'a 4 star hotel is expected to have a safe box at the room , all rooms ! ',false
2088,'glasses / cups are single use plastic or paper . ',false
2089,'lectric charging at the room desk . ',false
2126,'good . ',false
2127,'i was injured , twice , by hidden obstacles protruding from the bed frame . ',false
2128,'management was not willing to adequately address . ',false
2154,'okay . ',false
2155,'location and access to subway was great . ',true
2156,'bathrooms were in need of immediate upgrade . ',false
2157,'you can smell the mould . ',false
2158,'rooms good size but some new wallpaper would be great . ',false
2194,'okay . ',false
2195,'great location . ',true
2196,'comfortable bed . ',false
2197,'outdated . ',false
2198,'big lines at elevators . ',false
2238,'after our experience at the check in counter it was great !!!! ',false
2239,'bed was very comfortable ... ',false
2240,'and the woman attending to our room was a lovely lady . ',false
2241,'our front desk lady was less then pleasant ... ',false
2242,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',false
2243,'it was made very clear to us that she was annoyed with us !!! ',false
2244,'she really did make us feel stupid ',false
2292,'pleasant . ',false
2293,'the location was excellent . ',true
2294,'room was clean . ',false
2295,'i was surprised that the ac was very noisy . ',false
2296,'ose it and try to open the fresh air , i found spider network outside the window . ',false
2297,'ve all comments to them at check out hoping fixation in next time . ',false
2336,'okay . ',false
2337,'good location , friendly staff . ',true
2338,'4 star hotel with plastic glasses and paper cups . ',false
2339,'hotel needs a major renovation ( very dated ) ',false
2366,'after reading some negative reviews , i must admit our experience was quite ok . ',false
2367,'location ; indoor garage ; clean room . ',false
2368,'the pool could be open a bit longer but still , it s nice to have one . ',false
2390,'i got bitten by bed bugs the whole night and now i had to throw away all my clothes . ',false
2391,'loved the quick service . ',false
2392,'the bed bugs ',false
2420,'location is key . ',true
2421,'great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',true
2422,'booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
2423,'slept poorly and the queen room was less on booking.com website so may have overpaid . ',false
2424,'lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
2425,'parking not validated on check in but this was addressed at check out ',false
2468,'location is key . ',true
2469,'great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',true
2470,'booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
2471,'slept poorly and the queen room was less on booking.com website so may have overpaid . ',false
2472,'lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
2473,'parking not validated on check in but this was addressed at check out ',false
2520,'blah hotel experience . ',false
2521,'it was ok . ',false
2522,'room and staff were ok . ',false
2523,'nothing special . ',false
2524,'rooms and hotel is dated . ',false
2525,'air conditioning doesn?ft work in rooms . ',false
2526,'they were very warm . ',false
2527,'staff is not friendly at all . ',false
2576,'okay . ',false
2577,'our room was lovely . ',false
2578,'the neighborhood was a bit sketchy . ',true
2579,'the bathroom was a bit small . ',false
2616,'a perfect location to enjoy montreal , if you do nt mind a hotel way beyond its remodeling date . ',false
2617,'location ; adjacent underground car parking ; next to the metro ; . ',true
2618,'the hotel is showing its age . ',false
2619,'everything needs to be upgraded . ',false
2620,'difficult for staff to keep clean under the circumstances . ',false
2621,'bathrooms particularly looking old and seedy - caulking mouldy . ',false
2622,'however , the price is less than half tht of the modern hotels in downtown montreal , so it is still good value for money . ',false
2623,'just do nt look too deeply . ',false
2670,'central montreal . ',false
2671,'location . ',false
2672,'no fridge ',false
2700,'room is very clean , excellent cleaning servicrd . ',false
2701,'room is very clean . ',false
2702,'drawer still has bible inside , i like this tradition hotel . ',false
2703,'when i registered the room , it calculated $ 99 for each day on confirmation . ',false
2704,'however , when i check out , it charged me $ 10 more started at 2nd day . ',false
2705,'too bad , no freezer and tea bag in the room . ',false
2740,'good . ',false
2741,'the electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',false
2762,'affordable average hotel in central location . ',true
2763,'liked the central location , the view , the price . ',true
2764,'a lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',false
2765,'your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',false
2766,'the man that ushered people into the elevators when it was busy was extremely rude and pushy ',false
2798,'well located and comfortable . ',true
2799,'good beds , great ac and quiet . ',false
2800,'bathroom could do with some renovation ',false
2822,'okay . ',false
2823,'next to metro dtation . ',true
2824,'the neighborhood , hotel is very outdated ',true
2848,'pleasant . ',false
2849,'comfortable bed and great views over the city . ',true
2850,'very outdated room with several damages . ',false
2851,'the aircon fan made a high pitch noise all night long ',false
2882,'this was once a fine hotel but there seems to be no refurbishment of aging furniture . ',false
2883,'front desk staff were friendly and helpful . ',false
2884,'the room was far too hot . ',false
2885,'the furniture was all banged up . ',false
2886,'the wallpaper was peeling in the bathroom . ',false
2916,'good . ',false
2917,'location ',false
2932,'very good . ',false
2933,'i asked to have things fixed and the order was never done ',false
2958,'convenient , clean but rooms in need of an upgrade . ',false
2959,'good linens . ',false
2960,'walking distance to everything . ',true
2961,'would return . ',false
2962,'the hotel rooms need some upgrades . ',false
2963,'the fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',false
2964,'half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',false
3004,'good . ',false
3005,'bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',false
3032,'the staff was very polite , kind and accommodating . ',false
3033,'i would stay there again but it needs to be clean . ',false
3034,'the hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',false
3035,'there is no point having a city view if the window is too dirty to see outside . ',false
3036,'also in the rooms the vents were filled with black dust / dustballs . ',false
3037,'deep cleaning must be done in the room . ',false
3038,'also the number of toiletries must reasonably reflect the number of guests in the room . ',false
3039,'two of us and one set of toiletries . ',false
3086,'very good . ',false
3087,'close to metro and old city . ',true
3088,'area was a little dodgy ',true
3114,'very good time . ',false
3115,'the bed was super comfortable and location can?ft be beat ! ',true
3116,'leaking shower head , mold on ceiling in shower . ',false
3117,'asked four times for coffee and ice bucket finally gave up . ',false
3118,'with that being said only because of location i would stay again . ',false
3154,'very good time . ',false
3155,'the bed was super comfortable and location can?ft be beat ! ',true
3156,'leaking shower head , mold on ceiling in shower . ',false
3157,'asked four times for coffee and ice bucket finally gave up . ',false
3158,'with that being said only because of location i would stay again . ',false
3190,'a fairly good hotel , nice location but the room should be more equiped . ',true
3191,'the location . ',false
3192,'no micro-wave ',false
3214,'pleasant . ',false
3215,'camera e vista ( business ) . ',false
3216,'poco centrale ',false
3238,'good . ',false
3239,'location . ',false
3240,'price ',false
3280,'pleasant experience . ',false
3281,'older hotel . ',false
3282,'walking distance to shopping , restaurants . ',true
3283,'comfy beds , good location , nice basic hotel room . ',true
3284,'one of the better prices for a downtown hotel . ',false
3285,'older hotel , no info in the rooms for room service , pool hours etc. had to call front desk . ',false
3286,'shower curtain a little stinky . ',false
3287,'water pressure a little low . ',false
3288,'parking garage has very low ceilings and narrow driving . ',false
3289,'19.50 per night to park . ',false
3290,'things were good overall . ',false
3291,'no complaints . ',false
3356,'pleasant . ',false
3357,'location ',false
3374,'good . ',false
3375,'nice beds and very clean rooms . ',false
3376,'breakfast not included in the fares ',false
3400,'pleasant . ',false
3401,'the hotel has access to a mall with grocery and food court . ',true
3402,'the hotel is outdated . ',false
3403,'you need to pay for parking ',false
3430,'good . ',false
3431,'the hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',true
3432,'i got a room on the 30th floor , and it was completely worth it . ',false
3456,'good . ',false
3457,'it?fs close to everything . ',true
3458,'the check - in staff could be friendlier . ',false
3459,'the bathroom needs updating - sink / tub broken in places . ',false
3490,'good . ',false
3491,'the location is excellent , easy to access and parking just below the hotel . ',true
3492,'the beds were clean and comfortable . ',false
3493,'the staff at the front desk were pleasant to deal with . ',false
3494,'the rooms are old and the bathrooms are in need of an upgrade . ',false
3548,'overall i don?ft mind staying in this location . ',false
3549,'it was clean and neat staff was friendly . ',false
3550,'e to subway . ',false
3551,'in walk straight down the road to old city montr ? ',false
3552,'al / norte dame basilica / . ',false
3553,'bway stops to underground mall . ',false
3554,'t outside the gay village and promenade . ',false
3555,'ts at the park across the street with a restaurant and live music ( summertime ) . ',false
3556,'on hop off bus tour stop two blocks away . ',false
3557,'conviently located to rue saint denis which has more restaurants and bars . ',true
3558,'and gym in hotel . ',false
3559,'on the corner for easy access cash . ',true
3560,'the rooms had lovely views of the city but i felt the rooms themselves are becoming a bit dated , furniture is in ok condition air vents could be cleansed bathrooms updated it?fs like an holiday inn from the 90?fs and all the electrical outlets were loose fitting . ',true
3561,'the restaurants ambience is ok again a bit dated in design and furniture . ',false
3644,'good . ',false
3645,'the breakfast buffet was expensive for what you got , but they let you take food to your room . ',false
3646,'the hotel room was 78 degrees and the thermostat did not work to change the temperature . ',false
3647,'it was held onto the wall with a piece of tape . ',false
3648,'the location was great for where i needed to be . ',true
3649,'the staff members were nice and friendly . ',false
3702,'good . ',false
3703,'staff fast , hotel big . ',false
3704,'great location . ',true
3705,'pretty old and used . ',false
3706,'. ',false
3707,'room small - very loud vent . ',false
3708,'. ',false
3709,'et take a too close look . ',false
3710,'. ',false
3711,': meh . ',false
3712,'windows really dirty ! ',false
3774,'we left a day early because we did nt like what we saw of canada . ',false
3775,'cleanliness . ',false
3776,'noisy location next to a park with loud music ',true
3812,'a moderate hotel . ',false
3813,'bed very comfortable , room clean and quiet . ',false
3814,'bathroom clean and functional . ',false
3815,'room large.i would stay here again as it really was just a hotel that had seen its best days but had some character and charm . ',false
3816,'greatest location . ',true
3817,'the desk staff were lovely . ',false
3818,'the older concierge was rude or hiding . ',false
3819,'the ac was permanently set so not cool enough . ',false
3820,'the bathroom fan was like a motorcycle engine . ',false
3821,'i think that this hotel is just old . ',false
3886,'well located right on the berri subway intersection . ',true
3887,'location was very good . ',true
3888,'the hotel is connected to the subway via walking through a food court just off the lobby . ',true
3889,'there is also a very nice iga supermarket there for last minute items and snacks . ',true
3890,'the front desk was indeifferent . ',false
3891,'the hallways were dated and worn . ',false
3892,'i had an executive room on the top floor and my room was fine but others in my group complained the rooms were run down . ',false
3938,'was decent for price . ',false
3939,'comfy beds . ',false
3940,'great reception staff . ',false
3941,'showers small and could use good clean . ',false
3942,'parking awkward . ',false
3976,'good . ',false
3977,'location - very convenient . ',true
3978,'bed was comfortable and the room had a good view . ',true
3979,'some of the finishes / fixutres are dated and worn - but still functional . ',false
4008,'clean room , fantastic views of downtown , very close to downtown core . ',true
4009,'clean room , nice view , no noise . ',true
4010,'lack of ice , only found on 17th floor . ',false
4011,'no ice bucket provided . ',false
4038,'excellent location . ',true
4039,'location . ',false
4040,'old room , washroom is small ',false
4068,'alright ... ',false
4069,'except for waking up sweating every morning . ',false
4070,'the ac is almost non existent . ',false
4071,'... ',false
4072,'it was hot in the room ... ',false
4073,'ca nt adjust the thermostat to make it cooler ',false
4116,'friendly staff . ',false
4117,'checking staff were very helpful , cheerful , friendly and truly helped us to get a true feel of the city during our short stay . ',false
4118,'?????? ',false
4119,'cleanliness .... ',false
4120,'rooms needs to be upgraded . ',false
4121,'washrooms were very small and definitely not upto the expected standard ',false
4168,'okay . ',false
4169,'it was nice . ',false
4170,'not the fault of the hotel itself , but the location is right in the bay village . ',false
4171,'there were tons of panhandlers and drug addicts right on the corner . ',false
4172,'i was a little hesitant to take my family out there . ',false
4173,'. ',false
4174,'hotel itself is a bit dated now . ',false
4175,'time for a makeover . ',false
4230,'overall our stay was for three nights and we enjoyed visiting montreal . ',false
4231,'the hotel is central to everything !! ',true
4232,'20 min walk to old town and about 30 min walk to downtown ! ',false
4233,'there was an iga downstairs with access from the hotel and a food court ! ',true
4234,'lots of little restaurants around the hotel and entertainment outside at the park infront of the hotel in the evening . ',true
4235,'the hotel is located in the village aka pride village which is not a big deal to us but there were a lot of addicts and bums in the street asking for money non stop ! ',false
4236,'we did not feel threatened but the some of the people that were high on heroine or whatever they took made them loud and it was a little scary walking through them to get somewhere ! ',true
4298,'needs renovation . ',false
4299,'it?fs close to downtown and main attractions . ',true
4300,'also the hotel doors open up to place dupris mall . ',false
4301,'the bed was comfortable and chairs clean and comfortable . ',false
4302,'our second stay here in about 5 years was not as pleasant as the first . ',false
4303,'the ac was too low and could not be adjusted . ',false
4304,'the carpet was old and the staff do their best to clean it . ',false
4305,'the dresser in the room was old and scratched in many places . ',false
4306,'the toilet did not flush well and the sink did not drain well . ',false
4307,'this hotel needs some fixing up . ',false
4308,'the parking was expensive and low ceiling . ',false
4309,'this hotel was very expensive considering all the issues . ',false
4310,'we won?ft be staying here a third time unless we know of its renovations . ',false
4384,'average hotel in a great location . ',true
4385,'great location . ',true
4386,'the room smelt of damp . ',false
4387,'small bathroom ',false
4414,'okay . ',false
4415,'ac did nt work night 1 , on night 2,3 it barely worked and the beds kind of felt a little grimy . ',false
4416,'unfortunately , i would not stay here again . ',false
4438,'it was average . ',false
4439,'servise , breakfast and location . ',false
4440,'front disc not helpful . ',false
4460,'unsatisfied . ',false
4461,'the price is tottaly not worth what we got nearly 600 $ for a basic room outdated decoration it was clean but some applieance were so used and unkept that it looked dirty the only thing worth was the emplacement for that price parking and breakfast were not included ',false
4484,'great location . ',true
4485,'not quite sure if it s value for money . ',false
4486,'the location was excellent . ',true
4487,'there is also a supermarket and food court on the ground floor of the hotel . ',false
4488,'the amount reflected on booking.com to be charged for basic room rates were far different when we checked outas the price had increased by at least $ 100.00 . ',false
4489,'this hotel is not for people on a budget . ',false
4524,'great stay had a great time like always . ',false
4525,'the hotel is in a great location i stay there every time i visit montreal . ',true
4542,'satisfied customer . ',false
4543,'beds are comfortable . ',false
4544,'the hotel is very old , renovations are needed especially in the washroom . ',false
4586,'few days in montreal .. ',false
4587,'the bed was really comfortable . ',false
4588,'the view was great and the room was spacious .. ',true
4589,'the coffee in the room was good ( when the coffee maker actually worked ) . ',false
4590,'to . ',false
4591,'the room was really dated .. ',false
4592,'there were stains all over the bathroom ceiling ( paint job was badly needed ) .. ',false
4593,'the carpet had several stains on it .. ',false
4594,'the lamp was broken on the desk and the electrical outlet for the lamp did nt even have a cover on it ( big safety hazard for some family that has children with them .. ',false
4595,'it s obvious that there was a time that this truly was a grand hotel .. ',false
4596,'who e dr owns this place needs to invest some money into the place and make it grand once again .. ',false
4597,'but to end my review.for a few days it was ok.but i would nt cone there for a special occasion ... ',false
4598,'anniversary etc. ',false
4682,'i?fd stay again but i?fm taking the train & metro if i return to montreal . ',false
4683,'bed was so comfy ! ',false
4684,'very convenient location to catch the metro . ',true
4685,'lots of shops nearby to pick up some basics or grab a bite to eat . ',true
4686,'e was a salsa party at the park across the street which looked like it would have been a great night had the weather cooperated . ',false
4687,'i did not like having to pay for parking each day . ',false
4688,'when i tried to leave i was delayed another 30 minutes due to technical issues with my validated ticket . ',false
4689,'restaurant breakfast seems like a waste . ',false
4690,'too expensive for a morning buffet . ',false
4744,'good . ',false
4745,'good breakfast , comfortable bed , good sized rooms . ',false
4746,'underground parking stalls are barely high enough to park a standard suv . ',false
4747,'i was nt able to open the trunk . ',false
4782,'good . ',false
4783,'the views from this property are incredible !!! ',true
4784,'we were fortunate to have been given an upgrade to a top floor suite which had windows looking out at the city and mount royal . ',false
4785,'the room was well appointed and clean . ',false
4786,'the air conditioning was either not working or could not keep up with the temps outside , ( the room had large windows that faced south and west ) . ',false
4787,'we contacted the housekeeping staff and the front desk to see if something could be done and unfortunately the problem was not resolved and we did not get any response from the hotel staff . ',false
4788,'we found this very disappointing . ',false
4830,'pleasant . ',false
4831,'llocation . ',false
4832,'need renovation of the property very old furniture and stuff ',false
4854,'pleasant . ',false
4855,'great location . ',true
4856,'very out of date amenities ',false
4880,'good area to try montreal crusine , not just french . ',true
4881,'location is convenient to everywhere . ',true
4882,'diverse restaurant and entertainment choice . ',false
4883,'location is not quite suitable for family with young children . ',true
4908,'ok . ',false
4909,'the fitness room didn?ft have towels , cups for water and no sanitary wipes ',false
4930,'ok . ',false
4931,'only location of hotel ... ',false
4932,'hotel needs big upgrade ... ',false
4933,'everything is very old . ',false
4934,'to update all furniture , carpets .... ',false
4980,'not bad .... ',false
