@relation OTHER

@attribute id numeric
@attribute words string
@attribute aspecttype {true, false}

@data
1525,'the hotel was convenient to the airport shuttle and subway . ',false
1526,'the bed was comfy . ',false
1527,'the coffee machine did nt work . ',false
1528,'there was a strange smell in the room . ',false
1529,'the room and hotel was a little tired and tatty . ',false
1530,'one of the staff was friendly . ',false
1531,'the others made no effort to be friendly or helpful . ',false
1569,'not bad . ',false
1570,'location , comfort . ',false
1571,'payment process ',false
1593,'very nice hotel , would recommend . ',true
1594,'staff ( sammy , at checkin ) very helpful in providing a room with a nice view ! ',false
1595,'very bad signage for directions from parking garage to hotel through food court , ect . ',false
1620,'good . ',false
1621,'location is great . ',false
1622,'old hotel with old equipments : old bathroom , old carpets .. ',false
1623,'needs urgent remodeling ',false
1658,'breakfast needs improvement . ',true
1659,'proximity to everything in montreal . ',false
1660,'location . ',false
1661,'breakfast a bit expensive . ',false
1662,'was cold . ',false
1663,'spresso ',false
1709,'fairly good hotel , nice practical location . ',false
1710,'good location , check - in / out was fast , i was able to get my room earlier than expected , and in general the stay was pleasant . ',true
1711,'it s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',false
1712,'it was nt my first stay in this hotel and i m sure it wo nt be my last . ',false
1713,'a big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',false
1714,'i ve also reduced the score for  facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a bible ( or , in this case , new testament ) in the room . ',true
1715,'as a non-christian , this irritates me and i would like it to stop . ',false
1753,'pleasant . ',false
1754,'it was a nice clean hotel . ',false
1755,'during the night heard the air circulation almost sounded like a roller coaster kept waking me up ',false
1789,'location , location , location . ',false
1790,'the location was absolutely terrific . ',false
1791,'the staff were extremely accommodating , but the hotel is in need of an update . ',false
1792,'our first room smelled like smoke , and we were immediately moved to another room . ',false
1793,'where the lock was nt working - it was immediately fixed . ',false
1794,'the staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',false
1795,'the rooms need upgrading . ',false
1845,'satisfied ! ',false
1846,'hotel location was great ! ',false
1847,'easy subway access . ',false
1848,'close to bars and restaurants , and beds were comfortable . ',false
1849,'staff is bilingual , and were able to give information for getting around the city . ',false
1850,'our room was beside the elevators and we could hear them going up and down quite loudly . ',false
1851,'wasn?ft the best noise to wake up to in the morning . ',false
1892,'pleasant . ',false
1893,'after we complained for our roos they gave us better rooms . ',false
1894,'when i complained they sent the maintenance men to my room and check my room to tell me i am wrong and the room is fine . ',false
1895,'i was about leaving then they change my room and had better one . ',false
1924,'okay . ',false
1925,'indoor access to iga and metro is definitely an asset . ',false
1926,'the bathroom fixtures and look are both old and outdated . ',false
1927,'there is not enough electric outlet for personal devices . ',false
1968,'stay was good , a convenient location , comfortable and spacious room . ',true
1969,'location to old town good . ',false
1970,'park across the way was pleasant and we enjoyed the music . ',false
1971,'it was convenient having an iga attached to the hotel . ',false
1972,'desk staff and concierge we felt that these positions were understaffed . ',false
1973,'had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',false
1974,'did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',true
1975,'it was the weekend of the marathon and no one at the hotel was able to tell us what to expect the morning of the marathon which was when we were leaving ',false
2020,'disgusted on our 1 st night because of defective air con . ',false
2021,'kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',false
2022,'not so friendly night receptionist .. ',false
2023,'and give us a room with defective air - con . ',false
2052,'good location nice look but old from interior it needs renovation . ',false
2053,'good place in montreal with nice look to the city . ',false
2054,'everything is old furniture bathroom style of carpet ac windows as if it belongs to 1990 . ',false
2055,'room design furniture bathroom ac ',false
2090,'i will come again . ',true
2091,'great location !!! ',false
2092,'ndly hotel staff . ',false
2093,'a 4 star hotel is expected to have a safe box at the room , all rooms ! ',false
2094,'glasses / cups are single use plastic or paper . ',false
2095,'lectric charging at the room desk . ',false
2129,'good . ',false
2130,'i was injured , twice , by hidden obstacles protruding from the bed frame . ',false
2131,'management was not willing to adequately address . ',false
2159,'okay . ',false
2160,'location and access to subway was great . ',false
2161,'bathrooms were in need of immediate upgrade . ',false
2162,'you can smell the mould . ',false
2163,'rooms good size but some new wallpaper would be great . ',false
2199,'okay . ',false
2200,'great location . ',false
2201,'comfortable bed . ',false
2202,'outdated . ',false
2203,'big lines at elevators . ',true
2245,'after our experience at the check in counter it was great !!!! ',false
2246,'bed was very comfortable ... ',false
2247,'and the woman attending to our room was a lovely lady . ',false
2248,'our front desk lady was less then pleasant ... ',false
2249,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',false
2250,'it was made very clear to us that she was annoyed with us !!! ',false
2251,'she really did make us feel stupid ',true
2298,'pleasant . ',false
2299,'the location was excellent . ',false
2300,'room was clean . ',false
2301,'i was surprised that the ac was very noisy . ',false
2302,'ose it and try to open the fresh air , i found spider network outside the window . ',false
2303,'ve all comments to them at check out hoping fixation in next time . ',false
2340,'okay . ',false
2341,'good location , friendly staff . ',false
2342,'4 star hotel with plastic glasses and paper cups . ',false
2343,'hotel needs a major renovation ( very dated ) ',false
2369,'after reading some negative reviews , i must admit our experience was quite ok . ',false
2370,'location ; indoor garage ; clean room . ',false
2371,'the pool could be open a bit longer but still , it s nice to have one . ',false
2393,'i got bitten by bed bugs the whole night and now i had to throw away all my clothes . ',false
2394,'loved the quick service . ',false
2395,'the bed bugs ',false
2426,'location is key . ',false
2427,'great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
2428,'booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
2429,'slept poorly and the queen room was less on booking.com website so may have overpaid . ',false
2430,'lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
2431,'parking not validated on check in but this was addressed at check out ',true
2474,'location is key . ',false
2475,'great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
2476,'booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
2477,'slept poorly and the queen room was less on booking.com website so may have overpaid . ',false
2478,'lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
2479,'parking not validated on check in but this was addressed at check out ',true
2528,'blah hotel experience . ',true
2529,'it was ok . ',false
2530,'room and staff were ok . ',false
2531,'nothing special . ',false
2532,'rooms and hotel is dated . ',false
2533,'air conditioning doesn?ft work in rooms . ',false
2534,'they were very warm . ',false
2535,'staff is not friendly at all . ',false
2580,'okay . ',false
2581,'our room was lovely . ',false
2582,'the neighborhood was a bit sketchy . ',false
2583,'the bathroom was a bit small . ',false
2624,'a perfect location to enjoy montreal , if you do nt mind a hotel way beyond its remodeling date . ',false
2625,'location ; adjacent underground car parking ; next to the metro ; . ',false
2626,'the hotel is showing its age . ',false
2627,'everything needs to be upgraded . ',false
2628,'difficult for staff to keep clean under the circumstances . ',false
2629,'bathrooms particularly looking old and seedy - caulking mouldy . ',false
2630,'however , the price is less than half tht of the modern hotels in downtown montreal , so it is still good value for money . ',false
2631,'just do nt look too deeply . ',false
2673,'central montreal . ',false
2674,'location . ',false
2675,'no fridge ',false
2706,'room is very clean , excellent cleaning servicrd . ',false
2707,'room is very clean . ',false
2708,'drawer still has bible inside , i like this tradition hotel . ',false
2709,'when i registered the room , it calculated $ 99 for each day on confirmation . ',false
2710,'however , when i check out , it charged me $ 10 more started at 2nd day . ',false
2711,'too bad , no freezer and tea bag in the room . ',false
2742,'good . ',false
2743,'the electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',false
2767,'affordable average hotel in central location . ',false
2768,'liked the central location , the view , the price . ',false
2769,'a lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',false
2770,'your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',true
2771,'the man that ushered people into the elevators when it was busy was extremely rude and pushy ',false
2801,'well located and comfortable . ',false
2802,'good beds , great ac and quiet . ',false
2803,'bathroom could do with some renovation ',false
2825,'okay . ',false
2826,'next to metro dtation . ',false
2827,'the neighborhood , hotel is very outdated ',false
2852,'pleasant . ',false
2853,'comfortable bed and great views over the city . ',false
2854,'very outdated room with several damages . ',false
2855,'the aircon fan made a high pitch noise all night long ',false
2887,'this was once a fine hotel but there seems to be no refurbishment of aging furniture . ',false
2888,'front desk staff were friendly and helpful . ',false
2889,'the room was far too hot . ',false
2890,'the furniture was all banged up . ',false
2891,'the wallpaper was peeling in the bathroom . ',false
2918,'good . ',false
2919,'location ',false
2934,'very good . ',false
2935,'i asked to have things fixed and the order was never done ',false
2965,'convenient , clean but rooms in need of an upgrade . ',false
2966,'good linens . ',false
2967,'walking distance to everything . ',false
2968,'would return . ',true
2969,'the hotel rooms need some upgrades . ',false
2970,'the fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',false
2971,'half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',false
3006,'good . ',false
3007,'bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',false
3040,'the staff was very polite , kind and accommodating . ',false
3041,'i would stay there again but it needs to be clean . ',true
3042,'the hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',false
3043,'there is no point having a city view if the window is too dirty to see outside . ',false
3044,'also in the rooms the vents were filled with black dust / dustballs . ',false
3045,'deep cleaning must be done in the room . ',false
3046,'also the number of toiletries must reasonably reflect the number of guests in the room . ',false
3047,'two of us and one set of toiletries . ',false
3089,'very good . ',false
3090,'close to metro and old city . ',false
3091,'area was a little dodgy ',false
3119,'very good time . ',true
3120,'the bed was super comfortable and location can?ft be beat ! ',false
3121,'leaking shower head , mold on ceiling in shower . ',false
3122,'asked four times for coffee and ice bucket finally gave up . ',true
3123,'with that being said only because of location i would stay again . ',true
3159,'very good time . ',true
3160,'the bed was super comfortable and location can?ft be beat ! ',false
3161,'leaking shower head , mold on ceiling in shower . ',false
3162,'asked four times for coffee and ice bucket finally gave up . ',true
3163,'with that being said only because of location i would stay again . ',true
3193,'a fairly good hotel , nice location but the room should be more equiped . ',false
3194,'the location . ',false
3195,'no micro-wave ',false
3217,'pleasant . ',false
3218,'camera e vista ( business ) . ',false
3219,'poco centrale ',false
3241,'good . ',false
3242,'location . ',false
3243,'price ',false
3292,'pleasant experience . ',true
3293,'older hotel . ',false
3294,'walking distance to shopping , restaurants . ',false
3295,'comfy beds , good location , nice basic hotel room . ',false
3296,'one of the better prices for a downtown hotel . ',false
3297,'older hotel , no info in the rooms for room service , pool hours etc. had to call front desk . ',true
3298,'shower curtain a little stinky . ',false
3299,'water pressure a little low . ',false
3300,'parking garage has very low ceilings and narrow driving . ',false
3301,'19.50 per night to park . ',false
3302,'things were good overall . ',true
3303,'no complaints . ',true
3358,'pleasant . ',false
3359,'location ',false
3377,'good . ',false
3378,'nice beds and very clean rooms . ',false
3379,'breakfast not included in the fares ',true
3404,'pleasant . ',false
3405,'the hotel has access to a mall with grocery and food court . ',false
3406,'the hotel is outdated . ',false
3407,'you need to pay for parking ',false
3433,'good . ',false
3434,'the hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',false
3435,'i got a room on the 30th floor , and it was completely worth it . ',false
3460,'good . ',false
3461,'it?fs close to everything . ',false
3462,'the check - in staff could be friendlier . ',false
3463,'the bathroom needs updating - sink / tub broken in places . ',false
3495,'good . ',false
3496,'the location is excellent , easy to access and parking just below the hotel . ',false
3497,'the beds were clean and comfortable . ',false
3498,'the staff at the front desk were pleasant to deal with . ',false
3499,'the rooms are old and the bathrooms are in need of an upgrade . ',false
3562,'overall i don?ft mind staying in this location . ',false
3563,'it was clean and neat staff was friendly . ',false
3564,'e to subway . ',false
3565,'in walk straight down the road to old city montr ? ',false
3566,'al / norte dame basilica / . ',false
3567,'bway stops to underground mall . ',false
3568,'t outside the gay village and promenade . ',false
3569,'ts at the park across the street with a restaurant and live music ( summertime ) . ',false
3570,'on hop off bus tour stop two blocks away . ',false
3571,'conviently located to rue saint denis which has more restaurants and bars . ',false
3572,'and gym in hotel . ',false
3573,'on the corner for easy access cash . ',false
3574,'the rooms had lovely views of the city but i felt the rooms themselves are becoming a bit dated , furniture is in ok condition air vents could be cleansed bathrooms updated it?fs like an holiday inn from the 90?fs and all the electrical outlets were loose fitting . ',false
3575,'the restaurants ambience is ok again a bit dated in design and furniture . ',false
3650,'good . ',false
3651,'the breakfast buffet was expensive for what you got , but they let you take food to your room . ',false
3652,'the hotel room was 78 degrees and the thermostat did not work to change the temperature . ',false
3653,'it was held onto the wall with a piece of tape . ',false
3654,'the location was great for where i needed to be . ',false
3655,'the staff members were nice and friendly . ',false
3713,'good . ',false
3714,'staff fast , hotel big . ',false
3715,'great location . ',false
3716,'pretty old and used . ',false
3717,'. ',false
3718,'room small - very loud vent . ',false
3719,'. ',false
3720,'et take a too close look . ',false
3721,'. ',false
3722,': meh . ',false
3723,'windows really dirty ! ',false
3777,'we left a day early because we did nt like what we saw of canada . ',false
3778,'cleanliness . ',false
3779,'noisy location next to a park with loud music ',false
3822,'a moderate hotel . ',false
3823,'bed very comfortable , room clean and quiet . ',false
3824,'bathroom clean and functional . ',false
3825,'room large.i would stay here again as it really was just a hotel that had seen its best days but had some character and charm . ',true
3826,'greatest location . ',false
3827,'the desk staff were lovely . ',false
3828,'the older concierge was rude or hiding . ',false
3829,'the ac was permanently set so not cool enough . ',false
3830,'the bathroom fan was like a motorcycle engine . ',false
3831,'i think that this hotel is just old . ',false
3893,'well located right on the berri subway intersection . ',false
3894,'location was very good . ',false
3895,'the hotel is connected to the subway via walking through a food court just off the lobby . ',false
3896,'there is also a very nice iga supermarket there for last minute items and snacks . ',false
3897,'the front desk was indeifferent . ',false
3898,'the hallways were dated and worn . ',false
3899,'i had an executive room on the top floor and my room was fine but others in my group complained the rooms were run down . ',false
3943,'was decent for price . ',false
3944,'comfy beds . ',false
3945,'great reception staff . ',false
3946,'showers small and could use good clean . ',false
3947,'parking awkward . ',false
3980,'good . ',false
3981,'location - very convenient . ',false
3982,'bed was comfortable and the room had a good view . ',false
3983,'some of the finishes / fixutres are dated and worn - but still functional . ',false
4012,'clean room , fantastic views of downtown , very close to downtown core . ',false
4013,'clean room , nice view , no noise . ',false
4014,'lack of ice , only found on 17th floor . ',false
4015,'no ice bucket provided . ',false
4041,'excellent location . ',false
4042,'location . ',false
4043,'old room , washroom is small ',false
4074,'alright ... ',false
4075,'except for waking up sweating every morning . ',false
4076,'the ac is almost non existent . ',false
4077,'... ',false
4078,'it was hot in the room ... ',false
4079,'ca nt adjust the thermostat to make it cooler ',false
4122,'friendly staff . ',false
4123,'checking staff were very helpful , cheerful , friendly and truly helped us to get a true feel of the city during our short stay . ',false
4124,'?????? ',false
4125,'cleanliness .... ',false
4126,'rooms needs to be upgraded . ',false
4127,'washrooms were very small and definitely not upto the expected standard ',false
4176,'okay . ',false
4177,'it was nice . ',false
4178,'not the fault of the hotel itself , but the location is right in the bay village . ',false
4179,'there were tons of panhandlers and drug addicts right on the corner . ',false
4180,'i was a little hesitant to take my family out there . ',false
4181,'. ',false
4182,'hotel itself is a bit dated now . ',false
4183,'time for a makeover . ',false
4237,'overall our stay was for three nights and we enjoyed visiting montreal . ',true
4238,'the hotel is central to everything !! ',false
4239,'20 min walk to old town and about 30 min walk to downtown ! ',false
4240,'there was an iga downstairs with access from the hotel and a food court ! ',false
4241,'lots of little restaurants around the hotel and entertainment outside at the park infront of the hotel in the evening . ',false
4242,'the hotel is located in the village aka pride village which is not a big deal to us but there were a lot of addicts and bums in the street asking for money non stop ! ',false
4243,'we did not feel threatened but the some of the people that were high on heroine or whatever they took made them loud and it was a little scary walking through them to get somewhere ! ',false
4311,'needs renovation . ',false
4312,'it?fs close to downtown and main attractions . ',false
4313,'also the hotel doors open up to place dupris mall . ',false
4314,'the bed was comfortable and chairs clean and comfortable . ',false
4315,'our second stay here in about 5 years was not as pleasant as the first . ',true
4316,'the ac was too low and could not be adjusted . ',false
4317,'the carpet was old and the staff do their best to clean it . ',false
4318,'the dresser in the room was old and scratched in many places . ',false
4319,'the toilet did not flush well and the sink did not drain well . ',false
4320,'this hotel needs some fixing up . ',false
4321,'the parking was expensive and low ceiling . ',false
4322,'this hotel was very expensive considering all the issues . ',false
4323,'we won?ft be staying here a third time unless we know of its renovations . ',true
4388,'average hotel in a great location . ',false
4389,'great location . ',false
4390,'the room smelt of damp . ',false
4391,'small bathroom ',false
4417,'okay . ',false
4418,'ac did nt work night 1 , on night 2,3 it barely worked and the beds kind of felt a little grimy . ',false
4419,'unfortunately , i would not stay here again . ',true
4441,'it was average . ',false
4442,'servise , breakfast and location . ',false
4443,'front disc not helpful . ',false
4462,'unsatisfied . ',false
4463,'the price is tottaly not worth what we got nearly 600 $ for a basic room outdated decoration it was clean but some applieance were so used and unkept that it looked dirty the only thing worth was the emplacement for that price parking and breakfast were not included ',true
4490,'great location . ',false
4491,'not quite sure if it s value for money . ',false
4492,'the location was excellent . ',false
4493,'there is also a supermarket and food court on the ground floor of the hotel . ',false
4494,'the amount reflected on booking.com to be charged for basic room rates were far different when we checked outas the price had increased by at least $ 100.00 . ',false
4495,'this hotel is not for people on a budget . ',false
4526,'great stay had a great time like always . ',true
4527,'the hotel is in a great location i stay there every time i visit montreal . ',false
4545,'satisfied customer . ',true
4546,'beds are comfortable . ',false
4547,'the hotel is very old , renovations are needed especially in the washroom . ',false
4599,'few days in montreal .. ',false
4600,'the bed was really comfortable . ',false
4601,'the view was great and the room was spacious .. ',false
4602,'the coffee in the room was good ( when the coffee maker actually worked ) . ',true
4603,'to . ',false
4604,'the room was really dated .. ',false
4605,'there were stains all over the bathroom ceiling ( paint job was badly needed ) .. ',false
4606,'the carpet had several stains on it .. ',false
4607,'the lamp was broken on the desk and the electrical outlet for the lamp did nt even have a cover on it ( big safety hazard for some family that has children with them .. ',false
4608,'it s obvious that there was a time that this truly was a grand hotel .. ',false
4609,'who e dr owns this place needs to invest some money into the place and make it grand once again .. ',false
4610,'but to end my review.for a few days it was ok.but i would nt cone there for a special occasion ... ',false
4611,'anniversary etc. ',false
4691,'i?fd stay again but i?fm taking the train & metro if i return to montreal . ',true
4692,'bed was so comfy ! ',false
4693,'very convenient location to catch the metro . ',false
4694,'lots of shops nearby to pick up some basics or grab a bite to eat . ',false
4695,'e was a salsa party at the park across the street which looked like it would have been a great night had the weather cooperated . ',false
4696,'i did not like having to pay for parking each day . ',false
4697,'when i tried to leave i was delayed another 30 minutes due to technical issues with my validated ticket . ',true
4698,'restaurant breakfast seems like a waste . ',true
4699,'too expensive for a morning buffet . ',false
4748,'good . ',false
4749,'good breakfast , comfortable bed , good sized rooms . ',true
4750,'underground parking stalls are barely high enough to park a standard suv . ',false
4751,'i was nt able to open the trunk . ',false
4789,'good . ',false
4790,'the views from this property are incredible !!! ',false
4791,'we were fortunate to have been given an upgrade to a top floor suite which had windows looking out at the city and mount royal . ',false
4792,'the room was well appointed and clean . ',false
4793,'the air conditioning was either not working or could not keep up with the temps outside , ( the room had large windows that faced south and west ) . ',false
4794,'we contacted the housekeeping staff and the front desk to see if something could be done and unfortunately the problem was not resolved and we did not get any response from the hotel staff . ',true
4795,'we found this very disappointing . ',false
4833,'pleasant . ',false
4834,'llocation . ',false
4835,'need renovation of the property very old furniture and stuff ',false
4857,'pleasant . ',false
4858,'great location . ',false
4859,'very out of date amenities ',false
4884,'good area to try montreal crusine , not just french . ',false
4885,'location is convenient to everywhere . ',false
4886,'diverse restaurant and entertainment choice . ',true
4887,'location is not quite suitable for family with young children . ',false
4910,'ok . ',false
4911,'the fitness room didn?ft have towels , cups for water and no sanitary wipes ',false
4935,'ok . ',false
4936,'only location of hotel ... ',false
4937,'hotel needs big upgrade ... ',false
4938,'everything is very old . ',false
4939,'to update all furniture , carpets .... ',false
4990,'not bad .... ',false
