@relation OTHER-negative

@attribute id numeric
@attribute text string
@attribute aspecttype {true, false}

@data
3090,'One of the staff was friendly . ',false
3091,'The others made no effort to be friendly or helpful . ',false
3153,'Not bad . ',false
3154,'Location , comfort . ',false
3155,'Payment process ',false
3201,'Very nice hotel , would recommend . ',false
3202,'Staff ( Sammy , at checkin ) very helpful in providing a room with a nice view ! ',false
3203,'Very bad signage for directions from parking garage to hotel through food court , ect . ',true
3260,'Good . ',false
3261,'LOCATION IS GREAT . ',false
3262,'OLD HOTEL WITH OLD EQUIPMENTS : OLD BATHROOM , OLD CARPETS .. ',false
3263,'NEEDS URGENT REMODELING ',true
3346,'Breakfast needs improvement . ',true
3347,'Proximity to everything in Montreal . ',false
3348,'Location . ',false
3349,'Breakfast a bit expensive . ',false
3350,'was cold . ',false
3351,'spresso ',false
3453,'Fairly good hotel , nice practical location . ',false
3454,'Good location , check - in / out was fast , I was able to get my room earlier than expected , and in general the stay was pleasant . ',false
3455,'It s also connected to a shopping mall and the metro system , so you do nt have to go outside to get to those . ',false
3456,'It was nt my first stay in this hotel and I m sure it wo nt be my last . ',false
3457,'A big space under the door let the sound and light in , which was mildly annoying while trying to sleep . ',false
3458,'I ve also reduced the score for  Facilities  because the hotel still follows the archaic ( and slightly offensive ) practice of putting a Bible ( or , in this case , New Testament ) in the room . ',false
3459,'As a Non-Christian , this irritates me and I would like it to stop . ',false
3521,'Pleasant . ',false
3522,'It was a nice clean hotel . ',false
3523,'During the night heard the air Circulation almost sounded like a Roller coaster kept waking me up ',false
3613,'Location , location , location . ',false
3614,'The location was absolutely terrific . ',false
3615,'The staff were extremely accommodating , but the hotel is in need of an update . ',false
3616,'Our first room smelled like smoke , and we were immediately moved to another room . ',false
3617,'Where the lock was nt working - it was immediately fixed . ',false
3618,'The staff helped us book our train rides , loaned us a wine opener , and never said  no  to a request . ',false
3619,'The rooms need upgrading . ',false
3725,'Satisfied ! ',false
3726,'Hotel location was great ! ',false
3727,'Easy subway access . ',false
3728,'Close to bars and restaurants , and beds were comfortable . ',false
3729,'Staff is bilingual , and were able to give information for getting around the city . ',false
3730,'Our room was beside the elevators and we could hear them going up and down quite loudly . ',false
3731,'Wasn?ft the best noise to wake up to in the morning . ',false
3804,'Pleasant . ',false
3805,'After we complained for our Roos they gave us better rooms . ',false
3806,'When I complained they sent the maintenance men to my room and check my room to tell me I am wrong and the room is fine . ',false
3807,'I was about leaving then they change my room and had better one . ',false
3868,'Okay . ',false
3869,'indoor access to IGA and Metro is definitely an asset . ',false
3870,'the bathroom fixtures and look are both old and outdated . ',false
3871,'There is not enough electric outlet for personal devices . ',false
3976,'Stay was good , a convenient location , comfortable and spacious room . ',false
3977,'Location to Old Town good . ',false
3978,'Park across the way was pleasant and we enjoyed the music . ',false
3979,'It was convenient having an IGA attached to the hotel . ',false
3980,'Desk Staff and Concierge We felt that these positions were understaffed . ',false
3981,'Had to ask for coffee at the desk twice as none was left the first day and only one the second day . ',true
3982,'Did nt care for the area behind the hotel going away from the park , people seemed disrespectful of public property and the area did not feel particularly safe in the evening . ',true
3983,'It was the weekend of the Marathon and no one at the hotel was able to tell us what to expect the morning of the Marathon which was when we were leaving ',false
4060,'Disgusted on our 1 st night because of defective air con . ',false
4061,'Kudos to daytime receptionists , for transferring us to another room on the 2nd night , we have no air - con on our 1 st night , no available room to transfer as claimed by the not so friendly night staff . ',false
4062,'Not so friendly night receptionist .. ',false
4063,'and give us a room with defective air - con . ',false
4124,'Good location nice look but old from interior it needs renovation . ',false
4125,'Good place in Montreal with nice look to the city . ',false
4126,'everything is old furniture bathroom style of carpet AC windows as if it belongs to 1990 . ',false
4127,'Room design furniture bathroom AC ',false
4210,'I will come again . ',false
4211,'Great Location !!! ',false
4212,'ndly hotel staff . ',false
4213,'A 4 star hotel is expected to have a safe box at the room , all rooms ! ',false
4214,'glasses / cups are single use plastic or paper . ',false
4215,'lectric charging at the room desk . ',false
4273,'Good . ',false
4274,'I was injured , twice , by hidden obstacles protruding from the bed frame . ',false
4275,'Management was not willing to adequately address . ',false
4343,'Okay . ',false
4344,'Location and access to subway was great . ',false
4345,'Bathrooms were in need of immediate upgrade . ',false
4346,'You can smell the mould . ',false
4347,'Rooms good size but some new wallpaper would be great . ',false
4423,'Okay . ',false
4424,'Great location . ',false
4425,'Comfortable bed . ',false
4426,'Outdated . ',false
4427,'Big lines at elevators . ',false
4525,'after our experience at the check in counter it was great !!!! ',false
4526,'bed was very comfortable ... ',false
4527,'and the woman attending to our room was a lovely lady . ',false
4528,'our front desk lady was less then pleasant ... ',false
4529,'she was very abrasive with us when we asked her to explain herself alittle better to us ...... ',false
4530,'it was made very clear to us that she was annoyed with us !!! ',false
4531,'she really did make us feel stupid ',false
4626,'Pleasant . ',false
4627,'The location was excellent . ',false
4628,'room was clean . ',false
4629,'I was surprised that the AC was very noisy . ',false
4630,'ose it and try to open the fresh air , i found spider network outside the window . ',false
4631,'ve all comments to them at check out hoping fixation in next time . ',false
4700,'Okay . ',false
4701,'good location , friendly staff . ',false
4702,'4 star hotel with plastic glasses and paper cups . ',false
4703,'hotel needs a major renovation ( very dated ) ',false
4753,'After reading some negative reviews , I must admit our experience was quite ok . ',false
4754,'Location ; indoor garage ; clean room . ',false
4755,'The pool could be open a bit longer but still , it s nice to have one . ',false
4801,'I got bitten by bed bugs the whole night and now I had to throw away all my clothes . ',false
4802,'Loved the quick service . ',false
4803,'The bed bugs ',false
4882,'Location is key . ',false
4883,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
4884,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
4885,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',false
4886,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
4887,'Parking not validated on check in but this was addressed at check out ',true
4978,'Location is key . ',false
4979,'Great location , parking garage and easy walk to a number of restaurants , shops and things to see and do . ',false
4980,'Booked a king room and given room with two queen beds which was right next to incredibly noisy elevators . ',false
4981,'Slept poorly and the queen room was less on Booking.com website so may have overpaid . ',false
4982,'Lacking washcloths and room not cleaned as well 1 st night of stay as it was the 2nd night . ',false
4983,'Parking not validated on check in but this was addressed at check out ',false
5096,'Blah hotel experience . ',true
5097,'It was ok . ',false
5098,'Room and staff were ok . ',false
5099,'Nothing special . ',false
5100,'Rooms and hotel is dated . ',false
5101,'Air conditioning doesn?ft work in rooms . ',false
5102,'They were very warm . ',false
5103,'Staff is not friendly at all . ',false
5180,'Okay . ',false
5181,'Our room was lovely . ',false
5182,'The neighborhood was a bit sketchy . ',false
5183,'The bathroom was a bit small . ',false
5288,'A perfect location to enjoy Montreal , if you do nt mind a hotel way beyond its remodeling date . ',false
5289,'Location ; Adjacent underground car parking ; Next to the Metro ; . ',false
5290,'The hotel is showing its age . ',false
5291,'Everything needs to be upgraded . ',false
5292,'Difficult for staff to keep clean under the circumstances . ',false
5293,'Bathrooms particularly looking old and seedy - caulking mouldy . ',false
5294,'However , the price is less than half tht of the modern hotels in downtown Montreal , so it is still good value for money . ',false
5295,'Just do nt look too deeply . ',false
5361,'Central Montreal . ',false
5362,'Location . ',false
5363,'No fridge ',false
5442,'Room is very clean , excellent cleaning servicrd . ',false
5443,'Room is very clean . ',false
5444,'Drawer still has Bible inside , I like this tradition hotel . ',false
5445,'When I registered the room , it calculated $ 99 for each day on confirmation . ',false
5446,'However , when I check out , it charged me $ 10 more started at 2nd day . ',false
5447,'Too bad , no freezer and tea bag in the room . ',false
5494,'Good . ',false
5495,'The electrical outlets in the room were very loose and the plug ins for chargers kept falling out . ',false
5559,'Affordable average hotel in central location . ',false
5560,'Liked the central location , the view , the price . ',false
5561,'A lot of homeless people in the area and drug use , the pool only being open 6-10 , rooms could use updating , more plug ins near the bed would be nice , some plug ins didn?ft work . ',false
5562,'Your website also isn?ft updated - our room had a fridge but that wasn?ft expected so it would have been nice to know and the shower was nicer then what the picture showed and that might attract more people . ',true
5563,'The man that ushered people into the elevators when it was busy was extremely rude and pushy ',false
5617,'Well located and comfortable . ',false
5618,'Good beds , great AC and quiet . ',false
5619,'Bathroom could do with some renovation ',false
5665,'Okay . ',false
5666,'Next to Metro Dtation . ',false
5667,'The neighborhood , hotel is very outdated ',false
5724,'Pleasant . ',false
5725,'Comfortable bed and great views over the city . ',false
5726,'Very outdated room with several damages . ',false
5727,'The aircon fan made a high pitch noise all night long ',false
5799,'This was once a fine hotel but there seems to be no refurbishment of aging furniture . ',false
5800,'Front desk staff were friendly and helpful . ',false
5801,'The room was far too hot . ',false
5802,'The furniture was all banged up . ',false
5803,'The wallpaper was peeling in the bathroom . ',false
5846,'Good . ',false
5847,'Location ',false
5878,'Very Good . ',false
5879,'I asked to have things fixed and the order was never done ',false
5965,'Convenient , clean but rooms in need of an upgrade . ',false
5966,'Good linens . ',false
5967,'Walking distance to everything . ',false
5968,'Would return . ',false
5969,'The hotel rooms need some upgrades . ',false
5970,'The fixtures in the bathrooms were old and tarnished and there were cracks in the counter . ',false
5971,'Half the outlets in the room didn?ft work , which made it very difficult to charge our devices . ',false
6022,'Good . ',false
6023,'Bed was comfy , room needed a little maintenance ( leaky sink , power outlet did nt work ) ',false
6120,'The staff was very polite , kind and accommodating . ',false
6121,'I would stay there again but it needs to be clean . ',false
6122,'The hotel overall needs to have the rooms updated and the outsides of the windows cleaned . ',false
6123,'There is no point having a city view if the window is too dirty to see outside . ',false
6124,'Also in the rooms the vents were filled with black dust / dustballs . ',false
6125,'Deep cleaning must be done in the room . ',false
6126,'Also the number of toiletries must reasonably reflect the number of guests in the room . ',false
6127,'Two of us and one set of toiletries . ',false
6193,'Very Good . ',false
6194,'Close to Metro and old city . ',false
6195,'Area was a little dodgy ',false
6263,'Very good time . ',false
6264,'The bed was super comfortable and location can?ft be beat ! ',false
6265,'Leaking shower head , mold on ceiling in shower . ',false
6266,'Asked four times for coffee and ice bucket finally gave up . ',false
6267,'With that being said only because of location I would stay again . ',false
6343,'Very good time . ',false
6344,'The bed was super comfortable and location can?ft be beat ! ',false
6345,'Leaking shower head , mold on ceiling in shower . ',false
6346,'Asked four times for coffee and ice bucket finally gave up . ',false
6347,'With that being said only because of location I would stay again . ',false
6401,'a fairly good hotel , nice location but the room should be more equiped . ',false
6402,'the location . ',false
6403,'no micro-wave ',false
6449,'Pleasant . ',false
6450,'Camera e vista ( business ) . ',false
6451,'Poco centrale ',false
6497,'Good . ',false
6498,'Location . ',false
6499,'Price ',false
6644,'Pleasant experience . ',false
6645,'Older hotel . ',false
6646,'Walking distance to shopping , restaurants . ',false
6647,'Comfy beds , good location , nice basic hotel room . ',false
6648,'One of the better prices for a downtown hotel . ',false
6649,'Older hotel , no info in the rooms for room service , pool hours etc. Had to call front desk . ',true
6650,'Shower curtain a little stinky . ',false
6651,'Water pressure a little low . ',false
6652,'Parking garage has very low ceilings and narrow driving . ',false
6653,'19.50 per night to park . ',false
6654,'Things were good overall . ',false
6655,'No complaints . ',false
6726,'Pleasant . ',false
6727,'Location ',false
6769,'Good . ',false
6770,'Nice beds and very clean rooms . ',false
6771,'Breakfast not included in the fares ',true
6828,'Pleasant . ',false
6829,'The hotel has access to a mall with grocery and food court . ',false
6830,'The hotel is outdated . ',false
6831,'You need to pay for parking ',false
6881,'Good . ',false
6882,'The hotel is older , and has its kinks , but the location is amazing , and my view was incredible . ',false
6883,'I got a room on the 30th floor , and it was completely worth it . ',false
6940,'Good . ',false
6941,'It?fs close to everything . ',false
6942,'The check - in staff could be friendlier . ',false
6943,'The bathroom needs updating - sink / tub broken in places . ',false
7015,'Good . ',false
7016,'The location is excellent , easy to access and parking just below the hotel . ',false
7017,'The beds were clean and comfortable . ',false
7018,'The staff at the front desk were pleasant to deal with . ',false
7019,'The rooms are old and the bathrooms are in need of an upgrade . ',false
7194,'Overall I don?ft mind staying in this location . ',false
7195,'It was clean and neat staff was friendly . ',false
7196,'e to subway . ',false
7197,'in walk straight down the road to old city Montr ? ',false
7198,'al / Norte Dame Basilica / . ',false
7199,'bway stops to underground mall . ',false
7200,'t outside the gay village and promenade . ',false
7201,'ts at the park across the street with a restaurant and Live music ( summertime ) . ',false
7202,'on hop off bus tour stop two blocks away . ',false
7203,'conviently located to Rue Saint Denis which has more restaurants and bars . ',false
7204,'and gym in hotel . ',false
7205,'on the corner for easy access cash . ',false
7206,'The rooms had lovely views of the city but I felt the Rooms themselves are becoming a bit dated , furniture is in ok condition air vents could be cleansed bathrooms updated it?fs like an holiday inn from the 90?fs and all the electrical outlets were loose fitting . ',false
7207,'The restaurants ambience is ok again a bit dated in design and furniture . ',false
7330,'Good . ',false
7331,'The breakfast buffet was expensive for what you got , but they let you take food to your room . ',false
7332,'The hotel room was 78 degrees and the thermostat did not work to change the temperature . ',false
7333,'It was held onto the wall with a piece of tape . ',false
7334,'The location was GREAT for where I needed to be . ',false
7335,'The staff members were nice and friendly . ',false
7481,'Good . ',false
7482,'Staff fast , hotel big . ',false
7483,'Great location . ',false
7484,'Pretty old and used . ',false
7485,'. ',false
7486,'room small - very loud vent . ',false
7487,'. ',false
7488,'et take a too close look . ',false
7489,'. ',false
7490,': meh . ',false
7491,'Windows really dirty ! ',false
7569,'We left a day early because we did nt like what we saw of canada . ',false
7570,'Cleanliness . ',false
7571,'Noisy location next to a park with loud music ',false
7694,'A moderate hotel . ',false
7695,'Bed very comfortable , room clean and quiet . ',false
7696,'Bathroom clean and functional . ',false
7697,'Room large.I would stay here again as it really was just a hotel that had seen its best days but had some character and charm . ',false
7698,'Greatest location . ',false
7699,'The desk staff were lovely . ',false
7700,'The older concierge was rude or hiding . ',false
7701,'The AC was permanently set so not cool enough . ',false
7702,'The bathroom fan was like a motorcycle engine . ',false
7703,'I think that this hotel is just old . ',false
7821,'Well located right on the Berri subway intersection . ',false
7822,'Location was very good . ',false
7823,'The hotel is connected to the subway via walking through a food court just off the lobby . ',false
7824,'There is also a very nice IGA supermarket there for last minute items and snacks . ',false
7825,'The front desk was indeifferent . ',false
7826,'The hallways were dated and worn . ',false
7827,'I had an executive room on the top floor and my room was fine but others in my group complained the rooms were run down . ',false
7911,'Was decent for price . ',false
7912,'Comfy beds . ',false
7913,'Great reception staff . ',false
7914,'Showers small and could use good clean . ',false
7915,'Parking awkward . ',false
7980,'Good . ',false
7981,'Location - very convenient . ',false
7982,'Bed was comfortable and the room had a good view . ',false
7983,'Some of the finishes / fixutres are dated and worn - but still functional . ',false
8044,'Clean room , fantastic views of Downtown , very close to downtown core . ',false
8045,'Clean room , nice view , no noise . ',false
8046,'Lack of ice , only found on 17th floor . ',false
8047,'No Ice bucket provided . ',false
8097,'Excellent location . ',false
8098,'Location . ',false
8099,'Old room , washroom is small ',false
8178,'Alright ... ',false
8179,'except for waking up sweating every morning . ',false
8180,'The ac is almost non existent . ',false
8181,'... ',false
8182,'it was hot in the room ... ',false
8183,'ca nt adjust the thermostat to make it cooler ',false
8274,'Friendly staff . ',false
8275,'Checking staff were very helpful , cheerful , friendly and truly helped us to get a true feel of the city during our short stay . ',false
8276,'?????? ',false
8277,'Cleanliness .... ',false
8278,'rooms needs to be upgraded . ',false
8279,'Washrooms were very small and definitely not upto the expected standard ',false
8392,'Okay . ',false
8393,'It was nice . ',false
8394,'Not the fault of the hotel itself , but the location is right in the bay village . ',false
8395,'There were tons of panhandlers and drug addicts right on the corner . ',false
8396,'I was a little hesitant to take my family out there . ',false
8397,'. ',false
8398,'hotel itself is a bit dated now . ',false
8399,'Time for a makeover . ',false
8509,'Overall our stay was for three nights and we enjoyed visiting Montreal . ',false
8510,'The hotel is central to everything !! ',false
8511,'20 min walk to old town and about 30 min walk to downtown ! ',false
8512,'There was an IGA downstairs with access from the hotel and a food court ! ',false
8513,'Lots of little restaurants around the hotel and entertainment outside at the park infront of the hotel in the evening . ',false
8514,'The hotel is located in the village aka pride village which is not a big deal to us but there were a lot of addicts and bums in the street asking for money non stop ! ',false
8515,'We did not feel threatened but the some of the people that were high on heroine or whatever they took made them loud and it was a little scary walking through them to get somewhere ! ',false
8687,'Needs Renovation . ',false
8688,'It?fs close to downtown and main attractions . ',false
8689,'Also the hotel doors open up to Place Dupris mall . ',false
8690,'The bed was comfortable and chairs clean and comfortable . ',false
8691,'Our second stay here in about 5 years was not as pleasant as the first . ',true
8692,'The AC was too low and could not be adjusted . ',false
8693,'The carpet was old and the staff do their best to clean it . ',false
8694,'The Dresser in the room was old and scratched in many places . ',false
8695,'The toilet did not flush well and the sink did not drain well . ',false
8696,'This hotel needs some fixing up . ',false
8697,'The parking was expensive and low ceiling . ',false
8698,'This hotel was Very expensive considering all the issues . ',false
8699,'We won?ft be staying here a third time unless we know of its renovations . ',false
8796,'Average hotel in a great location . ',false
8797,'Great location . ',false
8798,'The room smelt of damp . ',false
8799,'Small bathroom ',false
8849,'Okay . ',false
8850,'AC did nt work night 1 , on night 2,3 it barely worked and the beds kind of felt a little grimy . ',false
8851,'Unfortunately , I would not stay here again . ',false
8897,'It was average . ',false
8898,'Servise , breakfast and location . ',false
8899,'Front disc not helpful . ',false
8934,'unsatisfied . ',false
8935,'the price is tottaly not worth what we got nearly 600 $ for a basic room outdated decoration it was clean but some applieance were so used and unkept that it looked dirty the only thing worth was the emplacement for that price parking and breakfast were not included ',true
9010,'Great location . ',false
9011,'Not quite sure if it s value for money . ',false
9012,'The location was excellent . ',false
9013,'There is also a supermarket and food court on the ground floor of the hotel . ',false
9014,'The amount reflected on booking.com to be charged for basic room rates were far different when we checked outas the price had increased by at least $ 100.00 . ',false
9015,'This hotel is NOT for people on a budget . ',false
9062,'Great stay had a great time like always . ',false
9063,'The hotel is in a great location I stay there every time I visit Montreal . ',false
9105,'satisfied customer . ',false
9106,'Beds are comfortable . ',false
9107,'The hotel is very old , renovations are needed especially in the washroom . ',false
9263,'Few days in Montreal .. ',false
9264,'The bed was really comfortable . ',false
9265,'The view was great and the room was spacious .. ',false
9266,'the coffee in the room was good ( when the coffee maker actually worked ) . ',false
9267,'to . ',false
9268,'The room was really dated .. ',false
9269,'there were stains all over the bathroom ceiling ( paint job was badly needed ) .. ',false
9270,'the carpet had several stains on it .. ',false
9271,'the lamp was broken on the desk and the electrical outlet for the lamp did nt even have a cover on it ( big safety hazard for some family that has children with them .. ',false
9272,'it s obvious that there was a time that this truly was a Grand hotel .. ',false
9273,'who e Dr owns this place needs to invest some money into the place and make it grand once again .. ',false
9274,'But to end my review.for a few days it was ok.but I would nt cone there for a special occasion ... ',false
9275,'anniversary etc. ',false
9427,'I?fd stay again but I?fm taking the Train & Metro if I return to Montreal . ',false
9428,'Bed was so comfy ! ',false
9429,'Very convenient location to catch the metro . ',false
9430,'Lots of shops nearby to pick up some basics or grab a bite to eat . ',false
9431,'e was a Salsa party at the park across the street which looked like it would have been a great night had the weather cooperated . ',false
9432,'I did not like having to pay for parking each day . ',false
9433,'When I tried to leave I was delayed another 30 minutes due to technical issues with my validated ticket . ',false
9434,'restaurant breakfast seems like a waste . ',false
9435,'Too expensive for a morning buffet . ',false
9516,'Good . ',false
9517,'Good breakfast , comfortable bed , good sized rooms . ',false
9518,'Underground parking stalls are barely high enough to park a standard SUV . ',false
9519,'I was nt able to open the trunk . ',false
9613,'Good . ',false
